RBBP5_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
SMYD5,-1.5809003979,0.0385288725680467,1,Q6GMV2;C9IYN9;E2QRN5;F8WEJ9,Q6GMV2;C9IYN9,3;2;1;1,3;2;1;1,3;2;1;1,SET and MYND domain-containing protein 5,SMYD5,sp|Q6GMV2|SMYD5_HUMAN SET and MYND domain-containing protein 5 OS=Homo sapiens OX=9606 GN=SMYD5 PE=1 SV=2;tr|C9IYN9|C9IYN9_HUMAN SET and MYND domain-containing protein 5 (Fragment) OS=Homo sapiens OX=9606 GN=SMYD5 PE=1 SV=1,3,3,10.3,418
LAMTOR1,-1.2545905679,0.115757886446154,0,Q6IAA8;F5GX19;F5H3Y3;H0YFI1;F5H479,Q6IAA8;F5GX19;F5H3Y3,3;2;2;1;1,3;2;2;1;1,3;2;2;1;1,Ragulator complex protein LAMTOR1,LAMTOR1,sp|Q6IAA8|LTOR1_HUMAN Ragulator complex protein LAMTOR1 OS=Homo sapiens OX=9606 GN=LAMTOR1 PE=1 SV=2;tr|F5GX19|F5GX19_HUMAN Ragulator complex protein LAMTOR1 OS=Homo sapiens OX=9606 GN=LAMTOR1 PE=1 SV=1;tr|F5H3Y3|F5H3Y3_HUMAN Ragulator complex protein LAMT,3,3,23.6,161
SLC25A24,1.3191446978,0.0205227573548949,1,Q6NUK1;A0A3B3IU96;J3KN42,Q6NUK1,5;2;1,5;2;1,5;2;1,Calcium-binding mitochondrial carrier protein SCaMC-1,SLC25A24,sp|Q6NUK1|SCMC1_HUMAN Calcium-binding mitochondrial carrier protein SCaMC-1 OS=Homo sapiens OX=9606 GN=SLC25A24 PE=1 SV=2,5,5,16.1,477
PRPF8,1.9208560085,0.0484475342049905,1,Q6P2Q9;I3L0J9;I3L3Z8,Q6P2Q9,11;2;1,11;2;1,11;2;1,Pre-mRNA-processing-splicing factor 8,PRPF8,sp|Q6P2Q9|PRP8_HUMAN Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2,11,11,6.9,2335
LARP1,3.3169354514,0.00651746766461126,1,Q6PKG0;E5RH50;A0A0B4J210;H0YC33;H0YBR8;H0YC73;H0YBW1,Q6PKG0;E5RH50;A0A0B4J210;H0YC33,4;3;3;2;1;1;1,4;3;3;2;1;1;1,4;3;3;2;1;1;1,La-related protein 1,LARP1,sp|Q6PKG0|LARP1_HUMAN La-related protein 1 OS=Homo sapiens OX=9606 GN=LARP1 PE=1 SV=2;tr|E5RH50|E5RH50_HUMAN La-related protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LARP1 PE=1 SV=8;tr|A0A0B4J210|A0A0B4J210_HUMAN La-related protein 1 (Fragment) OS=Homo s,4,4,7.4,1096
HIST2H3A;HIST1H3A;H3F3A;H3F3B;HIST3H3;H3F3C,-2.3307735658,0.000989208567176291,1,Q71DI3;P68431;P84243;K7EK07;K7EMV3;A0A590UJJ6;B4DEB1;K7ES00;Q16695;Q6NXT2,Q71DI3;P68431;P84243;K7EK07;K7EMV3;A0A590UJJ6;B4DEB1;K7ES00;Q16695;Q6NXT2,14;13;13;13;11;11;11;11;10;9,14;13;13;13;11;11;11;11;10;9,7;6;6;6;4;4;4;4;4;2,Histone H3.2;Histone H3.1;Histone H3.3;Histone H3;Histone H3.1t;Histone H3.3C,HIST2H3A;HIST1H3A;H3F3A;H3F3B;HIST3H3;H3F3C,sp|Q71DI3|H32_HUMAN Histone H3.2 OS=Homo sapiens OX=9606 GN=H3C15 PE=1 SV=3;sp|P68431|H31_HUMAN Histone H3.1 OS=Homo sapiens OX=9606 GN=H3C1 PE=1 SV=2;sp|P84243|H33_HUMAN Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2;tr|K7EK07|K7EK07_HUMAN Histon,14,7,67.6,136
SND1,0.9105571346,0.0158078250377361,0,Q7KZF4;H7C597,Q7KZF4,30;8,30;8,30;8,Staphylococcal nuclease domain-containing protein 1,SND1,sp|Q7KZF4|SND1_HUMAN Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1,30,30,45.6,910
EIF3M,0.2480573964,0.642497534429592,0,Q7L2H7;E9PRI2;E7ESM3;J3KNJ2;E9PRY0;E9PN86;H0YCQ8,Q7L2H7,6;2;2;2;1;1;1,6;2;2;2;1;1;1,6;2;2;2;1;1;1,Eukaryotic translation initiation factor 3 subunit M,EIF3M,sp|Q7L2H7|EIF3M_HUMAN Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1,6,6,13.9,374
CYFIP1,1.8868665746,0.0747805069429045,0,Q7L576;A0A0G2JRX2;A0A087WU52;A0A0G2JRV9;A0A087WWL1;A0A0G2JR96;A0A0G2JQT1,Q7L576,6;1;1;1;1;1;1,6;1;1;1;1;1;1,4;1;1;1;1;1;1,Cytoplasmic FMR1-interacting protein 1,CYFIP1,sp|Q7L576|CYFP1_HUMAN Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=1,6,4,5.5,1253
PABPN1,0.4115207074,0.214184216926558,0,Q86U42;B4DEH8;G3V4T2;H0YJH9,Q86U42;B4DEH8;G3V4T2,5;3;3;2,5;3;3;2,5;3;3;2,Polyadenylate-binding protein 2,PABPN1,sp|Q86U42|PABP2_HUMAN Polyadenylate-binding protein 2 OS=Homo sapiens OX=9606 GN=PABPN1 PE=1 SV=3;tr|B4DEH8|B4DEH8_HUMAN Polyadenylate-binding protein 2 OS=Homo sapiens OX=9606 GN=PABPN1 PE=1 SV=1;tr|G3V4T2|G3V4T2_HUMAN Polyadenylate-binding protein 2 OS=H,5,5,24.5,306
ALYREF,0.7020083634,0.0340646043968813,0,Q86V81;E9PB61,Q86V81;E9PB61,7;5,7;5,7;5,THO complex subunit 4,ALYREF,sp|Q86V81|THOC4_HUMAN THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=3;tr|E9PB61|E9PB61_HUMAN THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=1,7,7,38.5,257
CAND1,2.9034149079,0.000571326425620147,1,Q86VP6;A0A0C4DGH5;O75155;F5H6I6;A0A3B3ISC4;F8WBB8;H0YH27,Q86VP6;A0A0C4DGH5,5;3;1;1;1;1;1,5;3;1;1;1;1;1,5;3;1;1;1;1;1,Cullin-associated NEDD8-dissociated protein 1,CAND1,sp|Q86VP6|CAND1_HUMAN Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=2;tr|A0A0C4DGH5|A0A0C4DGH5_HUMAN Cullin-associated NEDD8-dissociated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=1,5,5,5.4,1230
CXorf67,1.2494835937,0.00660443322353388,1,Q86X51,Q86X51,6,6,6,Uncharacterized protein CXorf67,CXorf67,sp|Q86X51|EZHIP_HUMAN EZH inhibitory protein OS=Homo sapiens OX=9606 GN=EZHIP PE=1 SV=1,6,6,11.3,503
CARM1,0.431132768,0.150868391527478,0,Q86X55;K7EK20;K7EPK1;K7EQB9;K7EQA8,Q86X55,5;2;2;1;1,5;2;2;1;1,5;2;2;1;1,Histone-arginine methyltransferase CARM1,CARM1,sp|Q86X55|CARM1_HUMAN Histone-arginine methyltransferase CARM1 OS=Homo sapiens OX=9606 GN=CARM1 PE=1 SV=3,5,5,15.6,608
HIST2H2AB,-0.5340644472,0.203241343257439,0,Q8IUE6,Q8IUE6,8,2,2,Histone H2A type 2-B,HIST2H2AB,sp|Q8IUE6|H2A2B_HUMAN Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=H2AC21 PE=1 SV=3,8,2,70.8,130
AHNAK2,1.2385286776,0.0113717920846851,1,Q8IVF2,Q8IVF2,7,7,7,Protein AHNAK2,AHNAK2,sp|Q8IVF2|AHNK2_HUMAN Protein AHNAK2 OS=Homo sapiens OX=9606 GN=AHNAK2 PE=1 SV=2,7,7,6.1,5795
RHOT2,2.3405962255,0.000367159728727694,1,Q8IXI1;H3BST5;I3L2C6;Q8IXI2;H3BMP9;H3BVI5;H3BUX4;H7BXZ6,Q8IXI1;H3BST5;I3L2C6,3;2;2;1;1;1;1;1,3;2;2;1;1;1;1;1,3;2;2;1;1;1;1;1,Mitochondrial Rho GTPase 2,RHOT2,sp|Q8IXI1|MIRO2_HUMAN Mitochondrial Rho GTPase 2 OS=Homo sapiens OX=9606 GN=RHOT2 PE=1 SV=2;tr|H3BST5|H3BST5_HUMAN Mitochondrial Rho GTPase 2 (Fragment) OS=Homo sapiens OX=9606 GN=RHOT2 PE=1 SV=2;tr|I3L2C6|I3L2C6_HUMAN Mitochondrial Rho GTPase 2 (Fragment),3,3,5.2,618
MRPL41,-0.3823900846,0.176889799889543,0,Q8IXM3,Q8IXM3,2,2,2,"39S ribosomal protein L41, mitochondrial",MRPL41,"sp|Q8IXM3|RM41_HUMAN 39S ribosomal protein L41, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL41 PE=1 SV=1",2,2,12.4,137
FTSJ3,0.5704803321,0.350225093018277,0,Q8IY81,Q8IY81,6,6,6,pre-rRNA processing protein FTSJ3,FTSJ3,sp|Q8IY81|SPB1_HUMAN pre-rRNA 2-O-ribose RNA methyltransferase FTSJ3 OS=Homo sapiens OX=9606 GN=FTSJ3 PE=1 SV=2,6,6,10.2,847
CCAR2,1.2383927938,0.0104829164137755,1,Q8N163;G3V119;H0YB24;H0YC69;E5RFJ3;H0YC58;E5RHJ4;E5RGU7,Q8N163;G3V119;H0YB24,10;5;5;3;3;3;3;2,10;5;5;3;3;3;3;2,9;4;4;3;3;3;3;2,Cell cycle and apoptosis regulator protein 2,CCAR2,sp|Q8N163|CCAR2_HUMAN Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens OX=9606 GN=CCAR2 PE=1 SV=2;tr|G3V119|G3V119_HUMAN Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens OX=9606 GN=CCAR2 PE=1 SV=1;tr|H0YB24|H0YB24_HUMAN Cell cycle a,10,9,14.8,923
NUP93,0.8460758464,0.240399180667936,0,Q8N1F7;H3BVG0;H3BPA9;H3BV15;H3BNN5;H3BV11;H3BRI8;H3BM93,Q8N1F7;H3BVG0,5;4;2;1;1;1;1;1,5;4;2;1;1;1;1;1,3;2;1;1;1;1;1;1,Nuclear pore complex protein Nup93,NUP93,sp|Q8N1F7|NUP93_HUMAN Nuclear pore complex protein Nup93 OS=Homo sapiens OX=9606 GN=NUP93 PE=1 SV=2;tr|H3BVG0|H3BVG0_HUMAN Nuclear pore complex protein Nup93 OS=Homo sapiens OX=9606 GN=NUP93 PE=1 SV=1,5,3,7.2,819
LRRC47,2.6751371659,0.0340164963125909,1,Q8N1G4,Q8N1G4,3,3,3,Leucine-rich repeat-containing protein 47,LRRC47,sp|Q8N1G4|LRC47_HUMAN Leucine-rich repeat-containing protein 47 OS=Homo sapiens OX=9606 GN=LRRC47 PE=1 SV=1,3,3,6.7,583
ARFGAP1,0.874155095,0.022655658462207,0,Q8N6T3;E5RIU2;F8VWB3;E5RGL6;E5RHC5;E5RHH7;E5RHT6;F8W1U7;F8VWH9,Q8N6T3;E5RIU2;F8VWB3;E5RGL6;E5RHC5,3;2;2;2;2;1;1;1;1,3;2;2;2;2;1;1;1;1,3;2;2;2;2;1;1;1;1,ADP-ribosylation factor GTPase-activating protein 1,ARFGAP1,sp|Q8N6T3|ARFG1_HUMAN ADP-ribosylation factor GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=2;tr|E5RIU2|E5RIU2_HUMAN ADP-ribosylation factor GTPase-activating protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=1;tr|F8V,3,3,9.6,406
TXNDC5,-0.6968571327,0.039128731951365,0,Q8NBS9,Q8NBS9,9,9,9,Thioredoxin domain-containing protein 5,TXNDC5,sp|Q8NBS9|TXND5_HUMAN Thioredoxin domain-containing protein 5 OS=Homo sapiens OX=9606 GN=TXNDC5 PE=1 SV=2,9,9,28.2,432
PDPR,0.0593213651,0.931093007080129,0,Q8NCN5;H3BQG3;A8MT40;B7ZAR9,Q8NCN5;H3BQG3;A8MT40,7;5;4;1,7;5;4;1,7;5;4;1,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial",PDPR,"sp|Q8NCN5|PDPR_HUMAN Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Homo sapiens OX=9606 GN=PDPR PE=1 SV=2;tr|H3BQG3|H3BQG3_HUMAN Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Homo sapiens OX=9606 GN=PDPR ",7,7,10,879
LRRC20,1.4671964657,0.0205907048095996,1,Q8TCA0;X6RK58;A0A0A0MS58,Q8TCA0;X6RK58;A0A0A0MS58,4;4;2,4;4;2,4;4;2,Leucine-rich repeat-containing protein 20,LRRC20,sp|Q8TCA0|LRC20_HUMAN Leucine-rich repeat-containing protein 20 OS=Homo sapiens OX=9606 GN=LRRC20 PE=1 SV=1;tr|X6RK58|X6RK58_HUMAN Leucine-rich repeat-containing protein 20 (Fragment) OS=Homo sapiens OX=9606 GN=LRRC20 PE=1 SV=7;tr|A0A0A0MS58|A0A0A0MS58_HUM,4,4,19.6,184
PNPT1,1.5924825286,0.0138287363225834,1,Q8TCS8;H7BXF6,Q8TCS8,7;1,7;1,7;1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",PNPT1,"sp|Q8TCS8|PNPT1_HUMAN Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PNPT1 PE=1 SV=2",7,7,9.5,783
IPO4,0.265429244,0.413563012481103,0,Q8TEX9;H0YN14;H0YN07;H0YMR4;H0YK93;H0YLV0;H0YL92;H0YKG5,Q8TEX9;H0YN14;H0YN07;H0YMR4,8;6;4;4;1;1;1;1,8;6;4;4;1;1;1;1,8;6;4;4;1;1;1;1,Importin-4,IPO4,sp|Q8TEX9|IPO4_HUMAN Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=2;tr|H0YN14|H0YN14_HUMAN Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=1;tr|H0YN07|H0YN07_HUMAN Importin-4 (Fragment) OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=1;tr|H0YMR4|H0YMR4_HU,8,8,10.3,1081
PDCD6IP,1.5235182842,0.107605157506119,0,Q8WUM4;A0A3B3IT07;F8WEQ7;F8WBR8;C9IZF9;F8WDK9,Q8WUM4,15;5;4;4;4;2,15;5;4;4;4;2,15;5;4;4;4;2,Programmed cell death 6-interacting protein,PDCD6IP,sp|Q8WUM4|PDC6I_HUMAN Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1,15,15,22.1,868
BRK1,0.2902158907,0.406983582571074,0,Q8WUW1,Q8WUW1,2,2,2,Protein BRICK1,BRK1,sp|Q8WUW1|BRK1_HUMAN Protein BRICK1 OS=Homo sapiens OX=9606 GN=BRK1 PE=1 SV=1,2,2,34.7,75
PCNP,-0.3791303683,0.239949480141964,0,Q8WW12,Q8WW12,3,3,3,PEST proteolytic signal-containing nuclear protein,PCNP,sp|Q8WW12|PCNP_HUMAN PEST proteolytic signal-containing nuclear protein OS=Homo sapiens OX=9606 GN=PCNP PE=1 SV=2,3,3,13.5,178
PSPC1,1.7089895754,0.00808073241179256,1,Q8WXF1;X6RDA4,Q8WXF1;X6RDA4,4;3,4;3,4;3,Paraspeckle component 1,PSPC1,sp|Q8WXF1|PSPC1_HUMAN Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1;tr|X6RDA4|X6RDA4_HUMAN Paraspeckle component 1 (Fragment) OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1,4,4,12.2,523
H1FX,-2.0288502193,0.00664394399293194,1,Q92522,Q92522,3,3,3,Histone H1x,H1FX,sp|Q92522|H1X_HUMAN Histone H1.10 OS=Homo sapiens OX=9606 GN=H1-10 PE=1 SV=1,3,3,19.2,213
CCT6B,-0.3922842132,0.240080257982522,0,Q92526,Q92526,6,1,1,T-complex protein 1 subunit zeta-2,CCT6B,sp|Q92526|TCPW_HUMAN T-complex protein 1 subunit zeta-2 OS=Homo sapiens OX=9606 GN=CCT6B PE=1 SV=5,6,1,9.6,530
HSPH1,0.0998694625,0.803669981997222,0,Q92598;R4GN69,Q92598,27;4,25;4,6;4,Heat shock protein 105 kDa,HSPH1,sp|Q92598|HS105_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,27,6,36.1,858
GCN1L1,2.4945059306,0.00283997879780296,1,Q92616,Q92616,22,22,22,Translational activator GCN1,GCN1L1,sp|Q92616|GCN1_HUMAN eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=6,22,22,10.6,2671
HDAC2,0.8233477316,0.0236686753406045,0,Q92769,Q92769,6,6,3,Histone deacetylase 2,HDAC2,sp|Q92769|HDAC2_HUMAN Histone deacetylase 2 OS=Homo sapiens OX=9606 GN=HDAC2 PE=1 SV=2,6,3,16.8,488
UFD1L,0.3085273408,0.278578172944331,0,Q92890;C9IZG3,Q92890;C9IZG3,2;1,2;1,2;1,Ubiquitin fusion degradation protein 1 homolog,UFD1L,sp|Q92890|UFD1_HUMAN Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Homo sapiens OX=9606 GN=UFD1 PE=1 SV=3;tr|C9IZG3|C9IZG3_HUMAN Ubiquitin recognition factor in ER-associated degradation protein 1 (Fragment) OS=Homo sapiens OX=9606,2,2,11.4,307
UPF1,1.8095526728,0.00137044684299894,1,Q92900,Q92900,12,12,12,Regulator of nonsense transcripts 1,UPF1,sp|Q92900|RENT1_HUMAN Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2,12,12,12.1,1129
SMARCC1,0.5164822812,0.098423628162235,0,Q92922;F8WE13,Q92922,6;1,6;1,3;1,SWI/SNF complex subunit SMARCC1,SMARCC1,sp|Q92922|SMRC1_HUMAN SWI/SNF complex subunit SMARCC1 OS=Homo sapiens OX=9606 GN=SMARCC1 PE=1 SV=3,6,3,8.7,1105
TNPO1,0.4238182533,0.160582838431268,0,Q92973;O14787;A0A075B780;K7ENW1;K7ESC1;E7EW37;S4R398,Q92973,9;3;3;2;2;2;1,9;3;3;2;2;2;1,9;3;3;2;2;2;1,Transportin-1,TNPO1,sp|Q92973|TNPO1_HUMAN Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2,9,9,13.6,898
GLMN,1.5026398501,0.00398476589428601,1,Q92990,Q92990,1,1,1,Glomulin,GLMN,sp|Q92990|GLMN_HUMAN Glomulin OS=Homo sapiens OX=9606 GN=GLMN PE=1 SV=2,1,1,1.9,594
HIST1H2AC;HIST3H2A;HIST1H2AB,-0.4712715655,0.216425077849433,0,Q93077;Q7L7L0;P04908;A0A3B3IS11,Q93077;Q7L7L0;P04908;A0A3B3IS11,12;11;11;7,2;2;2;0,2;2;2;0,Histone H2A type 1-C;Histone H2A type 3;Histone H2A type 1-B/E,HIST1H2AC;HIST3H2A;HIST1H2AB,sp|Q93077|H2A1C_HUMAN Histone H2A type 1-C OS=Homo sapiens OX=9606 GN=H2AC6 PE=1 SV=3;sp|Q7L7L0|H2A3_HUMAN Histone H2A type 3 OS=Homo sapiens OX=9606 GN=H2AW PE=1 SV=3;sp|P04908|H2A1B_HUMAN Histone H2A type 1-B/E OS=Homo sapiens OX=9606 GN=H2AC4 PE=1 SV=2;,12,2,76.2,130
MYDGF,-0.346893762,0.194371022808964,0,Q969H8;M0QXF7;M0QYN0,Q969H8;M0QXF7;M0QYN0,4;3;3,4;3;3,4;3;3,Myeloid-derived growth factor,MYDGF,sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QXF7|M0QXF7_HUMAN Myeloid-derived growth factor (Fragment) OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QYN0|M0QYN0_HUMAN Myeloid-derived growth factor O,4,4,19.7,173
MAGOHB,1.3183172675,0.0383562330527577,1,Q96A72;F5H6N1;F5H124,Q96A72;F5H6N1,7;5;1,7;5;1,1;1;1,Protein mago nashi homolog 2,MAGOHB,sp|Q96A72|MGN2_HUMAN Protein mago nashi homolog 2 OS=Homo sapiens OX=9606 GN=MAGOHB PE=1 SV=1;tr|F5H6N1|F5H6N1_HUMAN Protein mago nashi homolog 2 OS=Homo sapiens OX=9606 GN=MAGOHB PE=1 SV=1,7,1,54.7,148
LRRC59,1.0627717937,0.0252512668657949,1,Q96AG4,Q96AG4,11,11,11,Leucine-rich repeat-containing protein 59,LRRC59,sp|Q96AG4|LRC59_HUMAN Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1,11,11,31.9,307
EFHD2,3.4758057139,0.000471955077571563,1,Q96C19,Q96C19,3,3,3,EF-hand domain-containing protein D2,EFHD2,sp|Q96C19|EFHD2_HUMAN EF-hand domain-containing protein D2 OS=Homo sapiens OX=9606 GN=EFHD2 PE=1 SV=1,3,3,9.6,240
PPP1R14B,0.7557433432,0.0664849736551315,0,Q96C90,Q96C90,2,2,2,Protein phosphatase 1 regulatory subunit 14B,PPP1R14B,sp|Q96C90|PP14B_HUMAN Protein phosphatase 1 regulatory subunit 14B OS=Homo sapiens OX=9606 GN=PPP1R14B PE=1 SV=3,2,2,34.7,147
SNRNP40;DKFZp434D199,3.0972311352,0.00656255595143364,1,Q96DI7;Q9NSS8,Q96DI7;Q9NSS8,4;2,4;2,4;2,U5 small nuclear ribonucleoprotein 40 kDa protein,SNRNP40;DKFZp434D199,sp|Q96DI7|SNR40_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1;tr|Q9NSS8|Q9NSS8_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1,4,4,18.2,357
GNPNAT1,-0.5716773567,0.0732554861237437,0,Q96EK6;G3V5E4;G3V4W4,Q96EK6;G3V5E4;G3V4W4,2;1;1,2;1;1,2;1;1,Glucosamine 6-phosphate N-acetyltransferase,GNPNAT1,sp|Q96EK6|GNA1_HUMAN Glucosamine 6-phosphate N-acetyltransferase OS=Homo sapiens OX=9606 GN=GNPNAT1 PE=1 SV=1;tr|G3V5E4|G3V5E4_HUMAN Glucosamine 6-phosphate N-acetyltransferase OS=Homo sapiens OX=9606 GN=GNPNAT1 PE=1 SV=1;tr|G3V4W4|G3V4W4_HUMAN Glucosamine,2,2,17.4,184
PGM2,2.1990680247,0.000565622187126842,1,Q96G03;E7ENQ8;E9PD70,Q96G03;E7ENQ8,6;4;2,6;4;2,6;4;2,Phosphoglucomutase-2,PGM2,sp|Q96G03|PGM2_HUMAN Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=4;tr|E7ENQ8|E7ENQ8_HUMAN Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=1,6,6,13.2,612
PDLIM5,0.7168718584,0.13223575000572,0,Q96HC4;H0YBI4;D6RAA1;A0A0D9SFW3;D6RGG6;H0Y929;A0A0D9SFR4;H0Y8Y3,Q96HC4;H0YBI4,3;2;1;1;1;1;1;1,3;2;1;1;1;1;1;1,3;2;1;1;1;1;1;1,PDZ and LIM domain protein 5,PDLIM5,sp|Q96HC4|PDLI5_HUMAN PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5;tr|H0YBI4|H0YBI4_HUMAN PDZ and LIM domain protein 5 (Fragment) OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=1,3,3,6.5,596
ERO1L,2.1346846377,0.00129702179212548,1,Q96HE7;G3V3E6;G3V5B3;G3V2H0;G3V503,Q96HE7;G3V3E6,7;4;2;1;1,7;4;2;1;1,7;4;2;1;1,ERO1-like protein alpha,ERO1L,sp|Q96HE7|ERO1A_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2;tr|G3V3E6|G3V3E6_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=1,7,7,18.2,468
ABHD14B,0.7078060015,0.0484659372235958,0,Q96IU4;F8W9U3;B4DQI4,Q96IU4;F8W9U3;B4DQI4,8;7;5,8;7;5,8;7;5,Alpha/beta hydrolase domain-containing protein 14B,ABHD14B,sp|Q96IU4|ABHEB_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|F8W9U3|F8W9U3_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|B4DQI4|B4DQI4_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1,8,8,53.3,210
PBK,0.321399945,0.409925212993473,0,Q96KB5;E5RFX4;E5RIE1,Q96KB5;E5RFX4,9;6;3,9;6;3,9;6;3,Lymphokine-activated killer T-cell-originated protein kinase,PBK,sp|Q96KB5|TOPK_HUMAN Lymphokine-activated killer T-cell-originated protein kinase OS=Homo sapiens OX=9606 GN=PBK PE=1 SV=3;tr|E5RFX4|E5RFX4_HUMAN Lymphokine-activated killer T-cell-originated protein kinase (Fragment) OS=Homo sapiens OX=9606 GN=PBK PE=1 SV,9,9,31.1,322
CNDP2,0.9451568618,0.0254025087667882,0,Q96KP4;J3QKT2;J3KSV5;A0A087WYZ1;J3QQN6;J3QR27;J3QLU1;J3QKQ0;J3QRD0;J3QL02;J3KSS4;J3QRA8;A0A087WVS2;J3KRD5;J3QRP4;J3QRH4,Q96KP4,21;9;8;8;7;7;7;7;7;7;6;6;3;2;2;2,21;9;8;8;7;7;7;7;7;7;6;6;3;2;2;2,21;9;8;8;7;7;7;7;7;7;6;6;3;2;2;2,Cytosolic non-specific dipeptidase,CNDP2,sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2,21,21,56.4,475
PRRC1,0.939681453,0.0511870938376546,0,Q96M27,Q96M27,4,4,4,Protein PRRC1,PRRC1,sp|Q96M27|PRRC1_HUMAN Protein PRRC1 OS=Homo sapiens OX=9606 GN=PRRC1 PE=1 SV=1,4,4,10.8,445
RBM14,1.5316472905,0.0157433272105156,1,Q96PK6;A0A0A6YYI9;F8WDX3;A0A0A0MSL8;B8ZZ74,Q96PK6,12;3;3;3;3,12;3;3;3;3,12;3;3;3;3,RNA-binding protein 14,RBM14,sp|Q96PK6|RBM14_HUMAN RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2,12,12,24.1,669
