Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity RBBP4_N1,Intensity RBBP4_N2,Intensity U2OS-BirA-alone_N1,Intensity U2OS-BirA-alone_N2
P37802;X6RJP6;Q9UI15;C9J5W6,P37802;X6RJP6,16;15;1;1,16;15;1;1,16;15;1;1,Transgelin-2,TAGLN2,sp|P37802|TAGL2_HUMAN Transgelin-2 OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=3;tr|X6RJP6|X6RJP6_HUMAN Transgelin-2 (Fragment) OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=1,16,16,77.4,28.5359364692179,25.8070046245806,32.8614741959222,32.6932029039282
P54578;A6NJA2;J3QQT6;J3KS55,P54578;A6NJA2,16;15;1;1,16;15;1;1,16;15;1;1,Ubiquitin carboxyl-terminal hydrolase 14;Ubiquitin carboxyl-terminal hydrolase,USP14,sp|P54578|UBP14_HUMAN Ubiquitin carboxyl-terminal hydrolase 14 OS=Homo sapiens OX=9606 GN=USP14 PE=1 SV=3;tr|A6NJA2|A6NJA2_HUMAN Ubiquitin carboxyl-terminal hydrolase OS=Homo sapiens OX=9606 GN=USP14 PE=1 SV=2,16,16,39.1,4.31753116899141,4.15777444202647,29.8128202143662,29.6827443761877
Q86TX2;G3V4F2;A0A087X0W7;P49753;A0A087WT95;A0A2R8Y7H3,Q86TX2;G3V4F2;A0A087X0W7;P49753;A0A087WT95,17;16;16;15;15;2,17;16;16;15;15;2,17;16;16;15;15;2,"Acyl-coenzyme A thioesterase 1;Acyl-coenzyme A thioesterase 2, mitochondrial",ACOT1;ACOT2,"sp|Q86TX2|ACOT1_HUMAN Acyl-coenzyme A thioesterase 1 OS=Homo sapiens OX=9606 GN=ACOT1 PE=1 SV=1;tr|G3V4F2|G3V4F2_HUMAN Acyl-coenzyme A thioesterase 1 OS=Homo sapiens OX=9606 GN=ACOT1 PE=1 SV=1;tr|A0A087X0W7|A0A087X0W7_HUMAN Acyl-coenzyme A thioesterase 2,",17,17,53.0,25.0002393799893,24.2478591532462,30.6234865271682,30.4397594998813
P12814;H9KV75;G3V2W4;H7C5W8;G3V2N5;P35609;A0A494C1A0;H0YJW3;H0YJ11;G3V2X9;F6THM6;G3V5M4;A0A494C033;A0A494C166;A0A494C060;G3V2E8;G3V380;A0A494C0Q3;A0A494C031,P12814;H9KV75,28;26;11;10;10;7;7;7;6;5;4;4;3;3;3;3;1;1;1,28;26;11;10;10;7;7;7;6;5;4;4;3;3;3;3;1;1;1,17;15;6;6;6;2;2;4;3;2;1;2;1;1;0;1;1;1;1,Alpha-actinin-1,ACTN1,sp|P12814|ACTN1_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2;tr|H9KV75|H9KV75_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=1,28,17,42.2,4.31753116899141,4.15777444202647,29.3565116463114,29.0527912391661
Q14692;Q5VTM2,Q14692,17;1,17;1,17;1,Ribosome biogenesis protein BMS1 homolog,BMS1,sp|Q14692|BMS1_HUMAN Ribosome biogenesis protein BMS1 homolog OS=Homo sapiens OX=9606 GN=BMS1 PE=1 SV=1,17,17,17.2,4.31753116899141,4.15777444202647,27.8706187964309,27.4050308055595
Q12873;A0A5F9ZHX5;H7C2H0;A0A5F9ZHM2,Q12873;A0A5F9ZHX5,36;22;4;1,22;14;4;1,17;12;4;1,Chromodomain-helicase-DNA-binding protein 3,CHD3,sp|Q12873|CHD3_HUMAN Chromodomain-helicase-DNA-binding protein 3 OS=Homo sapiens OX=9606 GN=CHD3 PE=1 SV=3;tr|A0A5F9ZHX5|A0A5F9ZHX5_HUMAN Chromodomain-helicase-DNA-binding protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=CHD3 PE=1 SV=1,36,17,21.5,29.0623450328744,26.119672726548,4.51593238036728,4.43639371883917
P53618;E9PP73;E9PP63;E9PKQ1,P53618;E9PP73,17;10;2;2,17;10;2;2,17;10;2;2,Coatomer subunit beta,COPB1,sp|P53618|COPB_HUMAN Coatomer subunit beta OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=3;tr|E9PP73|E9PP73_HUMAN Coatomer subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=COPB1 PE=1 SV=8,17,17,25.0,4.31753116899141,4.15777444202647,28.6634645629808,28.6569348272198
Q9UKF6;G5E9W3,Q9UKF6;G5E9W3,17;15,17;15,17;15,Cleavage and polyadenylation specificity factor subunit 3,CPSF3,"sp|Q9UKF6|CPSF3_HUMAN Cleavage and polyadenylation specificity factor subunit 3 OS=Homo sapiens OX=9606 GN=CPSF3 PE=1 SV=1;tr|G5E9W3|G5E9W3_HUMAN Cleavage and polyadenylation specific factor 3, 73kDa, isoform CRA_b OS=Homo sapiens OX=9606 GN=CPSF3 PE=1 SV=",17,17,27.5,23.8550030271347,22.9376894079262,29.5015570513424,29.2772399304748
P46108;I3L297,P46108,17;7,17;7,17;7,Adapter molecule crk,CRK,sp|P46108|CRK_HUMAN Adapter molecule crk OS=Homo sapiens OX=9606 GN=CRK PE=1 SV=2,17,17,59.9,26.7004145290776,25.411769053056,30.6673784175405,30.4325100103208
A0A590UJD9;A0A0C4DFT3;A0A590UJ08;Q12959;A0A590UKA8;A0A590UJC5;A0A590UJR5;A0A590UJ18;A0A590UJ68;A0A590UJS9;A0A590UJ81;A0A590UJR4;A0A590UJ29;A0A590UK81;A0A590UK48;A0A590UJX2;A0A590UJ64;E7EQD7;A0A590UK02;C9JUA9;A0A590UJL2;A0A590UJ25;A0A590UK70;B4E2H8;A0A590UK52;A0A590UJZ4;H7C166;A0A590UJ95;C9JN61;C9IYP1;C9JCP6;A0A590UJ86;A8MUT6;B7Z3U2;F2Z2L0;P78352;H7C325;A0A590UK13;E9PN83;F8W750;A0A3B3ITF1;B7Z2T4;A0A590UJE6;B5MCC5;E9PIW2;F8VYC1;B9EGL1;A0A3B3ISQ5;A0A3B3IU19;A0A3B3IS17;A0A3B3ISR0;B7Z647;Q15700;C9J110,A0A590UJD9;A0A0C4DFT3;A0A590UJ08;Q12959;A0A590UKA8;A0A590UJC5;A0A590UJR5;A0A590UJ18;A0A590UJ68;A0A590UJS9;A0A590UJ81;A0A590UJR4;A0A590UJ29;A0A590UK81;A0A590UK48;A0A590UJX2;A0A590UJ64;E7EQD7;A0A590UK02;C9JUA9;A0A590UJL2;A0A590UJ25;A0A590UK70,18;18;18;17;17;17;17;17;17;17;16;15;15;15;15;15;14;13;12;12;12;11;11;5;4;4;4;3;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,18;18;18;17;17;17;17;17;17;17;16;15;15;15;15;15;14;13;12;12;12;11;11;5;4;4;4;3;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,17;17;17;16;16;16;16;16;16;16;15;14;14;14;14;14;13;13;12;11;12;11;11;5;4;4;4;3;2;2;2;2;2;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1,Disks large homolog 1,DLG1,tr|A0A590UJD9|A0A590UJD9_HUMAN Disks large homolog 1 OS=Homo sapiens OX=9606 GN=DLG1 PE=1 SV=1;tr|A0A0C4DFT3|A0A0C4DFT3_HUMAN Disks large homolog 1 OS=Homo sapiens OX=9606 GN=DLG1 PE=1 SV=1;tr|A0A590UJ08|A0A590UJ08_HUMAN Disks large homolog 1 OS=Homo sapie,18,17,31.2,4.31753116899141,4.15777444202647,29.3744706078232,29.0482504195587
O43432;A0A0A0MSA7;A0A0U1RQK7;B1AN91;B1AN92,O43432;A0A0A0MSA7;A0A0U1RQK7,23;23;23;1;1,17;17;17;1;1,17;17;17;1;1,Eukaryotic translation initiation factor 4 gamma 3,EIF4G3,sp|O43432|IF4G3_HUMAN Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=2;tr|A0A0A0MSA7|A0A0A0MSA7_HUMAN Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=1;tr|A0A0U1RQK7,23,17,17.5,4.31753116899141,4.15777444202647,27.6618688677842,27.7293597698031
Q9HC35;B5MBZ0,Q9HC35;B5MBZ0,17;16,17;16,17;16,Echinoderm microtubule-associated protein-like 4,EML4,sp|Q9HC35|EMAL4_HUMAN Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens OX=9606 GN=EML4 PE=1 SV=3;tr|B5MBZ0|B5MBZ0_HUMAN Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens OX=9606 GN=EML4 PE=1 SV=3,17,17,21.6,4.31753116899141,4.15777444202647,27.7253994407183,27.7599589708931
Q9Y2U8,Q9Y2U8,17,17,17,Inner nuclear membrane protein Man1,LEMD3,sp|Q9Y2U8|MAN1_HUMAN Inner nuclear membrane protein Man1 OS=Homo sapiens OX=9606 GN=LEMD3 PE=1 SV=2,17,17,27.2,4.31753116899141,4.15777444202647,28.3028224822789,28.3802630761204
P43243;A8MXP9;A0A0R4J2E8;D6REM6;D6R991;B3KM87;H0Y8T4;D6RBI2;D6RE02;D6RIA2;D6RAM9;D6RAY2;D6RBK5;Q68E03;D6R8Z5,P43243;A8MXP9;A0A0R4J2E8;D6REM6;D6R991,17;17;17;15;12;8;7;3;3;3;2;2;2;2;1,17;17;17;15;12;8;7;3;3;3;2;2;2;2;1,17;17;17;15;12;8;7;3;3;3;2;2;2;2;1,Matrin-3,MATR3,sp|P43243|MATR3_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=2;tr|A8MXP9|A8MXP9_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|A0A0R4J2E8|A0A0R4J2E8_HUMAN Matrin-3 OS=Homo sapiens OX=9606 GN=MATR3 PE=1 SV=1;tr|D6REM6|D6REM6_HUMAN M,17,17,26.4,23.3205846290127,22.6363381348754,28.9727348756749,29.1782141724238
O43795;E9PDF6;H7C2Y7;E7EQD9;C9JYW1;C9JUP5;A0A0U1RRI3;C9K0I9;G3V342,O43795;E9PDF6,19;18;6;4;3;2;2;1;1,19;18;6;4;3;2;2;1;1,17;16;6;3;2;2;2;1;0,Unconventional myosin-Ib,MYO1B,sp|O43795|MYO1B_HUMAN Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=3;tr|E9PDF6|E9PDF6_HUMAN Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=1,19,17,21.7,26.0301060335513,23.8057773648588,27.7260494204738,27.340110611621
Q8TD19;G3V459;G3V5V0;G3V2Z5,Q8TD19,17;3;1;1,17;3;1;1,17;3;1;1,Serine/threonine-protein kinase Nek9,NEK9,sp|Q8TD19|NEK9_HUMAN Serine/threonine-protein kinase Nek9 OS=Homo sapiens OX=9606 GN=NEK9 PE=1 SV=2,17,17,22.3,4.31753116899141,4.15777444202647,28.971282741641,28.8938573006598
P18615;A0A0A0MSN9;A0A0A0MT02;A0A0G2JI50;E9PD43;A2ABK4;E7ENC7;E7EWR7,P18615;A0A0A0MSN9;A0A0A0MT02;A0A0G2JI50;E9PD43,17;14;12;10;10;8;2;2,17;14;12;10;10;8;2;2,17;14;12;10;10;8;2;2,Negative elongation factor E,NELFE,sp|P18615|NELFE_HUMAN Negative elongation factor E OS=Homo sapiens OX=9606 GN=NELFE PE=1 SV=3;tr|A0A0A0MSN9|A0A0A0MSN9_HUMAN Negative elongation factor E (Fragment) OS=Homo sapiens OX=9606 GN=NELFE PE=1 SV=6;tr|A0A0A0MT02|A0A0A0MT02_HUMAN Negative elongati,17,17,57.6,26.2430171903466,21.5765323236399,29.3135224245923,29.5122416989524
P49757;G3V3Z8;G3V3R1;G3V3M5;G3V4S6;G3V433,P49757;G3V3Z8;G3V3R1,21;14;11;8;4;4,21;14;11;8;4;4,17;12;8;5;4;4,Protein numb homolog,NUMB,sp|P49757|NUMB_HUMAN Protein numb homolog OS=Homo sapiens OX=9606 GN=NUMB PE=1 SV=2;tr|G3V3Z8|G3V3Z8_HUMAN Protein numb homolog OS=Homo sapiens OX=9606 GN=NUMB PE=1 SV=1;tr|G3V3R1|G3V3R1_HUMAN Protein numb homolog (Fragment) OS=Homo sapiens OX=9606 GN=NUMB,21,17,43.5,4.31753116899141,4.15777444202647,29.7635882746825,29.7192915966693
P22234;E9PBS1;D6RF62,P22234;E9PBS1;D6RF62,17;16;12,17;16;12,17;16;12,Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase,PAICS,sp|P22234|PUR6_HUMAN Multifunctional protein ADE2 OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=3;tr|E9PBS1|E9PBS1_HUMAN Multifunctional protein ADE2 (Fragment) OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=1;tr|D6RF62|D6RF62_HUMAN Multifunctional protein ADE2 OS=Ho,17,17,39.1,23.466003749506,22.6987019141104,29.7751913176779,29.6274754117957
O60825;Q16875;F2Z2I2;Q5W015;Q5VX20;A0A1W2PR17;P16118;F6RAZ1;I1Z9G3;Q16877;F6XNB3;A0A1W2PNV9;H0Y483;Q4VBA9;Q66S35,O60825,17;3;3;3;3;3;2;2;2;1;1;1;1;1;1,17;3;3;3;3;3;2;2;2;1;1;1;1;1;1,17;3;3;3;3;3;2;2;2;1;1;1;1;1;1,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2;6-phosphofructo-2-kinase;Fructose-2,6-bisphosphatase",PFKFB2,"sp|O60825|F262_HUMAN 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2 OS=Homo sapiens OX=9606 GN=PFKFB2 PE=1 SV=2",17,17,35.0,4.31753116899141,4.15777444202647,28.3118564573231,28.2162770180163
Q9H307;G3V5F0;G3V579,Q9H307,17;5;5,17;5;5,17;5;5,Pinin,PNN,sp|Q9H307|PININ_HUMAN Pinin OS=Homo sapiens OX=9606 GN=PNN PE=1 SV=5,17,17,22.3,28.1793537045213,27.2887686541842,27.8781824747369,27.7656603286987
O14974;F8VZN8;H0YIS4;H0YHI8;A0A3B3ISH4;F8VW28;H0YIM2;H0YHL8;H0YIS3;A0A0U1RQZ1,O14974;F8VZN8;H0YIS4,17;15;9;8;8;2;2;2;2;1,17;15;9;8;8;2;2;2;2;1,17;15;9;8;8;2;2;2;2;1,Protein phosphatase 1 regulatory subunit 12A,PPP1R12A,sp|O14974|MYPT1_HUMAN Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens OX=9606 GN=PPP1R12A PE=1 SV=1;tr|F8VZN8|F8VZN8_HUMAN Protein phosphatase 1 regulatory subunit 12A (Fragment) OS=Homo sapiens OX=9606 GN=PPP1R12A PE=1 SV=1;tr|H0YIS4|H0YIS4_H,17,17,20.0,4.31753116899141,4.15777444202647,28.3054342472397,28.336922803649
Q96PZ0;E7EUH7;H0Y863,Q96PZ0;E7EUH7,17;14;2,17;14;2,17;14;2,Pseudouridylate synthase 7 homolog,PUS7,sp|Q96PZ0|PUS7_HUMAN Pseudouridylate synthase 7 homolog OS=Homo sapiens OX=9606 GN=PUS7 PE=1 SV=2;tr|E7EUH7|E7EUH7_HUMAN Pseudouridylate synthase 7 homolog OS=Homo sapiens OX=9606 GN=PUS7 PE=1 SV=1,17,17,30.3,4.31753116899141,4.15777444202647,29.5446949966933,29.2672492204371
Q5JTH9;A0A087X0G0;A0A087X1U8,Q5JTH9,17;1;1,17;1;1,17;1;1,RRP12-like protein,RRP12,sp|Q5JTH9|RRP12_HUMAN RRP12-like protein OS=Homo sapiens OX=9606 GN=RRP12 PE=1 SV=2,17,17,16.3,4.31753116899141,4.15777444202647,27.9584792605487,27.996365215236
Q9C0D5,Q9C0D5,17,17,17,Protein TANC1,TANC1,sp|Q9C0D5|TANC1_HUMAN Protein TANC1 OS=Homo sapiens OX=9606 GN=TANC1 PE=1 SV=3,17,17,11.8,4.31753116899141,4.15777444202647,27.0805026738505,27.2921962155171
O75663,O75663,17,17,17,TIP41-like protein,TIPRL,sp|O75663|TIPRL_HUMAN TIP41-like protein OS=Homo sapiens OX=9606 GN=TIPRL PE=1 SV=2,17,17,71.7,26.2886454619853,23.0772134208736,30.8956927999751,30.8247942467164
O94842;A0A669KB71;O15405;O94900;Q96NM4;C9J919;C9JNL1,O94842;A0A669KB71,17;10;6;4;3;1;1,17;10;6;4;3;1;1,17;10;6;4;3;1;1,TOX high mobility group box family member 4,TOX4,sp|O94842|TOX4_HUMAN TOX high mobility group box family member 4 OS=Homo sapiens OX=9606 GN=TOX4 PE=1 SV=1;tr|A0A669KB71|A0A669KB71_HUMAN TOX high mobility group box family member 4 OS=Homo sapiens OX=9606 GN=TOX4 PE=4 SV=1,17,17,40.3,27.8502529490197,26.8904112445674,30.9365614503234,31.0479775153611
Q5T6F2;A2A305;A0A0D9SFI5;Q5JV08,Q5T6F2,17;8;3;2,17;8;3;2,17;8;3;2,Ubiquitin-associated protein 2,UBAP2,sp|Q5T6F2|UBAP2_HUMAN Ubiquitin-associated protein 2 OS=Homo sapiens OX=9606 GN=UBAP2 PE=1 SV=1,17,17,24.5,4.31753116899141,4.15777444202647,30.6511285183183,30.2110630801372
Q8N6T3;F8VWH9;E5RHC5;F8W1U7;E5RHT6;E5RHH7;F8VWB3;H0YIQ0;E5RGL6;E5RIU2,Q8N6T3;F8VWH9;E5RHC5;F8W1U7;E5RHT6,18;16;12;12;11;5;4;3;2;1,18;16;12;12;11;5;4;3;2;1,18;16;12;12;11;5;4;3;2;1,ADP-ribosylation factor GTPase-activating protein 1,ARFGAP1,sp|Q8N6T3|ARFG1_HUMAN ADP-ribosylation factor GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=2;tr|F8VWH9|F8VWH9_HUMAN ADP-ribosylation factor GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=1;tr|E5RHC5|E5RHC5_,18,18,54.2,22.4753118920852,22.091445762409,30.2725313335759,30.5831584791405
P46109,P46109,18,18,18,Crk-like protein,CRKL,sp|P46109|CRKL_HUMAN Crk-like protein OS=Homo sapiens OX=9606 GN=CRKL PE=1 SV=1,18,18,65.3,26.4469214884042,24.7285296507219,31.0899257953732,30.975826063365
Q16643;D6R9W4;D6R9Q9;D6RFI1;D6RCR4,Q16643;D6R9W4,18;12;7;6;2,18;12;7;6;2,18;12;7;6;2,Drebrin,DBN1,sp|Q16643|DREB_HUMAN Drebrin OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=4;tr|D6R9W4|D6R9W4_HUMAN Drebrin (Fragment) OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=1,18,18,37.4,4.31753116899141,4.15777444202647,30.8566778932254,30.5616536393263
Q14203;E7EX90;Q6AWB1;E7EWF7;C9J1B7;C9JZA4;C9JTE5;C9JJN7;C9JJD0;C9JKG6;E9PCY0,Q14203;E7EX90;Q6AWB1,18;18;10;5;1;1;1;1;1;1;1,18;18;10;5;1;1;1;1;1;1;1,18;18;10;5;1;1;1;1;1;1;1,Dynactin subunit 1,DCTN1;DKFZp686E0752,sp|Q14203|DCTN1_HUMAN Dynactin subunit 1 OS=Homo sapiens OX=9606 GN=DCTN1 PE=1 SV=3;tr|E7EX90|E7EX90_HUMAN Dynactin subunit 1 OS=Homo sapiens OX=9606 GN=DCTN1 PE=1 SV=1;tr|Q6AWB1|Q6AWB1_HUMAN Dynactin subunit 1 OS=Homo sapiens OX=9606 GN=DCTN1 PE=1 SV=1,18,18,18.5,4.31753116899141,4.15777444202647,28.6843171607313,28.1226277838558
O43143,O43143,19,19,18,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,DHX15,sp|O43143|DHX15_HUMAN Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens OX=9606 GN=DHX15 PE=1 SV=2,19,18,29.7,24.8435956226643,22.6414867117573,28.4942689192881,28.181819607305
Q13283;E5RIZ6;E5RJU8;E5RH42;E5RIF8;E5RI46;E5RH00;D6RBR0;D6REX8;Q9UN86;D6RBW8;D6RBM9;D6RGJ4;D6RAC7;D6R9A4;D6R9X5;D6RB17;D6RE13,Q13283,18;8;7;7;7;6;4;3;3;3;3;3;3;3;3;3;3;3,18;8;7;7;7;6;4;3;3;3;3;3;3;3;3;3;3;3,18;8;7;7;7;6;4;3;3;3;3;3;3;3;3;3;3;3,Ras GTPase-activating protein-binding protein 1,G3BP1,sp|Q13283|G3BP1_HUMAN Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens OX=9606 GN=G3BP1 PE=1 SV=1,18,18,48.7,25.2826335442015,22.2204586305463,30.0253822427269,30.0018237117492
Q9Y450;B7Z524;H0YDX7;J3QT46;H0YES5;E9PHZ9;E9PN23;G5E991;E9PMN1;E9PLR4;E9PJ90;E9PS53,Q9Y450;B7Z524;H0YDX7;J3QT46,18;14;14;14;6;6;4;4;4;4;2;2,18;14;14;14;6;6;4;4;4;4;2;2,18;14;14;14;6;6;4;4;4;4;2;2,HBS1-like protein,HBS1L,sp|Q9Y450|HBS1L_HUMAN HBS1-like protein OS=Homo sapiens OX=9606 GN=HBS1L PE=1 SV=1;tr|B7Z524|B7Z524_HUMAN HBS1-like protein OS=Homo sapiens OX=9606 GN=HBS1L PE=1 SV=1;tr|H0YDX7|H0YDX7_HUMAN HBS1-like protein (Fragment) OS=Homo sapiens OX=9606 GN=HBS1L PE=1,18,18,36.4,4.31753116899141,4.15777444202647,28.1453532596536,28.1283919699787
P15822;F5H212;A0A0D9SFF3;C9JLG1,P15822;F5H212,18;18;2;1,18;18;2;1,18;18;2;1,Zinc finger protein 40,HIVEP1,sp|P15822|ZEP1_HUMAN Zinc finger protein 40 OS=Homo sapiens OX=9606 GN=HIVEP1 PE=1 SV=3;tr|F5H212|F5H212_HUMAN Zinc finger protein 40 OS=Homo sapiens OX=9606 GN=HIVEP1 PE=1 SV=2,18,18,9.3,27.9215590423823,26.2508432735239,25.0776535079404,24.29789078357
O95373;E9PLB2;E9PLJ0,O95373,18;2;1,18;2;1,18;2;1,Importin-7,IPO7,sp|O95373|IPO7_HUMAN Importin-7 OS=Homo sapiens OX=9606 GN=IPO7 PE=1 SV=1,18,18,23.6,4.31753116899141,4.15777444202647,29.2068317544263,29.1073675916955
P13796;Q5TBN3;Q5TBN5,P13796,23;6;1,23;6;1,18;3;1,Plastin-2,LCP1,sp|P13796|PLSL_HUMAN Plastin-2 OS=Homo sapiens OX=9606 GN=LCP1 PE=1 SV=6,23,18,46.1,4.31753116899141,4.15777444202647,29.6860552671953,29.3059125583627
Q9UNF1;Q5H909;Q5H907;Q9Y5V3;Q12816;A0A087X070;G5E9N2,Q9UNF1;Q5H909;Q5H907,18;17;14;1;1;1;1,18;17;14;1;1;1;1,18;17;14;1;1;1;1,Melanoma-associated antigen D2,MAGED2,"sp|Q9UNF1|MAGD2_HUMAN Melanoma-associated antigen D2 OS=Homo sapiens OX=9606 GN=MAGED2 PE=1 SV=2;tr|Q5H909|Q5H909_HUMAN Melanoma-associated antigen D2 OS=Homo sapiens OX=9606 GN=MAGED2 PE=1 SV=2;tr|Q5H907|Q5H907_HUMAN Melanoma antigen family D, 2, isoform",18,18,34.5,23.6592712421614,22.8253967074335,29.0332291496255,29.1822222870823
Q14207;H0YET3;E9PKJ1,Q14207;H0YET3,18;10;1,18;10;1,18;10;1,Protein NPAT,NPAT,sp|Q14207|NPAT_HUMAN Protein NPAT OS=Homo sapiens OX=9606 GN=NPAT PE=1 SV=3;tr|H0YET3|H0YET3_HUMAN Protein NPAT (Fragment) OS=Homo sapiens OX=9606 GN=NPAT PE=1 SV=8,18,18,14.0,28.5404886705765,26.6141418666718,24.7990440880355,23.8872533451935
Q9UNZ2;F2Z2K0;R4GNE6;G3V4V8;R4GMY2,Q9UNZ2;F2Z2K0,18;13;3;2;2,18;13;3;2;2,18;13;3;2;2,NSFL1 cofactor p47,NSFL1C,sp|Q9UNZ2|NSF1C_HUMAN NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=2;tr|F2Z2K0|F2Z2K0_HUMAN NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=1,18,18,65.4,24.4267520472325,23.6229449832251,28.8690012437994,28.6524284285773
Q9Y266;A0A0A0MSU9;A0A0A0MSS4,Q9Y266;A0A0A0MSU9,18;9;7,18;9;7,18;9;7,Nuclear migration protein nudC,NUDC,sp|Q9Y266|NUDC_HUMAN Nuclear migration protein nudC OS=Homo sapiens OX=9606 GN=NUDC PE=1 SV=1;tr|A0A0A0MSU9|A0A0A0MSU9_HUMAN Nuclear migration protein nudC (Fragment) OS=Homo sapiens OX=9606 GN=NUDC PE=1 SV=1,18,18,43.5,27.0700963707464,25.254686396923,30.4635347876844,30.2737543805799
Q13177;H7C1X3,Q13177,24;8,24;8,18;6,Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34,PAK2,sp|Q13177|PAK2_HUMAN Serine/threonine-protein kinase PAK 2 OS=Homo sapiens OX=9606 GN=PAK2 PE=1 SV=3,24,18,54.4,4.31753116899141,4.15777444202647,29.2224168426662,29.0250653642161
Q13200;H7C1H2;C9JPC0;H7C2Q3;F8WBS8,Q13200,18;6;6;5;2,18;6;6;5;2,18;6;6;5;2,26S proteasome non-ATPase regulatory subunit 2,PSMD2,sp|Q13200|PSMD2_HUMAN 26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3,18,18,26.2,4.31753116899141,4.15777444202647,27.6685116212043,28.0593565920782
P54136;E5RJM9;E5RH09,P54136,18;2;1,18;2;1,18;2;1,"Arginine--tRNA ligase, cytoplasmic",RARS,"sp|P54136|SYRC_HUMAN Arginine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=RARS1 PE=1 SV=2",18,18,34.1,4.31753116899141,4.15777444202647,28.7493197196632,28.4973941944213
Q9UQR0;B4DRC2;H0Y6S1,Q9UQR0;B4DRC2,18;9;3,18;9;3,18;9;3,Sex comb on midleg-like protein 2,SCML2,sp|Q9UQR0|SCML2_HUMAN Sex comb on midleg-like protein 2 OS=Homo sapiens OX=9606 GN=SCML2 PE=1 SV=1;tr|B4DRC2|B4DRC2_HUMAN Sex comb on midleg-like protein 2 OS=Homo sapiens OX=9606 GN=SCML2 PE=1 SV=1,18,18,35.7,4.31753116899141,4.15777444202647,28.858072131193,28.7129282828488
Q9P270;D6RIF6;H0Y9L2,Q9P270;D6RIF6,18;9;3,18;9;3,18;9;3,SLAIN motif-containing protein 2,SLAIN2,sp|Q9P270|SLAI2_HUMAN SLAIN motif-containing protein 2 OS=Homo sapiens OX=9606 GN=SLAIN2 PE=1 SV=2;tr|D6RIF6|D6RIF6_HUMAN SLAIN motif-containing protein 2 OS=Homo sapiens OX=9606 GN=SLAIN2 PE=1 SV=1,18,18,44.2,4.31753116899141,4.15777444202647,28.7913828604999,28.4770736700152
