DTL_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
CECR5,0.1330890425,0.642290157450835,0,Q9BXW7,Q9BXW7,2,2,2,Cat eye syndrome critical region protein 5,CECR5,sp|Q9BXW7|HDHD5_HUMAN Haloacid dehalogenase-like hydrolase domain-containing 5 OS=Homo sapiens OX=9606 GN=HDHD5 PE=1 SV=1,2,2,6.1,423
EIF2A,-0.4537781599,0.131787346555297,0,Q9BY44;F8WAE5;C9IZE1;H7C5Q3;H7C5R5;F8WF18;F8WAT3,Q9BY44;F8WAE5;C9IZE1,12;11;8;4;2;1;1,12;11;8;4;2;1;1,12;11;8;4;2;1;1,"Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed",EIF2A,sp|Q9BY44|EIF2A_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=3;tr|F8WAE5|F8WAE5_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=1;tr|C9IZE1|C9IZE1_HUMAN Eukaryotic tra,12,12,27.5,585
MRPL13,-0.0317687663,0.880086554405645,0,Q9BYD1;E5RJI7;H0YAX3;E5RFI2,Q9BYD1;E5RJI7,5;4;1;1,5;4;1;1,5;4;1;1,"39S ribosomal protein L13, mitochondrial",MRPL13,"sp|Q9BYD1|RM13_HUMAN 39S ribosomal protein L13, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL13 PE=1 SV=1;tr|E5RJI7|E5RJI7_HUMAN 39S ribosomal protein L13, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL13 PE=1 SV=8",5,5,36,178
MRPL1,-0.5393433293,0.271835835571701,0,Q9BYD6;H0Y8N7,Q9BYD6;H0Y8N7,5;4,5;4,5;4,"39S ribosomal protein L1, mitochondrial",MRPL1,"sp|Q9BYD6|RM01_HUMAN 39S ribosomal protein L1, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL1 PE=1 SV=2;tr|H0Y8N7|H0Y8N7_HUMAN 39S ribosomal protein L1, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL1 PE=1 SV=1",5,5,22.5,325
NLN,-0.0574136262,0.696469487312879,0,Q9BYT8;H0YAK4;E9PCB6;H0YAF7,Q9BYT8;H0YAK4;E9PCB6,5;3;3;2,5;3;3;2,5;3;3;2,"Neurolysin, mitochondrial",NLN,"sp|Q9BYT8|NEUL_HUMAN Neurolysin, mitochondrial OS=Homo sapiens OX=9606 GN=NLN PE=1 SV=1;tr|H0YAK4|H0YAK4_HUMAN Neurolysin, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=NLN PE=1 SV=1;tr|E9PCB6|E9PCB6_HUMAN Neurolysin, mitochondrial OS=Homo sapiens OX",5,5,9.2,704
RAB34,-0.1336643501,0.50671987042328,0,Q9BZG1;V9GY61;K7EJW7;K7EIF2;H7C0Y7;C9JBG0;Q96PJ7;E7ES60;C9JY26,Q9BZG1;V9GY61;K7EJW7;K7EIF2;H7C0Y7;C9JBG0;Q96PJ7;E7ES60,4;3;3;3;3;3;3;3;1,4;3;3;3;3;3;3;3;1,4;3;3;3;3;3;3;3;1,Ras-related protein Rab-34,RAB34,"sp|Q9BZG1|RAB34_HUMAN Ras-related protein Rab-34 OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=1;tr|V9GY61|V9GY61_HUMAN Ras-related protein Rab-34, isoform NARR (Fragment) OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=8;tr|K7EJW7|K7EJW7_HUMAN Ras-related protein Rab",4,4,13.9,259
DPY30,0.5215266784,0.506637411945373,0,Q9C005,Q9C005,1,1,1,Protein dpy-30 homolog,DPY30,sp|Q9C005|DPY30_HUMAN Protein dpy-30 homolog OS=Homo sapiens OX=9606 GN=DPY30 PE=1 SV=1,1,1,11.1,99
TANC1,-0.3112808499,0.197445199290294,0,Q9C0D5,Q9C0D5,1,1,1,Protein TANC1,TANC1,sp|Q9C0D5|TANC1_HUMAN Protein TANC1 OS=Homo sapiens OX=9606 GN=TANC1 PE=1 SV=3,1,1,0.4,1861
SLIRP,-0.0151228251,0.925338439432852,0,Q9GZT3;A0A087WUN7;H0YJ40;G3V4X6;G3V2S9;H0YJW7;H0YJ07;H0YJU7;H0YJI1,Q9GZT3;A0A087WUN7;H0YJ40;G3V4X6;G3V2S9;H0YJW7,8;7;7;7;7;6;2;2;1,8;7;7;7;7;6;2;2;1,8;7;7;7;7;6;2;2;1,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",SLIRP,"sp|Q9GZT3|SLIRP_HUMAN SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1;tr|A0A087WUN7|A0A087WUN7_HUMAN SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 ",8,8,78.9,109
NAT10,0.0014841803,0.990701502074685,0,Q9H0A0;A0A087WV29;E9PMU0;E9PJN6,Q9H0A0;A0A087WV29,12;8;4;3,12;8;4;3,12;8;4;3,N-acetyltransferase 10,NAT10,sp|Q9H0A0|NAT10_HUMAN RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=2;tr|A0A087WV29|A0A087WV29_HUMAN RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=1,12,12,15.3,1025
ILKAP,1.1995010337,0.260824974785582,0,Q9H0C8;E9PC05;H7C2I8;F8SNU7,Q9H0C8;E9PC05,3;2;1;1,3;2;1;1,3;2;1;1,Integrin-linked kinase-associated serine/threonine phosphatase 2C,ILKAP,sp|Q9H0C8|ILKAP_HUMAN Integrin-linked kinase-associated serine/threonine phosphatase 2C OS=Homo sapiens OX=9606 GN=ILKAP PE=1 SV=1;tr|E9PC05|E9PC05_HUMAN Integrin-linked kinase-associated serine/threonine phosphatase 2C (Fragment) OS=Homo sapiens OX=9606 G,3,3,8.9,392
XRN2,-0.3057777533,0.0582058715355638,0,Q9H0D6,Q9H0D6,11,11,11,5-3 exoribonuclease 2,XRN2,sp|Q9H0D6|XRN2_HUMAN 5-3 exoribonuclease 2 OS=Homo sapiens OX=9606 GN=XRN2 PE=1 SV=1,11,11,13.8,950
DDX47,-0.0980004639,0.503720644901424,0,Q9H0S4;F5H1N9,Q9H0S4,8;1,8;1,8;1,Probable ATP-dependent RNA helicase DDX47,DDX47,sp|Q9H0S4|DDX47_HUMAN Probable ATP-dependent RNA helicase DDX47 OS=Homo sapiens OX=9606 GN=DDX47 PE=1 SV=1,8,8,21.8,455
RAB1B,-0.1586238192,0.257746402237791,0,Q9H0U4;E9PLD0;Q92928;P59190;A0A2R8YDI9;H0YLJ8;H0YL94;G3V196;A0A2R8YFB8,Q9H0U4;E9PLD0,14;12;6;1;1;1;1;1;1,5;5;2;0;0;0;0;0;0,5;5;2;0;0;0;0;0;0,Ras-related protein Rab-1B,RAB1B,sp|Q9H0U4|RAB1B_HUMAN Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1;tr|E9PLD0|E9PLD0_HUMAN Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1,14,5,71.6,201
PNN,-0.7999495969,0.0218053943289661,0,Q9H307;G3V5F0;G3V579,Q9H307,4;1;1,4;1;1,4;1;1,Pinin,PNN,sp|Q9H307|PININ_HUMAN Pinin OS=Homo sapiens OX=9606 GN=PNN PE=1 SV=5,4,4,7.5,717
TMX1,-0.2125763765,0.193409129777339,0,Q9H3N1;G3V448,Q9H3N1,6;2,6;2,6;2,Thioredoxin-related transmembrane protein 1,TMX1,sp|Q9H3N1|TMX1_HUMAN Thioredoxin-related transmembrane protein 1 OS=Homo sapiens OX=9606 GN=TMX1 PE=1 SV=1,6,6,23.9,280
EHD1,-0.5460491448,0.0691382638973958,0,Q9H4M9;A0A024R571;C9JC03;C9JIJ3;C9IZH1;C9J2Z4;C9JDQ8;Q9NZN4,Q9H4M9;A0A024R571;C9JC03,9;8;7;4;4;4;3;1,9;8;7;4;4;4;3;1,3;2;1;1;1;1;1;0,EH domain-containing protein 1,EHD1,sp|Q9H4M9|EHD1_HUMAN EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=2;tr|A0A024R571|A0A024R571_HUMAN EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=1;tr|C9JC03|C9JC03_HUMAN EH domain-containing protein 1 (Fra,9,3,19.3,534
NOL6,-0.3117749286,0.130645840600362,0,Q9H6R4;A0A0A0MRW6;A0A0C4DFX0,Q9H6R4;A0A0A0MRW6,11;9;2,11;9;2,11;9;2,Nucleolar protein 6,NOL6,sp|Q9H6R4|NOL6_HUMAN Nucleolar protein 6 OS=Homo sapiens OX=9606 GN=NOL6 PE=1 SV=2;tr|A0A0A0MRW6|A0A0A0MRW6_HUMAN Nucleolar protein 6 OS=Homo sapiens OX=9606 GN=NOL6 PE=1 SV=1,11,11,15.7,1146
PTGES2,-0.0947162809,0.54903020863508,0,Q9H7Z7;X6RJ95;A6NHH0,Q9H7Z7;X6RJ95;A6NHH0,6;4;3,6;4;3,6;4;3,Prostaglandin E synthase 2;Prostaglandin E synthase 2 truncated form,PTGES2,sp|Q9H7Z7|PGES2_HUMAN Prostaglandin E synthase 2 OS=Homo sapiens OX=9606 GN=PTGES2 PE=1 SV=1;tr|X6RJ95|X6RJ95_HUMAN Prostaglandin E synthase 2 (Fragment) OS=Homo sapiens OX=9606 GN=PTGES2 PE=1 SV=1;tr|A6NHH0|A6NHH0_HUMAN Prostaglandin E synthase 2 OS=Homo ,6,6,26.3,377
PHAX,-0.1309636196,0.480173890552906,0,Q9H814,Q9H814,2,2,2,Phosphorylated adapter RNA export protein,PHAX,sp|Q9H814|PHAX_HUMAN Phosphorylated adapter RNA export protein OS=Homo sapiens OX=9606 GN=PHAX PE=1 SV=1,2,2,6.9,394
SFXN1,-0.1486490995,0.283270337927224,0,Q9H9B4;D6RFI0;D6RDG7;S4R2X2;D6RAE9,Q9H9B4;D6RFI0;D6RDG7;S4R2X2,11;8;7;7;3,11;8;7;7;3,10;8;7;7;3,Sideroflexin-1,SFXN1,sp|Q9H9B4|SFXN1_HUMAN Sideroflexin-1 OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=4;tr|D6RFI0|D6RFI0_HUMAN Sideroflexin-1 (Fragment) OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=8;tr|D6RDG7|D6RDG7_HUMAN Sideroflexin-1 (Fragment) OS=Homo sapiens OX=9606 GN=SFXN1 PE,11,10,34.5,322
GRPEL1,-0.3908606131,0.034551238395075,0,Q9HAV7,Q9HAV7,7,7,7,"GrpE protein homolog 1, mitochondrial",GRPEL1,"sp|Q9HAV7|GRPE1_HUMAN GrpE protein homolog 1, mitochondrial OS=Homo sapiens OX=9606 GN=GRPEL1 PE=1 SV=2",7,7,41.9,217
C12orf10,-0.203802694,0.158471384189963,0,Q9HB07;F8VQQ3;F8VR84;H3BPH3,Q9HB07;F8VQQ3;F8VR84,10;8;7;1,10;8;7;1,10;8;7;1,"UPF0160 protein MYG1, mitochondrial",C12orf10,sp|Q9HB07|MYG1_HUMAN MYG1 exonuclease OS=Homo sapiens OX=9606 GN=MYG1 PE=1 SV=3;tr|F8VQQ3|F8VQQ3_HUMAN MYG1 exonuclease OS=Homo sapiens OX=9606 GN=MYG1 PE=1 SV=1;tr|F8VR84|F8VR84_HUMAN MYG1 exonuclease OS=Homo sapiens OX=9606 GN=MYG1 PE=1 SV=1,10,10,34,376
CACYBP,-0.3805164523,0.0384717267289053,0,Q9HB71;B2ZWH1,Q9HB71,7;1,7;1,7;1,Calcyclin-binding protein,CACYBP,sp|Q9HB71|CYBP_HUMAN Calcyclin-binding protein OS=Homo sapiens OX=9606 GN=CACYBP PE=1 SV=2,7,7,36.8,228
MCCC2,1.6027799044,0.102491876922953,0,Q9HCC0;D6RD67;A0A0G2JM88;D6R9R1;D6RDF7,Q9HCC0;D6RD67,4;2;1;1;1,4;2;1;1;1,4;2;1;1;1,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",MCCC2,"sp|Q9HCC0|MCCB_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC2 PE=1 SV=1;tr|D6RD67|D6RD67_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MCCC2 PE=1 SV=2",4,4,8.9,563
SDF2L1,0.8854057372,0.00190788223760906,0,Q9HCN8,Q9HCN8,2,2,2,Stromal cell-derived factor 2-like protein 1,SDF2L1,sp|Q9HCN8|SDF2L_HUMAN Stromal cell-derived factor 2-like protein 1 OS=Homo sapiens OX=9606 GN=SDF2L1 PE=1 SV=2,2,2,14.9,221
TM9SF3,-0.084526112,0.655437915741998,0,Q9HD45;Q5TB53,Q9HD45;Q5TB53,5;4,5;4,5;4,Transmembrane 9 superfamily member 3,TM9SF3,sp|Q9HD45|TM9S3_HUMAN Transmembrane 9 superfamily member 3 OS=Homo sapiens OX=9606 GN=TM9SF3 PE=1 SV=2;tr|Q5TB53|Q5TB53_HUMAN Transmembrane 9 superfamily member (Fragment) OS=Homo sapiens OX=9606 GN=TM9SF3 PE=1 SV=8,5,5,9.7,589
RAB18,0.2026313305,0.264037949549865,0,Q9NP72;A0A087X163;Q5W0J0;H0Y6T8,Q9NP72;A0A087X163;Q5W0J0,7;6;4;3,7;6;4;3,7;6;4;3,Ras-related protein Rab-18,RAB18,sp|Q9NP72|RAB18_HUMAN Ras-related protein Rab-18 OS=Homo sapiens OX=9606 GN=RAB18 PE=1 SV=1;tr|A0A087X163|A0A087X163_HUMAN Ras-related protein Rab-18 OS=Homo sapiens OX=9606 GN=RAB18 PE=1 SV=1;tr|Q5W0J0|Q5W0J0_HUMAN Ras-related protein Rab-18 OS=Homo sapie,7,7,39.3,206
MRPS30,-0.4956275867,0.0157073328973173,0,Q9NP92,Q9NP92,2,2,2,"28S ribosomal protein S30, mitochondrial",MRPS30,"sp|Q9NP92|RT30_HUMAN 39S ribosomal protein S30, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS30 PE=1 SV=2",2,2,6.2,439
EXOSC4,-0.2632368447,0.178701926411255,0,Q9NPD3;E9PPI9;E9PI41,Q9NPD3;E9PPI9,7;4;3,7;4;3,7;4;3,Exosome complex component RRP41,EXOSC4,sp|Q9NPD3|EXOS4_HUMAN Exosome complex component RRP41 OS=Homo sapiens OX=9606 GN=EXOSC4 PE=1 SV=3;tr|E9PPI9|E9PPI9_HUMAN Exosome complex component RRP41 OS=Homo sapiens OX=9606 GN=EXOSC4 PE=1 SV=1,7,7,25.3,245
NOP10,0.2602817586,0.177617558125505,0,Q9NPE3;H0YM60,Q9NPE3,3;1,3;1,3;1,H/ACA ribonucleoprotein complex subunit 3,NOP10,sp|Q9NPE3|NOP10_HUMAN H/ACA ribonucleoprotein complex subunit 3 OS=Homo sapiens OX=9606 GN=NOP10 PE=1 SV=1,3,3,73.4,64
TIGAR,-0.0418922237,0.787759902330571,0,Q9NQ88;A0A0U1RQD1,Q9NQ88,5;1,5;1,5;1,"Fructose-2,6-bisphosphatase TIGAR",TIGAR,"sp|Q9NQ88|TIGAR_HUMAN Fructose-2,6-bisphosphatase TIGAR OS=Homo sapiens OX=9606 GN=TIGAR PE=1 SV=1",5,5,21.9,270
RTN4,-0.2828927291,0.141363083228093,0,Q9NQC3;F8W914;H7C106;A0A0U1RQR6,Q9NQC3;F8W914;H7C106,6;5;3;1,6;5;3;1,6;5;3;1,Reticulon-4;Reticulon,RTN4,sp|Q9NQC3|RTN4_HUMAN Reticulon-4 OS=Homo sapiens OX=9606 GN=RTN4 PE=1 SV=2;tr|F8W914|F8W914_HUMAN Reticulon OS=Homo sapiens OX=9606 GN=RTN4 PE=1 SV=1;tr|H7C106|H7C106_HUMAN Reticulon (Fragment) OS=Homo sapiens OX=9606 GN=RTN4 PE=1 SV=1,6,6,8.6,1192
RPRD1B,-0.0790767787,0.567444715888348,0,Q9NQG5;A2A2M0,Q9NQG5,3;1,3;1,3;1,Regulation of nuclear pre-mRNA domain-containing protein 1B,RPRD1B,sp|Q9NQG5|RPR1B_HUMAN Regulation of nuclear pre-mRNA domain-containing protein 1B OS=Homo sapiens OX=9606 GN=RPRD1B PE=1 SV=1,3,3,11,326
NIT2,0.3353193924,0.107957548714323,0,Q9NQR4;H7C579;F8WF70,Q9NQR4;H7C579,5;4;1,5;4;1,5;4;1,Omega-amidase NIT2,NIT2,sp|Q9NQR4|NIT2_HUMAN Omega-amidase NIT2 OS=Homo sapiens OX=9606 GN=NIT2 PE=1 SV=1;tr|H7C579|H7C579_HUMAN Omega-amidase NIT2 (Fragment) OS=Homo sapiens OX=9606 GN=NIT2 PE=1 SV=8,5,5,28.3,276
EXOSC5,0.3335818075,0.278483702767043,0,Q9NQT4;M0R102;M0R050,Q9NQT4;M0R102;M0R050,2;1;1,2;1;1,2;1;1,Exosome complex component RRP46,EXOSC5,sp|Q9NQT4|EXOS5_HUMAN Exosome complex component RRP46 OS=Homo sapiens OX=9606 GN=EXOSC5 PE=1 SV=1;tr|M0R102|M0R102_HUMAN Exosome complex component RRP46 (Fragment) OS=Homo sapiens OX=9606 GN=EXOSC5 PE=1 SV=8;tr|M0R050|M0R050_HUMAN Exosome complex component,2,2,9.4,235
EXOSC3,-0.7484350796,0.0164497946887918,0,Q9NQT5,Q9NQT5,3,3,3,Exosome complex component RRP40,EXOSC3,sp|Q9NQT5|EXOS3_HUMAN Exosome complex component RRP40 OS=Homo sapiens OX=9606 GN=EXOSC3 PE=1 SV=3,3,3,18.9,275
ANLN,0.6401679305,0.560065774937645,0,Q9NQW6;H7C0Y6;H7C167;C9JJT6;H7C3S1,Q9NQW6,7;1;1;1;1,7;1;1;1;1,7;1;1;1;1,Actin-binding protein anillin,ANLN,sp|Q9NQW6|ANLN_HUMAN Anillin OS=Homo sapiens OX=9606 GN=ANLN PE=1 SV=2,7,7,8.4,1124
PDLIM7,-0.3120275616,0.0733334296112759,0,Q9NR12;D6RAN1;D6RF83;H7BYK4;D6RH06;H0Y8W6,Q9NR12;D6RAN1;D6RF83;H7BYK4;D6RH06,4;3;3;3;3;1,4;3;3;3;3;1,4;3;3;3;3;1,PDZ and LIM domain protein 7,PDLIM7,sp|Q9NR12|PDLI7_HUMAN PDZ and LIM domain protein 7 OS=Homo sapiens OX=9606 GN=PDLIM7 PE=1 SV=1;tr|D6RAN1|D6RAN1_HUMAN PDZ and LIM domain protein 7 (Fragment) OS=Homo sapiens OX=9606 GN=PDLIM7 PE=1 SV=1;tr|D6RF83|D6RF83_HUMAN PDZ and LIM domain protein 7 (F,4,4,10.1,457
DIABLO,0.5154499702,0.208025816284406,0,Q9NR28;H7BZQ7;H7BZK7;A0A2U3TZH2,Q9NR28,5;2;2;2,5;2;2;2,5;2;2;2,"Diablo homolog, mitochondrial",DIABLO,"sp|Q9NR28|DBLOH_HUMAN Diablo homolog, mitochondrial OS=Homo sapiens OX=9606 GN=DIABLO PE=1 SV=1",5,5,25.9,239
DDX21,0.1609652446,0.430896013098519,0,Q9NR30,Q9NR30,25,25,23,Nucleolar RNA helicase 2,DDX21,sp|Q9NR30|DDX21_HUMAN Nucleolar RNA helicase 2 OS=Homo sapiens OX=9606 GN=DDX21 PE=1 SV=5,25,23,36.1,783
SAR1A,-1.3936515662,0.177299875860255,0,Q9NR31;Q5SQT8;X1WI22;Q9Y6B6;D6RAA2;D6RDB2;D6RD69;H0Y5E8,Q9NR31;Q5SQT8;X1WI22,5;4;3;2;2;2;2;1,5;4;3;2;2;2;2;1,5;4;3;2;2;2;2;1,GTP-binding protein SAR1a,SAR1A,sp|Q9NR31|SAR1A_HUMAN GTP-binding protein SAR1a OS=Homo sapiens OX=9606 GN=SAR1A PE=1 SV=1;tr|Q5SQT8|Q5SQT8_HUMAN GTP-binding protein SAR1a OS=Homo sapiens OX=9606 GN=SAR1A PE=1 SV=1;tr|X1WI22|X1WI22_HUMAN GTP-binding protein SAR1a (Fragment) OS=Homo sapie,5,5,41.9,198
NANS,0.2436039254,0.224040867905477,0,Q9NR45;Q5TBR0;Q5TBR1,Q9NR45,7;1;1,7;1;1,7;1;1,Sialic acid synthase,NANS,sp|Q9NR45|SIAS_HUMAN Sialic acid synthase OS=Homo sapiens OX=9606 GN=NANS PE=1 SV=2,7,7,25.6,359
EIF2B3,-0.4156018465,0.0376270067767458,0,Q9NR50;H0Y580;A0A0D9SEN0,Q9NR50;H0Y580,6;4;1,6;4;1,6;4;1,Translation initiation factor eIF-2B subunit gamma,EIF2B3,sp|Q9NR50|EI2BG_HUMAN Translation initiation factor eIF-2B subunit gamma OS=Homo sapiens OX=9606 GN=EIF2B3 PE=1 SV=1;tr|H0Y580|H0Y580_HUMAN Translation initiation factor eIF-2B subunit gamma (Fragment) OS=Homo sapiens OX=9606 GN=EIF2B3 PE=1 SV=1,6,6,17,452
POLE3,-0.2166467639,0.260207419081836,0,Q9NRF9,Q9NRF9,3,3,3,DNA polymerase epsilon subunit 3,POLE3,sp|Q9NRF9|DPOE3_HUMAN DNA polymerase epsilon subunit 3 OS=Homo sapiens OX=9606 GN=POLE3 PE=1 SV=1,3,3,32,147
AASDHPPT,-0.5389093992,0.22760796251163,0,Q9NRN7;E9PNF3;E9PLW6,Q9NRN7,3;1;1,3;1;1,3;1;1,L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase,AASDHPPT,sp|Q9NRN7|ADPPT_HUMAN L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase OS=Homo sapiens OX=9606 GN=AASDHPPT PE=1 SV=2,3,3,9.4,309
APOBEC3C,-0.2712550682,0.299118505928265,0,Q9NRW3,Q9NRW3,1,1,1,DNA dC->dU-editing enzyme APOBEC-3C,APOBEC3C,sp|Q9NRW3|ABC3C_HUMAN DNA dC->dU-editing enzyme APOBEC-3C OS=Homo sapiens OX=9606 GN=APOBEC3C PE=1 SV=2,1,1,6.3,190
FARSB,0.1546893936,0.277702576048834,0,Q9NSD9,Q9NSD9,11,11,11,Phenylalanine--tRNA ligase beta subunit,FARSB,sp|Q9NSD9|SYFB_HUMAN Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens OX=9606 GN=FARSB PE=1 SV=3,11,11,23.6,589
IARS2,-0.030245815,0.901653275578296,0,Q9NSE4,Q9NSE4,10,10,10,"Isoleucine--tRNA ligase, mitochondrial",IARS2,"sp|Q9NSE4|SYIM_HUMAN Isoleucine--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=IARS2 PE=1 SV=2",10,10,13.6,1012
LIN7C,-0.2340537442,0.45865102139104,0,Q9NUP9;G3V1D4;O14910;H0YI92;H0YIA8,Q9NUP9;G3V1D4,3;2;1;1;1,3;2;1;1;1,3;2;1;1;1,Protein lin-7 homolog C,LIN7C,"sp|Q9NUP9|LIN7C_HUMAN Protein lin-7 homolog C OS=Homo sapiens OX=9606 GN=LIN7C PE=1 SV=1;tr|G3V1D4|G3V1D4_HUMAN Lin-7 homolog C (C. elegans), isoform CRA_b OS=Homo sapiens OX=9606 GN=LIN7C PE=1 SV=1",3,3,19.3,197
FAM49B,0.7131075771,0.00295653933662634,0,Q9NUQ9;A0A1W2PRQ0;Q9H0Q0;A0A087X178,Q9NUQ9;A0A1W2PRQ0,5;4;2;2,5;4;2;2,5;4;2;2,Protein FAM49B,FAM49B,sp|Q9NUQ9|CYRIB_HUMAN CYFIP-related Rac1 interactor B OS=Homo sapiens OX=9606 GN=CYRIB PE=1 SV=1;tr|A0A1W2PRQ0|A0A1W2PRQ0_HUMAN CYFIP-related Rac1 interactor B OS=Homo sapiens OX=9606 GN=CYRIB PE=1 SV=1,5,5,18.8,324
DDX19A,0.0538396039,0.828440700486278,0,Q9NUU7;I3L0H8;H3BTB3;H3BP36;H3BP50;J3QRH0;H3BSL8,Q9NUU7;I3L0H8,10;7;4;1;1;1;1,10;7;4;1;1;1;1,1;1;1;1;1;1;1,ATP-dependent RNA helicase DDX19A,DDX19A,sp|Q9NUU7|DD19A_HUMAN ATP-dependent RNA helicase DDX19A OS=Homo sapiens OX=9606 GN=DDX19A PE=1 SV=1;tr|I3L0H8|I3L0H8_HUMAN ATP-dependent RNA helicase DDX19A OS=Homo sapiens OX=9606 GN=DDX19A PE=1 SV=1,10,1,35.1,478
IMP3,-0.3877720886,0.373088471794614,0,Q9NV31,Q9NV31,3,3,3,U3 small nucleolar ribonucleoprotein protein IMP3,IMP3,sp|Q9NV31|IMP3_HUMAN U3 small nucleolar ribonucleoprotein protein IMP3 OS=Homo sapiens OX=9606 GN=IMP3 PE=1 SV=1,3,3,25,184
ATAD3A,0.5536895168,0.164965301034442,0,Q9NVI7,Q9NVI7,7,7,2,ATPase family AAA domain-containing protein 3A,ATAD3A,sp|Q9NVI7|ATD3A_HUMAN ATPase family AAA domain-containing protein 3A OS=Homo sapiens OX=9606 GN=ATAD3A PE=1 SV=2,7,2,12.8,634
DDX18,-0.592525495,0.108818159797465,0,Q9NVP1;H7C452,Q9NVP1,13;3,13;3,13;3,ATP-dependent RNA helicase DDX18,DDX18,sp|Q9NVP1|DDX18_HUMAN ATP-dependent RNA helicase DDX18 OS=Homo sapiens OX=9606 GN=DDX18 PE=1 SV=2,13,13,23.1,670
PNPO,-0.1998746403,0.307064740494032,0,Q9NVS9;J3QQV6;J3QQZ9;A0A286YFL3,Q9NVS9;J3QQV6;J3QQZ9;A0A286YFL3,7;6;6;4,7;6;6;4,7;6;6;4,Pyridoxine-5-phosphate oxidase,PNPO,sp|Q9NVS9|PNPO_HUMAN Pyridoxine-5-phosphate oxidase OS=Homo sapiens OX=9606 GN=PNPO PE=1 SV=1;tr|J3QQV6|J3QQV6_HUMAN Pyridoxine-5-phosphate oxidase (Fragment) OS=Homo sapiens OX=9606 GN=PNPO PE=1 SV=2;tr|J3QQZ9|J3QQZ9_HUMAN Pyridoxine-5-phosphate oxidas,7,7,40.2,261
SLTM,0.1149467797,0.592648103185281,0,Q9NWH9;H0YLW7;H0YMW8;H0YNF3;H0YMR6;H0YLE6;H0YL55;H7BXE3;H0YKH2;H7C3F4,Q9NWH9;H0YLW7;H0YMW8;H0YNF3;H0YMR6;H0YLE6;H0YL55;H7BXE3,4;3;3;3;3;3;3;3;1;1,4;3;3;3;3;3;3;3;1;1,4;3;3;3;3;3;3;3;1;1,SAFB-like transcription modulator,SLTM,sp|Q9NWH9|SLTM_HUMAN SAFB-like transcription modulator OS=Homo sapiens OX=9606 GN=SLTM PE=1 SV=2;tr|H0YLW7|H0YLW7_HUMAN SAFB-like transcription modulator OS=Homo sapiens OX=9606 GN=SLTM PE=1 SV=1;tr|H0YMW8|H0YMW8_HUMAN SAFB-like transcription modulator OS=,4,4,3.5,1034
NDUFB11,0.0155428602,0.911882257023036,0,Q9NX14,Q9NX14,1,1,1,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial",NDUFB11,"sp|Q9NX14|NDUBB_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB11 PE=1 SV=1",1,1,7.2,153
