Unnamed: 0,BTRCvsBirA,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
HSDL2,0.724967878329653,0.116858155970659,0,Q6YN16,3,3,3,Hydroxysteroid dehydrogenase-like protein 2,HSDL2,sp|Q6YN16|HSDL2_HUMAN Hydroxysteroid dehydrogenase-like protein 2 OS=Homo sapiens OX=9606 GN=HSDL2 PE=1 SV=1,3,3,12.4,418,-0.724967878329653,0.116858155970659
CXorf22,0.575476185521847,0.0825103207497308,0,Q6ZTR5,2,2,2,Uncharacterized protein CXorf22,CXorf22,sp|Q6ZTR5|CFA47_HUMAN Cilia- and flagella-associated protein 47 OS=Homo sapiens OX=9606 GN=CFAP47 PE=2 SV=5,2,2,1.2,3187,-0.575476185521847,0.0825103207497308
SUPT6H,-0.109530797776604,0.73383794604136,0,Q7KZ85,4,4,4,Transcription elongation factor SPT6,SUPT6H,sp|Q7KZ85|SPT6H_HUMAN Transcription elongation factor SPT6 OS=Homo sapiens OX=9606 GN=SUPT6H PE=1 SV=2,4,4,2.9,1726,0.109530797776604,0.73383794604136
SND1,0.400653669263347,0.110852079922693,0,Q7KZF4,40;8,40;8,40;8,Staphylococcal nuclease domain-containing protein 1,SND1,sp|Q7KZF4|SND1_HUMAN Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SND1 PE=1 SV=1,40,40,56.4,910,-0.400653669263347,0.110852079922693
TRMT10C,0.105541534381249,0.599560228442984,0,Q7L0Y3;C9JVB6,4;3,4;3,4;3,Mitochondrial ribonuclease P protein 1,TRMT10C,sp|Q7L0Y3|TM10C_HUMAN tRNA methyltransferase 10 homolog C OS=Homo sapiens OX=9606 GN=TRMT10C PE=1 SV=2;tr|C9JVB6|C9JVB6_HUMAN tRNA methyltransferase 10 homolog C (Fragment) OS=Homo sapiens OX=9606 GN=TRMT10C PE=1 SV=1,4,4,15.4,403,-0.105541534381249,0.599560228442984
EIF3M,0.455972758751551,0.0568361406583749,0,Q7L2H7;E7ESM3,6;3;2;1;1;1,6;3;2;1;1;1,6;3;2;1;1;1,Eukaryotic translation initiation factor 3 subunit M,EIF3M,sp|Q7L2H7|EIF3M_HUMAN Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1;tr|E7ESM3|E7ESM3_HUMAN Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1,6,6,15.2,374,-0.455972758751551,0.0568361406583749
CYFIP1,0.327502247436253,0.148424743144292,0,Q7L576,6;1;1;1;1;1;1,6;1;1;1;1;1;1,4;1;1;1;1;1;1,Cytoplasmic FMR1-interacting protein 1,CYFIP1,sp|Q7L576|CYFP1_HUMAN Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens OX=9606 GN=CYFIP1 PE=1 SV=1,6,4,5.5,1253,-0.327502247436253,0.148424743144292
PHF5A,1.0544468280596,0.00563261357145697,1,Q7RTV0,3,3,3,PHD finger-like domain-containing protein 5A,PHF5A,sp|Q7RTV0|PHF5A_HUMAN PHD finger-like domain-containing protein 5A OS=Homo sapiens OX=9606 GN=PHF5A PE=1 SV=1,3,3,23.6,110,-1.0544468280596,0.00563261357145697
MRPL21,-0.845280162243068,0.0517348273314668,0,Q7Z2W9;F5H7V8,2;1,2;1,2;1,"39S ribosomal protein L21, mitochondrial",MRPL21,"sp|Q7Z2W9|RM21_HUMAN 39S ribosomal protein L21, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL21 PE=1 SV=2;tr|F5H7V8|F5H7V8_HUMAN 39S ribosomal protein L21, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL21 PE=1 SV=1",2,2,14.6,205,0.845280162243068,0.0517348273314668
EFTUD1,-0.589482759542271,0.0857284783096133,0,Q7Z2Z2;H0YNW8;H0YK75;A0A3B3ITU1,2;1;1;1,2;1;1;1,2;1;1;1,Elongation factor Tu GTP-binding domain-containing protein 1,EFTUD1,sp|Q7Z2Z2|EFL1_HUMAN Elongation factor-like GTPase 1 OS=Homo sapiens OX=9606 GN=EFL1 PE=1 SV=2;tr|H0YNW8|H0YNW8_HUMAN Elongation factor-like GTPase 1 (Fragment) OS=Homo sapiens OX=9606 GN=EFL1 PE=1 SV=1;tr|H0YK75|H0YK75_HUMAN Elongation factor-like GTPase,2,2,2.8,1120,0.589482759542271,0.0857284783096133
MYH14,0.737060896507697,0.105853869915245,0,Q7Z406;M0QY43,8;4;3,2;1;1,2;1;1,Myosin-14,MYH14,sp|Q7Z406|MYH14_HUMAN Myosin-14 OS=Homo sapiens OX=9606 GN=MYH14 PE=1 SV=2;tr|M0QY43|M0QY43_HUMAN Myosin-14 (Fragment) OS=Homo sapiens OX=9606 GN=MYH14 PE=1 SV=8,8,2,4.5,1995,-0.737060896507697,0.105853869915245
COMMD6,-1.1529910731389,0.0129285819707367,1,Q7Z4G1;B0QZ40,3;2,3;2,3;2,COMM domain-containing protein 6,COMMD6,sp|Q7Z4G1|COMD6_HUMAN COMM domain-containing protein 6 OS=Homo sapiens OX=9606 GN=COMMD6 PE=1 SV=1;tr|B0QZ40|B0QZ40_HUMAN COMM domain-containing protein 6 OS=Homo sapiens OX=9606 GN=COMMD6 PE=1 SV=1,3,3,56.5,85,1.1529910731389,0.0129285819707367
HDDC2,-1.02567970464267,0.00460034482493017,1,Q7Z4H3;V9GYS5;V9GZ04,2;2;2,2;2;2,2;2;2,HD domain-containing protein 2,HDDC2,sp|Q7Z4H3|HDDC2_HUMAN 5-deoxynucleotidase HDDC2 OS=Homo sapiens OX=9606 GN=HDDC2 PE=1 SV=1;tr|V9GYS5|V9GYS5_HUMAN 5-deoxynucleotidase HDDC2 OS=Homo sapiens OX=9606 GN=HDDC2 PE=1 SV=1;tr|V9GZ04|V9GZ04_HUMAN 5-deoxynucleotidase HDDC2 OS=Homo sapiens OX=96,2,2,10.3,204,1.02567970464267,0.00460034482493017
HUWE1,0.128663420825251,0.61662965000152,0,Q7Z6Z7,10;4,10;4,10;4,E3 ubiquitin-protein ligase HUWE1,HUWE1,sp|Q7Z6Z7|HUWE1_HUMAN E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens OX=9606 GN=HUWE1 PE=1 SV=3,10,10,2.9,4374,-0.128663420825251,0.61662965000152
GLRX5,-1.35953817241197,0.00167943184042271,1,Q86SX6,2,2,2,"Glutaredoxin-related protein 5, mitochondrial",GLRX5,"sp|Q86SX6|GLRX5_HUMAN Glutaredoxin-related protein 5, mitochondrial OS=Homo sapiens OX=9606 GN=GLRX5 PE=1 SV=2",2,2,21,157,1.35953817241197,0.00167943184042271
ISCA2,-1.1021934831331,0.00226762029154226,1,Q86U28;J3QSS7,2;1,2;1,2;1,"Iron-sulfur cluster assembly 2 homolog, mitochondrial",ISCA2,"sp|Q86U28|ISCA2_HUMAN Iron-sulfur cluster assembly 2 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=ISCA2 PE=1 SV=2;tr|J3QSS7|J3QSS7_HUMAN Iron-sulfur cluster assembly 2 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=ISCA2 PE=1 SV=1",2,2,16.9,154,1.1021934831331,0.00226762029154226
PABPN1,0.360907505962001,0.200801165804082,0,Q86U42;B4DEH8;G3V4T2,6;4;4;2;1,6;4;4;2;1,6;4;4;2;1,Polyadenylate-binding protein 2,PABPN1,sp|Q86U42|PABP2_HUMAN Polyadenylate-binding protein 2 OS=Homo sapiens OX=9606 GN=PABPN1 PE=1 SV=3;tr|B4DEH8|B4DEH8_HUMAN Polyadenylate-binding protein 2 OS=Homo sapiens OX=9606 GN=PABPN1 PE=1 SV=1;tr|G3V4T2|G3V4T2_HUMAN Polyadenylate-binding protein 2 OS=H,6,6,28.8,306,-0.360907505962001,0.200801165804082
KTN1,0.0923582606943532,0.689976353471565,0,Q86UP2,13;5;3;2;2;2;1,13;5;3;2;2;2;1,13;5;3;2;2;2;1,Kinectin,KTN1,sp|Q86UP2|KTN1_HUMAN Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1,13,13,14.3,1357,-0.0923582606943532,0.689976353471565
ALYREF,0.330930713962205,0.134257221857284,0,Q86V81;E9PB61,7;5,7;5,7;5,THO complex subunit 4,ALYREF,sp|Q86V81|THOC4_HUMAN THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=3;tr|E9PB61|E9PB61_HUMAN THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=1,7,7,38.5,257,-0.330930713962205,0.134257221857284
CAND1,0.371052105849147,0.167576713502244,0,Q86VP6;A0A0C4DGH5,5;3;1;1;1;1;1,5;3;1;1;1;1;1,5;3;1;1;1;1;1,Cullin-associated NEDD8-dissociated protein 1,CAND1,sp|Q86VP6|CAND1_HUMAN Cullin-associated NEDD8-dissociated protein 1 OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=2;tr|A0A0C4DGH5|A0A0C4DGH5_HUMAN Cullin-associated NEDD8-dissociated protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=CAND1 PE=1 SV=1,5,5,5.4,1230,-0.371052105849147,0.167576713502244
FAM134C,-0.955083213045101,0.00425293771255649,0,Q86VR2;K7EPD0;K7EJ34;K7ENF4;K7EQI9,2;1;1;1;1,2;1;1;1;1,2;1;1;1;1,Protein FAM134C,FAM134C,sp|Q86VR2|RETR3_HUMAN Reticulophagy regulator 3 OS=Homo sapiens OX=9606 GN=RETREG3 PE=1 SV=1;tr|K7EPD0|K7EPD0_HUMAN Reticulophagy regulator 3 (Fragment) OS=Homo sapiens OX=9606 GN=RETREG3 PE=1 SV=1;tr|K7EJ34|K7EJ34_HUMAN Reticulophagy regulator 3 OS=Homo s,2,2,6.9,466,0.955083213045101,0.00425293771255649
RTTN,0.422318009671251,0.0807915018302017,0,Q86VV8;J3KTD2;A0A1W2PQI7;A0A1W2PPP3,2;1;1;1,2;1;1;1,2;1;1;1,Rotatin,RTTN,sp|Q86VV8|RTTN_HUMAN Rotatin OS=Homo sapiens OX=9606 GN=RTTN PE=1 SV=3;tr|J3KTD2|J3KTD2_HUMAN Rotatin OS=Homo sapiens OX=9606 GN=RTTN PE=1 SV=1;tr|A0A1W2PQI7|A0A1W2PQI7_HUMAN Rotatin OS=Homo sapiens OX=9606 GN=RTTN PE=1 SV=1;tr|A0A1W2PPP3|A0A1W2PPP3_HUMAN,2,2,1.3,2226,-0.422318009671251,0.0807915018302017
TSPYL5,0.0459720499912042,0.881235308831358,0,Q86VY4,2,2,2,Testis-specific Y-encoded-like protein 5,TSPYL5,sp|Q86VY4|TSYL5_HUMAN Testis-specific Y-encoded-like protein 5 OS=Homo sapiens OX=9606 GN=TSPYL5 PE=1 SV=2,2,2,8.6,417,-0.0459720499912042,0.881235308831358
CCDC25,-0.0920512366503698,0.653978762672467,0,Q86WR0,2,2,2,Coiled-coil domain-containing protein 25,CCDC25,sp|Q86WR0|CCD25_HUMAN Coiled-coil domain-containing protein 25 OS=Homo sapiens OX=9606 GN=CCDC25 PE=1 SV=2,2,2,10.1,208,0.0920512366503698,0.653978762672467
CXorf67,0.042856821927749,0.8216065557587,0,Q86X51,5,5,5,Uncharacterized protein CXorf67,CXorf67,sp|Q86X51|EZHIP_HUMAN EZH inhibitory protein OS=Homo sapiens OX=9606 GN=EZHIP PE=1 SV=1,5,5,11.3,503,-0.042856821927749,0.8216065557587
CARM1,0.398643590620553,0.177817453757273,0,Q86X55,6;2;2;2;1,6;2;2;2;1,6;2;2;2;1,Histone-arginine methyltransferase CARM1,CARM1,sp|Q86X55|CARM1_HUMAN Histone-arginine methyltransferase CARM1 OS=Homo sapiens OX=9606 GN=CARM1 PE=1 SV=3,6,6,19.2,608,-0.398643590620553,0.177817453757273
NIT1,0.217285604111901,0.542600100749485,0,Q86X76,2,2,2,Nitrilase homolog 1,NIT1,sp|Q86X76|NIT1_HUMAN Deaminated glutathione amidase OS=Homo sapiens OX=9606 GN=NIT1 PE=1 SV=2,2,2,7.6,327,-0.217285604111901,0.542600100749485
ZGRF1,2.0830710950345,0.000228412518299753,1,Q86YA3;I3L0G6,3;2;1,3;2;1,3;2;1,Protein ZGRF1,ZGRF1,sp|Q86YA3|ZGRF1_HUMAN Protein ZGRF1 OS=Homo sapiens OX=9606 GN=ZGRF1 PE=1 SV=3;tr|I3L0G6|I3L0G6_HUMAN Protein ZGRF1 (Fragment) OS=Homo sapiens OX=9606 GN=ZGRF1 PE=1 SV=1,3,3,3.9,2104,-2.0830710950345,0.000228412518299753
HIST2H2AB,0.281950449259502,0.370495445395782,0,Q8IUE6,9,4,3,Histone H2A type 2-B,HIST2H2AB,sp|Q8IUE6|H2A2B_HUMAN Histone H2A type 2-B OS=Homo sapiens OX=9606 GN=H2AC21 PE=1 SV=3,9,3,65.4,130,-0.281950449259502,0.370495445395782
NUDCD3,-1.29117381040717,0.00749432952366241,1,Q8IVD9,2,2,2,NudC domain-containing protein 3,NUDCD3,sp|Q8IVD9|NUDC3_HUMAN NudC domain-containing protein 3 OS=Homo sapiens OX=9606 GN=NUDCD3 PE=1 SV=3,2,2,6.9,361,1.29117381040717,0.00749432952366241
AHNAK2,-0.552276575258553,0.0805127006858459,0,Q8IVF2,12,12,12,Protein AHNAK2,AHNAK2,sp|Q8IVF2|AHNK2_HUMAN Protein AHNAK2 OS=Homo sapiens OX=9606 GN=AHNAK2 PE=1 SV=2,12,12,11.2,5795,0.552276575258553,0.0805127006858459
MAPKAPK5,0.873637419266803,0.161768519945579,0,Q8IW41,3;1;1,3;1;1,3;1;1,MAP kinase-activated protein kinase 5,MAPKAPK5,sp|Q8IW41|MAPK5_HUMAN MAP kinase-activated protein kinase 5 OS=Homo sapiens OX=9606 GN=MAPKAPK5 PE=1 SV=2,3,3,7.2,473,-0.873637419266803,0.161768519945579
FAM114A1,-0.252953542557469,0.268014799603458,0,Q8IWE2,3,3,3,Protein NOXP20,FAM114A1,sp|Q8IWE2|NXP20_HUMAN Protein NOXP20 OS=Homo sapiens OX=9606 GN=FAM114A1 PE=1 SV=2,3,3,7.5,563,0.252953542557469,0.268014799603458
RHOT2,0.450692302863503,0.0551785355396458,0,Q8IXI1;H3BST5;I3L2C6,3;2;2;1;1;1;1;1,3;2;2;1;1;1;1;1,3;2;2;1;1;1;1;1,Mitochondrial Rho GTPase 2,RHOT2,sp|Q8IXI1|MIRO2_HUMAN Mitochondrial Rho GTPase 2 OS=Homo sapiens OX=9606 GN=RHOT2 PE=1 SV=2;tr|H3BST5|H3BST5_HUMAN Mitochondrial Rho GTPase 2 (Fragment) OS=Homo sapiens OX=9606 GN=RHOT2 PE=1 SV=2;tr|I3L2C6|I3L2C6_HUMAN Mitochondrial Rho GTPase 2 (Fragment),3,3,5.2,618,-0.450692302863503,0.0551785355396458
MRPL41,0.453939665446098,0.136929119773492,0,Q8IXM3,2,2,2,"39S ribosomal protein L41, mitochondrial",MRPL41,"sp|Q8IXM3|RM41_HUMAN 39S ribosomal protein L41, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL41 PE=1 SV=1",2,2,12.4,137,-0.453939665446098,0.136929119773492
FTSJ3,0.316819493677152,0.167294032459609,0,Q8IY81,9,9,9,pre-rRNA processing protein FTSJ3,FTSJ3,sp|Q8IY81|SPB1_HUMAN pre-rRNA 2-O-ribose RNA methyltransferase FTSJ3 OS=Homo sapiens OX=9606 GN=FTSJ3 PE=1 SV=2,9,9,11.8,847,-0.316819493677152,0.167294032459609
DRC7,-1.8514080028559,0.0119584218400857,1,Q8IY82;H3BRN2,2;1,2;1,2;1,Dynein regulatory complex subunit 7,DRC7,sp|Q8IY82|DRC7_HUMAN Dynein regulatory complex subunit 7 OS=Homo sapiens OX=9606 GN=DRC7 PE=1 SV=3;tr|H3BRN2|H3BRN2_HUMAN Dynein regulatory complex subunit 7 (Fragment) OS=Homo sapiens OX=9606 GN=DRC7 PE=1 SV=1,2,2,2.9,874,1.8514080028559,0.0119584218400857
KATNAL2,0.0026828071831051,0.991116606512573,0,Q8IYT4;K7EM02;K7EIJ8,2;1;1,2;1;1,2;1;1,Katanin p60 ATPase-containing subunit A-like 2,KATNAL2,sp|Q8IYT4|KATL2_HUMAN Katanin p60 ATPase-containing subunit A-like 2 OS=Homo sapiens OX=9606 GN=KATNAL2 PE=1 SV=3;tr|K7EM02|K7EM02_HUMAN Katanin p60 ATPase-containing subunit A-like 2 (Fragment) OS=Homo sapiens OX=9606 GN=KATNAL2 PE=1 SV=1;tr|K7EIJ8|K7EIJ8,2,2,5.6,538,-0.0026828071831051,0.991116606512573
PELP1,0.440515496183895,0.082649035224412,0,Q8IZL8;I3L4P1;I3L445;E7EV54;C9JFV4,2;1;1;1;1,2;1;1;1;1,2;1;1;1;1,"Proline-, glutamic acid- and leucine-rich protein 1",PELP1,"sp|Q8IZL8|PELP1_HUMAN Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens OX=9606 GN=PELP1 PE=1 SV=2;tr|I3L4P1|I3L4P1_HUMAN Proline-, glutamic acid- and leucine-rich protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=PELP1 PE=1 SV=8;tr|I3L445|",2,2,3.5,1130,-0.440515496183895,0.082649035224412
CCAR2,0.699400867824451,0.178277068117536,0,Q8N163;G3V119;H0YB24,13;8;8;3;3;3;3;2;1,13;8;8;3;3;3;3;2;1,13;8;8;3;3;3;3;2;1,Cell cycle and apoptosis regulator protein 2,CCAR2,sp|Q8N163|CCAR2_HUMAN Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens OX=9606 GN=CCAR2 PE=1 SV=2;tr|G3V119|G3V119_HUMAN Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens OX=9606 GN=CCAR2 PE=1 SV=1;tr|H0YB24|H0YB24_HUMAN Cell cycle a,13,13,18.4,923,-0.699400867824451,0.178277068117536
NDUFAF2,-19.0925345204833,2.21655692669798e-08,1,Q8N183;D6RA56,2;1,2;1,2;1,"Mimitin, mitochondrial",NDUFAF2,sp|Q8N183|NDUF2_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2 OS=Homo sapiens OX=9606 GN=NDUFAF2 PE=1 SV=1;tr|D6RA56|D6RA56_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2 OS=Homo sapiens OX=9606 GN=N,2,2,17.8,169,19.0925345204833,2.21655692669798e-08
NUP93,0.0871005867396979,0.669113250914484,0,Q8N1F7;H3BVG0,7;5;2;2;1;1;1,7;5;2;2;1;1;1,5;3;2;1;1;1;1,Nuclear pore complex protein Nup93,NUP93,sp|Q8N1F7|NUP93_HUMAN Nuclear pore complex protein Nup93 OS=Homo sapiens OX=9606 GN=NUP93 PE=1 SV=2;tr|H3BVG0|H3BVG0_HUMAN Nuclear pore complex protein Nup93 OS=Homo sapiens OX=9606 GN=NUP93 PE=1 SV=1,7,5,9.4,819,-0.0871005867396979,0.669113250914484
LRRC47,0.538363578193498,0.11278959785227,0,Q8N1G4,3,3,3,Leucine-rich repeat-containing protein 47,LRRC47,sp|Q8N1G4|LRC47_HUMAN Leucine-rich repeat-containing protein 47 OS=Homo sapiens OX=9606 GN=LRRC47 PE=1 SV=1,3,3,6.9,583,-0.538363578193498,0.11278959785227
PLCD3,-0.909753808073717,0.00845806359429798,0,Q8N3E9,3;1;1,3;1;1,3;1;1,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3",PLCD3,"sp|Q8N3E9|PLCD3_HUMAN 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3 OS=Homo sapiens OX=9606 GN=PLCD3 PE=1 SV=3",3,3,5.8,789,0.909753808073717,0.00845806359429798
MMGT1,0.482494525940904,0.184134981095512,0,Q8N4V1,2,2,2,Membrane magnesium transporter 1,MMGT1,sp|Q8N4V1|MMGT1_HUMAN Membrane magnesium transporter 1 OS=Homo sapiens OX=9606 GN=MMGT1 PE=1 SV=1,2,2,26.7,131,-0.482494525940904,0.184134981095512
OTUD6B,0.918552651294251,0.0856845058370302,0,Q8N6M0;A0A0C4DH76;A0A087X0W9,2;1;1,2;1;1,2;1;1,OTU domain-containing protein 6B,OTUD6B,sp|Q8N6M0|OTU6B_HUMAN Deubiquitinase OTUD6B OS=Homo sapiens OX=9606 GN=OTUD6B PE=1 SV=1;tr|A0A0C4DH76|A0A0C4DH76_HUMAN Deubiquitinase OTUD6B OS=Homo sapiens OX=9606 GN=OTUD6B PE=1 SV=1;tr|A0A087X0W9|A0A087X0W9_HUMAN Deubiquitinase OTUD6B OS=Homo sapiens OX,2,2,10.6,293,-0.918552651294251,0.0856845058370302
ARFGAP1,0.360117023843852,0.183796606091244,0,Q8N6T3;E5RHC5;F8W1U7,5;3;3;2;2;2;2;2;2,5;3;3;2;2;2;2;2;2,5;3;3;2;2;2;2;2;2,ADP-ribosylation factor GTPase-activating protein 1,ARFGAP1,sp|Q8N6T3|ARFG1_HUMAN ADP-ribosylation factor GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=2;tr|E5RHC5|E5RHC5_HUMAN ADP-ribosylation factor GTPase-activating protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=ARFGAP1 PE=1 SV=2;tr|F8W,5,5,16.5,406,-0.360117023843852,0.183796606091244
NHLRC2,-0.326204215901578,0.389724799619263,0,Q8NBF2,2,2,2,NHL repeat-containing protein 2,NHLRC2,sp|Q8NBF2|NHLC2_HUMAN NHL repeat-containing protein 2 OS=Homo sapiens OX=9606 GN=NHLRC2 PE=1 SV=1,2,2,4.1,726,0.326204215901578,0.389724799619263
COLGALT1,0.517538600233457,0.115384322501856,0,Q8NBJ5,4;1;1,4;1;1,4;1;1,Procollagen galactosyltransferase 1,COLGALT1,sp|Q8NBJ5|GT251_HUMAN Procollagen galactosyltransferase 1 OS=Homo sapiens OX=9606 GN=COLGALT1 PE=1 SV=1,4,4,6.6,622,-0.517538600233457,0.115384322501856
TXNDC5,0.0437511439650036,0.839033976135599,0,Q8NBS9,12,12,12,Thioredoxin domain-containing protein 5,TXNDC5,sp|Q8NBS9|TXND5_HUMAN Thioredoxin domain-containing protein 5 OS=Homo sapiens OX=9606 GN=TXNDC5 PE=1 SV=2,12,12,35.6,432,-0.0437511439650036,0.839033976135599
ZNF114,-1.97669137457581,0.006731988957231,1,Q8NC26,3;1;1,3;1;1,3;1;1,Zinc finger protein 114,ZNF114,sp|Q8NC26|ZN114_HUMAN Zinc finger protein 114 OS=Homo sapiens OX=9606 GN=ZNF114 PE=1 SV=1,3,3,9.1,417,1.97669137457581,0.006731988957231
SERBP1,0.427246762943048,0.0653592699420419,0,Q8NC51,8,8,8,Plasminogen activator inhibitor 1 RNA-binding protein,SERBP1,sp|Q8NC51|PAIRB_HUMAN Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2,8,8,23.3,408,-0.427246762943048,0.0653592699420419
PDPR,-0.341217745471498,0.109513285573199,0,Q8NCN5;H3BQG3;A8MT40,7;5;5;1,7;5;5;1,7;5;5;1,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial",PDPR,"sp|Q8NCN5|PDPR_HUMAN Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Homo sapiens OX=9606 GN=PDPR PE=1 SV=2;tr|H3BQG3|H3BQG3_HUMAN Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Homo sapiens OX=9606 GN=PDPR",7,7,10.5,879,0.341217745471498,0.109513285573199
NUP43,0.6381474806945,0.140176217836581,0,Q8NFH3,2,2,2,Nucleoporin Nup43,NUP43,sp|Q8NFH3|NUP43_HUMAN Nucleoporin Nup43 OS=Homo sapiens OX=9606 GN=NUP43 PE=1 SV=1,2,2,8.2,380,-0.6381474806945,0.140176217836581
GADD45GIP1,0.171794606810227,0.538437183460084,0,Q8TAE8,2,2,2,Growth arrest and DNA damage-inducible proteins-interacting protein 1,GADD45GIP1,sp|Q8TAE8|G45IP_HUMAN Growth arrest and DNA damage-inducible proteins-interacting protein 1 OS=Homo sapiens OX=9606 GN=GADD45GIP1 PE=1 SV=1,2,2,14.9,222,-0.171794606810227,0.538437183460084
NPLOC4,1.1648459005688,0.00930367778563258,1,Q8TAT6,7;1;1,7;1;1,7;1;1,Nuclear protein localization protein 4 homolog,NPLOC4,sp|Q8TAT6|NPL4_HUMAN Nuclear protein localization protein 4 homolog OS=Homo sapiens OX=9606 GN=NPLOC4 PE=1 SV=3,7,7,13.2,608,-1.1648459005688,0.00930367778563258
UBA3,-0.650837650895418,0.0403279284799735,0,Q8TBC4;F8W8D4,3;2;1,3;2;1,3;2;1,NEDD8-activating enzyme E1 catalytic subunit,UBA3,sp|Q8TBC4|UBA3_HUMAN NEDD8-activating enzyme E1 catalytic subunit OS=Homo sapiens OX=9606 GN=UBA3 PE=1 SV=2;tr|F8W8D4|F8W8D4_HUMAN NEDD8-activating enzyme E1 catalytic subunit OS=Homo sapiens OX=9606 GN=UBA3 PE=1 SV=1,3,3,7.8,463,0.650837650895418,0.0403279284799735
RDH11,-0.026273691273149,0.93683916723948,0,Q8TC12;G3V2G6;G3V234;H0YIZ8;H0YJ46,6;5;5;3;3,6;5;5;3;3,6;5;5;3;3,Retinol dehydrogenase 11,RDH11,sp|Q8TC12|RDH11_HUMAN Retinol dehydrogenase 11 OS=Homo sapiens OX=9606 GN=RDH11 PE=1 SV=2;tr|G3V2G6|G3V2G6_HUMAN Retinol dehydrogenase 11 (Fragment) OS=Homo sapiens OX=9606 GN=RDH11 PE=1 SV=1;tr|G3V234|G3V234_HUMAN Retinol dehydrogenase 11 (Fragment) OS=Ho,6,6,17.9,318,0.026273691273149,0.93683916723948
LRRC20,-0.0114805344707516,0.967877778279858,0,Q8TCA0;X6RK58;A0A0A0MS58,7;6;4,7;6;4,7;6;4,Leucine-rich repeat-containing protein 20,LRRC20,sp|Q8TCA0|LRC20_HUMAN Leucine-rich repeat-containing protein 20 OS=Homo sapiens OX=9606 GN=LRRC20 PE=1 SV=1;tr|X6RK58|X6RK58_HUMAN Leucine-rich repeat-containing protein 20 (Fragment) OS=Homo sapiens OX=9606 GN=LRRC20 PE=1 SV=7;tr|A0A0A0MS58|A0A0A0MS58_HUM,7,7,45.7,184,0.0114805344707516,0.967877778279858
PNPT1,0.3268967559026,0.115918411697495,0,Q8TCS8,7;1,7;1,7;1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",PNPT1,"sp|Q8TCS8|PNPT1_HUMAN Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PNPT1 PE=1 SV=2",7,7,12.1,783,-0.3268967559026,0.115918411697495
DNAH3,1.4878854256112,0.000846383107498461,1,Q8TD57,2,2,2,"Dynein heavy chain 3, axonemal",DNAH3,"sp|Q8TD57|DYH3_HUMAN Dynein heavy chain 3, axonemal OS=Homo sapiens OX=9606 GN=DNAH3 PE=2 SV=1",2,2,0.5,4116,-1.4878854256112,0.000846383107498461
BRIX1,-0.440243223987022,0.0517497147517388,0,Q8TDN6,4,4,4,Ribosome biogenesis protein BRX1 homolog,BRIX1,sp|Q8TDN6|BRX1_HUMAN Ribosome biogenesis protein BRX1 homolog OS=Homo sapiens OX=9606 GN=BRIX1 PE=1 SV=2,4,4,10.8,353,0.440243223987022,0.0517497147517388
