Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity RBBP5-N1,Intensity RBBP5-N2,Intensity IP-BirA-alone-N1,Intensity IP-BirA-alone-N2
Q76FK4;F5H101;F8WE42;F5GWN9;A0A0A0MSJ1;F5H532;F5H0I5;F5H8B8;F5GXV1;F5H7D5;F5H797;F5H692,Q76FK4;F5H101;F8WE42;F5GWN9,15;14;12;8;7;3;3;3;2;1;1;1,15;14;12;8;7;3;3;3;2;1;1;1,15;14;12;8;7;3;3;3;2;1;1;1,Nucleolar protein 8,NOL8,sp|Q76FK4|NOL8_HUMAN Nucleolar protein 8 OS=Homo sapiens OX=9606 GN=NOL8 PE=1 SV=1;tr|F5H101|F5H101_HUMAN Nucleolar protein 8 OS=Homo sapiens OX=9606 GN=NOL8 PE=1 SV=1;tr|F8WE42|F8WE42_HUMAN Nucleolar protein 8 (Fragment) OS=Homo sapiens OX=9606 GN=NOL8 PE,15,15,16.2,22.9208881036444,25.1121540749698,27.3960734784561,26.606961112367
Q9UNZ2;F2Z2K0;R4GNE6;G3V4V8;R4GMY2,Q9UNZ2;F2Z2K0,15;11;3;2;2,15;11;3;2;2,15;11;3;2;2,NSFL1 cofactor p47,NSFL1C,sp|Q9UNZ2|NSF1C_HUMAN NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=2;tr|F2Z2K0|F2Z2K0_HUMAN NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=1,15,15,57.3,25.871218300614,27.7645218581996,28.7909480518646,28.579746365049
Q7Z417,Q7Z417,15,15,15,Nuclear fragile X mental retardation-interacting protein 2,NUFIP2,sp|Q7Z417|NUFP2_HUMAN Nuclear fragile X mental retardation-interacting protein 2 OS=Homo sapiens OX=9606 GN=NUFIP2 PE=1 SV=1,15,15,33.1,23.111322550505,24.9740815874941,29.2724868395963,28.8662619765581
Q8WUM0,Q8WUM0,15,15,15,Nuclear pore complex protein Nup133,NUP133,sp|Q8WUM0|NU133_HUMAN Nuclear pore complex protein Nup133 OS=Homo sapiens OX=9606 GN=NUP133 PE=1 SV=2,15,15,15.5,4.17591035104535,4.22706700329514,27.4855433775616,27.1762653871287
P11940;E7EQV3;A0A087WTT1;E7ERJ7;H0YAR2;Q9H361;H0YBN4;H0YB86;H0YB75;H0YAS6;H0YAP2;E5RGH3;E5RJB9;Q4VXU2;E5RH24;H0YAS7;H0YEQ8;E5RHG7;H0YC10;E5RGC4;H0YER0;E5RFD8;Q96DU9,P11940;E7EQV3;A0A087WTT1;E7ERJ7;H0YAR2,25;24;24;23;13;11;10;6;5;5;5;5;5;5;4;4;3;2;2;1;1;1;1,25;24;24;23;13;11;10;6;5;5;5;5;5;5;4;4;3;2;2;1;1;1;1,15;15;14;14;8;8;4;4;4;4;5;2;1;2;1;3;0;0;2;0;0;0;1,Polyadenylate-binding protein 1;Polyadenylate-binding protein,PABPC1,sp|P11940|PABP1_HUMAN Polyadenylate-binding protein 1 OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=2;tr|E7EQV3|E7EQV3_HUMAN Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=1;tr|A0A087WTT1|A0A087WTT1_HUMAN Polyadenylate-binding protein,25,15,47.3,4.17591035104535,4.22706700329514,29.8982182114295,29.8976413641444
O94913;E9PQ01;E9PKN0;E9PQF9;E9PNY7,O94913;E9PQ01;E9PKN0,15;13;12;3;1,15;13;12;3;1,15;13;12;3;1,Pre-mRNA cleavage complex 2 protein Pcf11,PCF11,sp|O94913|PCF11_HUMAN Pre-mRNA cleavage complex 2 protein Pcf11 OS=Homo sapiens OX=9606 GN=PCF11 PE=1 SV=3;tr|E9PQ01|E9PQ01_HUMAN Pre-mRNA cleavage complex 2 protein Pcf11 (Fragment) OS=Homo sapiens OX=9606 GN=PCF11 PE=1 SV=8;tr|E9PKN0|E9PKN0_HUMAN Pre-mRN,15,15,12.7,23.4619584957826,25.3702938984072,27.126522365258,27.4321316402918
Q5H9R7;H7BXH2;E9PKF6;E9PQP7;E9PNN8;H0YEN2;E9PK08;E9PJD8;E9PKG4;H0YDW1,Q5H9R7;H7BXH2;E9PKF6;E9PQP7,15;14;14;9;5;5;4;2;2;1,15;14;14;9;5;5;4;2;2;1,15;14;14;9;5;5;4;2;2;1,Serine/threonine-protein phosphatase 6 regulatory subunit 3,PPP6R3,sp|Q5H9R7|PP6R3_HUMAN Serine/threonine-protein phosphatase 6 regulatory subunit 3 OS=Homo sapiens OX=9606 GN=PPP6R3 PE=1 SV=2;tr|H7BXH2|H7BXH2_HUMAN Serine/threonine-protein phosphatase 6 regulatory subunit 3 OS=Homo sapiens OX=9606 GN=PPP6R3 PE=1 SV=1;tr|,15,15,24.3,4.17591035104535,4.22706700329514,28.6078077644106,28.5534739148436
Q06830;A0A0A0MSI0;A0A0A0MRQ5;P32119,Q06830;A0A0A0MSI0,17;16;6;1,17;16;6;1,15;14;4;1,Peroxiredoxin-1,PRDX1,sp|Q06830|PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1;tr|A0A0A0MSI0|A0A0A0MSI0_HUMAN Peroxiredoxin-1 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1,17,15,71.9,27.1503497371082,28.5372703082742,30.2694134363184,30.5953045534555
B7Z7F3;Q9H6Z4;K7EIJ4;K7EN31;K7EID7;K7ENB9;K7ESQ0;K7EMH9;K7ENJ2;K7EPW1,B7Z7F3;Q9H6Z4,15;14;7;3;2;2;2;1;1;1,15;14;7;3;2;2;2;1;1;1,15;14;7;3;2;2;2;1;1;1,Ran-binding protein 3,RANBP3,tr|B7Z7F3|B7Z7F3_HUMAN Ran-binding protein 3 OS=Homo sapiens OX=9606 GN=RANBP3 PE=1 SV=1;sp|Q9H6Z4|RANB3_HUMAN Ran-binding protein 3 OS=Homo sapiens OX=9606 GN=RANBP3 PE=1 SV=1,15,15,44.3,26.9150182600643,27.8292930395406,30.2354634502525,29.9165565879594
P49756;E9PQU5;H0YE46,P49756,15;5;2,15;5;2,15;5;2,RNA-binding protein 25,RBM25,sp|P49756|RBM25_HUMAN RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3,15,15,24.6,24.985765863713,26.6528044998959,28.1711193659378,28.2756869038456
O43148;K7EP06;K7ERH6;K7EPP5,O43148;K7EP06,15;9;2;1,15;9;2;1,15;9;2;1,mRNA cap guanine-N7 methyltransferase,RNMT,sp|O43148|MCES_HUMAN mRNA cap guanine-N7 methyltransferase OS=Homo sapiens OX=9606 GN=RNMT PE=1 SV=1;tr|K7EP06|K7EP06_HUMAN mRNA cap guanine-N7 methyltransferase OS=Homo sapiens OX=9606 GN=RNMT PE=1 SV=1,15,15,41.4,25.762457671866,28.6597271850134,27.5580077060215,27.4025934083909
P36578;H3BM89;H3BU31;H3BTP7,P36578;H3BM89,15;10;7;5,15;10;7;5,15;10;7;5,60S ribosomal protein L4,RPL4,sp|P36578|RL4_HUMAN 60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5;tr|H3BM89|H3BM89_HUMAN 60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=1,15,15,34.0,26.2215136663825,27.4543462388487,26.4426253996269,26.3854811729681
Q15424;K7ES42;K7EII0,Q15424,23;3;3,23;3;3,15;3;3,Scaffold attachment factor B1,SAFB,sp|Q15424|SAFB1_HUMAN Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4,23,15,29.6,28.386813582441,29.515685493168,29.4113286273989,28.6554001358195
Q5K651;C9JKF1,Q5K651;C9JKF1,16;12,16;12,15;11,Sterile alpha motif domain-containing protein 9,SAMD9,sp|Q5K651|SAMD9_HUMAN Sterile alpha motif domain-containing protein 9 OS=Homo sapiens OX=9606 GN=SAMD9 PE=1 SV=1;tr|C9JKF1|C9JKF1_HUMAN Sterile alpha motif domain-containing protein 9 (Fragment) OS=Homo sapiens OX=9606 GN=SAMD9 PE=1 SV=1,16,15,11.6,4.17591035104535,4.22706700329514,27.3787344690986,27.3053037712248
A0A087X0M4;Q9BWU0;A0A087WWF4;H7C256,A0A087X0M4;Q9BWU0,15;14;5;1,15;14;5;1,15;14;5;1,Kanadaptin,SLC4A1AP,tr|A0A087X0M4|A0A087X0M4_HUMAN Kanadaptin OS=Homo sapiens OX=9606 GN=SLC4A1AP PE=1 SV=1;sp|Q9BWU0|NADAP_HUMAN Kanadaptin OS=Homo sapiens OX=9606 GN=SLC4A1AP PE=1 SV=1,15,15,29.5,25.1109601862548,27.3031274319361,26.8599388923431,26.3046947270831
Q6IN85;G3V5Z3;H0YIY8;G3V5A2;H0YJN6,Q6IN85;G3V5Z3;H0YIY8,22;20;16;5;3,22;20;16;5;3,15;13;10;1;3,Serine/threonine-protein phosphatase 4 regulatory subunit 3A,SMEK1,sp|Q6IN85|P4R3A_HUMAN Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Homo sapiens OX=9606 GN=PPP4R3A PE=1 SV=1;tr|G3V5Z3|G3V5Z3_HUMAN Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Homo sapiens OX=9606 GN=PPP4R3A PE=1 SV=1,22,15,29.7,26.8039048574288,27.9002929539863,28.022316164391,28.2919328458676
O60749;D6RC15,O60749,17;6,15;6,15;6,Sorting nexin-2,SNX2,sp|O60749|SNX2_HUMAN Sorting nexin-2 OS=Homo sapiens OX=9606 GN=SNX2 PE=1 SV=2,17,15,38.0,4.17591035104535,4.22706700329514,28.3593423317027,28.4463615109868
O43815,O43815,16,16,15,Striatin,STRN,sp|O43815|STRN_HUMAN Striatin OS=Homo sapiens OX=9606 GN=STRN PE=1 SV=4,16,15,29.1,4.17591035104535,4.22706700329514,28.3665720156591,27.7943298910557
P17987;E7ERF2;E7EQR6;F5H282;F5GZ03;F5GZI8;F5GYL4;F5H676;F5H136;F5H726,P17987;E7ERF2;E7EQR6;F5H282,15;11;10;9;6;4;3;3;3;2,15;11;10;9;6;4;3;3;3;2,15;11;10;9;6;4;3;3;3;2,T-complex protein 1 subunit alpha,TCP1,sp|P17987|TCPA_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7ERF2|E7ERF2_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7EQR6|E7EQR6_HUMAN T-complex protein 1 subunit alpha OS=,15,15,32.6,23.8925435577751,26.4376023645084,27.3191551351435,27.1269161676464
Q13625;Q96KQ4;H7C5L8;A0A3B3ISJ2,Q13625,15;1;1;1,15;1;1;1,15;1;1;1,Apoptosis-stimulating of p53 protein 2,TP53BP2,sp|Q13625|ASPP2_HUMAN Apoptosis-stimulating of p53 protein 2 OS=Homo sapiens OX=9606 GN=TP53BP2 PE=1 SV=2,15,15,18.9,4.17591035104535,4.22706700329514,28.1504465850283,28.2572338099554
Q32P41;G3V494;G3V5X1,Q32P41,15;1;1,15;1;1,15;1;1,tRNA (guanine(37)-N1)-methyltransferase,TRMT5,sp|Q32P41|TRM5_HUMAN tRNA (guanine(37)-N1)-methyltransferase OS=Homo sapiens OX=9606 GN=TRMT5 PE=1 SV=2,15,15,40.7,23.3183795157964,26.62784065325,27.842720837142,27.7566545540794
Q9BVJ6;Q5TAP6;X6RJY0,Q9BVJ6,15;5;5,15;5;5,15;5;5,U3 small nucleolar RNA-associated protein 14 homolog A,UTP14A,sp|Q9BVJ6|UT14A_HUMAN U3 small nucleolar RNA-associated protein 14 homolog A OS=Homo sapiens OX=9606 GN=UTP14A PE=1 SV=1,15,15,27.9,26.2401260351722,26.9933447669109,26.850074069264,26.870207227797
Q9NZC7;A0A087WZG5;F5H3R5,Q9NZC7,15;6;4,15;6;4,15;6;4,WW domain-containing oxidoreductase,WWOX,sp|Q9NZC7|WWOX_HUMAN WW domain-containing oxidoreductase OS=Homo sapiens OX=9606 GN=WWOX PE=1 SV=1,15,15,51.0,23.1879452282641,25.3639601376502,29.5042498502499,29.3818313127745
P12814;H9KV75;G3V2W4;H7C5W8;G3V2N5;P35609;A0A494C1A0;H0YJW3;H0YJ11;G3V2X9;F6THM6;G3V5M4;A0A494C033;A0A494C166;A0A494C060;G3V2E8;G3V380;A0A494C0Q3;A0A494C031,P12814;H9KV75,27;26;11;10;10;7;7;7;6;5;4;4;3;3;3;3;1;1;1,27;26;11;10;10;7;7;7;6;5;4;4;3;3;3;3;1;1;1,16;15;6;6;6;2;2;4;3;2;1;2;1;1;0;1;1;1;1,Alpha-actinin-1,ACTN1,sp|P12814|ACTN1_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2;tr|H9KV75|H9KV75_HUMAN Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=1,27,16,39.8,4.17591035104535,4.22706700329514,29.1977226212963,29.0527912391661
O00203;Q13367;A0A590UJW5;A0A590UKD3;A0A590UJU0;A0A590UJ60;A0A590UK04;A0A5F9UJV3;A0A2R8Y2A8;A0A590UKC4;A0A590UK30;F5GWU4;A0A590UJU7;A0A590UJE5,O00203,16;2;2;2;2;2;2;2;2;2;1;1;1;1,16;2;2;2;2;2;2;2;2;2;1;1;1;1,16;2;2;2;2;2;2;2;2;2;1;1;1;1,AP-3 complex subunit beta-1,AP3B1,sp|O00203|AP3B1_HUMAN AP-3 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP3B1 PE=1 SV=3,16,16,16.8,4.17591035104535,4.22706700329514,27.6903247830561,27.4166733304051
Q6PII3;A0A0B4J1R8;A0A087WYA9,Q6PII3;A0A0B4J1R8;A0A087WYA9,16;14;13,16;14;13,16;14;13,Coiled-coil domain-containing protein 174,CCDC174,sp|Q6PII3|CC174_HUMAN Coiled-coil domain-containing protein 174 OS=Homo sapiens OX=9606 GN=CCDC174 PE=1 SV=3;tr|A0A0B4J1R8|A0A0B4J1R8_HUMAN Coiled-coil domain-containing protein 174 OS=Homo sapiens OX=9606 GN=CCDC174 PE=1 SV=1;tr|A0A087WYA9|A0A087WYA9_HUMA,16,16,38.1,26.149497194955,26.7765567260068,28.2064358862351,28.0478605406144
P21127;A0A0D9SEI3;A0A0D9SER5;A0A0D9SEN2;Q9UQ88;Q5QPR3;Q5QPR4;Q5QPQ9;E9PFJ2;A0A087WYI9;A0A087X1I0;J3KS35;E7ESP2,P21127;A0A0D9SEI3;A0A0D9SER5;A0A0D9SEN2;Q9UQ88;Q5QPR3;Q5QPR4,16;16;16;16;15;15;14;1;1;1;1;1;1,16;16;16;16;15;15;14;1;1;1;1;1;1,16;16;16;16;15;15;14;1;1;1;1;1;1,Cyclin-dependent kinase 11B;Cyclin-dependent kinase 11A,CDK11B;CDK11A,sp|P21127|CD11B_HUMAN Cyclin-dependent kinase 11B OS=Homo sapiens OX=9606 GN=CDK11B PE=1 SV=4;tr|A0A0D9SEI3|A0A0D9SEI3_HUMAN Cyclin-dependent kinase 11B OS=Homo sapiens OX=9606 GN=CDK11B PE=1 SV=1;tr|A0A0D9SER5|A0A0D9SER5_HUMAN Cyclin-dependent kinase 11B,16,16,23.3,25.2129329953193,27.0190314105745,25.2253804471505,24.8602231392243
Q96JQ2;G3V3D8;G3V4C0,Q96JQ2,16;2;1,16;2;1,16;2;1,Calmin,CLMN,sp|Q96JQ2|CLMN_HUMAN Calmin OS=Homo sapiens OX=9606 GN=CLMN PE=1 SV=1,16,16,22.7,4.17591035104535,4.22706700329514,28.1878716256591,27.8590502597059
Q9P2B4;B1AMN7,Q9P2B4;B1AMN7,16;10,16;10,16;10,CTTNBP2 N-terminal-like protein,CTTNBP2NL,sp|Q9P2B4|CT2NL_HUMAN CTTNBP2 N-terminal-like protein OS=Homo sapiens OX=9606 GN=CTTNBP2NL PE=1 SV=2;tr|B1AMN7|B1AMN7_HUMAN CTTNBP2 N-terminal-like protein (Fragment) OS=Homo sapiens OX=9606 GN=CTTNBP2NL PE=1 SV=1,16,16,29.7,4.17591035104535,4.22706700329514,28.1879188072482,27.5046097733828
Q69YN2;A0A286YF56;A0A0S2Z5Q6;A0A286YEP9,Q69YN2,16;7;1;1,16;7;1;1,16;7;1;1,CWF19-like protein 1,CWF19L1,sp|Q69YN2|C19L1_HUMAN CWF19-like protein 1 OS=Homo sapiens OX=9606 GN=CWF19L1 PE=1 SV=2,16,16,31.0,25.4670616948007,27.2766632871511,26.1447797413315,26.0204097986213
Q9HC35;B5MBZ0,Q9HC35;B5MBZ0,16;16,16;16,16;16,Echinoderm microtubule-associated protein-like 4,EML4,sp|Q9HC35|EMAL4_HUMAN Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens OX=9606 GN=EML4 PE=1 SV=3;tr|B5MBZ0|B5MBZ0_HUMAN Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens OX=9606 GN=EML4 PE=1 SV=3,16,16,20.4,4.17591035104535,4.22706700329514,27.867264032356,27.6010205949816
Q2NKX8;B5MDQ0,Q2NKX8;B5MDQ0,16;15,16;15,16;15,DNA excision repair protein ERCC-6-like,ERCC6L,sp|Q2NKX8|ERC6L_HUMAN DNA excision repair protein ERCC-6-like OS=Homo sapiens OX=9606 GN=ERCC6L PE=1 SV=1;tr|B5MDQ0|B5MDQ0_HUMAN DNA excision repair protein ERCC-6-like OS=Homo sapiens OX=9606 GN=ERCC6L PE=1 SV=1,16,16,17.9,4.17591035104535,4.22706700329514,27.6982962281873,27.8820953059953
P15311;E7EQR4,P15311;E7EQR4,24;24,24;24,16;16,Ezrin,EZR,sp|P15311|EZRI_HUMAN Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=4;tr|E7EQR4|E7EQR4_HUMAN Ezrin OS=Homo sapiens OX=9606 GN=EZR PE=1 SV=3,24,16,38.9,25.0004972881104,27.3578333240263,30.204081721046,30.3188320110896
P29084;E5RH41;E5RIW4;E5RK24,P29084;E5RH41,16;9;4;3,16;9;4;3,16;9;4;3,Transcription initiation factor IIE subunit beta,GTF2E2,sp|P29084|T2EB_HUMAN Transcription initiation factor IIE subunit beta OS=Homo sapiens OX=9606 GN=GTF2E2 PE=1 SV=1;tr|E5RH41|E5RH41_HUMAN Transcription initiation factor IIE subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=GTF2E2 PE=1 SV=1,16,16,53.6,27.4590455753846,28.5471614258351,29.2494333677161,28.7646167650625
P09651;F8W6I7;F8VZ49;Q32P51;F8VTQ5;F8W646;A0A2R8Y4L2;F8VYN5;H0YH80,P09651;F8W6I7;F8VZ49;Q32P51;F8VTQ5;F8W646;A0A2R8Y4L2,16;16;13;10;10;9;9;7;5,16;16;13;10;10;9;9;7;5,16;16;13;10;10;9;9;7;5,"Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed;Heterogeneous nuclear ribonucleoprotein A1-like 2",HNRNPA1;HNRNPA1L2,sp|P09651|ROA1_HUMAN Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5;tr|F8W6I7|F8W6I7_HUMAN Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=2;tr|F8VZ49|F8VZ49_HUMAN Heterogeneous,16,16,43.8,29.009639299256,29.4504183980319,29.3895854894828,29.4577352166935
Q53T59;F6TR53;B5MC96;H7BZZ1;A0A494C0K6;H7C0Y9;F8WDN8;A0A0D9SFN1;H7BZ19,Q53T59;F6TR53;B5MC96,16;12;9;4;3;2;2;1;1,16;12;9;4;3;2;2;1;1,16;12;9;4;3;2;2;1;1,HCLS1-binding protein 3,HS1BP3,sp|Q53T59|H1BP3_HUMAN HCLS1-binding protein 3 OS=Homo sapiens OX=9606 GN=HS1BP3 PE=1 SV=1;tr|F6TR53|F6TR53_HUMAN HCLS1-binding protein 3 OS=Homo sapiens OX=9606 GN=HS1BP3 PE=1 SV=1;tr|B5MC96|B5MC96_HUMAN HCLS1-binding protein 3 OS=Homo sapiens OX=9606 GN=H,16,16,59.7,4.17591035104535,4.22706700329514,29.9131358512272,29.5281124319531
O95373;E9PLB2;E9PLJ0,O95373,16;2;1,16;2;1,16;2;1,Importin-7,IPO7,sp|O95373|IPO7_HUMAN Importin-7 OS=Homo sapiens OX=9606 GN=IPO7 PE=1 SV=1,16,16,19.2,4.17591035104535,4.22706700329514,29.1851797212713,29.0589181103833
Q92945;A0A087WTP3;M0R0I5;M0QYH3;M0QXW7;M0R3J3;M0R251;M0QYG1;M0R263;M0R0C6,Q92945;A0A087WTP3;M0R0I5,18;18;9;6;4;3;2;2;2;2,18;18;9;6;4;3;2;2;2;2,16;16;9;6;4;1;0;0;0;0,Far upstream element-binding protein 2,KHSRP,sp|Q92945|FUBP2_HUMAN Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4;tr|A0A087WTP3|A0A087WTP3_HUMAN Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=1;tr|M0R0I5|M0R0I5_HUMAN Far upstream ele,18,16,33.2,24.5268335113618,26.243289641994,29.1058201710826,29.1041210894546
Q6MZP7,Q6MZP7,16,16,16,Protein lin-54 homolog,LIN54,sp|Q6MZP7|LIN54_HUMAN Protein lin-54 homolog OS=Homo sapiens OX=9606 GN=LIN54 PE=1 SV=3,16,16,31.8,26.1487605028988,27.9398291006272,27.1937573982806,26.8423012312271
P11137;A0A669KB77;E7EV03,P11137;A0A669KB77,16;16;2,16;16;2,16;16;2,Microtubule-associated protein 2,MAP2,sp|P11137|MTAP2_HUMAN Microtubule-associated protein 2 OS=Homo sapiens OX=9606 GN=MAP2 PE=1 SV=4;tr|A0A669KB77|A0A669KB77_HUMAN Microtubule-associated protein 2 OS=Homo sapiens OX=9606 GN=MAP2 PE=4 SV=1,16,16,12.5,4.17591035104535,4.22706700329514,27.9497687481374,27.8028577971359
O43795;E9PDF6;H7C2Y7;E7EQD9;C9JYW1;A0A0U1RRI3;C9JUP5;C9K0I9;G3V342,O43795;E9PDF6,18;18;5;4;3;3;2;1;1,18;18;5;4;3;3;2;1;1,16;16;5;3;2;3;2;1;0,Unconventional myosin-Ib,MYO1B,sp|O43795|MYO1B_HUMAN Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=3;tr|E9PDF6|E9PDF6_HUMAN Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=1,18,16,18.2,24.8577196852076,25.9258314813012,27.7260494204738,27.0602331558642
P16333;C9JAB9;C9JVV5;C9J869;H7C5C7;C9K098;C9J0K5,P16333;C9JAB9,17;10;8;8;7;6;4,17;10;8;8;7;6;4,16;10;7;7;6;5;3,Cytoplasmic protein NCK1,NCK1,sp|P16333|NCK1_HUMAN Cytoplasmic protein NCK1 OS=Homo sapiens OX=9606 GN=NCK1 PE=1 SV=1;tr|C9JAB9|C9JAB9_HUMAN Cytoplasmic protein NCK1 (Fragment) OS=Homo sapiens OX=9606 GN=NCK1 PE=1 SV=1,17,16,62.3,4.17591035104535,4.22706700329514,29.2478727314033,28.8580128293581
Q8IXH7;H0UI80;X6RLT1,Q8IXH7;H0UI80;X6RLT1,16;16;16,16;16;16,16;16;16,Negative elongation factor C/D,NELFCD;TH1L,sp|Q8IXH7|NELFD_HUMAN Negative elongation factor C/D OS=Homo sapiens OX=9606 GN=NELFCD PE=1 SV=2;tr|H0UI80|H0UI80_HUMAN Negative elongation factor C/D OS=Homo sapiens OX=9606 GN=NELFCD PE=1 SV=1;tr|X6RLT1|X6RLT1_HUMAN Negative elongation factor C/D (Fragme,16,16,36.9,27.0272820535754,28.1627897500354,28.0982840142906,27.9612975108784
Q9Y2X3;H7BZ72;F8WED0,Q9Y2X3,16;6;1,16;6;1,16;6;1,Nucleolar protein 58,NOP58,sp|Q9Y2X3|NOP58_HUMAN Nucleolar protein 58 OS=Homo sapiens OX=9606 GN=NOP58 PE=1 SV=1,16,16,41.2,26.7005468196687,27.7659132001845,25.2697076973675,22.7256308670811
O60825;Q16875;F6RAZ1;F2Z2I2;Q5W015;Q5VX20;A0A1W2PR17;P16118;F6XNB3;A0A1W2PNV9;I1Z9G3,O60825,16;2;2;2;2;2;2;1;1;1;1,16;2;2;2;2;2;2;1;1;1;1,16;2;2;2;2;2;2;1;1;1;1,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2;6-phosphofructo-2-kinase;Fructose-2,6-bisphosphatase",PFKFB2,"sp|O60825|F262_HUMAN 6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2 OS=Homo sapiens OX=9606 GN=PFKFB2 PE=1 SV=2",16,16,33.1,4.17591035104535,4.22706700329514,27.915816116319,27.9023647171359
O14974;F8VZN8;H0YIS4;H0YHI8;A0A3B3ISH4;F8VW28;H0YIM2;H0YHL8;H0YIS3;A0A0U1RQZ1,O14974;F8VZN8;H0YIS4,16;14;8;7;7;2;2;2;2;1,16;14;8;7;7;2;2;2;2;1,16;14;8;7;7;2;2;2;2;1,Protein phosphatase 1 regulatory subunit 12A,PPP1R12A,sp|O14974|MYPT1_HUMAN Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens OX=9606 GN=PPP1R12A PE=1 SV=1;tr|F8VZN8|F8VZN8_HUMAN Protein phosphatase 1 regulatory subunit 12A (Fragment) OS=Homo sapiens OX=9606 GN=PPP1R12A PE=1 SV=1;tr|H0YIS4|H0YIS4_H,16,16,19.9,4.17591035104535,4.22706700329514,28.2857738651859,28.035328455232
Q8NC51,Q8NC51,16,16,16,Plasminogen activator inhibitor 1 RNA-binding protein,SERBP1,sp|Q8NC51|PAIRB_HUMAN Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2,16,16,43.4,26.3557180581022,26.2451228113843,31.5021832910854,31.2094952172324
Q15637;F8WEV5;C9J792,Q15637,18;5;3,18;5;3,16;5;3,Splicing factor 1,SF1,sp|Q15637|SF01_HUMAN Splicing factor 1 OS=Homo sapiens OX=9606 GN=SF1 PE=1 SV=4,18,16,32.9,27.9142199623256,29.2883506379436,30.3689045196256,30.2787469857731
P05455;E7ERC4;E9PGX9;E9PFL9,P05455;E7ERC4,16;9;7;5,16;9;7;5,16;9;7;5,Lupus La protein,SSB,sp|P05455|LA_HUMAN Lupus La protein OS=Homo sapiens OX=9606 GN=SSB PE=1 SV=2;tr|E7ERC4|E7ERC4_HUMAN Lupus La protein (Fragment) OS=Homo sapiens OX=9606 GN=SSB PE=1 SV=1,16,16,46.8,26.1944526865969,26.8109067543804,27.6772092832658,27.7020012161123
Q9Y3F4;H0YH33,Q9Y3F4,16;5,16;5,16;5,Serine-threonine kinase receptor-associated protein,STRAP,sp|Q9Y3F4|STRAP_HUMAN Serine-threonine kinase receptor-associated protein OS=Homo sapiens OX=9606 GN=STRAP PE=1 SV=1,16,16,57.1,23.1997325095561,24.1136251783344,30.2918669959422,30.3109469363954
