RBBP7_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
PDCD6IP,1.5933666736,0.0130537621757545,1,Q8WUM4;A0A3B3IT07;C9IZF9;F8WEQ7;F8WBR8;F8WDK9,Q8WUM4,17;7;5;4;4;3,17;7;5;4;4;3,17;7;5;4;4;3,Programmed cell death 6-interacting protein,PDCD6IP,sp|Q8WUM4|PDC6I_HUMAN Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1,17,17,25,868
SCFD1,0.8559816277,0.1374506872447,0,Q8WVM8;G3V3K9;G3V4I1;G3V5F3;J3KNG4,Q8WVM8,3;1;1;1;1,3;1;1;1;1,3;1;1;1;1,Sec1 family domain-containing protein 1,SCFD1,sp|Q8WVM8|SCFD1_HUMAN Sec1 family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCFD1 PE=1 SV=4,3,3,7.6,642
PCNP,0.6433038404,0.0524255144331884,0,Q8WW12,Q8WW12,3,3,3,PEST proteolytic signal-containing nuclear protein,PCNP,sp|Q8WW12|PCNP_HUMAN PEST proteolytic signal-containing nuclear protein OS=Homo sapiens OX=9606 GN=PCNP PE=1 SV=2,3,3,13.5,178
PSPC1,1.6456737437,0.0836290313009271,0,Q8WXF1;X6RDA4,Q8WXF1;X6RDA4,5;4,5;4,5;4,Paraspeckle component 1,PSPC1,sp|Q8WXF1|PSPC1_HUMAN Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1;tr|X6RDA4|X6RDA4_HUMAN Paraspeckle component 1 (Fragment) OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1,5,5,15.5,523
CCT6B,0.1483726613,0.537120122988956,0,Q92526,Q92526,6,1,1,T-complex protein 1 subunit zeta-2,CCT6B,sp|Q92526|TCPW_HUMAN T-complex protein 1 subunit zeta-2 OS=Homo sapiens OX=9606 GN=CCT6B PE=1 SV=5,6,1,9.6,530
HSPH1,0.5939256997,0.214764272055756,0,Q92598;R4GN69,Q92598,27;5,25;5,6;4,Heat shock protein 105 kDa,HSPH1,sp|Q92598|HS105_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,27,6,34.7,858
GCN1L1,2.4465847683,0.000935351158282214,1,Q92616,Q92616,22,22,22,Translational activator GCN1,GCN1L1,sp|Q92616|GCN1_HUMAN eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=6,22,22,9.8,2671
HDAC2,0.8864663274,0.214571077132281,0,Q92769,Q92769,6,6,2,Histone deacetylase 2,HDAC2,sp|Q92769|HDAC2_HUMAN Histone deacetylase 2 OS=Homo sapiens OX=9606 GN=HDAC2 PE=1 SV=2,6,2,15,488
UFD1L,0.0534005768,0.822163572453475,0,Q92890;C9IZG3,Q92890;C9IZG3,2;1,2;1,2;1,Ubiquitin fusion degradation protein 1 homolog,UFD1L,sp|Q92890|UFD1_HUMAN Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Homo sapiens OX=9606 GN=UFD1 PE=1 SV=3;tr|C9IZG3|C9IZG3_HUMAN Ubiquitin recognition factor in ER-associated degradation protein 1 (Fragment) OS=Homo sapiens OX=9606,2,2,11.4,307
UPF1,1.1657420292,0.250131272724054,0,Q92900,Q92900,12,12,12,Regulator of nonsense transcripts 1,UPF1,sp|Q92900|RENT1_HUMAN Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2,12,12,12.5,1129
SMARCC1,0.3182073096,0.427382074951797,0,Q92922;F8WE13,Q92922,5;1,5;1,2;1,SWI/SNF complex subunit SMARCC1,SMARCC1,sp|Q92922|SMRC1_HUMAN SWI/SNF complex subunit SMARCC1 OS=Homo sapiens OX=9606 GN=SMARCC1 PE=1 SV=3,5,2,6.6,1105
TNPO1,-0.3477475076,0.39130400230091,0,Q92973;S4R398,Q92973,9;2,9;2,6;2,Transportin-1,TNPO1,sp|Q92973|TNPO1_HUMAN Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2,9,6,13.9,898
GLMN,1.9504118298,0.00174678220868641,1,Q92990,Q92990,1,1,1,Glomulin,GLMN,sp|Q92990|GLMN_HUMAN Glomulin OS=Homo sapiens OX=9606 GN=GLMN PE=1 SV=2,1,1,1.9,594
HIST1H2AC;HIST3H2A;HIST1H2AB,-0.7639015542,0.112516910043157,0,Q93077;Q7L7L0;P04908;A0A3B3IS11,Q93077;Q7L7L0;P04908;A0A3B3IS11,13;12;12;7,2;2;2;0,2;2;2;0,Histone H2A type 1-C;Histone H2A type 3;Histone H2A type 1-B/E,HIST1H2AC;HIST3H2A;HIST1H2AB,sp|Q93077|H2A1C_HUMAN Histone H2A type 1-C OS=Homo sapiens OX=9606 GN=H2AC6 PE=1 SV=3;sp|Q7L7L0|H2A3_HUMAN Histone H2A type 3 OS=Homo sapiens OX=9606 GN=H2AW PE=1 SV=3;sp|P04908|H2A1B_HUMAN Histone H2A type 1-B/E OS=Homo sapiens OX=9606 GN=H2AC4 PE=1 SV=2;,13,2,76.2,130
MYDGF,0.3436801741,0.518816246479053,0,Q969H8;M0QXF7;M0QYN0,Q969H8;M0QXF7;M0QYN0,4;3;3,4;3;3,4;3;3,Myeloid-derived growth factor,MYDGF,sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QXF7|M0QXF7_HUMAN Myeloid-derived growth factor (Fragment) OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QYN0|M0QYN0_HUMAN Myeloid-derived growth factor O,4,4,19.7,173
MAGOHB,0.2207377416,0.394024254588981,0,Q96A72;F5H6N1;F5H3U9;F5H124,Q96A72;F5H6N1,7;5;1;1,7;5;1;1,1;1;0;1,Protein mago nashi homolog 2,MAGOHB,sp|Q96A72|MGN2_HUMAN Protein mago nashi homolog 2 OS=Homo sapiens OX=9606 GN=MAGOHB PE=1 SV=1;tr|F5H6N1|F5H6N1_HUMAN Protein mago nashi homolog 2 OS=Homo sapiens OX=9606 GN=MAGOHB PE=1 SV=1,7,1,50.7,148
LRRC59,0.9741244203,0.065276937953339,0,Q96AG4,Q96AG4,13,13,13,Leucine-rich repeat-containing protein 59,LRRC59,sp|Q96AG4|LRC59_HUMAN Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1,13,13,35.5,307
FAM136A,0.4063248899,0.794143593470806,0,Q96C01;E7EQY1;C9J2Y4,Q96C01;E7EQY1,5;4;2,5;4;2,5;4;2,Protein FAM136A,FAM136A,sp|Q96C01|F136A_HUMAN Protein FAM136A OS=Homo sapiens OX=9606 GN=FAM136A PE=1 SV=1;tr|E7EQY1|E7EQY1_HUMAN Protein FAM136A OS=Homo sapiens OX=9606 GN=FAM136A PE=1 SV=1,5,5,25.4,138
PPP1R14B,1.7511529777,0.0174283491201915,1,Q96C90,Q96C90,2,2,2,Protein phosphatase 1 regulatory subunit 14B,PPP1R14B,sp|Q96C90|PP14B_HUMAN Protein phosphatase 1 regulatory subunit 14B OS=Homo sapiens OX=9606 GN=PPP1R14B PE=1 SV=3,2,2,34.7,147
SNRNP40;DKFZp434D199,1.5173538786,0.0884304994026787,0,Q96DI7;Q9NSS8,Q96DI7;Q9NSS8,4;2,4;2,4;2,U5 small nuclear ribonucleoprotein 40 kDa protein,SNRNP40;DKFZp434D199,sp|Q96DI7|SNR40_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1;tr|Q9NSS8|Q9NSS8_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1,4,4,18.2,357
GNPNAT1,-1.1974798998,0.531997759341168,0,Q96EK6;G3V4W4,Q96EK6;G3V4W4,2;1,2;1,1;1,Glucosamine 6-phosphate N-acetyltransferase,GNPNAT1,sp|Q96EK6|GNA1_HUMAN Glucosamine 6-phosphate N-acetyltransferase OS=Homo sapiens OX=9606 GN=GNPNAT1 PE=1 SV=1;tr|G3V4W4|G3V4W4_HUMAN Glucosamine 6-phosphate N-acetyltransferase (Fragment) OS=Homo sapiens OX=9606 GN=GNPNAT1 PE=1 SV=1,2,1,17.4,184
PGM2,2.5131845485,0.00040719612754236,1,Q96G03,Q96G03,4,4,1,Phosphoglucomutase-2,PGM2,sp|Q96G03|PGM2_HUMAN Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=4,4,1,7.8,612
PDLIM5,1.8701147237,0.0473245652739785,1,Q96HC4;D6RAA1;A0A0D9SFW3;D6RGG6;H0YBI4;H0Y8Y3,Q96HC4;D6RAA1;A0A0D9SFW3;D6RGG6;H0YBI4;H0Y8Y3,2;1;1;1;1;1,2;1;1;1;1;1,2;1;1;1;1;1,PDZ and LIM domain protein 5,PDLIM5,sp|Q96HC4|PDLI5_HUMAN PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5;tr|D6RAA1|D6RAA1_HUMAN PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=1;tr|A0A0D9SFW3|A0A0D9SFW3_HUMAN PDZ and LIM domain protein 5 OS=Ho,2,2,4.5,596
ERO1L,1.4182807947,0.0854447199103231,0,Q96HE7;G3V3E6;G3V5B3;G3V503;G3V2H0,Q96HE7;G3V3E6,9;5;3;2;1,9;5;3;2;1,9;5;3;2;1,ERO1-like protein alpha,ERO1L,sp|Q96HE7|ERO1A_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2;tr|G3V3E6|G3V3E6_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=1,9,9,25,468
FUBP3,0.6059343914,0.053157898193726,0,Q96I24;A0A494C1K6,Q96I24,8;2,7;2,7;2,Far upstream element-binding protein 3,FUBP3,sp|Q96I24|FUBP3_HUMAN Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2,8,7,17.5,572
GMPPA,-0.5529369917,0.378450260586172,0,Q96IJ6;A0A087WUI8;C9J255;F8WD54;A0A0U1RRC2;C9JAH0,Q96IJ6;A0A087WUI8,5;3;2;2;1;1,5;3;2;2;1;1,5;3;2;2;1;1,Mannose-1-phosphate guanyltransferase alpha,GMPPA,sp|Q96IJ6|GMPPA_HUMAN Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens OX=9606 GN=GMPPA PE=1 SV=1;tr|A0A087WUI8|A0A087WUI8_HUMAN Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens OX=9606 GN=GMPPA PE=1 SV=1,5,5,15.5,420
ABHD14B,0.3832367373,0.215578905727293,0,Q96IU4;F8W9U3;B4DQI4,Q96IU4;F8W9U3;B4DQI4,8;7;5,8;7;5,8;7;5,Alpha/beta hydrolase domain-containing protein 14B,ABHD14B,sp|Q96IU4|ABHEB_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|F8W9U3|F8W9U3_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|B4DQI4|B4DQI4_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1,8,8,53.3,210
PBK,0.7418093172,0.0794691337866035,0,Q96KB5;E5RFX4;E5RIE1,Q96KB5;E5RFX4,9;6;3,9;6;3,9;6;3,Lymphokine-activated killer T-cell-originated protein kinase,PBK,sp|Q96KB5|TOPK_HUMAN Lymphokine-activated killer T-cell-originated protein kinase OS=Homo sapiens OX=9606 GN=PBK PE=1 SV=3;tr|E5RFX4|E5RFX4_HUMAN Lymphokine-activated killer T-cell-originated protein kinase (Fragment) OS=Homo sapiens OX=9606 GN=PBK PE=1 SV,9,9,31.1,322
CNDP2,0.4257955765,0.341464085454582,0,Q96KP4;J3QKT2;J3KSV5;A0A087WYZ1;J3QQN6;J3QR27;J3QLU1;J3QKQ0;J3QRD0;J3QRA8;J3QL02;J3KSS4;A0A087WVS2;J3KRD5;J3QRP4;J3QRH4,Q96KP4,16;7;6;6;5;5;5;5;5;5;5;4;3;2;2;2,16;7;6;6;5;5;5;5;5;5;5;4;3;2;2;2,16;7;6;6;5;5;5;5;5;5;5;4;3;2;2;2,Cytosolic non-specific dipeptidase,CNDP2,sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2,16,16,46.1,475
RBM14,0.9490513848,0.0825427062826471,0,Q96PK6;A0A0A6YYI9;F8WDX3;A0A0A0MSL8;B8ZZ74,Q96PK6,11;3;3;3;3,11;3;3;3;3,11;3;3;3;3,RNA-binding protein 14,RBM14,sp|Q96PK6|RBM14_HUMAN RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2,11,11,20.5,669
VPS35,0.4616793228,0.5656532606803,0,Q96QK1;I3L4S0;A0A1W2PP10;A0A3B3ITD4,Q96QK1,8;1;1;1,8;1;1;1,8;1;1;1,Vacuolar protein sorting-associated protein 35,VPS35,sp|Q96QK1|VPS35_HUMAN Vacuolar protein sorting-associated protein 35 OS=Homo sapiens OX=9606 GN=VPS35 PE=1 SV=2,8,8,14.1,796
PSMB7,2.3168740678,0.000378505020017638,1,Q99436;Q5TBG5,Q99436;Q5TBG5,2;1,2;1,2;1,Proteasome subunit beta type-7;Proteasome subunit beta type,PSMB7,sp|Q99436|PSB7_HUMAN Proteasome subunit beta type-7 OS=Homo sapiens OX=9606 GN=PSMB7 PE=1 SV=1;tr|Q5TBG5|Q5TBG5_HUMAN Proteasome subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=PSMB7 PE=1 SV=1,2,2,7.9,277
PSMD1,2.0428230919,0.00358345862438319,1,Q99460;A0A087WW66;H7C378;C9J9M4;H7BZR6;F8WCE3,Q99460;A0A087WW66,11;10;4;3;2;1,11;10;4;3;2;1,11;10;4;3;2;1,26S proteasome non-ATPase regulatory subunit 1,PSMD1,sp|Q99460|PSMD1_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2;tr|A0A087WW66|A0A087WW66_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=1,11,11,14,953
VAT1,0.0010261381,0.997254269536013,0,Q99536;K7ESA3;K7ERT7;K7ENX2;K7EM19;K7EJM4,Q99536,13;6;6;3;3;1,13;6;6;3;3;1,13;6;6;3;3;1,Synaptic vesicle membrane protein VAT-1 homolog,VAT1,sp|Q99536|VAT1_HUMAN Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2,13,13,27,393
PLIN2,0.5655793286,0.251665782408589,0,Q99541;Q5SYF5;Q5SYF3;Q5SYF4,Q99541,12;4;3;3,12;4;3;3,12;4;3;3,Perilipin-2,PLIN2,sp|Q99541|PLIN2_HUMAN Perilipin-2 OS=Homo sapiens OX=9606 GN=PLIN2 PE=1 SV=2,12,12,42.1,437
S100A13,0.1599126147,0.593018713773593,0,Q99584,Q99584,3,3,3,Protein S100-A13,S100A13,sp|Q99584|S10AD_HUMAN Protein S100-A13 OS=Homo sapiens OX=9606 GN=S100A13 PE=1 SV=1,3,3,27.6,98
EIF3C;EIF3CL,0.3260284872,0.286597967307488,0,Q99613;B5ME19;H3BPE4,Q99613;B5ME19,19;17;1,19;17;1,19;17;1,Eukaryotic translation initiation factor 3 subunit C;Eukaryotic translation initiation factor 3 subunit C-like protein,EIF3C;EIF3CL,sp|Q99613|EIF3C_HUMAN Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens OX=9606 GN=EIF3C PE=1 SV=1;sp|B5ME19|EIFCL_HUMAN Eukaryotic translation initiation factor 3 subunit C-like protein OS=Homo sapiens OX=9606 GN=EIF3CL PE=1 SV=1,19,19,20.8,913
PHB2,0.1047841565,0.682094363825795,0,Q99623;J3KPX7;F5GY37;F5GWA7;F5H3X6;F5H0C5;F5H2D2;U3KPZ5,Q99623;J3KPX7;F5GY37;F5GWA7;F5H3X6,27;26;25;19;15;9;7;1,27;26;25;19;15;9;7;1,27;26;25;19;15;9;7;1,Prohibitin-2,PHB2,sp|Q99623|PHB2_HUMAN Prohibitin-2 OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2;tr|J3KPX7|J3KPX7_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2;tr|F5GY37|F5GY37_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=1;tr|F5GWA7|F5GWA7_HUMAN Prohi,27,27,74.9,299
HSD17B10,0.8610158648,0.0477036737352795,0,Q99714;Q5H928,Q99714;Q5H928,15;10,15;10,15;10,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,sp|Q99714|HCD2_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=3;tr|Q5H928|Q5H928_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=1,15,15,82.4,261
NAP1L4,1.2391135513,0.0137647280466455,1,Q99733;E9PNW0;E9PJJ2;E9PS34;E9PNJ7;C9J6D1;E9PKT8;C9JZI7;E9PKI2;A8MXH2;C9J1B1;E9PP22;H0YCI4,Q99733;E9PNW0;E9PJJ2;E9PS34;E9PNJ7;C9J6D1;E9PKT8;C9JZI7;E9PKI2;A8MXH2;C9J1B1;E9PP22,10;9;9;9;9;9;8;8;6;6;5;5;1,8;7;7;7;7;7;6;6;6;4;5;5;1,8;7;7;7;7;7;6;6;6;4;5;5;1,Nucleosome assembly protein 1-like 4,NAP1L4,sp|Q99733|NP1L4_HUMAN Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1;tr|E9PNW0|E9PNW0_HUMAN Nucleosome assembly protein 1-like 4 (Fragment) OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1;tr|E9PJJ2|E9PJJ2_HUMAN Nucleosome asse,10,8,29.1,375
CCT7,0.7468896887,0.0405059870551304,0,Q99832;F8WAM2;F8WBP8;A0A0D9SG95,Q99832,39;9;2;1,39;9;2;1,39;9;2;1,T-complex protein 1 subunit eta,CCT7,sp|Q99832|TCPH_HUMAN T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2,39,39,66.9,543
NIPSNAP1,0.1409340443,0.749291253263428,0,Q9BPW8;C9JDV8;H7C2U6,Q9BPW8,6;2;2,6;2;2,6;2;2,Protein NipSnap homolog 1,NIPSNAP1,sp|Q9BPW8|NIPS1_HUMAN Protein NipSnap homolog 1 OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1,6,6,28.5,284
WDR77,1.5966367393,0.0138878518811021,1,Q9BQA1;H0Y711,Q9BQA1;H0Y711,4;2,4;2,4;2,Methylosome protein 50,WDR77,sp|Q9BQA1|MEP50_HUMAN Methylosome protein 50 OS=Homo sapiens OX=9606 GN=WDR77 PE=1 SV=1;tr|H0Y711|H0Y711_HUMAN Methylosome protein 50 (Fragment) OS=Homo sapiens OX=9606 GN=WDR77 PE=1 SV=1,4,4,11.1,342
CORO1B,0.2789650795,0.520807112175437,0,Q9BR76;A0A087WW53;F5H390;F5H0D2,Q9BR76;A0A087WW53;F5H390,10;6;6;2,10;6;6;2,10;6;6;2,Coronin-1B;Coronin,CORO1B,sp|Q9BR76|COR1B_HUMAN Coronin-1B OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1;tr|A0A087WW53|A0A087WW53_HUMAN Coronin OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1;tr|F5H390|F5H390_HUMAN Coronin OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1,10,10,27.4,489
TXNDC17,0.5101130869,0.467370805037957,0,Q9BRA2;I3L0K2;I3L3M7;I3L2R6,Q9BRA2;I3L0K2;I3L3M7;I3L2R6,5;3;3;3,5;3;3;3,5;3;3;3,Thioredoxin domain-containing protein 17,TXNDC17,sp|Q9BRA2|TXD17_HUMAN Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1;tr|I3L0K2|I3L0K2_HUMAN Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1;tr|I3L3M7|I3L3M7_HUMAN Thioredoxin doma,5,5,42.3,123
ERP44,1.1638281573,0.00836531907137283,1,Q9BS26,Q9BS26,9,9,9,Endoplasmic reticulum resident protein 44,ERP44,sp|Q9BS26|ERP44_HUMAN Endoplasmic reticulum resident protein 44 OS=Homo sapiens OX=9606 GN=ERP44 PE=1 SV=1,9,9,23.2,406
ESYT1,1.3424802889,0.00734169567474484,1,Q9BSJ8;F8VZB1,Q9BSJ8,10;2,10;2,10;2,Extended synaptotagmin-1,ESYT1,sp|Q9BSJ8|ESYT1_HUMAN Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1,10,10,11.7,1104
TUBB6,0.2420142422,0.342242041143236,0,Q9BUF5;K7ESM5;K7EL29;K7EN98;K7ESQ3;K7EQT3;K7EJ64;K7ERA8;K7EJZ4;K7EPE5;K7ES63,Q9BUF5;K7ESM5,30;22;9;7;6;6;6;6;6;6;5,20;12;7;7;6;6;6;6;6;6;2,17;9;7;7;6;6;6;6;6;6;2,Tubulin beta-6 chain,TUBB6,sp|Q9BUF5|TBB6_HUMAN Tubulin beta-6 chain OS=Homo sapiens OX=9606 GN=TUBB6 PE=1 SV=1;tr|K7ESM5|K7ESM5_HUMAN Tubulin beta chain (Fragment) OS=Homo sapiens OX=9606 GN=TUBB6 PE=1 SV=1,30,17,69.7,446
TUBB2B,0.5908283841,0.100508762564756,0,Q9BVA1,Q9BVA1,32,6,1,Tubulin beta-2B chain,TUBB2B,sp|Q9BVA1|TBB2B_HUMAN Tubulin beta-2B chain OS=Homo sapiens OX=9606 GN=TUBB2B PE=1 SV=1,32,1,65.8,445
PBDC1,0.8311900624,0.0242948295569669,0,Q9BVG4,Q9BVG4,1,1,1,Protein PBDC1,PBDC1,sp|Q9BVG4|PBDC1_HUMAN Protein PBDC1 OS=Homo sapiens OX=9606 GN=PBDC1 PE=1 SV=1,1,1,4.3,233
TMED9,0.222152425,0.416473829005401,0,Q9BVK6;Q7Z7H5;F8W7F7,Q9BVK6,4;1;1,4;1;1,4;1;1,Transmembrane emp24 domain-containing protein 9,TMED9,sp|Q9BVK6|TMED9_HUMAN Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TMED9 PE=1 SV=2,4,4,19.6,235
GNL3,0.3657772545,0.200312712999809,0,Q9BVP2,Q9BVP2,4,4,4,Guanine nucleotide-binding protein-like 3,GNL3,sp|Q9BVP2|GNL3_HUMAN Guanine nucleotide-binding protein-like 3 OS=Homo sapiens OX=9606 GN=GNL3 PE=1 SV=2,4,4,8.7,549
SF3B5,1.0662695909,0.00753366305100651,1,Q9BWJ5,Q9BWJ5,3,3,3,Splicing factor 3B subunit 5,SF3B5,sp|Q9BWJ5|SF3B5_HUMAN Splicing factor 3B subunit 5 OS=Homo sapiens OX=9606 GN=SF3B5 PE=1 SV=1,3,3,59.3,86
SFXN3,0.3790062981,0.275331764008532,0,Q9BWM7;A0A1P0AYU5;S4R3N9,Q9BWM7;A0A1P0AYU5;S4R3N9,9;8;7,9;8;7,8;7;7,Sideroflexin-3,SFXN3,sp|Q9BWM7|SFXN3_HUMAN Sideroflexin-3 OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=3;tr|A0A1P0AYU5|A0A1P0AYU5_HUMAN Sidoreflexin OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=1;tr|S4R3N9|S4R3N9_HUMAN Sideroflexin-3 OS=Homo sapiens OX=9606 GN=SFXN3 PE=1 SV=1,9,8,37.1,321
EIF2A,1.3861375931,0.00515243814445103,1,Q9BY44;F8WAE5;C9IZE1;H7C5Q3;H7C5R5;F8WF18;F8WAT3,Q9BY44;F8WAE5;C9IZE1,9;8;7;3;2;1;1,9;8;7;3;2;1;1,9;8;7;3;2;1;1,"Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed",EIF2A,sp|Q9BY44|EIF2A_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=3;tr|F8WAE5|F8WAE5_HUMAN Eukaryotic translation initiation factor 2A OS=Homo sapiens OX=9606 GN=EIF2A PE=1 SV=1;tr|C9IZE1|C9IZE1_HUMAN Eukaryotic tra,9,9,19.1,585
NAT10,1.4613257817,0.00289305332052923,1,Q9H0A0;A0A087WV29,Q9H0A0;A0A087WV29,5;4,5;4,5;4,N-acetyltransferase 10,NAT10,sp|Q9H0A0|NAT10_HUMAN RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=2;tr|A0A087WV29|A0A087WV29_HUMAN RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=1,5,5,5.5,1025
KLC2,0.8869092451,0.0430370598201079,0,Q9H0B6;A8MX29;E9PQ02;A8MZ87;G3V5R9;G3V3H3;F8W6L3;G3V2E7;E9PP09;G5E9S8;E9PI24;E9PM83;C9JHT2;E7EVH7;Q07866;Q9NSK0;C9JZE5;C9J8T5,Q9H0B6;A8MX29;E9PQ02;A8MZ87,5;4;4;3;2;2;2;2;2;2;2;2;2;2;2;1;1;1,5;4;4;3;2;2;2;2;2;2;2;2;2;2;2;1;1;1,5;4;4;3;2;2;2;2;2;2;2;2;2;2;2;1;1;1,Kinesin light chain 2,KLC2,sp|Q9H0B6|KLC2_HUMAN Kinesin light chain 2 OS=Homo sapiens OX=9606 GN=KLC2 PE=1 SV=1;tr|A8MX29|A8MX29_HUMAN Kinesin light chain OS=Homo sapiens OX=9606 GN=KLC2 PE=1 SV=1;tr|E9PQ02|E9PQ02_HUMAN Kinesin light chain (Fragment) OS=Homo sapiens OX=9606 GN=KLC2 ,5,5,10.6,622
ILKAP,-0.3897149623,0.68600785704048,0,Q9H0C8;E9PC05;H7C2I8;F8SNU7,Q9H0C8;E9PC05,3;2;1;1,3;2;1;1,3;2;1;1,Integrin-linked kinase-associated serine/threonine phosphatase 2C,ILKAP,sp|Q9H0C8|ILKAP_HUMAN Integrin-linked kinase-associated serine/threonine phosphatase 2C OS=Homo sapiens OX=9606 GN=ILKAP PE=1 SV=1;tr|E9PC05|E9PC05_HUMAN Integrin-linked kinase-associated serine/threonine phosphatase 2C (Fragment) OS=Homo sapiens OX=9606 G,3,3,8.9,392
XRN2,0.0917908051,0.773561610978422,0,Q9H0D6,Q9H0D6,9,9,9,5-3 exoribonuclease 2,XRN2,sp|Q9H0D6|XRN2_HUMAN 5-3 exoribonuclease 2 OS=Homo sapiens OX=9606 GN=XRN2 PE=1 SV=1,9,9,12.8,950
