Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF6-N1,Intensity DCAF6-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
O14776;G3V220;Q5VWI1,O14776;G3V220,36;32;1,36;32;1,36;32;1,Transcription elongation regulator 1,TCERG1,sp|O14776|TCRG1_HUMAN Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=2;tr|G3V220|G3V220_HUMAN Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=1,36,36,28.7,3.85926602610109,3.93616518704728,30.7952902524063,30.8819786585954
Q9UGU0;I3L1M7;A9JX13,Q9UGU0,21;1;1,21;1;1,21;1;1,Transcription factor 20,TCF20,sp|Q9UGU0|TCF20_HUMAN Transcription factor 20 OS=Homo sapiens OX=9606 GN=TCF20 PE=1 SV=3,21,21,18.3,3.85926602610109,3.93616518704728,28.5647454546534,27.545910332039
Q9BT92;F5GWH6,Q9BT92,3;1,3;1,3;1,Trichoplein keratin filament-binding protein,TCHP,sp|Q9BT92|TCHP_HUMAN Trichoplein keratin filament-binding protein OS=Homo sapiens OX=9606 GN=TCHP PE=1 SV=1,3,3,7.8,3.85926602610109,3.93616518704728,23.1501482726068,21.7083042563234
E7ETY2;A0A3B3IS06;H0Y8Y7;A0A2R8Y857;H0YA99;A0A2R8Y4M7,E7ETY2;A0A3B3IS06;H0Y8Y7,34;32;20;6;3;2,3;2;1;0;0;0,3;2;1;0;0;0,,TCOF1,tr|E7ETY2|E7ETY2_HUMAN Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=1;tr|A0A3B3IS06|A0A3B3IS06_HUMAN Treacle protein (Fragment) OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=1;tr|H0Y8Y7|H0Y8Y7_HUMAN Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 P,34,3,26.5,3.85926602610109,3.93616518704728,26.4989010528426,26.2682268663406
Q13428,Q13428,35,35,4,Treacle protein,TCOF1,sp|Q13428|TCOF_HUMAN Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=3,35,4,26.9,22.2361672215331,22.0516550399967,31.5487145836188,31.4221687823438
P17987;E7EQR6;E7ERF2;F5H282;F5GZ03;F5GZI8;F5H136;F5H676;F5H726;F5GYL4;F5H7Y1,P17987;E7EQR6;E7ERF2;F5H282,32;24;23;22;14;6;6;5;4;3;1,32;24;23;22;14;6;6;5;4;3;1,32;24;23;22;14;6;6;5;4;3;1,T-complex protein 1 subunit alpha,TCP1,sp|P17987|TCPA_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7EQR6|E7EQR6_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7ERF2|E7ERF2_HUMAN T-complex protein 1 subunit alpha OS=,32,32,64.2,31.5741167239251,32.0209197334575,27.4325299217842,27.1269161676464
O95551;X6R5A3,O95551;X6R5A3,2;2,2;2,2;2,Tyrosyl-DNA phosphodiesterase 2,TDP2,"sp|O95551|TYDP2_HUMAN Tyrosyl-DNA phosphodiesterase 2 OS=Homo sapiens OX=9606 GN=TDP2 PE=1 SV=1;tr|X6R5A3|X6R5A3_HUMAN TRAF and TNF receptor associated protein, isoform CRA_b OS=Homo sapiens OX=9606 GN=TDP2 PE=1 SV=1",2,2,5.5,22.7587372186162,22.4508085179855,23.4641348925917,22.9865850963931
Q9NXF1;A0A0A0MSR3,Q9NXF1,10;3,10;3,10;3,Testis-expressed sequence 10 protein,TEX10,sp|Q9NXF1|TEX10_HUMAN Testis-expressed protein 10 OS=Homo sapiens OX=9606 GN=TEX10 PE=1 SV=2,10,10,15.7,3.85926602610109,3.93616518704728,27.0986855995516,27.188107518176
Q8IWB9;A0A087WVA8;J3KRZ8,Q8IWB9;A0A087WVA8;J3KRZ8,13;12;11,13;12;11,13;12;11,Testis-expressed sequence 2 protein,TEX2,sp|Q8IWB9|TEX2_HUMAN Testis-expressed protein 2 OS=Homo sapiens OX=9606 GN=TEX2 PE=1 SV=2;tr|A0A087WVA8|A0A087WVA8_HUMAN Testis-expressed protein 2 OS=Homo sapiens OX=9606 GN=TEX2 PE=1 SV=1;tr|J3KRZ8|J3KRZ8_HUMAN Testis-expressed protein 2 (Fragment) OS=Ho,13,13,18.0,3.85926602610109,3.93616518704728,27.9759080401082,27.3449426293784
Q12800;F8VWL0;F8VX55;Q9NZI6,Q12800;F8VWL0;F8VX55,5;4;4;1,4;4;3;1,4;4;3;1,Alpha-globin transcription factor CP2,TFCP2,sp|Q12800|TFCP2_HUMAN Alpha-globin transcription factor CP2 OS=Homo sapiens OX=9606 GN=TFCP2 PE=1 SV=2;tr|F8VWL0|F8VWL0_HUMAN Alpha-globin transcription factor CP2 (Fragment) OS=Homo sapiens OX=9606 GN=TFCP2 PE=1 SV=1;tr|F8VX55|F8VX55_HUMAN Alpha-globin tr,5,4,15.3,3.85926602610109,3.93616518704728,25.4053554809385,26.0244948074448
P19532,P19532,6,6,4,Transcription factor E3,TFE3,sp|P19532|TFE3_HUMAN Transcription factor E3 OS=Homo sapiens OX=9606 GN=TFE3 PE=1 SV=4,6,4,10.1,3.85926602610109,3.93616518704728,26.6963074923476,26.3496404246762
Q9UBB9;F6UKU9;F6SQZ1;F6XM96;H0Y4U8,Q9UBB9,18;1;1;1;1,18;1;1;1;1,18;1;1;1;1,Tuftelin-interacting protein 11,TFIP11,sp|Q9UBB9|TFP11_HUMAN Tuftelin-interacting protein 11 OS=Homo sapiens OX=9606 GN=TFIP11 PE=1 SV=1,18,18,27.5,3.85926602610109,3.93616518704728,28.1052956682271,27.5788830788713
P02786;G3V0E5,P02786;G3V0E5,9;9,9;9,6;6,"Transferrin receptor protein 1;Transferrin receptor protein 1, serum form",TFRC,"sp|P02786|TFR1_HUMAN Transferrin receptor protein 1 OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=2;tr|G3V0E5|G3V0E5_HUMAN Transferrin receptor (P90, CD71), isoform CRA_c OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=1",9,6,13.8,3.85926602610109,3.93616518704728,26.6702013159945,26.0134407570229
Q8NI27;A0A0C4DG98;H0Y815;F2Z2V2,Q8NI27;A0A0C4DG98,24;23;8;1,24;23;8;1,24;23;8;1,THO complex subunit 2,THOC2,sp|Q8NI27|THOC2_HUMAN THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=2;tr|A0A0C4DG98|A0A0C4DG98_HUMAN THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=1,24,24,18.8,3.85926602610109,3.93616518704728,29.2284389028178,29.0481204716172
Q9Y2W1;A0A3B3ITZ9,Q9Y2W1;A0A3B3ITZ9,22;22,22;22,21;21,Thyroid hormone receptor-associated protein 3,THRAP3,sp|Q9Y2W1|TR150_HUMAN Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=2;tr|A0A3B3ITZ9|A0A3B3ITZ9_HUMAN Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=1,22,21,23.8,23.5692947272549,24.3473272358467,30.2718637797547,30.2258446842911
Q9BV44;H7C0R6;H7C3J3,Q9BV44;H7C0R6,6;3;2,6;3;2,6;3;2,THUMP domain-containing protein 3,THUMPD3,sp|Q9BV44|THUM3_HUMAN THUMP domain-containing protein 3 OS=Homo sapiens OX=9606 GN=THUMPD3 PE=1 SV=1;tr|H7C0R6|H7C0R6_HUMAN THUMP domain-containing protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=THUMPD3 PE=1 SV=1,6,6,13.6,3.85926602610109,3.93616518704728,25.6318695601186,23.8101958316689
O75663,O75663,16,16,16,TIP41-like protein,TIPRL,sp|O75663|TIPRL_HUMAN TIP41-like protein OS=Homo sapiens OX=9606 GN=TIPRL PE=1 SV=2,16,16,69.9,25.5743567695638,26.1238613837949,30.8956927999751,30.8066267357549
Q07157;G3V1L9;H0YKB1;H0Y3R8;H0YLT6,Q07157;G3V1L9,57;57;8;7;3,57;57;8;7;3,3;3;0;0;0,Tight junction protein ZO-1,TJP1,"sp|Q07157|ZO1_HUMAN Tight junction protein ZO-1 OS=Homo sapiens OX=9606 GN=TJP1 PE=1 SV=3;tr|G3V1L9|G3V1L9_HUMAN Tight junction protein 1 (Zona occludens 1), isoform CRA_a OS=Homo sapiens OX=9606 GN=TJP1 PE=1 SV=1",57,3,44.3,3.85926602610109,3.93616518704728,31.0301928781302,30.6166677413308
P04183;K7ES52;K7ERJ1;K7ERV3;K7ENW5,P04183;K7ES52;K7ERJ1;K7ERV3;K7ENW5,2;2;2;2;1,2;2;2;2;1,2;2;2;2;1,"Thymidine kinase, cytosolic;Thymidine kinase",TK1,"sp|P04183|KITH_HUMAN Thymidine kinase, cytosolic OS=Homo sapiens OX=9606 GN=TK1 PE=1 SV=2;tr|K7ES52|K7ES52_HUMAN Thymidine kinase OS=Homo sapiens OX=9606 GN=TK1 PE=1 SV=1;tr|K7ERJ1|K7ERJ1_HUMAN Thymidine kinase (Fragment) OS=Homo sapiens OX=9606 GN=TK1 PE=",2,2,13.7,3.85926602610109,3.93616518704728,24.2358605618576,24.8038556010386
P29401;A0A0B4J1R6;E9PFF2,P29401;A0A0B4J1R6;E9PFF2,2;2;1,2;2;1,2;2;1,Transketolase,TKT,sp|P29401|TKT_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3;tr|A0A0B4J1R6|A0A0B4J1R6_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1;tr|E9PFF2|E9PFF2_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1,2,2,5.0,3.85926602610109,3.93616518704728,24.838525743626,23.7607077668793
Q04725;K7EMK7;K7EPF3;K7ESD8;K7EJR7;K7EPD4,Q04725;K7EMK7,7;7;2;2;2;1,7;7;2;2;2;1,5;5;2;2;1;1,Transducin-like enhancer protein 2,TLE2,sp|Q04725|TLE2_HUMAN Transducin-like enhancer protein 2 OS=Homo sapiens OX=9606 GN=TLE2 PE=1 SV=2;tr|K7EMK7|K7EMK7_HUMAN Transducin-like enhancer protein 2 OS=Homo sapiens OX=9606 GN=TLE2 PE=1 SV=1,7,5,11.8,24.2660653377146,25.152208082201,23.7491918268356,23.672927686643
Q86UE8;J3KRK0;J3QLK5;J3QR10;J3QS73;J3KST4;J3QS44,Q86UE8;J3KRK0;J3QLK5,3;2;2;1;1;1;1,3;2;2;1;1;1;1,2;2;1;1;1;1;1,Serine/threonine-protein kinase tousled-like 2,TLK2,sp|Q86UE8|TLK2_HUMAN Serine/threonine-protein kinase tousled-like 2 OS=Homo sapiens OX=9606 GN=TLK2 PE=1 SV=2;tr|J3KRK0|J3KRK0_HUMAN Serine/threonine-protein kinase tousled-like 2 (Fragment) OS=Homo sapiens OX=9606 GN=TLK2 PE=1 SV=1;tr|J3QLK5|J3QLK5_HUMAN,3,2,7.3,3.85926602610109,3.93616518704728,24.8114213418774,23.7961014144723
Q9Y490,Q9Y490,114,114,103,Talin-1,TLN1,sp|Q9Y490|TLN1_HUMAN Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3,114,103,58.7,24.6007654539356,24.1239205700697,33.764161946284,33.6655371787632
Q9Y4G6;A0A1B0GVU7;H0YMT1,Q9Y4G6;A0A1B0GVU7,17;9;8,6;4;3,6;4;3,Talin-2,TLN2,sp|Q9Y4G6|TLN2_HUMAN Talin-2 OS=Homo sapiens OX=9606 GN=TLN2 PE=1 SV=4;tr|A0A1B0GVU7|A0A1B0GVU7_HUMAN Talin-2 OS=Homo sapiens OX=9606 GN=TLN2 PE=1 SV=1,17,6,7.0,3.85926602610109,3.93616518704728,25.1206814866689,24.7460677233945
Q8N511;J3KRW7;J3KS81,Q8N511;J3KRW7;J3KS81,2;2;2,2;2;2,2;2;2,Transmembrane protein 199,TMEM199,sp|Q8N511|TM199_HUMAN Transmembrane protein 199 OS=Homo sapiens OX=9606 GN=TMEM199 PE=1 SV=1;tr|J3KRW7|J3KRW7_HUMAN Transmembrane protein 199 OS=Homo sapiens OX=9606 GN=TMEM199 PE=1 SV=1;tr|J3KS81|J3KS81_HUMAN Transmembrane protein 199 OS=Homo sapiens OX=9,2,2,11.5,3.85926602610109,3.93616518704728,24.6909374885751,25.1353570226328
Q8N5G2;A0A3B3ITD2,Q8N5G2;A0A3B3ITD2,2;1,2;1,2;1,Macoilin,TMEM57,sp|Q8N5G2|MACOI_HUMAN Macoilin OS=Homo sapiens OX=9606 GN=MACO1 PE=1 SV=1;tr|A0A3B3ITD2|A0A3B3ITD2_HUMAN Macoilin OS=Homo sapiens OX=9606 GN=MACO1 PE=1 SV=1,2,2,5.3,3.85926602610109,3.93616518704728,26.8466113606962,23.0618899529314
Q9NYL9;H0YKU1;H0YNJ8;P28289,Q9NYL9;H0YKU1;H0YNJ8,11;6;6;1,11;6;6;1,11;6;6;1,Tropomodulin-3,TMOD3,sp|Q9NYL9|TMOD3_HUMAN Tropomodulin-3 OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1;tr|H0YKU1|H0YKU1_HUMAN Tropomodulin-3 (Fragment) OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1;tr|H0YNJ8|H0YNJ8_HUMAN Tropomodulin-3 OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1,11,11,39.8,3.85926602610109,3.93616518704728,27.4390460988411,27.6276319551701
P42166,P42166,16,7,7,"Lamina-associated polypeptide 2, isoform alpha;Thymopoietin;Thymopentin",TMPO,"sp|P42166|LAP2A_HUMAN Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2",16,7,32.6,3.85926602610109,3.93616518704728,26.776431225155,26.0771033781278
P42167;G5E972;H0YJH7,P42167;G5E972,19;16;9,19;16;9,10;7;6,"Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin",TMPO,"sp|P42167|LAP2B_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2;tr|G5E972|G5E972_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=1",19,10,57.9,3.85926602610109,3.93616518704728,30.8592724691851,30.7937409663458
P63313,P63313,2,2,2,Thymosin beta-10,TMSB10,sp|P63313|TYB10_HUMAN Thymosin beta-10 OS=Homo sapiens OX=9606 GN=TMSB10 PE=1 SV=2,2,2,63.6,20.1443004627353,20.2230542552977,27.0607485329428,26.2999353380136
P62328,P62328,3,3,3,Thymosin beta-4;Hematopoietic system regulatory peptide,TMSB4X,sp|P62328|TYB4_HUMAN Thymosin beta-4 OS=Homo sapiens OX=9606 GN=TMSB4X PE=1 SV=2,3,3,61.4,22.5728371303772,22.4998060930647,27.5315557753185,27.9807636749464
Q15025;A0A0A0MRZ4;E7EMV7;H0YC17;E7EW15;E7EWG2;E7EW68,Q15025;A0A0A0MRZ4;E7EMV7,10;10;9;4;4;1;1,10;10;9;4;4;1;1,10;10;9;4;4;1;1,TNFAIP3-interacting protein 1,TNIP1,sp|Q15025|TNIP1_HUMAN TNFAIP3-interacting protein 1 OS=Homo sapiens OX=9606 GN=TNIP1 PE=1 SV=2;tr|A0A0A0MRZ4|A0A0A0MRZ4_HUMAN TNFAIP3-interacting protein 1 OS=Homo sapiens OX=9606 GN=TNIP1 PE=1 SV=1;tr|E7EMV7|E7EMV7_HUMAN TNFAIP3-interacting protein 1 OS=H,10,10,18.1,3.85926602610109,3.93616518704728,27.3665303295114,27.2249942351174
Q9C0C2;E9PKK0;E9PKE7,Q9C0C2,38;5;4,38;5;4,29;5;4,182 kDa tankyrase-1-binding protein,TNKS1BP1,sp|Q9C0C2|TB182_HUMAN 182 kDa tankyrase-1-binding protein OS=Homo sapiens OX=9606 GN=TNKS1BP1 PE=1 SV=4,38,29,35.3,25.1956088801206,25.7971410163311,29.951298278949,29.3439902226742
A0A2R8Y4T1;Q9HBL0;A0A087WWW7;E9PGF5;E9PF55;A0A494C067;E7ERH1,A0A2R8Y4T1;Q9HBL0;A0A087WWW7;E9PGF5;E9PF55;A0A494C067,3;2;2;2;2;2;1,2;1;1;1;1;1;1,2;1;1;1;1;1;1,Tensin-1,TNS1,tr|A0A2R8Y4T1|A0A2R8Y4T1_HUMAN Tensin-1 OS=Homo sapiens OX=9606 GN=TNS1 PE=1 SV=1;sp|Q9HBL0|TENS1_HUMAN Tensin-1 OS=Homo sapiens OX=9606 GN=TNS1 PE=1 SV=2;tr|A0A087WWW7|A0A087WWW7_HUMAN Tensin-1 OS=Homo sapiens OX=9606 GN=TNS1 PE=1 SV=1;tr|E9PGF5|E9PGF5_HU,3,2,2.7,3.85926602610109,3.93616518704728,23.6899783561026,23.1156583963803
F8VV64;Q63HR2,F8VV64;Q63HR2,3;2,2;1,2;1,Tensin-2,TNS2,tr|F8VV64|F8VV64_HUMAN Tensin-2 OS=Homo sapiens OX=9606 GN=TNS2 PE=1 SV=1;sp|Q63HR2|TNS2_HUMAN Tensin-2 OS=Homo sapiens OX=9606 GN=TNS2 PE=1 SV=2,3,2,3.3,3.85926602610109,3.93616518704728,24.2644196913963,22.9358002737294
Q68CZ2;E9PCX8;C9JHU5;C9JWN9;C9JTD0;H0Y4U1,Q68CZ2;E9PCX8,13;8;5;1;1;1,13;8;5;1;1;1,12;8;5;1;1;0,Tensin-3,TNS3,sp|Q68CZ2|TENS3_HUMAN Tensin-3 OS=Homo sapiens OX=9606 GN=TNS3 PE=1 SV=2;tr|E9PCX8|E9PCX8_HUMAN Tensin-3 (Fragment) OS=Homo sapiens OX=9606 GN=TNS3 PE=1 SV=8,13,12,14.8,3.85926602610109,3.93616518704728,27.2777276794828,27.0218927451962
O60784;B0QY01;V9GYF4;B0QY02;V9GZ68;Q6UW50,O60784;B0QY01,5;3;2;2;1;1,5;3;2;2;1;1,5;3;2;2;1;1,Target of Myb protein 1,TOM1,sp|O60784|TOM1_HUMAN Target of Myb protein 1 OS=Homo sapiens OX=9606 GN=TOM1 PE=1 SV=2;tr|B0QY01|B0QY01_HUMAN Target of Myb protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=TOM1 PE=1 SV=8,5,5,14.2,3.85926602610109,3.93616518704728,25.9791069580875,25.3847568788724
Q15785,Q15785,2,2,2,Mitochondrial import receptor subunit TOM34,TOMM34,sp|Q15785|TOM34_HUMAN Mitochondrial import receptor subunit TOM34 OS=Homo sapiens OX=9606 GN=TOMM34 PE=1 SV=2,2,2,10.0,21.4434413767982,22.2407738665784,23.6839960504341,23.9256051442428
P11387;Q969P6;E5RIC7,P11387;Q969P6;E5RIC7,2;1;1,2;1;1,2;1;1,"DNA topoisomerase 1;DNA topoisomerase I, mitochondrial",TOP1;TOP1MT,"sp|P11387|TOP1_HUMAN DNA topoisomerase 1 OS=Homo sapiens OX=9606 GN=TOP1 PE=1 SV=2;sp|Q969P6|TOP1M_HUMAN DNA topoisomerase I, mitochondrial OS=Homo sapiens OX=9606 GN=TOP1MT PE=1 SV=1;tr|E5RIC7|E5RIC7_HUMAN DNA topoisomerase I (Fragment) OS=Homo sapiens OX",2,2,2.7,3.85926602610109,3.93616518704728,22.9998954307587,23.9678960611419
Q5JTV8;A0A0A0MSK5;J3KN66;H0YDU3;H0Y4R4;H0YD16,Q5JTV8;A0A0A0MSK5;J3KN66,8;8;7;3;3;2,8;8;7;3;3;2,8;8;7;3;3;2,Torsin-1A-interacting protein 1,TOR1AIP1,sp|Q5JTV8|TOIP1_HUMAN Torsin-1A-interacting protein 1 OS=Homo sapiens OX=9606 GN=TOR1AIP1 PE=1 SV=2;tr|A0A0A0MSK5|A0A0A0MSK5_HUMAN Torsin-1A-interacting protein 1 OS=Homo sapiens OX=9606 GN=TOR1AIP1 PE=1 SV=1;tr|J3KN66|J3KN66_HUMAN Torsin-1A-interacting pr,8,8,17.0,3.85926602610109,3.93616518704728,25.4466691311208,26.3709257477984
O94842;A0A669KB71;O15405;O94900;Q96NM4;C9J919;C9JNL1,O94842;A0A669KB71,15;10;4;3;3;1;1,15;10;4;3;3;1;1,15;10;4;3;3;1;1,TOX high mobility group box family member 4,TOX4,sp|O94842|TOX4_HUMAN TOX high mobility group box family member 4 OS=Homo sapiens OX=9606 GN=TOX4 PE=1 SV=1;tr|A0A669KB71|A0A669KB71_HUMAN TOX high mobility group box family member 4 OS=Homo sapiens OX=9606 GN=TOX4 PE=4 SV=1,15,15,38.3,21.6010942939952,23.6458140869903,30.913349885059,31.0479775153611
Q12888;A6NNK5;C9JXV0;H7BZY0;H7C3N7;M0R142;H7C151,Q12888;A6NNK5;C9JXV0,46;45;24;7;5;2;1,46;45;24;7;5;2;1,46;45;24;7;5;2;1,Tumor suppressor p53-binding protein 1,TP53BP1,sp|Q12888|TP53B_HUMAN TP53-binding protein 1 OS=Homo sapiens OX=9606 GN=TP53BP1 PE=1 SV=2;tr|A6NNK5|A6NNK5_HUMAN TP53-binding protein 1 OS=Homo sapiens OX=9606 GN=TP53BP1 PE=1 SV=2;tr|C9JXV0|C9JXV0_HUMAN TP53-binding protein 1 (Fragment) OS=Homo sapiens OX,46,46,35.9,3.85926602610109,3.93616518704728,30.7879162805846,30.640393811206
Q13625;Q96KQ4;H7C5L8;A0A3B3ISJ2,Q13625,15;1;1;1,15;1;1;1,15;1;1;1,Apoptosis-stimulating of p53 protein 2,TP53BP2,sp|Q13625|ASPP2_HUMAN Apoptosis-stimulating of p53 protein 2 OS=Homo sapiens OX=9606 GN=TP53BP2 PE=1 SV=2,15,15,18.9,3.85926602610109,3.93616518704728,28.092145947665,28.2572338099554
P55327;H0YC42;E5RFR7;H0YC44;E5RK35,P55327;H0YC42;E5RFR7;H0YC44,8;7;4;4;1,8;7;4;4;1,8;7;4;4;1,Tumor protein D52,TPD52,sp|P55327|TPD52_HUMAN Tumor protein D52 OS=Homo sapiens OX=9606 GN=TPD52 PE=1 SV=2;tr|H0YC42|H0YC42_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=2;tr|E5RFR7|E5RFR7_HUMAN Tumor protein D52 OS=Homo sapiens OX=9606 GN=TPD52 PE=1 SV=1;tr|H0YC4,8,8,51.8,3.85926602610109,3.93616518704728,28.7629074855566,28.595553548495
O43399;A0A087WYR3;A0A087WZ51,O43399;A0A087WYR3;A0A087WZ51,6;6;4,6;6;4,6;6;4,Tumor protein D54,TPD52L2,sp|O43399|TPD54_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=2;tr|A0A087WYR3|A0A087WYR3_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=1;tr|A0A087WZ51|A0A087WZ51_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=T,6,6,41.7,3.85926602610109,3.93616518704728,28.9185482785008,28.1059949630014
A0A087WWU8;D6R904;Q5VU61;A0A494C0G0,A0A087WWU8;D6R904,7;6;3;3,7;6;3;3,4;4;3;1,,TPM3,tr|A0A087WWU8|A0A087WWU8_HUMAN Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=1;tr|D6R904|D6R904_HUMAN Tropomyosin alpha-3 chain OS=Homo sapiens OX=9606 GN=TPM3 PE=1 SV=1,7,4,29.5,20.2192772555696,20.8079792950433,26.7249442805889,26.5260872614662
P12270;Q5SWX9,P12270,56;3,56;3,56;3,Nucleoprotein TPR,TPR,sp|P12270|TPR_HUMAN Nucleoprotein TPR OS=Homo sapiens OX=9606 GN=TPR PE=1 SV=3,56,56,30.6,3.85926602610109,3.93616518704728,30.6653465715981,30.2846050928198
Q9ULW0,Q9ULW0,28,28,28,Targeting protein for Xklp2,TPX2,sp|Q9ULW0|TPX2_HUMAN Targeting protein for Xklp2 OS=Homo sapiens OX=9606 GN=TPX2 PE=1 SV=2,28,28,41.1,3.85926602610109,3.93616518704728,30.0420518791404,29.8985065486026
Q96F44;R4GMV1,Q96F44;R4GMV1,2;1,2;1,2;1,E3 ubiquitin-protein ligase TRIM11,TRIM11,sp|Q96F44|TRI11_HUMAN E3 ubiquitin-protein ligase TRIM11 OS=Homo sapiens OX=9606 GN=TRIM11 PE=1 SV=2;tr|R4GMV1|R4GMV1_HUMAN E3 ubiquitin-protein ligase TRIM11 OS=Homo sapiens OX=9606 GN=TRIM11 PE=1 SV=1,2,2,11.1,24.0299375927991,24.688315459581,27.5159120267069,27.1848015078622
Q14258;A0A3B3IUA7,Q14258;A0A3B3IUA7,20;15,20;15,20;15,E3 ubiquitin/ISG15 ligase TRIM25,TRIM25,sp|Q14258|TRI25_HUMAN E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens OX=9606 GN=TRIM25 PE=1 SV=2;tr|A0A3B3IUA7|A0A3B3IUA7_HUMAN E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens OX=9606 GN=TRIM25 PE=1 SV=1,20,20,37.6,3.85926602610109,3.93616518704728,29.4896831079226,29.271084576365
Q13263;M0R0K9;M0R3C0;M0R2I3,Q13263;M0R0K9,20;11;3;2,20;11;3;2,20;11;3;2,Transcription intermediary factor 1-beta,TRIM28,sp|Q13263|TIF1B_HUMAN Transcription intermediary factor 1-beta OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=5;tr|M0R0K9|M0R0K9_HUMAN Transcription intermediary factor 1-beta (Fragment) OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=1,20,20,36.9,3.85926602610109,3.93616518704728,30.3099718129782,30.0460917667238
Q9UPN9;H0Y612,Q9UPN9;H0Y612,7;7,7;7,7;7,E3 ubiquitin-protein ligase TRIM33,TRIM33,sp|Q9UPN9|TRI33_HUMAN E3 ubiquitin-protein ligase TRIM33 OS=Homo sapiens OX=9606 GN=TRIM33 PE=1 SV=3;tr|H0Y612|H0Y612_HUMAN E3 ubiquitin-protein ligase TRIM33 (Fragment) OS=Homo sapiens OX=9606 GN=TRIM33 PE=1 SV=1,7,7,8.5,3.85926602610109,3.93616518704728,26.1226771481111,27.1461791142328
Q9BRZ2;C9JI91,Q9BRZ2,9;4,9;4,9;4,E3 ubiquitin-protein ligase TRIM56,TRIM56,sp|Q9BRZ2|TRI56_HUMAN E3 ubiquitin-protein ligase TRIM56 OS=Homo sapiens OX=9606 GN=TRIM56 PE=1 SV=3,9,9,17.7,3.85926602610109,3.93616518704728,26.4874767300643,25.0297691323784
Q6ZTA4;F8W8C1,Q6ZTA4;F8W8C1,2;2,2;2,2;2,Tripartite motif-containing protein 67,TRIM67,sp|Q6ZTA4|TRI67_HUMAN Tripartite motif-containing protein 67 OS=Homo sapiens OX=9606 GN=TRIM67 PE=2 SV=3;tr|F8W8C1|F8W8C1_HUMAN Tripartite motif-containing protein 67 OS=Homo sapiens OX=9606 GN=TRIM67 PE=1 SV=1,2,2,3.1,23.8453789456376,24.9425721337568,24.6463446281996,23.9841583554831
