DET1_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
NNT,0.0350025667,0.927470856540498,0,Q13423;A0A590UJM2;A0A590UK29;E9PCX7;A0A590UK15;D6RAI5;D6RHU2;A0A590UJA4;A0A590UKC7,Q13423;A0A590UJM2;A0A590UK29;E9PCX7;A0A590UK15;D6RAI5,8;7;7;7;5;4;2;2;2,8;7;7;7;5;4;2;2;2,2;1;1;1;2;1;1;1;1,"NAD(P) transhydrogenase, mitochondrial",NNT,"sp|Q13423|NNTM_HUMAN NAD(P) transhydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=NNT PE=1 SV=3;tr|A0A590UJM2|A0A590UJM2_HUMAN NAD(P) transhydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=NNT PE=1 SV=1;tr|A0A590UK29|A0A590UK29_HUMAN NAD(P) transh",8,2,10.2,1086
SF3B2,-0.0267610179,0.849324928663532,0,Q13435;E9PPJ0;E9PJT3;H0YEX5;E9PJ04;H0YCG1,Q13435;E9PPJ0,13;11;5;5;5;5,13;11;5;5;5;5,13;11;5;5;5;5,Splicing factor 3B subunit 2,SF3B2,sp|Q13435|SF3B2_HUMAN Splicing factor 3B subunit 2 OS=Homo sapiens OX=9606 GN=SF3B2 PE=1 SV=2;tr|E9PPJ0|E9PPJ0_HUMAN Splicing factor 3B subunit 2 OS=Homo sapiens OX=9606 GN=SF3B2 PE=1 SV=1,13,13,17.4,895
PDAP1,-0.1413778787,0.288854569563183,0,Q13442,Q13442,3,3,3,28 kDa heat- and acid-stable phosphoprotein,PDAP1,sp|Q13442|HAP28_HUMAN 28 kDa heat- and acid-stable phosphoprotein OS=Homo sapiens OX=9606 GN=PDAP1 PE=1 SV=1,3,3,20.4,181
TUBB3,0.4785600085,0.0467870973319882,0,Q13509;A0A0B4J269;G3V2A3;G3V5W4;G3V2R8;G3V3R4;G3V2N6;G3V542;G3V3J6;G3V3W7,Q13509;A0A0B4J269,25;24;7;3;3;3;3;1;1;1,6;5;2;2;2;2;2;1;1;1,6;5;2;2;2;2;2;1;1;1,Tubulin beta-3 chain,TUBB3,sp|Q13509|TBB3_HUMAN Tubulin beta-3 chain OS=Homo sapiens OX=9606 GN=TUBB3 PE=1 SV=2;tr|A0A0B4J269|A0A0B4J269_HUMAN G_PROTEIN_RECEP_F1_2 domain-containing protein OS=Homo sapiens OX=9606 PE=1 SV=1,25,6,54.4,450
HDAC1,-0.6824633209,0.0135494900301451,0,Q13547;Q5TEE2;O15379;E5RK19;E7ESJ6,Q13547;Q5TEE2,7;5;1;1;1,2;0;0;0;0,2;0;0;0;0,Histone deacetylase 1,HDAC1,sp|Q13547|HDAC1_HUMAN Histone deacetylase 1 OS=Homo sapiens OX=9606 GN=HDAC1 PE=1 SV=1;tr|Q5TEE2|Q5TEE2_HUMAN Histone deacetylase 1 (Fragment) OS=Homo sapiens OX=9606 GN=HDAC1 PE=1 SV=1,7,2,16.8,482
TRA2A,-0.2436369983,0.173628777839163,0,Q13595,Q13595,4,4,4,Transformer-2 protein homolog alpha,TRA2A,sp|Q13595|TRA2A_HUMAN Transformer-2 protein homolog alpha OS=Homo sapiens OX=9606 GN=TRA2A PE=1 SV=1,4,4,12.1,282
SNX1,-0.6984689982,0.00520934635016647,0,Q13596;H0YK42;H0YK43;H0YKT3,Q13596;H0YK42,7;6;1;1,7;6;1;1,6;5;1;1,Sorting nexin-1,SNX1,sp|Q13596|SNX1_HUMAN Sorting nexin-1 OS=Homo sapiens OX=9606 GN=SNX1 PE=1 SV=3;tr|H0YK42|H0YK42_HUMAN Sorting nexin-1 OS=Homo sapiens OX=9606 GN=SNX1 PE=1 SV=1,7,6,15.7,522
RAB31,-0.7731636032,0.027097879840692,0,Q13636;J3QR51,Q13636;J3QR51,3;2,3;2,1;0,Ras-related protein Rab-31,RAB31,sp|Q13636|RAB31_HUMAN Ras-related protein Rab-31 OS=Homo sapiens OX=9606 GN=RAB31 PE=1 SV=1;tr|J3QR51|J3QR51_HUMAN Ras-related protein Rab-31 OS=Homo sapiens OX=9606 GN=RAB31 PE=1 SV=2,3,1,16.5,194
MOGS,-0.5287874203,0.0187224205582284,0,Q13724;A0A3B3IRW2;A0A3B3IRK6;A0A3B3IS52;A0A3B3IRI7;C9JDQ1;A0A3B3ITU6;B8ZZE2;A0A3B3ITC1,Q13724;A0A3B3IRW2;A0A3B3IRK6,9;8;8;3;1;1;1;1;1,9;8;8;3;1;1;1;1;1,9;8;8;3;1;1;1;1;1,Mannosyl-oligosaccharide glucosidase,MOGS,sp|Q13724|MOGS_HUMAN Mannosyl-oligosaccharide glucosidase OS=Homo sapiens OX=9606 GN=MOGS PE=1 SV=5;tr|A0A3B3IRW2|A0A3B3IRW2_HUMAN Mannosyl-oligosaccharide glucosidase OS=Homo sapiens OX=9606 GN=MOGS PE=1 SV=1;tr|A0A3B3IRK6|A0A3B3IRK6_HUMAN Mannosyl-oligos,9,9,16.4,837
DDX39B,-0.1574219411,0.293243509128123,0,Q13838;Q5STU3;A0A0G2JJZ9;A0A140T9X3;F6WLT2;F6TRA5;A0A0A0MT12;F6S4E6;A0A140T996;A0A140TA18;F6UJC5;F6R6M7;H0Y400;A0A140T9X9;A0A0G2JJL7;F6QYI9;A0A140T9K1;A0A140T973;A0A140T9L4;A0A0G2JHN7;F6S2B7;F6U6E2;F6SXL5;H0YCC6;A0A140T9N3;A0A140T9K2,Q13838;Q5STU3;A0A0G2JJZ9;A0A140T9X3;F6WLT2;F6TRA5;A0A0A0MT12;F6S4E6,24;23;18;17;16;14;14;13;10;9;9;9;9;9;8;8;8;8;7;6;6;6;5;4;3;3,24;23;18;17;16;14;14;13;10;9;9;9;9;9;8;8;8;8;7;6;6;6;5;4;3;3,12;12;10;10;9;8;8;7;7;7;7;4;3;7;3;3;6;6;5;2;2;2;1;3;2;2,Spliceosome RNA helicase DDX39B,DDX39B,sp|Q13838|DX39B_HUMAN Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=1;tr|Q5STU3|Q5STU3_HUMAN Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=2;tr|A0A0G2JJZ9|A0A0G2JJZ9_HUMAN Spliceosome RNA helicase DDX,24,12,62.4,428
EXOSC2,0.1011461193,0.612950521036405,0,Q13868;A3KFL2;A3KFL5;A3KFL1,Q13868;A3KFL2;A3KFL5,4;3;3;1,4;3;3;1,4;3;3;1,Exosome complex component RRP4,EXOSC2,sp|Q13868|EXOS2_HUMAN Exosome complex component RRP4 OS=Homo sapiens OX=9606 GN=EXOSC2 PE=1 SV=2;tr|A3KFL2|A3KFL2_HUMAN Exosome complex component RRP4 OS=Homo sapiens OX=9606 GN=EXOSC2 PE=1 SV=1;tr|A3KFL5|A3KFL5_HUMAN Exosome complex component RRP4 (Fragme,4,4,13.7,293
CKAP5,0.5861534588,0.215612073181151,0,Q14008,Q14008,4,4,4,Cytoskeleton-associated protein 5,CKAP5,sp|Q14008|CKAP5_HUMAN Cytoskeleton-associated protein 5 OS=Homo sapiens OX=9606 GN=CKAP5 PE=1 SV=3,4,4,2.7,2032
IL18,-0.1962302722,0.423968242025238,0,Q14116,Q14116,9,9,9,Interleukin-18,IL18,sp|Q14116|IL18_HUMAN Interleukin-18 OS=Homo sapiens OX=9606 GN=IL18 PE=1 SV=1,9,9,57,193
BOP1,0.3103126924,0.0689683013821701,0,Q14137;A0A075B729,Q14137,9;3,9;3,9;3,Ribosome biogenesis protein BOP1,BOP1,sp|Q14137|BOP1_HUMAN Ribosome biogenesis protein BOP1 OS=Homo sapiens OX=9606 GN=BOP1 PE=1 SV=2,9,9,16.6,746
EIF3A,0.2513753147,0.175596836650018,0,Q14152,Q14152,23,23,23,Eukaryotic translation initiation factor 3 subunit A,EIF3A,sp|Q14152|EIF3A_HUMAN Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1,23,23,19.6,1382
MLEC,0.1075258492,0.443939854449891,0,Q14165;F5H1S8;F5GX14;H0YG07,Q14165;F5H1S8;F5GX14,3;2;2;1,3;2;2;1,3;2;2;1,Malectin,MLEC,sp|Q14165|MLEC_HUMAN Malectin OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1;tr|F5H1S8|F5H1S8_HUMAN Malectin (Fragment) OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1;tr|F5GX14|F5GX14_HUMAN Malectin OS=Homo sapiens OX=9606 GN=MLEC PE=1 SV=1,3,3,14,292
DYNC1H1,-0.0014901235,0.990321755760153,0,Q14204;A0A2R8Y706;A0A2R8Y5T0;A0A2R8YFZ7;A0A2R8Y6H2;A0A2R8Y542;H0YJ21;A0A2R8Y6I5;A0A2R8YGC7,Q14204;A0A2R8Y706,46;28;21;18;17;15;6;4;4,46;28;21;18;17;15;6;4;4,46;28;21;18;17;15;6;4;4,Cytoplasmic dynein 1 heavy chain 1,DYNC1H1,sp|Q14204|DYHC1_HUMAN Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=5;tr|A0A2R8Y706|A0A2R8Y706_HUMAN Cytoplasmic dynein 1 heavy chain 1 (Fragment) OS=Homo sapiens OX=9606 GN=DYNC1H1 PE=1 SV=1,46,46,13.3,4646
EIF4A2,0.4397326416,0.463355963831348,0,Q14240;E7EQG2,Q14240;E7EQG2,15;13,4;2,4;2,"Eukaryotic initiation factor 4A-II;Eukaryotic initiation factor 4A-II, N-terminally processed",EIF4A2,sp|Q14240|IF4A2_HUMAN Eukaryotic initiation factor 4A-II OS=Homo sapiens OX=9606 GN=EIF4A2 PE=1 SV=2;tr|E7EQG2|E7EQG2_HUMAN Eukaryotic initiation factor 4A-II OS=Homo sapiens OX=9606 GN=EIF4A2 PE=1 SV=1,15,4,39.6,407
FLNC,0.7409488104,0.0145145254032767,0,Q14315,Q14315,104,104,95,Filamin-C,FLNC,sp|Q14315|FLNC_HUMAN Filamin-C OS=Homo sapiens OX=9606 GN=FLNC PE=1 SV=3,104,95,41.4,2725
GNA13,-0.5873506039,0.00943569057407972,0,Q14344,Q14344,3,3,3,Guanine nucleotide-binding protein subunit alpha-13,GNA13,sp|Q14344|GNA13_HUMAN Guanine nucleotide-binding protein subunit alpha-13 OS=Homo sapiens OX=9606 GN=GNA13 PE=1 SV=2,3,3,9.5,377
CAPRIN1,-0.3400306626,0.0763649201989772,0,Q14444;G3V153;E9PLA9,Q14444;G3V153;E9PLA9,6;5;4,6;5;4,6;5;4,Caprin-1,CAPRIN1,sp|Q14444|CAPR1_HUMAN Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=2;tr|G3V153|G3V153_HUMAN Caprin-1 OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=1;tr|E9PLA9|E9PLA9_HUMAN Caprin-1 (Fragment) OS=Homo sapiens OX=9606 GN=CAPRIN1 PE=1 SV=1,6,6,13.4,709
RBM39,0.0703609398,0.676626245761645,0,Q14498;A0A0U1RQH7;H0Y4X3;G3XAC6;Q5QP23;A0A0U1RQW2;Q5QP22;Q86U06;A0A087X122,Q14498;A0A0U1RQH7;H0Y4X3;G3XAC6,8;6;6;6;3;2;2;1;1,8;6;6;6;3;2;2;1;1,8;6;6;6;3;2;2;1;1,RNA-binding protein 39,RBM39,sp|Q14498|RBM39_HUMAN RNA-binding protein 39 OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=2;tr|A0A0U1RQH7|A0A0U1RQH7_HUMAN RNA-binding protein 39 (Fragment) OS=Homo sapiens OX=9606 GN=RBM39 PE=1 SV=1;tr|H0Y4X3|H0Y4X3_HUMAN RNA-binding protein 39 (Fragment) OS=,8,8,21.3,530
MCM6,-0.5289089192,0.0614920799754593,0,Q14566,Q14566,28,28,28,DNA replication licensing factor MCM6,MCM6,sp|Q14566|MCM6_HUMAN DNA replication licensing factor MCM6 OS=Homo sapiens OX=9606 GN=MCM6 PE=1 SV=1,28,28,37,821
GANAB,-0.1153639811,0.480375134350698,0,Q14697;F5H6X6;E9PKU7;E9PNH1,Q14697;F5H6X6;E9PKU7,42;39;36;6,42;39;36;6,42;39;36;6,Neutral alpha-glucosidase AB,GANAB,sp|Q14697|GANAB_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3;tr|F5H6X6|F5H6X6_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=1;tr|E9PKU7|E9PKU7_HUMAN Neutral alpha-glucosidase AB OS=Homo sapiens,42,42,51.7,944
MVP,0.2837373851,0.168418656464089,0,Q14764;H3BRL2;H3BQK6;H3BP76;H3BUK7;H3BNF6;H3BNF2;H3BUP3;H3BQE7;H3BPZ2,Q14764,23;6;6;5;5;5;3;3;3;2,23;6;6;5;5;5;3;3;3;2,23;6;6;5;5;5;3;3;3;2,Major vault protein,MVP,sp|Q14764|MVP_HUMAN Major vault protein OS=Homo sapiens OX=9606 GN=MVP PE=1 SV=4,23,23,38.2,893
LASP1,0.0610174899,0.822833300057701,0,Q14847;C9J9W2;F6S2S5,Q14847;C9J9W2,6;5;1,6;5;1,6;5;1,LIM and SH3 domain protein 1,LASP1,sp|Q14847|LASP1_HUMAN LIM and SH3 domain protein 1 OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=2;tr|C9J9W2|C9J9W2_HUMAN LIM and SH3 domain protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=LASP1 PE=1 SV=1,6,6,28.4,261
KPNB1,0.0533782254,0.678988834077926,0,Q14974;J3KTM9;J3QR48;J3QKQ5;J3KS06;J3QRG4,Q14974;J3KTM9,27;18;9;4;3;1,27;18;9;4;3;1,27;18;9;4;3;1,Importin subunit beta-1,KPNB1,sp|Q14974|IMB1_HUMAN Importin subunit beta-1 OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=2;tr|J3KTM9|J3KTM9_HUMAN Importin subunit beta-1 (Fragment) OS=Homo sapiens OX=9606 GN=KPNB1 PE=1 SV=1,27,27,29.7,876
PSMD6,1.4391054303,0.0039709924924273,1,Q15008;C9J7B7;C9J0E9,Q15008;C9J7B7;C9J0E9,4;2;2,4;2;2,4;2;2,26S proteasome non-ATPase regulatory subunit 6,PSMD6,sp|Q15008|PSMD6_HUMAN 26S proteasome non-ATPase regulatory subunit 6 OS=Homo sapiens OX=9606 GN=PSMD6 PE=1 SV=1;tr|C9J7B7|C9J7B7_HUMAN 26S proteasome non-ATPase regulatory subunit 6 (Fragment) OS=Homo sapiens OX=9606 GN=PSMD6 PE=1 SV=1;tr|C9J0E9|C9J0E9_HUM,4,4,13.1,389
EFTUD2,-0.9127678077,0.00287593687326547,0,Q15029;K7EP67;K7EJ74,Q15029,20;7;6,18;5;4,18;5;4,116 kDa U5 small nuclear ribonucleoprotein component,EFTUD2,sp|Q15029|U5S1_HUMAN 116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens OX=9606 GN=EFTUD2 PE=1 SV=1,20,18,21.8,972
KARS,-0.2632287508,0.143686407424801,0,Q15046;H3BVA8;J3KRL2;H3BPV7;H3BRC9,Q15046,14;6;4;3;1,14;6;4;3;1,14;6;4;3;1,Lysine--tRNA ligase,KARS,sp|Q15046|SYK_HUMAN Lysine--tRNA ligase OS=Homo sapiens OX=9606 GN=KARS1 PE=1 SV=3,14,14,24.3,597
RRS1,0.4309411679,0.0487382220695662,0,Q15050,Q15050,3,3,3,Ribosome biogenesis regulatory protein homolog,RRS1,sp|Q15050|RRS1_HUMAN Ribosome biogenesis regulatory protein homolog OS=Homo sapiens OX=9606 GN=RRS1 PE=1 SV=2,3,3,13.7,365
EIF4H,-0.8464314538,0.00741943166868417,0,Q15056,Q15056,5,5,5,Eukaryotic translation initiation factor 4H,EIF4H,sp|Q15056|IF4H_HUMAN Eukaryotic translation initiation factor 4H OS=Homo sapiens OX=9606 GN=EIF4H PE=1 SV=5,5,5,27.4,248
WDR43,0.3223285931,0.680891278766222,0,Q15061;C9IZK7,Q15061,4;1,4;1,4;1,WD repeat-containing protein 43,WDR43,sp|Q15061|WDR43_HUMAN WD repeat-containing protein 43 OS=Homo sapiens OX=9606 GN=WDR43 PE=1 SV=3,4,4,12.4,677
PDIA6,-0.1128882912,0.418104352726922,0,Q15084,Q15084,24,24,24,Protein disulfide-isomerase A6,PDIA6,sp|Q15084|PDIA6_HUMAN Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1,24,24,60,440
PLEC,0.0969471521,0.455063523690107,0,Q15149;H0YDN1;E9PMV1;E9PKG0;P58107;A0A075B730;E9PQ28;E9PIA2;A0A5F9ZGX0;E9PLY5,Q15149;H0YDN1,289;229;33;13;10;10;5;5;2;1,289;229;33;13;10;10;5;5;2;1,287;227;32;12;10;10;4;4;0;0,Plectin,PLEC,sp|Q15149|PLEC_HUMAN Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=3;tr|H0YDN1|H0YDN1_HUMAN Plectin OS=Homo sapiens OX=9606 GN=PLEC PE=1 SV=9,289,287,55.7,4684
PPA1,0.3081351456,0.0576617014895724,0,Q15181;Q5SQT6,Q15181;Q5SQT6,13;7,13;7,13;7,Inorganic pyrophosphatase,PPA1,sp|Q15181|IPYR_HUMAN Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=2;tr|Q5SQT6|Q5SQT6_HUMAN Inorganic pyrophosphatase OS=Homo sapiens OX=9606 GN=PPA1 PE=1 SV=1,13,13,65.4,289
PTGES3,-0.1365932507,0.529168241183243,0,Q15185;A0A087WYT3;B4DDC6,Q15185;A0A087WYT3,6;5;2,6;5;2,6;5;2,Prostaglandin E synthase 3,PTGES3,sp|Q15185|TEBP_HUMAN Prostaglandin E synthase 3 OS=Homo sapiens OX=9606 GN=PTGES3 PE=1 SV=1;tr|A0A087WYT3|A0A087WYT3_HUMAN Prostaglandin E synthase 3 OS=Homo sapiens OX=9606 GN=PTGES3 PE=1 SV=1,6,6,29.4,160
NONO,-0.2632801663,0.103436486320307,0,Q15233;C9JYS8;C9IZL7;H7C367;C9J4X2;C9JJ13,Q15233;C9JYS8;C9IZL7,30;20;16;12;8;3,28;20;14;10;8;3,28;20;14;10;8;3,Non-POU domain-containing octamer-binding protein,NONO,sp|Q15233|NONO_HUMAN Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4;tr|C9JYS8|C9JYS8_HUMAN Non-POU domain-containing octamer-binding protein (Fragment) OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=8;tr|C9IZL7|C9IZL7_,30,28,60.9,471
RCN1,-0.3022695412,0.139483822685482,0,Q15293;E9PP27,Q15293,6;1,6;1,6;1,Reticulocalbin-1,RCN1,sp|Q15293|RCN1_HUMAN Reticulocalbin-1 OS=Homo sapiens OX=9606 GN=RCN1 PE=1 SV=1,6,6,19.6,331
PCBP1,-0.2255022096,0.137564255955289,0,Q15365;F8VTZ0;H3BSP4,Q15365,20;2;1,20;2;1,16;0;0,Poly(rC)-binding protein 1,PCBP1,sp|Q15365|PCBP1_HUMAN Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2,20,16,77.8,356
PCBP2,-0.105836349,0.429710309353019,0,Q15366;H3BSS4,Q15366,17;6,13;6,1;1,Poly(rC)-binding protein 2,PCBP2,sp|Q15366|PCBP2_HUMAN Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1,17,1,63.3,365
SF3B3,-0.5291448214,0.0119587130173006,0,Q15393;H3BMB0;I3L4G7;J3QRB2;J3QL37,Q15393,35;2;2;1;1,35;2;2;1;1,35;2;2;1;1,Splicing factor 3B subunit 3,SF3B3,sp|Q15393|SF3B3_HUMAN Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4,35,35,30,1217
CNN3,0.2799784782,0.301978469609112,0,Q15417;E9PDU6,Q15417;E9PDU6,8;4,8;4,8;4,Calponin-3;Calponin,CNN3,sp|Q15417|CNN3_HUMAN Calponin-3 OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1;tr|E9PDU6|E9PDU6_HUMAN Calponin (Fragment) OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1,8,8,28.3,329
SAFB,0.0116961152,0.947190257411892,0,Q15424;K7ES42,Q15424,7;2,7;2,6;2,Scaffold attachment factor B1,SAFB,sp|Q15424|SAFB1_HUMAN Scaffold attachment factor B1 OS=Homo sapiens OX=9606 GN=SAFB PE=1 SV=4,7,6,12.2,915
SF3A2,0.2459215835,0.102231188867853,0,Q15428;K7EMT0,Q15428,7;2,7;2,7;2,Splicing factor 3A subunit 2,SF3A2,sp|Q15428|SF3A2_HUMAN Splicing factor 3A subunit 2 OS=Homo sapiens OX=9606 GN=SF3A2 PE=1 SV=2,7,7,15.9,464
SF3A1,-0.1625312037,0.377461027083052,0,Q15459;H7C1L2;F8WB66,Q15459,12;2;1,12;2;1,12;2;1,Splicing factor 3A subunit 1,SF3A1,sp|Q15459|SF3A1_HUMAN Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1,12,12,18.4,793
MAPRE1,0.3570222743,0.275045985412862,0,Q15691,Q15691,8,8,8,Microtubule-associated protein RP/EB family member 1,MAPRE1,sp|Q15691|MARE1_HUMAN Microtubule-associated protein RP/EB family member 1 OS=Homo sapiens OX=9606 GN=MAPRE1 PE=1 SV=3,8,8,46.6,268
ELAVL1,0.0587572361,0.68871994726788,0,Q15717;M0QZR9;M0R055;A0A494C015;A0A0A0MRX1;A0A494C147;B1APY9;A0A494C0F8;A0A494C1D9;A0A494C0Q5;A0A494C0M6;P26378;A0A494C011;A0A0R4J2E6;A0A494C173;Q12926;B1AM48,Q15717;M0QZR9,14;9;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1,14;9;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1,14;9;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1,ELAV-like protein 1,ELAVL1,sp|Q15717|ELAV1_HUMAN ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=2;tr|M0QZR9|M0QZR9_HUMAN ELAV-like protein 1 OS=Homo sapiens OX=9606 GN=ELAVL1 PE=1 SV=1,14,14,46.3,326
NSDHL,0.2482144102,0.320734557545373,0,Q15738;C9JDR0,Q15738;C9JDR0,6;4,6;4,6;4,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating",NSDHL,"sp|Q15738|NSDHL_HUMAN Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=NSDHL PE=1 SV=2;tr|C9JDR0|C9JDR0_HUMAN Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating (Fragment) OS=Homo sapiens OX=9606 GN=NSDHL PE=1",6,6,25.7,373
TOMM34,0.6396817053,0.00974548642631608,0,Q15785,Q15785,8,8,8,Mitochondrial import receptor subunit TOM34,TOMM34,sp|Q15785|TOM34_HUMAN Mitochondrial import receptor subunit TOM34 OS=Homo sapiens OX=9606 GN=TOMM34 PE=1 SV=2,8,8,39.5,309
NEDD8;NEDD8-MDP1,0.3370445068,0.053651902870642,0,Q15843;F8VSA6;E9PS38;S4R3E9;E9PL57,Q15843;F8VSA6;E9PS38;S4R3E9;E9PL57,2;1;1;1;1,2;1;1;1;1,2;1;1;1;1,NEDD8,NEDD8;NEDD8-MDP1,sp|Q15843|NEDD8_HUMAN NEDD8 OS=Homo sapiens OX=9606 GN=NEDD8 PE=1 SV=1;tr|F8VSA6|F8VSA6_HUMAN NEDD8 OS=Homo sapiens OX=9606 GN=NEDD8 PE=4 SV=1;tr|E9PS38|E9PS38_HUMAN NEDD8-MDP1 readthrough OS=Homo sapiens OX=9606 GN=NEDD8-MDP1 PE=4 SV=2;tr|S4R3E9|S4R3E9_HU,2,2,40.7,81
RAB11B;RAB11A,-0.4267617929,0.0203390785732597,0,Q15907;P62491;H3BMH2;H3BSC1;B4DQU5;P57735,Q15907;P62491;H3BMH2;H3BSC1,14;13;13;13;3;1,14;13;13;13;3;1,14;13;13;13;3;1,Ras-related protein Rab-11B;Ras-related protein Rab-11A,RAB11B;RAB11A,sp|Q15907|RB11B_HUMAN Ras-related protein Rab-11B OS=Homo sapiens OX=9606 GN=RAB11B PE=1 SV=4;sp|P62491|RB11A_HUMAN Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3;tr|H3BMH2|H3BMH2_HUMAN Ras-related protein Rab-11A (Fragment) OS=Hom,14,14,57.8,218
UAP1,0.236158108,0.508176804612009,0,Q16222,Q16222,5,5,4,UDP-N-acetylhexosamine pyrophosphorylase;UDP-N-acetylgalactosamine pyrophosphorylase;UDP-N-acetylglucosamine pyrophosphorylase,UAP1,sp|Q16222|UAP1_HUMAN UDP-N-acetylhexosamine pyrophosphorylase OS=Homo sapiens OX=9606 GN=UAP1 PE=1 SV=3,5,4,12.3,522
DDB1,-0.6543995594,0.0577465019391653,0,Q16531;F5GY55;F5GZY8;F5GWI0;F5H198;F5H2L3;F5GYG8,Q16531;F5GY55,19;18;3;2;2;2;1,19;18;3;2;2;2;1,19;18;3;2;2;2;1,DNA damage-binding protein 1,DDB1,sp|Q16531|DDB1_HUMAN DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1;tr|F5GY55|F5GY55_HUMAN DNA damage-binding protein 1 OS=Homo sapiens OX=9606 GN=DDB1 PE=1 SV=1,19,19,23.6,1140
MRPL23,0.2813329331,0.325105611863472,0,Q16540;A6NJD9;A8MVT4;A8MYK1;H7C2P7,Q16540;A6NJD9;A8MVT4;A8MYK1;H7C2P7,4;3;3;3;2,4;3;3;3;2,4;3;3;3;2,"39S ribosomal protein L23, mitochondrial",MRPL23,"sp|Q16540|RM23_HUMAN 39S ribosomal protein L23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL23 PE=1 SV=1;tr|A6NJD9|A6NJD9_HUMAN 39S ribosomal protein L23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL23 PE=1 SV=1;tr|A8MVT4|A8MVT4_HUMAN 39S ribosomal prote",4,4,35.9,153
DBN1,-0.4391922229,0.0606796373065473,0,Q16643;D6R9W4;D6RFI1;D6RCR4;D6R9Q9,Q16643;D6R9W4;D6RFI1;D6RCR4,6;5;4;3;1,6;5;4;3;1,6;5;4;3;1,Drebrin,DBN1,sp|Q16643|DREB_HUMAN Drebrin OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=4;tr|D6R9W4|D6R9W4_HUMAN Drebrin (Fragment) OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=1;tr|D6RFI1|D6RFI1_HUMAN Drebrin (Fragment) OS=Homo sapiens OX=9606 GN=DBN1 PE=1 SV=1;tr|D6RCR4|D6RCR4_,6,6,10.8,649
FSCN1,-0.0718116416,0.610403974079207,0,Q16658;C9JFC0;A0A0A0MSB2;C9JPH9,Q16658,28;6;6;5,28;6;6;5,28;6;6;5,Fascin,FSCN1,sp|Q16658|FSCN1_HUMAN Fascin OS=Homo sapiens OX=9606 GN=FSCN1 PE=1 SV=3,28,28,58.8,493
