EED_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
SMARCC1,-0.2080653458,0.464190079266037,0,Q92922;F8WE13,Q92922,11;2,11;2,4;2,SWI/SNF complex subunit SMARCC1,SMARCC1,sp|Q92922|SMRC1_HUMAN SWI/SNF complex subunit SMARCC1 OS=Homo sapiens OX=9606 GN=SMARCC1 PE=1 SV=3,11,4,10.5,1105
TNPO1,0.0856232244,0.588475982926636,0,Q92973;O14787;A0A075B780;K7ENW1;K7ESC1;E7EW37;S4R398;K7ESG1,Q92973,9;4;3;2;2;2;2;1,9;4;3;2;2;2;2;1,9;4;3;2;2;2;2;1,Transportin-1,TNPO1,sp|Q92973|TNPO1_HUMAN Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2,9,9,13.4,898
EMG1,-0.1077027054,0.50840093998697,0,Q92979;V9GYP5;A0A087WWQ2;A0A087WVM7,Q92979;V9GYP5;A0A087WWQ2;A0A087WVM7,4;3;3;2,4;3;3;2,4;3;3;2,Ribosomal RNA small subunit methyltransferase NEP1,EMG1,sp|Q92979|NEP1_HUMAN Ribosomal RNA small subunit methyltransferase NEP1 OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=4;tr|V9GYP5|V9GYP5_HUMAN Ribosomal RNA small subunit methyltransferase NEP1 (Fragment) OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=2;tr|A0A087WWQ2|A,4,4,19.3,244
HIST1H2AC;HIST3H2A;HIST1H2AB,-0.0216085384,0.864429718228614,0,Q93077;Q7L7L0;P04908;A0A3B3IS11,Q93077;Q7L7L0;P04908;A0A3B3IS11,14;13;13;8,2;2;2;0,2;2;2;0,Histone H2A type 1-C;Histone H2A type 3;Histone H2A type 1-B/E,HIST1H2AC;HIST3H2A;HIST1H2AB,sp|Q93077|H2A1C_HUMAN Histone H2A type 1-C OS=Homo sapiens OX=9606 GN=H2AC6 PE=1 SV=3;sp|Q7L7L0|H2A3_HUMAN Histone H2A type 3 OS=Homo sapiens OX=9606 GN=H2AW PE=1 SV=3;sp|P04908|H2A1B_HUMAN Histone H2A type 1-B/E OS=Homo sapiens OX=9606 GN=H2AC4 PE=1 SV=2;,14,2,78.5,130
MYDGF,-0.3362866191,0.115212421119841,0,Q969H8;M0QXF7;M0QYN0,Q969H8;M0QXF7;M0QYN0,7;4;4,7;4;4,7;4;4,Myeloid-derived growth factor,MYDGF,sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QXF7|M0QXF7_HUMAN Myeloid-derived growth factor (Fragment) OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QYN0|M0QYN0_HUMAN Myeloid-derived growth factor O,7,7,37.6,173
TBRG4,0.0285390708,0.926812146020324,0,Q969Z0,Q969Z0,2,2,2,Protein TBRG4,TBRG4,sp|Q969Z0|FAKD4_HUMAN FAST kinase domain-containing protein 4 OS=Homo sapiens OX=9606 GN=TBRG4 PE=1 SV=1,2,2,2.2,631
LRRC59,0.2351768071,0.111204048730983,0,Q96AG4,Q96AG4,12,12,12,Leucine-rich repeat-containing protein 59,LRRC59,sp|Q96AG4|LRC59_HUMAN Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1,12,12,32.9,307
FKBP10,0.3768182541,0.0320148391357874,0,Q96AY3;K7ESG6;K7ELI6;C9JPC3;K7EM43,Q96AY3;K7ESG6,5;3;2;1;1,5;3;2;1;1,5;3;2;1;1,Peptidyl-prolyl cis-trans isomerase FKBP10;Peptidyl-prolyl cis-trans isomerase,FKBP10,sp|Q96AY3|FKB10_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP10 OS=Homo sapiens OX=9606 GN=FKBP10 PE=1 SV=1;tr|K7ESG6|K7ESG6_HUMAN Peptidylprolyl isomerase (Fragment) OS=Homo sapiens OX=9606 GN=FKBP10 PE=1 SV=1,5,5,9.5,582
FAM136A,0.4127307184,0.0767057079975538,0,Q96C01;E7EQY1;C9J2Y4,Q96C01;E7EQY1,6;4;2,6;4;2,6;4;2,Protein FAM136A,FAM136A,sp|Q96C01|F136A_HUMAN Protein FAM136A OS=Homo sapiens OX=9606 GN=FAM136A PE=1 SV=1;tr|E7EQY1|E7EQY1_HUMAN Protein FAM136A OS=Homo sapiens OX=9606 GN=FAM136A PE=1 SV=1,6,6,26.1,138
SNRNP40,0.3612624983,0.0434627429126847,0,Q96DI7;Q9NSS8,Q96DI7,6;2,6;2,6;2,U5 small nuclear ribonucleoprotein 40 kDa protein,SNRNP40,sp|Q96DI7|SNR40_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1,6,6,25.8,357
ERO1L,0.0071960646,0.97597459039909,0,Q96HE7;G3V3E6;G3V503;G3V2H0;G3V5B3,Q96HE7,9;4;3;1;1,9;4;3;1;1,9;4;3;1;1,ERO1-like protein alpha,ERO1L,sp|Q96HE7|ERO1A_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2,9,9,23.3,468
PGAM5,-0.2241767112,0.112855273281369,0,Q96HS1;F5GXG4,Q96HS1;F5GXG4,6;3,6;3,6;3,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",PGAM5,"sp|Q96HS1|PGAM5_HUMAN Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5 PE=1 SV=2;tr|F5GXG4|F5GXG4_HUMAN Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5 PE=1 SV=1",6,6,26,289
FUBP3,0.3601172312,0.0926398820527346,0,Q96I24;A0A494C1K6,Q96I24,6;1,5;1,5;1,Far upstream element-binding protein 3,FUBP3,sp|Q96I24|FUBP3_HUMAN Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2,6,5,16.1,572
SUCLG2,-0.4622424731,0.0142173106526345,0,Q96I99;E9PDQ8;H0Y852,Q96I99;E9PDQ8,11;9;4,11;9;4,11;9;4,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",SUCLG2,"sp|Q96I99|SUCB2_HUMAN Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 SV=2;tr|E9PDQ8|E9PDQ8_HUMAN Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 ",11,11,30.1,432
ABHD14B,-0.1413252503,0.448007927867047,0,Q96IU4;F8W9U3;B4DQI4,Q96IU4;F8W9U3;B4DQI4,7;6;5,7;6;5,7;6;5,Alpha/beta hydrolase domain-containing protein 14B,ABHD14B,sp|Q96IU4|ABHEB_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|F8W9U3|F8W9U3_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|B4DQI4|B4DQI4_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1,7,7,41,210
PBK,0.8274424025,0.00654725257550484,0,Q96KB5;E5RFX4;E5RIE1,Q96KB5;E5RFX4,8;6;2,8;6;2,8;6;2,Lymphokine-activated killer T-cell-originated protein kinase,PBK,sp|Q96KB5|TOPK_HUMAN Lymphokine-activated killer T-cell-originated protein kinase OS=Homo sapiens OX=9606 GN=PBK PE=1 SV=3;tr|E5RFX4|E5RFX4_HUMAN Lymphokine-activated killer T-cell-originated protein kinase (Fragment) OS=Homo sapiens OX=9606 GN=PBK PE=1 SV,8,8,31.1,322
CNDP2,0.0692673542,0.662193803716989,0,Q96KP4;J3QKT2;J3KSV5;A0A087WYZ1;J3KSS4;J3QQN6;J3QR27;J3QLU1;J3QKQ0;J3QRD0;J3QRA8;J3QL02;J3QRP4;A0A087WVS2;J3QRH4;J3KRD5,Q96KP4;J3QKT2,12;6;5;5;4;4;4;4;4;4;4;4;2;2;2;1,12;6;5;5;4;4;4;4;4;4;4;4;2;2;2;1,12;6;5;5;4;4;4;4;4;4;4;4;2;2;2;1,Cytosolic non-specific dipeptidase,CNDP2,sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2;tr|J3QKT2|J3QKT2_HUMAN Cytosolic non-specific dipeptidase (Fragment) OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=1,12,12,34.9,475
PRRC1,0.206766457,0.34834754434688,0,Q96M27,Q96M27,3,3,3,Protein PRRC1,PRRC1,sp|Q96M27|PRRC1_HUMAN Protein PRRC1 OS=Homo sapiens OX=9606 GN=PRRC1 PE=1 SV=1,3,3,7.4,445
RBM14,0.0691437144,0.568175185376382,0,Q96PK6;A0A0A6YYI9;F8WDX3;A0A0A0MSL8;B8ZZ74,Q96PK6,15;4;4;4;4,15;4;4;4;4,15;4;4;4;4,RNA-binding protein 14,RBM14,sp|Q96PK6|RBM14_HUMAN RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2,15,15,28.1,669
VPS35,0.0821550442,0.549852057981929,0,Q96QK1;I3L4S0;A0A1W2PP10;A0A3B3ITD4,Q96QK1,7;1;1;1,7;1;1;1,7;1;1;1,Vacuolar protein sorting-associated protein 35,VPS35,sp|Q96QK1|VPS35_HUMAN Vacuolar protein sorting-associated protein 35 OS=Homo sapiens OX=9606 GN=VPS35 PE=1 SV=2,7,7,12.1,796
GFM1,-1.5227991915,0.047071682398388,1,Q96RP9;F8WAU4;C9IZ01,Q96RP9;F8WAU4;C9IZ01,5;4;4,5;4;4,5;4;4,"Elongation factor G, mitochondrial",GFM1,"sp|Q96RP9|EFGM_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=2;tr|F8WAU4|F8WAU4_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=1;tr|C9IZ01|C9IZ01_HUMAN Elongation factor G, mitochondrial ",5,5,8.3,751
CDC5L,-0.2744234455,0.16313613715977,0,Q99459,Q99459,8,8,8,Cell division cycle 5-like protein,CDC5L,sp|Q99459|CDC5L_HUMAN Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2,8,8,10.3,802
PSMD1,-0.4104817055,0.201405736037347,0,Q99460;A0A087WW66;H7C378;F8WCE3;C9J9M4,Q99460;A0A087WW66;H7C378,8;7;4;1;1,8;7;4;1;1,8;7;4;1;1,26S proteasome non-ATPase regulatory subunit 1,PSMD1,sp|Q99460|PSMD1_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2;tr|A0A087WW66|A0A087WW66_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=1;tr|H7C378|H7C378_HUMAN ,8,8,10.5,953
VAT1,-0.2156453315,0.161007710272848,0,Q99536;K7ESA3;K7ERT7;K7ENX2;K7EM19;K7EJM4,Q99536,13;6;6;3;3;1,13;6;6;3;3;1,13;6;6;3;3;1,Synaptic vesicle membrane protein VAT-1 homolog,VAT1,sp|Q99536|VAT1_HUMAN Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2,13,13,29.8,393
PLIN2,0.3061273054,0.593520114846924,0,Q99541;Q5SYF3;Q5SYF5;Q5SYF4,Q99541,10;2;2;2,10;2;2;2,10;2;2;2,Perilipin-2,PLIN2,sp|Q99541|PLIN2_HUMAN Perilipin-2 OS=Homo sapiens OX=9606 GN=PLIN2 PE=1 SV=2,10,10,34.6,437
EIF3C;EIF3CL,0.2939503833,0.136003790737327,0,Q99613;B5ME19;H3BPE4,Q99613;B5ME19,15;13;1,15;13;1,15;13;1,Eukaryotic translation initiation factor 3 subunit C;Eukaryotic translation initiation factor 3 subunit C-like protein,EIF3C;EIF3CL,sp|Q99613|EIF3C_HUMAN Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens OX=9606 GN=EIF3C PE=1 SV=1;sp|B5ME19|EIFCL_HUMAN Eukaryotic translation initiation factor 3 subunit C-like protein OS=Homo sapiens OX=9606 GN=EIF3CL PE=1 SV=1,15,15,16.6,913
PHB2,0.0928596254,0.576154069511258,0,Q99623;J3KPX7;F5GY37;F5GWA7;F5H3X6;F5H0C5;F5H2D2;U3KPZ5,Q99623;J3KPX7;F5GY37;F5GWA7;F5H3X6,34;33;31;23;17;10;8;2,34;33;31;23;17;10;8;2,34;33;31;23;17;10;8;2,Prohibitin-2,PHB2,sp|Q99623|PHB2_HUMAN Prohibitin-2 OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2;tr|J3KPX7|J3KPX7_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2;tr|F5GY37|F5GY37_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=1;tr|F5GWA7|F5GWA7_HUMAN Prohi,34,34,86,299
KIF2C,-0.948067392,0.00290831966772425,0,Q99661;H0Y5Z9;Q8N4N8;Q5JR89;Q5JR91,Q99661,6;2;1;1;1,6;2;1;1;1,6;2;1;1;1,Kinesin-like protein KIF2C,KIF2C,sp|Q99661|KIF2C_HUMAN Kinesin-like protein KIF2C OS=Homo sapiens OX=9606 GN=KIF2C PE=1 SV=2,6,6,10.8,725
HSD17B10,0.1949014652,0.2440212740111,0,Q99714;Q5H928,Q99714;Q5H928,16;10,16;10,16;10,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,sp|Q99714|HCD2_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=3;tr|Q5H928|Q5H928_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=1,16,16,82.4,261
NAP1L4,-0.0385424611,0.843691954988476,0,Q99733;C9J6D1;C9JZI7;E9PNW0;E9PJJ2;E9PS34;E9PNJ7;A8MXH2;E9PKT8;E9PKI2;C9J1B1;E9PP22;H0YCI4,Q99733;C9J6D1;C9JZI7;E9PNW0;E9PJJ2;E9PS34;E9PNJ7;A8MXH2;E9PKT8;E9PKI2,12;11;11;10;10;10;10;9;9;6;5;5;2,10;9;9;8;8;8;8;7;7;6;5;5;2,10;9;9;8;8;8;8;7;7;6;5;5;2,Nucleosome assembly protein 1-like 4,NAP1L4,sp|Q99733|NP1L4_HUMAN Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1;tr|C9J6D1|C9J6D1_HUMAN Nucleosome assembly protein 1-like 4 (Fragment) OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1;tr|C9JZI7|C9JZI7_HUMAN Nucleosome asse,12,10,32.8,375
CCT7,-0.0489207158,0.670253979077448,0,Q99832;F8WAM2;F8WBP8;A0A0D9SG95,Q99832,38;9;2;2,38;9;2;2,38;9;2;2,T-complex protein 1 subunit eta,CCT7,sp|Q99832|TCPH_HUMAN T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2,38,38,66.3,543
HIST1H2BL,-0.4730825547,0.0163000003491926,0,Q99880,Q99880,25,2,1,Histone H2B type 1-L,HIST1H2BL,sp|Q99880|H2B1L_HUMAN Histone H2B type 1-L OS=Homo sapiens OX=9606 GN=H2BC13 PE=1 SV=3,25,1,90.5,126
NIPSNAP1,-0.2953261016,0.141460258167431,0,Q9BPW8;C9JDV8;H7C2U6;F8WCR5,Q9BPW8;C9JDV8;H7C2U6,8;4;4;1,8;4;4;1,8;4;4;1,Protein NipSnap homolog 1,NIPSNAP1,sp|Q9BPW8|NIPS1_HUMAN Protein NipSnap homolog 1 OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1;tr|C9JDV8|C9JDV8_HUMAN Protein NipSnap homolog 1 (Fragment) OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=7;tr|H7C2U6|H7C2U6_HUMAN Protein NipSnap homolog 1 (Fragme,8,8,38.7,284
ARPC5L,0.0689572072,0.704529209966901,0,Q9BPX5,Q9BPX5,1,1,1,Actin-related protein 2/3 complex subunit 5-like protein,ARPC5L,sp|Q9BPX5|ARP5L_HUMAN Actin-related protein 2/3 complex subunit 5-like protein OS=Homo sapiens OX=9606 GN=ARPC5L PE=1 SV=1,1,1,7.8,153
DDX50,-0.7764873293,0.263764586931542,0,Q9BQ39;A0A087WVC1,Q9BQ39;A0A087WVC1,9;8,7;6,7;6,ATP-dependent RNA helicase DDX50,DDX50,sp|Q9BQ39|DDX50_HUMAN ATP-dependent RNA helicase DDX50 OS=Homo sapiens OX=9606 GN=DDX50 PE=1 SV=1;tr|A0A087WVC1|A0A087WVC1_HUMAN ATP-dependent RNA helicase DDX50 OS=Homo sapiens OX=9606 GN=DDX50 PE=1 SV=1,9,7,15.5,737
WDR77,0.3311960835,0.147446977829551,0,Q9BQA1;H0Y711,Q9BQA1;H0Y711,4;2,4;2,4;2,Methylosome protein 50,WDR77,sp|Q9BQA1|MEP50_HUMAN Methylosome protein 50 OS=Homo sapiens OX=9606 GN=WDR77 PE=1 SV=1;tr|H0Y711|H0Y711_HUMAN Methylosome protein 50 (Fragment) OS=Homo sapiens OX=9606 GN=WDR77 PE=1 SV=1,4,4,11.1,342
MYBBP1A,3.4285049076,0.0169289125596149,1,Q9BQG0;I3L1L3,Q9BQG0;I3L1L3,6;5,6;5,6;5,Myb-binding protein 1A,MYBBP1A,sp|Q9BQG0|MBB1A_HUMAN Myb-binding protein 1A OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=2;tr|I3L1L3|I3L1L3_HUMAN Myb-binding protein 1A (Fragment) OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=1,6,6,7.9,1328
CORO1B,-0.3861777832,0.0257591407074193,0,Q9BR76;A0A087WW53;F5H390;F5H0D2,Q9BR76;A0A087WW53;F5H390,10;6;6;2,10;6;6;2,10;6;6;2,Coronin-1B;Coronin,CORO1B,sp|Q9BR76|COR1B_HUMAN Coronin-1B OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1;tr|A0A087WW53|A0A087WW53_HUMAN Coronin OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1;tr|F5H390|F5H390_HUMAN Coronin OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1,10,10,27.4,489
ERP44,0.0375651809,0.776071775965686,0,Q9BS26,Q9BS26,11,11,11,Endoplasmic reticulum resident protein 44,ERP44,sp|Q9BS26|ERP44_HUMAN Endoplasmic reticulum resident protein 44 OS=Homo sapiens OX=9606 GN=ERP44 PE=1 SV=1,11,11,28.8,406
TACO1,0.4277229843,0.050349565100132,0,Q9BSH4,Q9BSH4,3,3,3,Translational activator of cytochrome c oxidase 1,TACO1,sp|Q9BSH4|TACO1_HUMAN Translational activator of cytochrome c oxidase 1 OS=Homo sapiens OX=9606 GN=TACO1 PE=1 SV=1,3,3,13.8,297
ESYT1,0.0042634917,0.979244571042201,0,Q9BSJ8;F8VZB1,Q9BSJ8,24;5,24;5,24;5,Extended synaptotagmin-1,ESYT1,sp|Q9BSJ8|ESYT1_HUMAN Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1,24,24,26.9,1104
TUBB6,0.3792589138,0.0303358673090769,0,Q9BUF5;K7ESM5;K7EL29;K7EN98;K7ESQ3;K7EQT3;K7EJ64;K7ERA8;K7EJZ4;K7EPE5;K7ES63,Q9BUF5;K7ESM5,30;22;8;7;6;6;6;6;6;6;4,21;13;7;7;6;6;6;6;6;6;2,18;10;7;7;6;6;6;6;6;6;2,Tubulin beta-6 chain,TUBB6,sp|Q9BUF5|TBB6_HUMAN Tubulin beta-6 chain OS=Homo sapiens OX=9606 GN=TUBB6 PE=1 SV=1;tr|K7ESM5|K7ESM5_HUMAN Tubulin beta chain (Fragment) OS=Homo sapiens OX=9606 GN=TUBB6 PE=1 SV=1,30,18,69.5,446
TUBB2B,0.2687034149,0.0653767667275594,0,Q9BVA1,Q9BVA1,33,6,1,Tubulin beta-2B chain,TUBB2B,sp|Q9BVA1|TBB2B_HUMAN Tubulin beta-2B chain OS=Homo sapiens OX=9606 GN=TUBB2B PE=1 SV=1,33,1,65.8,445
TMED9,-0.2279409944,0.193936751384351,0,Q9BVK6;F8W7F7,Q9BVK6,5;1,5;1,4;0,Transmembrane emp24 domain-containing protein 9,TMED9,sp|Q9BVK6|TMED9_HUMAN Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TMED9 PE=1 SV=2,5,4,23.4,235
GNL3,0.1824918606,0.436569973408166,0,Q9BVP2,Q9BVP2,6,6,6,Guanine nucleotide-binding protein-like 3,GNL3,sp|Q9BVP2|GNL3_HUMAN Guanine nucleotide-binding protein-like 3 OS=Homo sapiens OX=9606 GN=GNL3 PE=1 SV=2,6,6,12.9,549
RBM4;RBM4B,-0.2051252286,0.150580814414625,0,Q9BWF3;E9PB51;Q9BQ04;E9PLB0;E9PM61;D6R9K7;U3KQD5;J3QRR5,Q9BWF3;E9PB51;Q9BQ04,6;5;4;2;2;2;2;2,6;5;4;2;2;2;2;2,6;5;4;2;2;2;2;2,RNA-binding protein 4;RNA-binding protein 4B,RBM4;RBM4B,sp|Q9BWF3|RBM4_HUMAN RNA-binding protein 4 OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1;tr|E9PB51|E9PB51_HUMAN RNA-binding protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1;sp|Q9BQ04|RBM4B_HUMAN RNA-binding protein 4B OS=Homo sapiens OX=9606 GN=R,6,6,19.5,364
SF3B5,-0.1168451113,0.423751676269609,0,Q9BWJ5,Q9BWJ5,3,3,3,Splicing factor 3B subunit 5,SF3B5,sp|Q9BWJ5|SF3B5_HUMAN Splicing factor 3B subunit 5 OS=Homo sapiens OX=9606 GN=SF3B5 PE=1 SV=1,3,3,59.3,86
HINT2,-0.5890599439,0.00629452759446728,0,Q9BX68,Q9BX68,3,3,3,"Histidine triad nucleotide-binding protein 2, mitochondrial",HINT2,"sp|Q9BX68|HINT2_HUMAN Histidine triad nucleotide-binding protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=HINT2 PE=1 SV=1",3,3,31.3,163
SRRT,0.1431830097,0.428508159850425,0,Q9BXP5;H7C3A1;H7C1K0,Q9BXP5;H7C3A1,16;15;4,16;15;4,16;15;4,Serrate RNA effector molecule homolog,SRRT,sp|Q9BXP5|SRRT_HUMAN Serrate RNA effector molecule homolog OS=Homo sapiens OX=9606 GN=SRRT PE=1 SV=1;tr|H7C3A1|H7C3A1_HUMAN Serrate RNA effector molecule homolog (Fragment) OS=Homo sapiens OX=9606 GN=SRRT PE=1 SV=1,16,16,17.5,876
MRPL13,0.0200666783,0.914677533140352,0,Q9BYD1;E5RFI2;E5RJI7;H0YAX3,Q9BYD1;E5RFI2;E5RJI7,4;2;2;1,4;2;2;1,4;2;2;1,"39S ribosomal protein L13, mitochondrial",MRPL13,"sp|Q9BYD1|RM13_HUMAN 39S ribosomal protein L13, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL13 PE=1 SV=1;tr|E5RFI2|E5RFI2_HUMAN 39S ribosomal protein L13, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL13 PE=1 SV=1;tr|E5RJI7|E5RJI7_HUMAN 39S ribosomal prote",4,4,25.8,178
MRPL1,-0.0414959248,0.928995274327854,0,Q9BYD6;H0Y8N7,Q9BYD6;H0Y8N7,3;2,3;2,3;2,"39S ribosomal protein L1, mitochondrial",MRPL1,"sp|Q9BYD6|RM01_HUMAN 39S ribosomal protein L1, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL1 PE=1 SV=2;tr|H0Y8N7|H0Y8N7_HUMAN 39S ribosomal protein L1, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL1 PE=1 SV=1",3,3,13.2,325
NLN,-0.412821495,0.0290452698283308,0,Q9BYT8;H0YAF7;H0YAK4;E9PCB6,Q9BYT8;H0YAF7;H0YAK4;E9PCB6,2;1;1;1,2;1;1;1,2;1;1;1,"Neurolysin, mitochondrial",NLN,"sp|Q9BYT8|NEUL_HUMAN Neurolysin, mitochondrial OS=Homo sapiens OX=9606 GN=NLN PE=1 SV=1;tr|H0YAF7|H0YAF7_HUMAN Neurolysin, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=NLN PE=1 SV=2;tr|H0YAK4|H0YAK4_HUMAN Neurolysin, mitochondrial (Fragment) OS=Homo",2,2,3.7,704
RAB34,-0.4628676133,0.0400537817300697,0,Q9BZG1;V9GY61;K7EJW7;K7EIF2;H7C0Y7;C9JBG0;Q96PJ7;E7ES60;C9JY26,Q9BZG1;V9GY61;K7EJW7;K7EIF2;H7C0Y7;C9JBG0;Q96PJ7;E7ES60,4;3;3;3;3;3;3;3;1,4;3;3;3;3;3;3;3;1,4;3;3;3;3;3;3;3;1,Ras-related protein Rab-34,RAB34,"sp|Q9BZG1|RAB34_HUMAN Ras-related protein Rab-34 OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=1;tr|V9GY61|V9GY61_HUMAN Ras-related protein Rab-34, isoform NARR (Fragment) OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=8;tr|K7EJW7|K7EJW7_HUMAN Ras-related protein Rab",4,4,13.9,259
DPY30,-0.7569384497,0.0629938955301399,0,Q9C005,Q9C005,2,2,2,Protein dpy-30 homolog,DPY30,sp|Q9C005|DPY30_HUMAN Protein dpy-30 homolog OS=Homo sapiens OX=9606 GN=DPY30 PE=1 SV=1,2,2,11.1,99
SLIRP,-0.0795845413,0.539820079456995,0,Q9GZT3;A0A087WUN7;H0YJ40;G3V4X6;G3V2S9;H0YJW7;H0YJI1;H0YJ07;H0YJU7,Q9GZT3;A0A087WUN7;H0YJ40;G3V4X6;G3V2S9;H0YJW7,8;7;7;7;7;5;2;1;1,8;7;7;7;7;5;2;1;1,8;7;7;7;7;5;2;1;1,"SRA stem-loop-interacting RNA-binding protein, mitochondrial",SLIRP,"sp|Q9GZT3|SLIRP_HUMAN SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 SV=1;tr|A0A087WUN7|A0A087WUN7_HUMAN SRA stem-loop-interacting RNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLIRP PE=1 ",8,8,74.3,109
NAT10,0.2971445284,0.0565846216992091,0,Q9H0A0;A0A087WV29;E9PJN6;E9PMU0,Q9H0A0;A0A087WV29,13;10;2;2,13;10;2;2,13;10;2;2,N-acetyltransferase 10,NAT10,sp|Q9H0A0|NAT10_HUMAN RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=2;tr|A0A087WV29|A0A087WV29_HUMAN RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=1,13,13,17.8,1025
