Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF17-N1,Intensity DCAF17-N2,Intensity IP-BirA-alone-N1,Intensity IP-BirA-alone-N2
O95793;A0A087X1A5;Q5JW30;Q5JW28,O95793;A0A087X1A5;Q5JW30,13;12;12;3,13;12;12;3,12;11;11;3,Double-stranded RNA-binding protein Staufen homolog 1,STAU1,sp|O95793|STAU1_HUMAN Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens OX=9606 GN=STAU1 PE=1 SV=2;tr|A0A087X1A5|A0A087X1A5_HUMAN Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens OX=9606 GN=STAU1 PE=1 SV=1;tr|Q5JW30,13,12,31.5,4.15692208665737,4.02835033526782,28.3513602474007,28.4311753158635
Q08188;A0A494C0J7,Q08188;A0A494C0J7,12;12,12;12,12;12,Protein-glutamine gamma-glutamyltransferase E;Protein-glutamine gamma-glutamyltransferase E 50 kDa catalytic chain;Protein-glutamine gamma-glutamyltransferase E 27 kDa non-catalytic chain,TGM3,sp|Q08188|TGM3_HUMAN Protein-glutamine gamma-glutamyltransferase E OS=Homo sapiens OX=9606 GN=TGM3 PE=1 SV=4;tr|A0A494C0J7|A0A494C0J7_HUMAN TGc domain-containing protein OS=Homo sapiens OX=9606 PE=4 SV=1,12,12,18.0,27.7846909521489,27.4330686205797,4.54126939241188,4.42741644991123
Q14694;J3KT19;H3BVF1;H3BNA1;H3BNL0;Q68D90;H3BQP1;H3BQC6,Q14694,12;4;3;2;1;1;1;1,12;4;3;2;1;1;1;1,12;4;3;2;1;1;1;1,Ubiquitin carboxyl-terminal hydrolase 10,USP10,sp|Q14694|UBP10_HUMAN Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2,12,12,23.4,4.15692208665737,4.02835033526782,27.7907305983951,27.9815259973108
P46937;H0YCI3,P46937;H0YCI3,13;7,13;7,12;6,Transcriptional coactivator YAP1,YAP1,sp|P46937|YAP1_HUMAN Transcriptional coactivator YAP1 OS=Homo sapiens OX=9606 GN=YAP1 PE=1 SV=2;tr|H0YCI3|H0YCI3_HUMAN Transcriptional coactivator YAP1 (Fragment) OS=Homo sapiens OX=9606 GN=YAP1 PE=1 SV=1,13,12,47.4,4.15692208665737,4.02835033526782,30.0311793812851,29.7427666282547
Q9UPT8;M0QY97,Q9UPT8;M0QY97,12;11,12;11,12;11,Zinc finger CCCH domain-containing protein 4,ZC3H4,sp|Q9UPT8|ZC3H4_HUMAN Zinc finger CCCH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=ZC3H4 PE=1 SV=3;tr|M0QY97|M0QY97_HUMAN Zinc finger CCCH domain-containing protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=ZC3H4 PE=1 SV=1,12,12,19.1,4.15692208665737,4.02835033526782,28.5602692698467,27.6840495737805
Q9UQR1;G5E9X2;C9K0U4;C9J6Y6,Q9UQR1,12;2;1;1,12;2;1;1,12;2;1;1,Zinc finger protein 148,ZNF148,sp|Q9UQR1|ZN148_HUMAN Zinc finger protein 148 OS=Homo sapiens OX=9606 GN=ZNF148 PE=1 SV=2,12,12,22.4,4.15692208665737,4.02835033526782,28.0899257953732,28.2353949716853
P01023;CON__ENSEMBL:ENSBTAP00000024146;P20742;F8W7L3,P01023,13;3;2;1,13;3;2;1,13;3;2;1,Alpha-2-macroglobulin,A2M,sp|P01023|A2MG_HUMAN Alpha-2-macroglobulin OS=Homo sapiens OX=9606 GN=A2M PE=1 SV=3,13,13,10.9,26.9360699615591,26.527114368463,4.54126939241188,4.42741644991123
Q99700;V9GY86;A0A5F9ZHW5;H0YH87;A0A5F9ZHX3;A0A2R8Y7P6;A0A2R8YDM9;A0A2R8Y5A6;A0A2R8Y7E6;A0A5F9ZI57;F8VQP2;F8WB06;A0A5F9ZHH4;A0A5F9ZH85;F8W0B5;F8VRK6;F8WB05,Q99700;V9GY86;A0A5F9ZHW5;H0YH87;A0A5F9ZHX3;A0A2R8Y7P6;A0A2R8YDM9;A0A2R8Y5A6;A0A2R8Y7E6;A0A5F9ZI57;F8VQP2;F8WB06;A0A5F9ZHH4;A0A5F9ZH85;F8W0B5,13;13;13;13;13;13;13;13;13;13;12;12;12;8;8;4;1,13;13;13;13;13;13;13;13;13;13;12;12;12;8;8;4;1,13;13;13;13;13;13;13;13;13;13;12;12;12;8;8;4;1,Ataxin-2,ATXN2,sp|Q99700|ATX2_HUMAN Ataxin-2 OS=Homo sapiens OX=9606 GN=ATXN2 PE=1 SV=2;tr|V9GY86|V9GY86_HUMAN Ataxin-2 OS=Homo sapiens OX=9606 GN=ATXN2 PE=1 SV=1;tr|A0A5F9ZHW5|A0A5F9ZHW5_HUMAN Ataxin-2 OS=Homo sapiens OX=9606 GN=ATXN2 PE=1 SV=1;tr|H0YH87|H0YH87_HUMAN At,13,13,16.0,4.15692208665737,4.02835033526782,28.4736331116076,27.8978144425491
Q01518;Q5T0R1;Q5T0R7;Q5T0R6;Q5T0R5;Q5T0R4;Q5T0R3;Q5T0R2;Q5T0R9;Q5T0S3;P40123;Q5T0R8;B7Z385;A0A087X0J3;A0A087WZ15;E9PDI2,Q01518,13;6;5;5;5;5;5;5;5;2;1;1;1;1;1;1,13;6;5;5;5;5;5;5;5;2;1;1;1;1;1;1,13;6;5;5;5;5;5;5;5;2;1;1;1;1;1;1,Adenylyl cyclase-associated protein 1,CAP1,sp|Q01518|CAP1_HUMAN Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5,13,13,36.6,4.15692208665737,4.02835033526782,29.3199303377275,28.9630905869653
O75153;A0A494C0R8;K7EIG1;I3L2B0;I3L318;Q9Y5I4;I3L350;I3L4B5,O75153;A0A494C0R8;K7EIG1;I3L2B0,13;13;12;12;2;1;1;1,13;13;12;12;2;1;1;1,13;13;12;12;2;1;1;1,Clustered mitochondria protein homolog,CLUH,sp|O75153|CLU_HUMAN Clustered mitochondria protein homolog OS=Homo sapiens OX=9606 GN=CLUH PE=1 SV=2;tr|A0A494C0R8|A0A494C0R8_HUMAN Clustered mitochondria protein homolog OS=Homo sapiens OX=9606 GN=CLUH PE=1 SV=1;tr|K7EIG1|K7EIG1_HUMAN Clustered mitochondr,13,13,13.4,4.15692208665737,4.02835033526782,26.8448170380393,26.4234216656538
Q15417;E9PDU6,Q15417;E9PDU6,14;8,14;8,13;8,Calponin-3;Calponin,CNN3,sp|Q15417|CNN3_HUMAN Calponin-3 OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1;tr|E9PDU6|E9PDU6_HUMAN Calponin (Fragment) OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1,14,13,55.3,4.15692208665737,4.02835033526782,30.0582730421674,29.740645324748
P53621;A0A3B3IT15;A0A3B3IS84;A0A3B3ISC6;A0A3B3IU89;A0A3B3ITI7;A0A3B3ISK1;A0A3B3ITV3;A0A3B3IU78,P53621;A0A3B3IT15;A0A3B3IS84;A0A3B3ISC6,13;13;12;11;6;4;4;4;3,13;13;12;11;6;4;4;4;3,13;13;12;11;6;4;4;4;3,Coatomer subunit alpha;Xenin;Proxenin,COPA,sp|P53621|COPA_HUMAN Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2;tr|A0A3B3IT15|A0A3B3IT15_HUMAN Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=1;tr|A0A3B3IS84|A0A3B3IS84_HUMAN Coatomer subunit alpha OS=Homo sapiens OX=9,13,13,14.5,4.15692208665737,4.02835033526782,27.1010927664742,26.6847184481218
P55060,P55060,13,13,13,Exportin-2,CSE1L,sp|P55060|XPO2_HUMAN Exportin-2 OS=Homo sapiens OX=9606 GN=CSE1L PE=1 SV=3,13,13,16.9,23.0907779305142,22.6598665643527,27.734214173453,28.0132384072868
O14531;Q5T0Q6,O14531;Q5T0Q6,13;8,13;8,13;8,Dihydropyrimidinase-related protein 4,DPYSL4,sp|O14531|DPYL4_HUMAN Dihydropyrimidinase-related protein 4 OS=Homo sapiens OX=9606 GN=DPYSL4 PE=1 SV=2;tr|Q5T0Q6|Q5T0Q6_HUMAN Dihydropyrimidinase-related protein 4 OS=Homo sapiens OX=9606 GN=DPYSL4 PE=1 SV=1,13,13,36.0,4.15692208665737,4.02835033526782,28.3328321040384,28.2700375550653
Q7Z2Z2;A0A3B3ITU1,Q7Z2Z2,13;3,13;3,13;3,Elongation factor Tu GTP-binding domain-containing protein 1,EFTUD1,sp|Q7Z2Z2|EFL1_HUMAN Elongation factor-like GTPase 1 OS=Homo sapiens OX=9606 GN=EFL1 PE=1 SV=2,13,13,14.0,4.15692208665737,4.02835033526782,26.9171828441776,27.4503397320355
Q9NRA8;B1AKL4;B1AKL5;B0QYZ7;B1AKL6,Q9NRA8;B1AKL4,13;11;5;3;2,13;11;5;3;2,13;11;5;3;2,Eukaryotic translation initiation factor 4E transporter,EIF4ENIF1,sp|Q9NRA8|4ET_HUMAN Eukaryotic translation initiation factor 4E transporter OS=Homo sapiens OX=9606 GN=EIF4ENIF1 PE=1 SV=2;tr|B1AKL4|B1AKL4_HUMAN Eukaryotic translation initiation factor 4E transporter OS=Homo sapiens OX=9606 GN=EIF4ENIF1 PE=1 SV=1,13,13,21.8,4.15692208665737,4.02835033526782,27.6793587501551,27.7118130421005
P85037;U3KQ26,P85037,14;2,14;2,13;2,Forkhead box protein K1,FOXK1,sp|P85037|FOXK1_HUMAN Forkhead box protein K1 OS=Homo sapiens OX=9606 GN=FOXK1 PE=1 SV=1,14,13,21.6,4.15692208665737,4.02835033526782,27.7844413509302,27.6293006951018
P04406;E7EUT5;O14556,P04406;E7EUT5,13;10;1,13;10;1,13;10;1,Glyceraldehyde-3-phosphate dehydrogenase,GAPDH,sp|P04406|G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3;tr|E7EUT5|E7EUT5_HUMAN Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=1,13,13,45.1,29.3917582233888,28.8171889870329,26.4719988736557,25.967962004374
Q9UKN8,Q9UKN8,13,13,13,General transcription factor 3C polypeptide 4,GTF3C4,sp|Q9UKN8|TF3C4_HUMAN General transcription factor 3C polypeptide 4 OS=Homo sapiens OX=9606 GN=GTF3C4 PE=1 SV=2,13,13,20.6,4.15692208665737,4.02835033526782,27.8071029208974,27.2974535370017
O14964;I3L1P5;I3L1E3;I3L165;I3L2H4,O14964;I3L1P5,13;8;4;2;1,13;8;4;2;1,13;8;4;2;1,Hepatocyte growth factor-regulated tyrosine kinase substrate,HGS,sp|O14964|HGS_HUMAN Hepatocyte growth factor-regulated tyrosine kinase substrate OS=Homo sapiens OX=9606 GN=HGS PE=1 SV=1;tr|I3L1P5|I3L1P5_HUMAN Hepatocyte growth factor-regulated tyrosine kinase substrate (Fragment) OS=Homo sapiens OX=9606 GN=HGS PE=1 SV=,13,13,17.4,4.15692208665737,4.02835033526782,28.1579325911905,27.9461470342471
P34932;A0A087WYC1;A0A087WTS8,P34932;A0A087WYC1;A0A087WTS8,16;14;10,14;12;9,13;11;8,Heat shock 70 kDa protein 4,HSPA4,sp|P34932|HSP74_HUMAN Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4;tr|A0A087WYC1|A0A087WYC1_HUMAN Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=1;tr|A0A087WTS8|A0A087WTS8_HUMAN Heat shock 70 kDa protein 4 OS,16,13,25.6,25.6601693799674,24.8727672765206,28.4732073037603,28.4461248354724
Q27J81;A0A0A0MQU1,Q27J81;A0A0A0MQU1,13;9,13;9,13;9,Inverted formin-2,INF2,sp|Q27J81|INF2_HUMAN Inverted formin-2 OS=Homo sapiens OX=9606 GN=INF2 PE=1 SV=2;tr|A0A0A0MQU1|A0A0A0MQU1_HUMAN Inverted formin-2 (Fragment) OS=Homo sapiens OX=9606 GN=INF2 PE=1 SV=1,13,13,13.6,4.15692208665737,4.02835033526782,26.1952790800087,27.2978033448572
A0MZ66,A0MZ66,13,13,13,Shootin-1,KIAA1598,sp|A0MZ66|SHOT1_HUMAN Shootin-1 OS=Homo sapiens OX=9606 GN=SHTN1 PE=1 SV=4,13,13,24.9,4.15692208665737,4.02835033526782,27.3866491540113,27.0604393287893
Q86U44;F5H6D8;B4DTN4;H0YFV6;B4E349,Q86U44,13;6;6;6;3,13;6;6;6;3,13;6;6;6;3,N6-adenosine-methyltransferase 70 kDa subunit,METTL3,sp|Q86U44|MTA70_HUMAN N6-adenosine-methyltransferase catalytic subunit OS=Homo sapiens OX=9606 GN=METTL3 PE=1 SV=2,13,13,34.5,4.15692208665737,4.02835033526782,28.1664817778458,27.7163342656406
O60934;A0A0C4DG07;A0A087X1V5;E5RGU1;E2QRP0;E5RGR7;E5RGN7,O60934;A0A0C4DG07,13;11;3;3;2;2;1,13;11;3;3;2;2;1,13;11;3;3;2;2;1,Nibrin,NBN,sp|O60934|NBN_HUMAN Nibrin OS=Homo sapiens OX=9606 GN=NBN PE=1 SV=1;tr|A0A0C4DG07|A0A0C4DG07_HUMAN Nibrin OS=Homo sapiens OX=9606 GN=NBN PE=1 SV=1,13,13,24.4,4.15692208665737,4.02835033526782,28.0664055627733,27.8795268820194
P19838;A0A494C1E9;A0A494C157;D6RF93;D6RH30;D6RC45,P19838;A0A494C1E9,13;7;5;3;3;2,13;7;5;3;3;2,13;7;5;3;3;2,Nuclear factor NF-kappa-B p105 subunit;Nuclear factor NF-kappa-B p50 subunit,NFKB1,sp|P19838|NFKB1_HUMAN Nuclear factor NF-kappa-B p105 subunit OS=Homo sapiens OX=9606 GN=NFKB1 PE=1 SV=2;tr|A0A494C1E9|A0A494C1E9_HUMAN Nuclear factor NF-kappa-B p105 subunit OS=Homo sapiens OX=9606 GN=NFKB1 PE=1 SV=1,13,13,18.1,4.15692208665737,4.02835033526782,27.7654074128825,27.6400317343963
Q76FK4;F5H101;F8WE42;A0A0A0MSJ1;F5GWN9;F5H532;F5H0I5;F5H8B8;F5GXV1;F5H7D5;F5H797;F5H692,Q76FK4;F5H101;F8WE42;A0A0A0MSJ1;F5GWN9,13;13;11;7;7;3;3;3;2;1;1;1,13;13;11;7;7;3;3;3;2;1;1;1,13;13;11;7;7;3;3;3;2;1;1;1,Nucleolar protein 8,NOL8,sp|Q76FK4|NOL8_HUMAN Nucleolar protein 8 OS=Homo sapiens OX=9606 GN=NOL8 PE=1 SV=1;tr|F5H101|F5H101_HUMAN Nucleolar protein 8 OS=Homo sapiens OX=9606 GN=NOL8 PE=1 SV=1;tr|F8WE42|F8WE42_HUMAN Nucleolar protein 8 (Fragment) OS=Homo sapiens OX=9606 GN=NOL8 PE,13,13,15.3,4.15692208665737,4.02835033526782,27.3972982118618,26.606961112367
P46087;F5GWB7;F5H709;F5H5X6;F5GYR3;F5H359;F5H8G6,P46087,13;3;3;3;3;1;1,13;3;3;3;3;1;1,13;3;3;3;3;1;1,Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase,NOP2,sp|P46087|NOP2_HUMAN Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase OS=Homo sapiens OX=9606 GN=NOP2 PE=1 SV=2,13,13,18.8,4.15692208665737,4.02835033526782,27.8251128044863,27.7156144395557
Q29RF7;H0Y9L6;H0Y9L9,Q29RF7,14;3;2,14;3;2,13;3;2,Sister chromatid cohesion protein PDS5 homolog A,PDS5A,sp|Q29RF7|PDS5A_HUMAN Sister chromatid cohesion protein PDS5 homolog A OS=Homo sapiens OX=9606 GN=PDS5A PE=1 SV=1,14,13,14.1,4.15692208665737,4.02835033526782,28.2842300029184,26.9868510048254
P50542;B4E0T2;J3KPV0;F5H3X7;F5H5C0;F5H432;F5GXX3;F5H205;F5GZ41;F5H0L9;F5GYB4;F5H637,P50542;B4E0T2,13;13;6;3;3;2;2;2;2;2;2;2,13;13;6;3;3;2;2;2;2;2;2;2,13;13;6;3;3;2;2;2;2;2;2;2,Peroxisomal targeting signal 1 receptor,PEX5,sp|P50542|PEX5_HUMAN Peroxisomal targeting signal 1 receptor OS=Homo sapiens OX=9606 GN=PEX5 PE=1 SV=3;tr|B4E0T2|B4E0T2_HUMAN Peroxisomal targeting signal 1 receptor OS=Homo sapiens OX=9606 GN=PEX5 PE=1 SV=1,13,13,29.3,4.15692208665737,4.02835033526782,27.5099790023768,27.6763351467458
Q16513;B1AL79;H0Y5V5,Q16513;B1AL79,13;7;2,13;7;2,13;7;2,Serine/threonine-protein kinase N2,PKN2,"sp|Q16513|PKN2_HUMAN Serine/threonine-protein kinase N2 OS=Homo sapiens OX=9606 GN=PKN2 PE=1 SV=1;tr|B1AL79|B1AL79_HUMAN Protein kinase N2, isoform CRA_b OS=Homo sapiens OX=9606 GN=PKN2 PE=1 SV=1",13,13,15.3,4.15692208665737,4.02835033526782,27.5872066185588,26.8511470152596
Q9Y446;E9PKC4;E9PRW6;E9PK71;E9PJR7;E9PQ15;H0YEY5,Q9Y446,13;6;4;3;2;2;1,13;6;4;3;2;2;1,13;6;4;3;2;2;1,Plakophilin-3,PKP3,sp|Q9Y446|PKP3_HUMAN Plakophilin-3 OS=Homo sapiens OX=9606 GN=PKP3 PE=1 SV=1,13,13,21.2,27.1616370540229,27.163937815183,24.2765390568774,24.3860077040107
Q96QC0,Q96QC0,13,13,13,Serine/threonine-protein phosphatase 1 regulatory subunit 10,PPP1R10,sp|Q96QC0|PP1RA_HUMAN Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Homo sapiens OX=9606 GN=PPP1R10 PE=1 SV=1,13,13,19.4,4.15692208665737,4.02835033526782,28.8657311945238,28.7192752744663
Q06190;H7C1M1;Q9Y5P8;A0A0G2JNR6;A0A0G2JN52,Q06190,13;3;1;1;1,13;3;1;1;1,13;3;1;1;1,Serine/threonine-protein phosphatase 2A regulatory subunit B subunit alpha,PPP2R3A,sp|Q06190|P2R3A_HUMAN Serine/threonine-protein phosphatase 2A regulatory subunit B subunit alpha OS=Homo sapiens OX=9606 GN=PPP2R3A PE=1 SV=1,13,13,13.8,4.15692208665737,4.02835033526782,27.2791456487999,26.5510842905182
Q06830;A0A0A0MSI0;A0A0A0MRQ5,Q06830;A0A0A0MSI0,16;15;6,16;15;6,13;12;3,Peroxiredoxin-1,PRDX1,sp|Q06830|PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1;tr|A0A0A0MSI0|A0A0A0MSI0_HUMAN Peroxiredoxin-1 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1,16,13,71.9,27.5582267220441,27.5473085420379,30.6605094377275,30.5569121268972
B7Z7F3;Q9H6Z4;K7EIJ4;K7EN31;K7EID7;K7ENB9;K7ESQ0;K7EMH9;K7ENJ2;K7EPW1,B7Z7F3;Q9H6Z4,13;12;5;3;2;2;2;1;1;1,13;12;5;3;2;2;2;1;1;1,13;12;5;3;2;2;2;1;1;1,Ran-binding protein 3,RANBP3,tr|B7Z7F3|B7Z7F3_HUMAN Ran-binding protein 3 OS=Homo sapiens OX=9606 GN=RANBP3 PE=1 SV=1;sp|Q9H6Z4|RANB3_HUMAN Ran-binding protein 3 OS=Homo sapiens OX=9606 GN=RANBP3 PE=1 SV=1,13,13,40.7,4.15692208665737,4.02835033526782,30.2668472559937,29.9165565879594
Q9NTZ6;A6PVI1;A6PVI0;Q5JX62,Q9NTZ6,13;3;3;3,13;3;3;3,13;3;3;3,RNA-binding protein 12,RBM12,sp|Q9NTZ6|RBM12_HUMAN RNA-binding protein 12 OS=Homo sapiens OX=9606 GN=RBM12 PE=1 SV=1,13,13,16.7,4.15692208665737,4.02835033526782,27.7242287387004,27.4820075469314
P49756;E9PQU5;H0YE46,P49756,13;5;2,13;5;2,13;5;2,RNA-binding protein 25,RBM25,sp|P49756|RBM25_HUMAN RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3,13,13,21.8,4.15692208665737,4.02835033526782,28.2086699532675,28.5506146966607
Q15418;E9PGT3;P51812;B7ZB17;B1AXG1;B4DG22;B7Z3B5;Q5SVM6;F2Z2J1;Q15349;Q9UK32;A0A2R8Y7S9;D6R910;E9PMM7;E9PAN7;D6RA62;D6RE03;D6RHW7,Q15418;E9PGT3,15;15;5;5;5;5;4;4;4;4;4;3;3;3;3;2;2;2,15;15;5;5;5;5;4;4;4;4;4;3;3;3;3;2;2;2,13;13;3;3;3;3;3;3;3;3;2;3;3;3;3;2;2;2,Ribosomal protein S6 kinase alpha-1;Ribosomal protein S6 kinase,RPS6KA1,sp|Q15418|KS6A1_HUMAN Ribosomal protein S6 kinase alpha-1 OS=Homo sapiens OX=9606 GN=RPS6KA1 PE=1 SV=2;tr|E9PGT3|E9PGT3_HUMAN Ribosomal protein S6 kinase OS=Homo sapiens OX=9606 GN=RPS6KA1 PE=1 SV=1,15,13,25.7,4.15692208665737,4.02835033526782,27.6774781418281,27.6051249933143
A3KN83;Q9Y2G9;K7ES28,A3KN83,13;3;3,13;3;3,13;3;3,Protein strawberry notch homolog 1,SBNO1,sp|A3KN83|SBNO1_HUMAN Protein strawberry notch homolog 1 OS=Homo sapiens OX=9606 GN=SBNO1 PE=1 SV=1,13,13,13.8,4.15692208665737,4.02835033526782,27.7518113663909,27.0619846872841
Q6IN85;G3V5Z3;H0YIY8;H0YJN6;G3V5A2,Q6IN85;G3V5Z3;H0YIY8,15;14;10;3;2,15;14;10;3;2,13;12;9;3;1,Serine/threonine-protein phosphatase 4 regulatory subunit 3A,SMEK1,sp|Q6IN85|P4R3A_HUMAN Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Homo sapiens OX=9606 GN=PPP4R3A PE=1 SV=1;tr|G3V5Z3|G3V5Z3_HUMAN Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Homo sapiens OX=9606 GN=PPP4R3A PE=1 SV=1,15,13,21.2,4.15692208665737,4.02835033526782,28.022316164391,28.2919328458676
Q9Y2Z0,Q9Y2Z0,13,13,13,Suppressor of G2 allele of SKP1 homolog,SUGT1,sp|Q9Y2Z0|SGT1_HUMAN Protein SGT1 homolog OS=Homo sapiens OX=9606 GN=SUGT1 PE=1 SV=3,13,13,46.8,25.1244728582439,24.6461987543812,28.9690057040703,28.5425195696014
Q9UMZ2;A0A087WZS7,Q9UMZ2,13;3,13;3,13;3,Synergin gamma,SYNRG,sp|Q9UMZ2|SYNRG_HUMAN Synergin gamma OS=Homo sapiens OX=9606 GN=SYNRG PE=1 SV=2,13,13,14.9,4.15692208665737,4.02835033526782,28.1844231952756,27.7714651886518
Q9Y6A5;A0A494BZT8;Q8IX09;C9JWI7;H0Y8F2;C9JA91;E7EMT0;A0A494C117;F8WC55,Q9Y6A5;A0A494BZT8,13;13;3;3;3;3;3;3;1,13;13;3;3;3;3;3;3;1,13;13;3;3;3;3;3;3;1,Transforming acidic coiled-coil-containing protein 3,TACC3,sp|Q9Y6A5|TACC3_HUMAN Transforming acidic coiled-coil-containing protein 3 OS=Homo sapiens OX=9606 GN=TACC3 PE=1 SV=1;tr|A0A494BZT8|A0A494BZT8_HUMAN Transforming acidic coiled-coil-containing protein 3 OS=Homo sapiens OX=9606 GN=TACC3 PE=1 SV=1,13,13,22.7,4.15692208665737,4.02835033526782,27.9432431027051,27.9331456547137
Q8IWB9;A0A087WVA8;J3KRZ8,Q8IWB9;A0A087WVA8;J3KRZ8,13;12;11,13;12;11,13;12;11,Testis-expressed sequence 2 protein,TEX2,sp|Q8IWB9|TEX2_HUMAN Testis-expressed protein 2 OS=Homo sapiens OX=9606 GN=TEX2 PE=1 SV=2;tr|A0A087WVA8|A0A087WVA8_HUMAN Testis-expressed protein 2 OS=Homo sapiens OX=9606 GN=TEX2 PE=1 SV=1;tr|J3KRZ8|J3KRZ8_HUMAN Testis-expressed protein 2 (Fragment) OS=Ho,13,13,18.0,4.15692208665737,4.02835033526782,27.9759080401082,27.3449426293784
P22735;H0YN27;H0YMQ8;H0YLT9,P22735,13;2;1;1,13;2;1;1,13;2;1;1,Protein-glutamine gamma-glutamyltransferase K,TGM1,sp|P22735|TGM1_HUMAN Protein-glutamine gamma-glutamyltransferase K OS=Homo sapiens OX=9606 GN=TGM1 PE=1 SV=4,13,13,22.2,27.2416359773478,26.6675826822095,4.54126939241188,4.42741644991123
Q6IBS0;D6RG15;H0Y858;F8W645;H7C5I2,Q6IBS0;D6RG15,15;12;6;1;1,15;12;6;1;1,13;10;5;0;1,Twinfilin-2,TWF2,sp|Q6IBS0|TWF2_HUMAN Twinfilin-2 OS=Homo sapiens OX=9606 GN=TWF2 PE=1 SV=2;tr|D6RG15|D6RG15_HUMAN Twinfilin-2 OS=Homo sapiens OX=9606 GN=TWF2 PE=1 SV=1,15,13,56.2,4.15692208665737,4.02835033526782,29.7846597543581,29.6949967431906
A0A182DWI3;Q16881;F8W809;A0A087WSW9;A0A087WSY9;E2QRB9;E9PIR7;E9PKD3;A0A0B4J225;E9PIZ5;E9PRI8;E9PQI3;E9PLT3;E9PKI4;E9PJU2,A0A182DWI3;Q16881;F8W809;A0A087WSW9;A0A087WSY9;E2QRB9;E9PIR7,13;12;12;12;12;11;11;5;2;2;1;1;1;1;1,13;12;12;12;12;11;11;5;2;2;1;1;1;1;1,13;12;12;12;12;11;11;5;2;2;1;1;1;1;1,"Thioredoxin reductase 1, cytoplasmic",TXNRD1,"tr|A0A182DWI3|A0A182DWI3_HUMAN Thioredoxin reductase 1, cytoplasmic OS=Homo sapiens OX=9606 GN=TXNRD1 PE=1 SV=1;sp|Q16881|TRXR1_HUMAN Thioredoxin reductase 1, cytoplasmic OS=Homo sapiens OX=9606 GN=TXNRD1 PE=1 SV=3;tr|F8W809|F8W809_HUMAN Thioredoxin reduct",13,13,38.4,4.15692208665737,4.02835033526782,28.4180818390438,28.1059949630014
P23381;G3V3Y5;G3V3H8;G3V423;G3V277;H0YJP3;G3V456;G3V5U1;G3V2Y7;G3V227;G3V3P2;G3V2F2;G3V3R3;G3V3S7;G3V5W1;G3V4N0;G3V4N8;G3V4C7;G3V2C0;G3V339;G3V313;G3V4S4;G3V3X0,P23381,13;5;5;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,13;5;5;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,13;5;5;4;4;4;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,"Tryptophan--tRNA ligase, cytoplasmic;T1-TrpRS;T2-TrpRS",WARS,"sp|P23381|SYWC_HUMAN Tryptophan--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=WARS1 PE=1 SV=2",13,13,38.4,23.0948257587808,22.6650245409457,28.5849152620464,28.4988402001751
Q9C0J8;B9A053;C9J8B4,Q9C0J8,13;2;2,13;2;2,13;2;2,pre-mRNA 3 end processing protein WDR33,WDR33,sp|Q9C0J8|WDR33_HUMAN pre-mRNA 3 end processing protein WDR33 OS=Homo sapiens OX=9606 GN=WDR33 PE=1 SV=2,13,13,17.7,4.15692208665737,4.02835033526782,28.538861890419,28.1804449121613
