NUP43_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
COLGALT1,-0.1115234391,0.773721789955917,0,Q8NBJ5;M0QX72;M0QYH0,Q8NBJ5,7;2;1,7;2;1,7;2;1,Procollagen galactosyltransferase 1,COLGALT1,sp|Q8NBJ5|GT251_HUMAN Procollagen galactosyltransferase 1 OS=Homo sapiens OX=9606 GN=COLGALT1 PE=1 SV=1,7,7,11.7,622
TXNDC5,0.0702686504,0.573356445497661,0,Q8NBS9,Q8NBS9,18,18,18,Thioredoxin domain-containing protein 5,TXNDC5,sp|Q8NBS9|TXND5_HUMAN Thioredoxin domain-containing protein 5 OS=Homo sapiens OX=9606 GN=TXNDC5 PE=1 SV=2,18,18,48.1,432
PDPR,-0.0636391136,0.650307976705907,0,Q8NCN5;H3BQG3;A8MT40;H3BUH3;B7ZAR9,Q8NCN5;H3BQG3;A8MT40,11;8;8;1;1,11;8;8;1;1,11;8;8;1;1,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial",PDPR,"sp|Q8NCN5|PDPR_HUMAN Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Homo sapiens OX=9606 GN=PDPR PE=1 SV=2;tr|H3BQG3|H3BQG3_HUMAN Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial OS=Homo sapiens OX=9606 GN=PDPR ",11,11,18,879
NGDN,0.0168495404,0.903757552879006,0,Q8NEJ9;G3V4G1;H0YJ17,Q8NEJ9,3;1;1,3;1;1,3;1;1,Neuroguidin,NGDN,sp|Q8NEJ9|NGDN_HUMAN Neuroguidin OS=Homo sapiens OX=9606 GN=NGDN PE=1 SV=1,3,3,14.6,315
CMAS,0.2465363394,0.496735306808689,0,Q8NFW8;F5H296,Q8NFW8,3;1,3;1,3;1,N-acylneuraminate cytidylyltransferase,CMAS,sp|Q8NFW8|NEUA_HUMAN N-acylneuraminate cytidylyltransferase OS=Homo sapiens OX=9606 GN=CMAS PE=1 SV=2,3,3,12.9,434
NPLOC4,0.0849410573,0.614937759990129,0,Q8TAT6;A0A0D9SFI9;I3L4U9,Q8TAT6,7;2;2,7;2;2,7;2;2,Nuclear protein localization protein 4 homolog,NPLOC4,sp|Q8TAT6|NPL4_HUMAN Nuclear protein localization protein 4 homolog OS=Homo sapiens OX=9606 GN=NPLOC4 PE=1 SV=3,7,7,11.7,608
RDH11,-0.1853343033,0.176399293518412,0,Q8TC12;G3V2G6;G3V234;H0YIZ8;H0YJ46,Q8TC12;G3V2G6;G3V234;H0YIZ8;H0YJ46,6;5;5;3;3,6;5;5;3;3,6;5;5;3;3,Retinol dehydrogenase 11,RDH11,sp|Q8TC12|RDH11_HUMAN Retinol dehydrogenase 11 OS=Homo sapiens OX=9606 GN=RDH11 PE=1 SV=2;tr|G3V2G6|G3V2G6_HUMAN Retinol dehydrogenase 11 (Fragment) OS=Homo sapiens OX=9606 GN=RDH11 PE=1 SV=1;tr|G3V234|G3V234_HUMAN Retinol dehydrogenase 11 (Fragment) OS=Ho,6,6,21.4,318
PNPT1,0.3647211812,0.0580312305706761,0,Q8TCS8;H7C3C5;H7BXF6;F8WBI3,Q8TCS8,20;3;2;1,20;3;2;1,20;3;2;1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",PNPT1,"sp|Q8TCS8|PNPT1_HUMAN Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PNPT1 PE=1 SV=2",20,20,25.7,783
GEMIN5,0.5370536684,0.0141445905423262,0,Q8TEQ6,Q8TEQ6,4,4,4,Gem-associated protein 5,GEMIN5,sp|Q8TEQ6|GEMI5_HUMAN Gem-associated protein 5 OS=Homo sapiens OX=9606 GN=GEMIN5 PE=1 SV=3,4,4,3.9,1508
IPO4,0.3077381657,0.146063903259843,0,Q8TEX9;H0YN14;H0YN07;H0YMR4;H0YK93;H0YLV0;H0YL92;H0YKG5,Q8TEX9;H0YN14;H0YN07;H0YMR4,7;5;4;4;1;1;1;1,7;5;4;4;1;1;1;1,7;5;4;4;1;1;1;1,Importin-4,IPO4,sp|Q8TEX9|IPO4_HUMAN Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=2;tr|H0YN14|H0YN14_HUMAN Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=1;tr|H0YN07|H0YN07_HUMAN Importin-4 (Fragment) OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=1;tr|H0YMR4|H0YMR4_HU,7,7,9.9,1081
ZC3H15,0.0460905601,0.813903613142614,0,Q8WU90,Q8WU90,1,1,1,Zinc finger CCCH domain-containing protein 15,ZC3H15,sp|Q8WU90|ZC3HF_HUMAN Zinc finger CCCH domain-containing protein 15 OS=Homo sapiens OX=9606 GN=ZC3H15 PE=1 SV=1,1,1,2.3,426
PPP1R13L,0.08497608,0.551413776968102,0,Q8WUF5;K7EPP1;K7EN03,Q8WUF5,3;1;1,3;1;1,3;1;1,RelA-associated inhibitor,PPP1R13L,sp|Q8WUF5|IASPP_HUMAN RelA-associated inhibitor OS=Homo sapiens OX=9606 GN=PPP1R13L PE=1 SV=4,3,3,5.9,828
NUP133,-1.2474322774,0.00701204024113005,1,Q8WUM0,Q8WUM0,9,9,9,Nuclear pore complex protein Nup133,NUP133,sp|Q8WUM0|NU133_HUMAN Nuclear pore complex protein Nup133 OS=Homo sapiens OX=9606 GN=NUP133 PE=1 SV=2,9,9,12.1,1156
PDCD6IP,-0.1383435193,0.556228173217848,0,Q8WUM4;A0A3B3IT07;F8WEQ7;F8WBR8;C9IZF9;F8WDK9,Q8WUM4,14;5;4;4;4;2,14;5;4;4;4;2,14;5;4;4;4;2,Programmed cell death 6-interacting protein,PDCD6IP,sp|Q8WUM4|PDC6I_HUMAN Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1,14,14,22.1,868
BRK1,-0.4312598795,0.0348983069559419,0,Q8WUW1,Q8WUW1,2,2,2,Protein BRICK1,BRK1,sp|Q8WUW1|BRK1_HUMAN Protein BRICK1 OS=Homo sapiens OX=9606 GN=BRK1 PE=1 SV=1,2,2,34.7,75
SCFD1,-0.3980970543,0.0456357200617312,0,Q8WVM8;J3KNG4;G3V3K9;G3V4I1;G3V5F3;H0YJY1;G3V2M8,Q8WVM8,11;2;1;1;1;1;1,11;2;1;1;1;1;1,11;2;1;1;1;1;1,Sec1 family domain-containing protein 1,SCFD1,sp|Q8WVM8|SCFD1_HUMAN Sec1 family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCFD1 PE=1 SV=4,11,11,28.2,642
PSPC1,0.2736426271,0.459535951637267,0,Q8WXF1;X6RDA4,Q8WXF1;X6RDA4,7;5,7;5,7;5,Paraspeckle component 1,PSPC1,sp|Q8WXF1|PSPC1_HUMAN Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1;tr|X6RDA4|X6RDA4_HUMAN Paraspeckle component 1 (Fragment) OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1,7,7,22,523
H1FX,-0.1259860734,0.371559702121696,0,Q92522,Q92522,7,7,7,Histone H1x,H1FX,sp|Q92522|H1X_HUMAN Histone H1.10 OS=Homo sapiens OX=9606 GN=H1-10 PE=1 SV=1,7,7,33.8,213
CCT6B,-0.2430050773,0.112148964012715,0,Q92526,Q92526,7,1,1,T-complex protein 1 subunit zeta-2,CCT6B,sp|Q92526|TCPW_HUMAN T-complex protein 1 subunit zeta-2 OS=Homo sapiens OX=9606 GN=CCT6B PE=1 SV=5,7,1,14.9,530
HSPH1,0.0018471214,0.993064917043006,0,Q92598;R4GN69,Q92598,29;6,26;6,7;4,Heat shock protein 105 kDa,HSPH1,sp|Q92598|HS105_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,29,7,33.9,858
GCN1L1,-0.0465451415,0.79264475119717,0,Q92616,Q92616,22,22,22,Translational activator GCN1,GCN1L1,sp|Q92616|GCN1_HUMAN eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=6,22,22,10.9,2671
HDAC2,-0.3666741805,0.0553984372891421,0,Q92769;H3BM24;E5RFI6;E5RJ04;E5RGV4;E5RHE7;E5RH52;E5RG37;E5RFP9,Q92769,10;4;2;2;2;2;2;2;2,10;4;2;2;2;2;2;2;2,6;2;0;0;0;0;0;0;0,Histone deacetylase 2,HDAC2,sp|Q92769|HDAC2_HUMAN Histone deacetylase 2 OS=Homo sapiens OX=9606 GN=HDAC2 PE=1 SV=2,10,6,32.4,488
TAF15,-0.0660215256,0.65953191072698,0,Q92804;A0A075B7D9;A0A075B7F4;A0A075B7C1,Q92804;A0A075B7D9,5;4;2;1,3;2;2;1,3;2;2;1,TATA-binding protein-associated factor 2N,TAF15,sp|Q92804|RBP56_HUMAN TATA-binding protein-associated factor 2N OS=Homo sapiens OX=9606 GN=TAF15 PE=1 SV=1;tr|A0A075B7D9|A0A075B7D9_HUMAN TATA-binding protein-associated factor 2N OS=Homo sapiens OX=9606 GN=TAF15 PE=1 SV=1,5,3,12.2,592
RAD50,-0.6926476988,0.0134739237959343,0,Q92878;A0A494C1B7;A0A1W2PQ90;E7ESD9;A0A494BZX5;A0A494C122;A0A494C0Y7;E7EN38;A0A494BZW0;E9PM98;H7C0P8,Q92878;A0A494C1B7;A0A1W2PQ90;E7ESD9;A0A494BZX5;A0A494C122,7;6;6;4;4;4;3;3;1;1;1,7;6;6;4;4;4;3;3;1;1;1,7;6;6;4;4;4;3;3;1;1;1,DNA repair protein RAD50,RAD50,sp|Q92878|RAD50_HUMAN DNA repair protein RAD50 OS=Homo sapiens OX=9606 GN=RAD50 PE=1 SV=1;tr|A0A494C1B7|A0A494C1B7_HUMAN DNA repair protein RAD50 (Fragment) OS=Homo sapiens OX=9606 GN=RAD50 PE=1 SV=1;tr|A0A1W2PQ90|A0A1W2PQ90_HUMAN Zinc-hook domain-containi,7,7,6.6,1312
UFD1L,0.273525498,0.0866342200940897,0,Q92890;C9J6N9;C9IZG3,Q92890,5;2;2,5;2;2,5;2;2,Ubiquitin fusion degradation protein 1 homolog,UFD1L,sp|Q92890|UFD1_HUMAN Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Homo sapiens OX=9606 GN=UFD1 PE=1 SV=3,5,5,18.9,307
UPF1,0.1127137898,0.398170388776248,0,Q92900,Q92900,14,14,14,Regulator of nonsense transcripts 1,UPF1,sp|Q92900|RENT1_HUMAN Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2,14,14,14.9,1129
SMARCC1,-0.5728238307,0.0183863876615275,0,Q92922;F8WE13,Q92922,10;1,10;1,5;1,SWI/SNF complex subunit SMARCC1,SMARCC1,sp|Q92922|SMRC1_HUMAN SWI/SNF complex subunit SMARCC1 OS=Homo sapiens OX=9606 GN=SMARCC1 PE=1 SV=3,10,5,11.5,1105
SMARCD2,-0.0497658663,0.795171045668712,0,Q92925;J3KMX2;B9EGA3;Q6STE5;J3QWB6;J3KT18;J3QS33,Q92925;J3KMX2;B9EGA3,5;4;4;2;2;1;1,5;4;4;2;2;1;1,4;3;3;1;2;1;1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2,SMARCD2,sp|Q92925|SMRD2_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 OS=Homo sapiens OX=9606 GN=SMARCD2 PE=1 SV=3;tr|J3KMX2|J3KMX2_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin,5,4,19.4,531
TNPO1,-0.0060157519,0.960847410659897,0,Q92973;O14787;E7EW37;A0A075B780;K7ENW1;K7ESC1;S4R398,Q92973,11;3;3;3;2;2;2,11;3;3;3;2;2;2,11;3;3;3;2;2;2,Transportin-1,TNPO1,sp|Q92973|TNPO1_HUMAN Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2,11,11,18.6,898
EMG1,-0.0583779417,0.809141374606325,0,Q92979;V9GYP5;A0A087WWQ2;A0A087WVM7,Q92979;V9GYP5;A0A087WWQ2,6;5;5;2,6;5;5;2,6;5;5;2,Ribosomal RNA small subunit methyltransferase NEP1,EMG1,sp|Q92979|NEP1_HUMAN Ribosomal RNA small subunit methyltransferase NEP1 OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=4;tr|V9GYP5|V9GYP5_HUMAN Ribosomal RNA small subunit methyltransferase NEP1 (Fragment) OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=2;tr|A0A087WWQ2|A,6,6,34,244
MYDGF,-0.1849885508,0.194396174633015,0,Q969H8;M0QXF7;M0QYN0,Q969H8;M0QXF7;M0QYN0,7;4;4,7;4;4,7;4;4,Myeloid-derived growth factor,MYDGF,sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QXF7|M0QXF7_HUMAN Myeloid-derived growth factor (Fragment) OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QYN0|M0QYN0_HUMAN Myeloid-derived growth factor O,7,7,37.6,173
TBRG4,0.0784106237,0.806335125109729,0,Q969Z0;C9IZN7;C9J7P5;H7C4R5,Q969Z0;C9IZN7,8;5;3;1,8;5;3;1,8;5;3;1,Protein TBRG4,TBRG4,sp|Q969Z0|FAKD4_HUMAN FAST kinase domain-containing protein 4 OS=Homo sapiens OX=9606 GN=TBRG4 PE=1 SV=1;tr|C9IZN7|C9IZN7_HUMAN FAST kinase domain-containing protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=TBRG4 PE=1 SV=1,8,8,14.4,631
MRPL24,-0.1210801766,0.456200645533918,0,Q96A35;X6RJ73;X6RHI2,Q96A35;X6RJ73,3;2;1,3;2;1,3;2;1,"39S ribosomal protein L24, mitochondrial",MRPL24,"sp|Q96A35|RM24_HUMAN 39S ribosomal protein L24, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL24 PE=1 SV=1;tr|X6RJ73|X6RJ73_HUMAN 39S ribosomal protein L24, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL24 PE=1 SV=1",3,3,19,216
MAGOHB,0.0493280847,0.8002071992591,0,Q96A72;F5H6N1;F5H3U9;F5H124,Q96A72;F5H6N1,8;7;2;1,8;7;2;1,1;1;0;1,Protein mago nashi homolog 2,MAGOHB,sp|Q96A72|MGN2_HUMAN Protein mago nashi homolog 2 OS=Homo sapiens OX=9606 GN=MAGOHB PE=1 SV=1;tr|F5H6N1|F5H6N1_HUMAN Protein mago nashi homolog 2 OS=Homo sapiens OX=9606 GN=MAGOHB PE=1 SV=1,8,1,58.1,148
LRRC59,0.2068486532,0.15629238904115,0,Q96AG4,Q96AG4,12,12,12,Leucine-rich repeat-containing protein 59,LRRC59,sp|Q96AG4|LRC59_HUMAN Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1,12,12,32.9,307
FKBP10,0.1381686445,0.376020497500545,0,Q96AY3;K7ESG6;K7ELI6;C9JPC3;K7EM43,Q96AY3;K7ESG6,5;3;2;1;1,5;3;2;1;1,5;3;2;1;1,Peptidyl-prolyl cis-trans isomerase FKBP10;Peptidyl-prolyl cis-trans isomerase,FKBP10,sp|Q96AY3|FKB10_HUMAN Peptidyl-prolyl cis-trans isomerase FKBP10 OS=Homo sapiens OX=9606 GN=FKBP10 PE=1 SV=1;tr|K7ESG6|K7ESG6_HUMAN Peptidylprolyl isomerase (Fragment) OS=Homo sapiens OX=9606 GN=FKBP10 PE=1 SV=1,5,5,9.3,582
COA7,-0.3481762459,0.0854927202453429,0,Q96BR5,Q96BR5,4,4,4,Cytochrome c oxidase assembly factor 7,COA7,sp|Q96BR5|COA7_HUMAN Cytochrome c oxidase assembly factor 7 OS=Homo sapiens OX=9606 GN=COA7 PE=1 SV=2,4,4,33.3,231
FAM136A,-0.3112446162,0.138657065298556,0,Q96C01;E7EQY1;C9J2Y4,Q96C01;E7EQY1,5;4;2,5;4;2,5;4;2,Protein FAM136A,FAM136A,sp|Q96C01|F136A_HUMAN Protein FAM136A OS=Homo sapiens OX=9606 GN=FAM136A PE=1 SV=1;tr|E7EQY1|E7EQY1_HUMAN Protein FAM136A OS=Homo sapiens OX=9606 GN=FAM136A PE=1 SV=1,5,5,25.4,138
PYCR2,-0.2928751237,0.108429357465057,0,Q96C36;A0A087WTV6;J3KR12;A0A087WZR9;A0A087WX69;A0A087WZF0,Q96C36;A0A087WTV6;J3KR12,9;8;7;4;2;2,8;7;6;3;2;2,8;7;6;3;2;2,Pyrroline-5-carboxylate reductase 2,PYCR2,sp|Q96C36|P5CR2_HUMAN Pyrroline-5-carboxylate reductase 2 OS=Homo sapiens OX=9606 GN=PYCR2 PE=1 SV=1;tr|A0A087WTV6|A0A087WTV6_HUMAN Pyrroline-5-carboxylate reductase 2 OS=Homo sapiens OX=9606 GN=PYCR2 PE=1 SV=1;tr|J3KR12|J3KR12_HUMAN Uncharacterized protei,9,8,34.1,320
RMDN1,-0.1703109247,0.216709876411151,0,Q96DB5;H0YC67;H0YB03;E5RH53;H0YC27;H0YBD9;H0YB83;E7EWZ7;H0YAP5,Q96DB5;H0YC67;H0YB03;E5RH53;H0YC27;H0YBD9;H0YB83,6;5;4;4;3;3;3;1;1,6;5;4;4;3;3;3;1;1,6;5;4;4;3;3;3;1;1,Regulator of microtubule dynamics protein 1,RMDN1,sp|Q96DB5|RMD1_HUMAN Regulator of microtubule dynamics protein 1 OS=Homo sapiens OX=9606 GN=RMDN1 PE=1 SV=1;tr|H0YC67|H0YC67_HUMAN Regulator of microtubule dynamics protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=RMDN1 PE=1 SV=1;tr|H0YB03|H0YB03_HUMAN Regu,6,6,21,314
SNRNP40;DKFZp434D199,0.5117922043,0.0266109249465025,0,Q96DI7;Q9NSS8,Q96DI7;Q9NSS8,9;5,9;5,9;5,U5 small nuclear ribonucleoprotein 40 kDa protein,SNRNP40;DKFZp434D199,sp|Q96DI7|SNR40_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1;tr|Q9NSS8|Q9NSS8_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1,9,9,34.2,357
FAHD2A;FAHD2B,-0.59721704,0.00778930217456871,0,Q96GK7;C9JGM0;Q6P2I3;C9J5B6,Q96GK7;C9JGM0;Q6P2I3,4;3;2;1,4;3;2;1,4;3;2;1,Fumarylacetoacetate hydrolase domain-containing protein 2A;Fumarylacetoacetate hydrolase domain-containing protein 2B,FAHD2A;FAHD2B,sp|Q96GK7|FAH2A_HUMAN Fumarylacetoacetate hydrolase domain-containing protein 2A OS=Homo sapiens OX=9606 GN=FAHD2A PE=1 SV=1;tr|C9JGM0|C9JGM0_HUMAN Fumarylacetoacetate hydrolase domain-containing protein 2A (Fragment) OS=Homo sapiens OX=9606 GN=FAHD2A PE=1,4,4,20.1,314
PDLIM5,0.4840026648,0.638753700085648,0,Q96HC4;H0Y8Y3;D6RAA1;A0A0D9SFW3;D6RGG6;H0YBI4;A0A0A0MSP3,Q96HC4;H0Y8Y3,3;2;1;1;1;1;1,3;2;1;1;1;1;1,3;2;1;1;1;1;1,PDZ and LIM domain protein 5,PDLIM5,sp|Q96HC4|PDLI5_HUMAN PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5;tr|H0Y8Y3|H0Y8Y3_HUMAN PDZ and LIM domain protein 5 (Fragment) OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=1,3,3,7.2,596
ERO1L,-0.1331152503,0.538488144948633,0,Q96HE7;G3V3E6;G3V503;G3V5B3;G3V2H0,Q96HE7,12;5;3;2;1,12;5;3;2;1,12;5;3;2;1,ERO1-like protein alpha,ERO1L,sp|Q96HE7|ERO1A_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2,12,12,33.3,468
PGAM5,0.7182840608,0.386419323909768,0,Q96HS1;F5GXG4,Q96HS1;F5GXG4,9;5,9;5,9;5,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",PGAM5,"sp|Q96HS1|PGAM5_HUMAN Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5 PE=1 SV=2;tr|F5GXG4|F5GXG4_HUMAN Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens OX=9606 GN=PGAM5 PE=1 SV=1",9,9,40.8,289
FUBP3,0.109289019,0.450938672100354,0,Q96I24;A0A494C1K6,Q96I24,11;3,10;3,10;3,Far upstream element-binding protein 3,FUBP3,sp|Q96I24|FUBP3_HUMAN Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2,11,10,22.6,572
SUCLG2,-0.2773049081,0.0828070032578126,0,Q96I99;E9PDQ8;H0Y852,Q96I99;E9PDQ8,10;9;3,10;9;3,10;9;3,"Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial",SUCLG2,"sp|Q96I99|SUCB2_HUMAN Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 SV=2;tr|E9PDQ8|E9PDQ8_HUMAN Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLG2 PE=1 ",10,10,27.1,432
GMPPA,-0.1377219165,0.640551056764511,0,Q96IJ6;A0A087WUI8;C9J255;F8WD54;A0A0U1RRC2;C9JAH0,Q96IJ6;A0A087WUI8;C9J255;F8WD54,4;3;2;2;1;1,4;3;2;2;1;1,4;3;2;2;1;1,Mannose-1-phosphate guanyltransferase alpha,GMPPA,sp|Q96IJ6|GMPPA_HUMAN Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens OX=9606 GN=GMPPA PE=1 SV=1;tr|A0A087WUI8|A0A087WUI8_HUMAN Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens OX=9606 GN=GMPPA PE=1 SV=1;tr|C9J255|C9J255_HUMAN Mannos,4,4,13.6,420
ABHD14B,0.0720025661,0.587734364503512,0,Q96IU4;F8W9U3;B4DQI4,Q96IU4;F8W9U3;B4DQI4,7;6;4,7;6;4,7;6;4,Alpha/beta hydrolase domain-containing protein 14B,ABHD14B,sp|Q96IU4|ABHEB_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|F8W9U3|F8W9U3_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|B4DQI4|B4DQI4_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1,7,7,53.3,210
CNDP2,-0.1260290578,0.473947463817028,0,Q96KP4;J3QKT2;J3KSV5;A0A087WYZ1;J3KSS4;J3QQN6;J3QR27;J3QLU1;J3QKQ0;J3QRD0;J3QRA8;J3QL02;J3QRP4;A0A087WVS2;J3QRH4;J3KRD5,Q96KP4;J3QKT2;J3KSV5;A0A087WYZ1,12;7;6;6;5;5;5;5;5;5;5;5;2;2;2;1,12;7;6;6;5;5;5;5;5;5;5;5;2;2;2;1,12;7;6;6;5;5;5;5;5;5;5;5;2;2;2;1,Cytosolic non-specific dipeptidase,CNDP2,sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2;tr|J3QKT2|J3QKT2_HUMAN Cytosolic non-specific dipeptidase (Fragment) OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=1;tr|J3KSV5|J3KSV5_HUMAN Cytosolic non-specifi,12,12,34.9,475
RBM14,-0.2366723069,0.232300510629325,0,Q96PK6;A0A0A6YYI9;F8WDX3;A0A0A0MSL8;B8ZZ74,Q96PK6,19;4;4;4;4,19;4;4;4;4,19;4;4;4;4,RNA-binding protein 14,RBM14,sp|Q96PK6|RBM14_HUMAN RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2,19,19,34.1,669
VPS35,-0.1200930149,0.478623099524593,0,Q96QK1;I3L4S0;A0A1W2PP10;A0A3B3ITD4,Q96QK1,8;1;1;1,8;1;1;1,8;1;1;1,Vacuolar protein sorting-associated protein 35,VPS35,sp|Q96QK1|VPS35_HUMAN Vacuolar protein sorting-associated protein 35 OS=Homo sapiens OX=9606 GN=VPS35 PE=1 SV=2,8,8,14.1,796
GFM1,-1.4577936979,0.05918817509515,0,Q96RP9;C9IZ01;F8WAU4,Q96RP9;C9IZ01;F8WAU4,6;5;4,6;5;4,6;5;4,"Elongation factor G, mitochondrial",GFM1,"sp|Q96RP9|EFGM_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=2;tr|C9IZ01|C9IZ01_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=1;tr|F8WAU4|F8WAU4_HUMAN Elongation factor G, mitochondrial ",6,6,12.6,751
NUDCD1,1.1986438509,0.0928006618280017,0,Q96RS6;E5RGX7,Q96RS6,3;1,3;1,3;1,NudC domain-containing protein 1,NUDCD1,sp|Q96RS6|NUDC1_HUMAN NudC domain-containing protein 1 OS=Homo sapiens OX=9606 GN=NUDCD1 PE=1 SV=2,3,3,8.1,583
PSMB7,-0.725476559,0.0850688431240124,0,Q99436;Q5TBG5,Q99436;Q5TBG5,2;1,2;1,2;1,Proteasome subunit beta type-7;Proteasome subunit beta type,PSMB7,sp|Q99436|PSB7_HUMAN Proteasome subunit beta type-7 OS=Homo sapiens OX=9606 GN=PSMB7 PE=1 SV=1;tr|Q5TBG5|Q5TBG5_HUMAN Proteasome subunit beta (Fragment) OS=Homo sapiens OX=9606 GN=PSMB7 PE=1 SV=1,2,2,7.9,277
CDC5L,-0.109647552,0.555850478564678,0,Q99459,Q99459,11,11,11,Cell division cycle 5-like protein,CDC5L,sp|Q99459|CDC5L_HUMAN Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2,11,11,18.6,802
PSMD1,0.0738132039,0.739483183291182,0,Q99460;A0A087WW66;H7C378;F8WCE3;C9J9M4,Q99460;A0A087WW66,10;9;4;1;1,10;9;4;1;1,10;9;4;1;1,26S proteasome non-ATPase regulatory subunit 1,PSMD1,sp|Q99460|PSMD1_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2;tr|A0A087WW66|A0A087WW66_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=1,10,10,13.4,953
