Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity TLE1-N1,Intensity TLE1-N2,Intensity BirA-alone-N1,Intensity BirA-alone-N2
P16333;C9JAB9;C9JVV5;C9J869;H7C5C7;C9K098;C9J0K5,P16333;C9JAB9;C9JVV5;C9J869,15;10;8;8;7;6;4,15;10;8;8;7;6;4,14;10;7;7;6;5;3,Cytoplasmic protein NCK1,NCK1,sp|P16333|NCK1_HUMAN Cytoplasmic protein NCK1 OS=Homo sapiens OX=9606 GN=NCK1 PE=1 SV=1;tr|C9JAB9|C9JAB9_HUMAN Cytoplasmic protein NCK1 (Fragment) OS=Homo sapiens OX=9606 GN=NCK1 PE=1 SV=1;tr|C9JVV5|C9JVV5_HUMAN Cytoplasmic protein NCK1 (Fragment) OS=Homo,15,14,44.3,4.55156783181132,4.41900817165282,29.3367525892087,29.0152074485749
P51003;G3XAH6;A0A0C4DGK1;G3V3I9;G3V457;H0YJ00;H0YJL4,P51003;G3XAH6;A0A0C4DGK1,24;24;12;9;6;6;1,24;24;12;9;6;6;1,14;14;6;5;5;1;1,Poly(A) polymerase alpha,PAPOLA,sp|P51003|PAPOA_HUMAN Poly(A) polymerase alpha OS=Homo sapiens OX=9606 GN=PAPOLA PE=1 SV=4;tr|G3XAH6|G3XAH6_HUMAN Poly(A) polymerase OS=Homo sapiens OX=9606 GN=PAPOLA PE=1 SV=1;tr|A0A0C4DGK1|A0A0C4DGK1_HUMAN Poly(A) polymerase alpha OS=Homo sapiens OX=9606,24,14,34.6,28.2041050484513,27.2197425374365,29.5553403445164,29.3861557562497
Q6ZUJ8,Q6ZUJ8,14,14,14,Phosphoinositide 3-kinase adapter protein 1,PIK3AP1,sp|Q6ZUJ8|BCAP_HUMAN Phosphoinositide 3-kinase adapter protein 1 OS=Homo sapiens OX=9606 GN=PIK3AP1 PE=1 SV=2,14,14,24.6,4.55156783181132,4.41900817165282,28.2483478864128,27.5205829545524
Q9H307;G3V5F0;G3V579,Q9H307,14;5;5,14;5;5,14;5;5,Pinin,PNN,sp|Q9H307|PININ_HUMAN Pinin OS=Homo sapiens OX=9606 GN=PNN PE=1 SV=5,14,14,18.7,29.2290351430874,28.9392966839564,27.8781824747369,27.7656603286987
Q7Z3K3;H0YCT3;A6PW30;E9PJY9;E9PIR8,Q7Z3K3,14;3;1;1;1,14;3;1;1;1,14;3;1;1;1,Pogo transposable element with ZNF domain,POGZ,sp|Q7Z3K3|POGZ_HUMAN Pogo transposable element with ZNF domain OS=Homo sapiens OX=9606 GN=POGZ PE=1 SV=2,14,14,13.1,26.6128772690385,24.714134396215,26.2938806437143,26.2148236447255
Q99460;A0A087WW66;H7C378;H7BZR6;C9J9M4,Q99460;A0A087WW66,14;14;4;1;1,14;14;4;1;1,14;14;4;1;1,26S proteasome non-ATPase regulatory subunit 1,PSMD1,sp|Q99460|PSMD1_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2;tr|A0A087WW66|A0A087WW66_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=1,14,14,20.3,4.55156783181132,4.41900817165282,27.7856265723038,27.4512048221674
P22670;P48378;P48380;H0Y7W5;F6USP3,P22670,14;2;2;1;1,14;2;2;1;1,14;2;2;1;1,MHC class II regulatory factor RFX1,RFX1,sp|P22670|RFX1_HUMAN MHC class II regulatory factor RFX1 OS=Homo sapiens OX=9606 GN=RFX1 PE=1 SV=2,14,14,18.8,28.416230372104,28.2300894264501,25.795234506968,25.495367348406
O60749;D6RC15,O60749,16;5,14;5,14;5,Sorting nexin-2,SNX2,sp|O60749|SNX2_HUMAN Sorting nexin-2 OS=Homo sapiens OX=9606 GN=SNX2 PE=1 SV=2,16,14,35.6,4.55156783181132,4.41900817165282,28.2890765886668,28.3704019975293
Q15208;H0YGN4,Q15208,16;2,16;2,14;0,Serine/threonine-protein kinase 38,STK38,sp|Q15208|STK38_HUMAN Serine/threonine-protein kinase 38 OS=Homo sapiens OX=9606 GN=STK38 PE=1 SV=1,16,14,39.1,27.3326187286455,25.9257862167302,29.4500643672638,29.1751948120304
Q9Y6A5;A0A494BZT8;Q8IX09;C9JWI7;H0Y8F2;C9JA91;E7EMT0;A0A494C117;F8WC55,Q9Y6A5;A0A494BZT8,14;14;3;3;3;3;3;3;1,14;14;3;3;3;3;3;3;1,14;14;3;3;3;3;3;3;1,Transforming acidic coiled-coil-containing protein 3,TACC3,sp|Q9Y6A5|TACC3_HUMAN Transforming acidic coiled-coil-containing protein 3 OS=Homo sapiens OX=9606 GN=TACC3 PE=1 SV=1;tr|A0A494BZT8|A0A494BZT8_HUMAN Transforming acidic coiled-coil-containing protein 3 OS=Homo sapiens OX=9606 GN=TACC3 PE=1 SV=1,14,14,22.9,4.55156783181132,4.41900817165282,27.9432431027051,28.0892691869094
P37802;X6RJP6;Q9UI15;C9J5W6,P37802;X6RJP6,14;13;1;1,14;13;1;1,14;13;1;1,Transgelin-2,TAGLN2,sp|P37802|TAGL2_HUMAN Transgelin-2 OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=3;tr|X6RJP6|X6RJP6_HUMAN Transgelin-2 (Fragment) OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=1,14,14,71.4,28.8802278148843,27.1047959643528,32.8614741959222,32.6877078676971
P17987;E7ERF2;E7EQR6;F5H282;F5GZI8;F5H136;F5GZ03;F5GYL4;F5H676;F5H726;F5H7Y1,P17987;E7ERF2;E7EQR6;F5H282,14;10;8;7;4;4;4;3;3;2;1,14;10;8;7;4;4;4;3;3;2;1,14;10;8;7;4;4;4;3;3;2;1,T-complex protein 1 subunit alpha,TCP1,sp|P17987|TCPA_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7ERF2|E7ERF2_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7EQR6|E7EQR6_HUMAN T-complex protein 1 subunit alpha OS=,14,14,31.3,4.55156783181132,4.41900817165282,27.4325299217842,27.3422319104018
Q8IWB9;A0A087WVA8;J3KRZ8,Q8IWB9;A0A087WVA8;J3KRZ8,14;13;12,14;13;12,14;13;12,Testis-expressed sequence 2 protein,TEX2,sp|Q8IWB9|TEX2_HUMAN Testis-expressed protein 2 OS=Homo sapiens OX=9606 GN=TEX2 PE=1 SV=2;tr|A0A087WVA8|A0A087WVA8_HUMAN Testis-expressed protein 2 OS=Homo sapiens OX=9606 GN=TEX2 PE=1 SV=1;tr|J3KRZ8|J3KRZ8_HUMAN Testis-expressed protein 2 (Fragment) OS=Ho,14,14,20.0,4.55156783181132,4.41900817165282,28.0660462300921,27.3449426293784
Q04724;A0A669KBK8;F6T2C8;A0A669KAE5;K7EPD4;K7EPF3;Q5T3G2;K7ESD8;Q5JSY8;Q5JSY7;H7C4E4;A0A669KBB1,Q04724,51;11;6;6;4;4;4;4;4;4;3;1,51;11;6;6;4;4;4;4;4;4;3;1,14;7;6;2;0;0;0;0;0;0;0;0,Transducin-like enhancer protein 1,TLE1,sp|Q04724|TLE1_HUMAN Transducin-like enhancer protein 1 OS=Homo sapiens OX=9606 GN=TLE1 PE=1 SV=2,51,14,64.9,38.9189713808158,38.382739426827,23.7491918268356,23.672927686643
Q32P41;G3V494;G3V5X1,Q32P41,14;1;1,14;1;1,14;1;1,tRNA (guanine(37)-N1)-methyltransferase,TRMT5,sp|Q32P41|TRM5_HUMAN tRNA (guanine(37)-N1)-methyltransferase OS=Homo sapiens OX=9606 GN=TRMT5 PE=1 SV=2,14,14,40.1,25.8796320436615,24.6493820590422,27.8826784015658,27.8219544593472
Q9H0D6,Q9H0D6,14,14,14,5-3 exoribonuclease 2,XRN2,sp|Q9H0D6|XRN2_HUMAN 5-3 exoribonuclease 2 OS=Homo sapiens OX=9606 GN=XRN2 PE=1 SV=1,14,14,17.1,28.6409970706925,27.7553179296324,27.1207012592301,26.7793149862456
Q9P1Z0;Q8NAP3;A0A1B0GV48;D6RBC4,Q9P1Z0,14;1;1;1,14;1;1;1,14;1;1;1,Zinc finger and BTB domain-containing protein 4,ZBTB4,sp|Q9P1Z0|ZBTB4_HUMAN Zinc finger and BTB domain-containing protein 4 OS=Homo sapiens OX=9606 GN=ZBTB4 PE=1 SV=3,14,14,17.1,29.0944381993405,28.0439559452618,24.9223337003573,23.8375932881191
Q9UPT8;M0QY97,Q9UPT8;M0QY97,14;13,14;13,14;13,Zinc finger CCCH domain-containing protein 4,ZC3H4,sp|Q9UPT8|ZC3H4_HUMAN Zinc finger CCCH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=ZC3H4 PE=1 SV=3;tr|M0QY97|M0QY97_HUMAN Zinc finger CCCH domain-containing protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=ZC3H4 PE=1 SV=1,14,14,19.0,27.8653182290019,27.7592605905486,28.4291011023309,27.6840495737805
O14617;A0A2R8Y611;A0A2R8Y4J3;A0A087WYN6,O14617;A0A2R8Y611;A0A2R8Y4J3,15;11;9;3,15;11;9;3,15;11;9;3,AP-3 complex subunit delta-1,AP3D1,sp|O14617|AP3D1_HUMAN AP-3 complex subunit delta-1 OS=Homo sapiens OX=9606 GN=AP3D1 PE=1 SV=1;tr|A0A2R8Y611|A0A2R8Y611_HUMAN AP-3 complex subunit delta-1 (Fragment) OS=Homo sapiens OX=9606 GN=AP3D1 PE=1 SV=1;tr|A0A2R8Y4J3|A0A2R8Y4J3_HUMAN AP-3 complex subu,15,15,17.2,4.55156783181132,4.41900817165282,28.1783091678173,27.4440325137668
Q99700;V9GY86;A0A5F9ZHW5;H0YH87;A0A5F9ZHX3;A0A2R8Y7P6;A0A2R8YDM9;A0A2R8Y5A6;A0A2R8Y7E6;A0A5F9ZI57;F8VQP2;F8WB06;A0A5F9ZHH4;F8W0B5;A0A5F9ZH85;F8VRK6;F8WB05,Q99700;V9GY86;A0A5F9ZHW5;H0YH87;A0A5F9ZHX3;A0A2R8Y7P6;A0A2R8YDM9;A0A2R8Y5A6;A0A2R8Y7E6;A0A5F9ZI57;F8VQP2;F8WB06;A0A5F9ZHH4;F8W0B5;A0A5F9ZH85,15;15;15;15;15;15;15;15;15;15;14;14;13;10;8;5;1,15;15;15;15;15;15;15;15;15;15;14;14;13;10;8;5;1,15;15;15;15;15;15;15;15;15;15;14;14;13;10;8;5;1,Ataxin-2,ATXN2,sp|Q99700|ATX2_HUMAN Ataxin-2 OS=Homo sapiens OX=9606 GN=ATXN2 PE=1 SV=2;tr|V9GY86|V9GY86_HUMAN Ataxin-2 OS=Homo sapiens OX=9606 GN=ATXN2 PE=1 SV=1;tr|A0A5F9ZHW5|A0A5F9ZHW5_HUMAN Ataxin-2 OS=Homo sapiens OX=9606 GN=ATXN2 PE=1 SV=1;tr|H0YH87|H0YH87_HUMAN At,15,15,18.1,26.0732465844883,25.5647510696388,28.4873463869546,27.8978144425491
Q6FI81;H3BV90;H3BT65;H3BUG4;H3BPG7;H3BQ23;H3BTZ8,Q6FI81;H3BV90;H3BT65;H3BUG4;H3BPG7,15;13;12;11;10;7;1,15;13;12;11;10;7;1,15;13;12;11;10;7;1,Anamorsin,CIAPIN1,sp|Q6FI81|CPIN1_HUMAN Anamorsin OS=Homo sapiens OX=9606 GN=CIAPIN1 PE=1 SV=2;tr|H3BV90|H3BV90_HUMAN Fe-S cluster assembly protein DRE2 OS=Homo sapiens OX=9606 GN=CIAPIN1 PE=1 SV=1;tr|H3BT65|H3BT65_HUMAN Anamorsin OS=Homo sapiens OX=9606 GN=CIAPIN1 PE=1 SV=,15,15,57.4,25.300686027924,23.8570933390717,29.6607984238152,29.8685744958408
O95786;A2A376,O95786;A2A376,15;12,15;12,15;12,Probable ATP-dependent RNA helicase DDX58,DDX58,sp|O95786|DDX58_HUMAN Antiviral innate immune response receptor RIG-I OS=Homo sapiens OX=9606 GN=DDX58 PE=1 SV=2;tr|A2A376|A2A376_HUMAN Antiviral innate immune response receptor RIG-I OS=Homo sapiens OX=9606 GN=DDX58 PE=1 SV=1,15,15,18.3,4.55156783181132,4.41900817165282,27.7716540848931,27.5348981855884
O60443;C9JSR4;H7C147;H7BZJ0,O60443;C9JSR4,15;12;5;4,15;12;5;4,15;12;5;4,Non-syndromic hearing impairment protein 5,DFNA5,sp|O60443|GSDME_HUMAN Gasdermin-E OS=Homo sapiens OX=9606 GN=GSDME PE=1 SV=2;tr|C9JSR4|C9JSR4_HUMAN Gasdermin-E OS=Homo sapiens OX=9606 GN=GSDME PE=1 SV=2,15,15,34.7,4.55156783181132,4.41900817165282,29.3377948375936,28.8603534003307
Q9NZB2;A0A0C4DG79;A0A494C0Y9;A0A0C4DH52;Q5T035,Q9NZB2;A0A0C4DG79,15;9;5;3;1,15;9;5;3;1,15;9;5;3;1,Constitutive coactivator of PPAR-gamma-like protein 1,FAM120A,sp|Q9NZB2|F120A_HUMAN Constitutive coactivator of PPAR-gamma-like protein 1 OS=Homo sapiens OX=9606 GN=FAM120A PE=1 SV=2;tr|A0A0C4DG79|A0A0C4DG79_HUMAN Constitutive coactivator of PPAR-gamma-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=FAM120A PE=1,15,15,18.9,4.55156783181132,4.41900817165282,27.4091649534698,27.340110611621
P85037;U3KQ26,P85037,17;3,17;3,15;3,Forkhead box protein K1,FOXK1,sp|P85037|FOXK1_HUMAN Forkhead box protein K1 OS=Homo sapiens OX=9606 GN=FOXK1 PE=1 SV=1,17,15,24.6,28.4333261550628,27.9753614404802,27.7844413509302,27.6293006951018
Q8IY81;J3KS36,Q8IY81,15;1,15;1,15;1,pre-rRNA processing protein FTSJ3,FTSJ3,sp|Q8IY81|SPB1_HUMAN pre-rRNA 2-O-ribose RNA methyltransferase FTSJ3 OS=Homo sapiens OX=9606 GN=FTSJ3 PE=1 SV=2,15,15,25.7,27.2884166485607,26.1952603035962,28.733341585393,28.649450587485
P11413;E7EUI8;E7EM57;E9PD92,P11413;E7EUI8;E7EM57;E9PD92,15;11;10;9,15;11;10;9,15;11;10;9,Glucose-6-phosphate 1-dehydrogenase,G6PD,sp|P11413|G6PD_HUMAN Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens OX=9606 GN=G6PD PE=1 SV=4;tr|E7EUI8|E7EUI8_HUMAN Glucose-6-phosphate 1-dehydrogenase (Fragment) OS=Homo sapiens OX=9606 GN=G6PD PE=1 SV=8;tr|E7EM57|E7EM57_HUMAN Glucose-6-phosphate 1-,15,15,34.8,4.55156783181132,4.41900817165282,27.8851248326962,28.0239028805104
P22102;C9JZG2;C9JKQ7;C9JBJ1;C9JTV6;F8WD69;A0A140TA71,P22102,15;2;2;2;2;2;1,15;2;2;2;2;2;1,15;2;2;2;2;2;1,Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase,GART,sp|P22102|PUR2_HUMAN Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1,15,15,22.2,4.55156783181132,4.41900817165282,28.0841576386113,27.7263743005708
Q9UKN8,Q9UKN8,15,15,15,General transcription factor 3C polypeptide 4,GTF3C4,sp|Q9UKN8|TF3C4_HUMAN General transcription factor 3C polypeptide 4 OS=Homo sapiens OX=9606 GN=GTF3C4 PE=1 SV=2,15,15,21.0,27.581615048171,26.7043779794849,27.5971887333906,27.2974535370017
P22626;A0A087WUI2,P22626;A0A087WUI2,15;11,15;11,15;11,Heterogeneous nuclear ribonucleoproteins A2/B1,HNRNPA2B1,sp|P22626|ROA2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=2;tr|A0A087WUI2|A0A087WUI2_HUMAN Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Homo sapiens OX=9606 GN=HNRNPA2B1 PE=1 SV=1,15,15,47.3,29.7321773130648,29.1001654798468,28.6239399690328,28.8488212895686
Q53T59;F6TR53;B5MC96;H7BZZ1;A0A494C0K6;H7C0Y9;F8WDN8;A0A0D9SFN1,Q53T59;F6TR53;B5MC96,15;11;9;4;3;2;2;1,15;11;9;4;3;2;2;1,15;11;9;4;3;2;2;1,HCLS1-binding protein 3,HS1BP3,sp|Q53T59|H1BP3_HUMAN HCLS1-binding protein 3 OS=Homo sapiens OX=9606 GN=HS1BP3 PE=1 SV=1;tr|F6TR53|F6TR53_HUMAN HCLS1-binding protein 3 OS=Homo sapiens OX=9606 GN=HS1BP3 PE=1 SV=1;tr|B5MC96|B5MC96_HUMAN HCLS1-binding protein 3 OS=Homo sapiens OX=9606 GN=H,15,15,41.1,4.55156783181132,4.41900817165282,29.9148472334455,29.6337758928103
P34932;A0A087WYC1;A0A087WTS8,P34932;A0A087WYC1;A0A087WTS8,17;15;11,16;14;11,15;13;10,Heat shock 70 kDa protein 4,HSPA4,sp|P34932|HSP74_HUMAN Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=4;tr|A0A087WYC1|A0A087WYC1_HUMAN Heat shock 70 kDa protein 4 OS=Homo sapiens OX=9606 GN=HSPA4 PE=1 SV=1;tr|A0A087WTS8|A0A087WTS8_HUMAN Heat shock 70 kDa protein 4 OS,17,15,28.8,23.5404960608454,24.6201406072932,28.4732073037603,28.4461248354724
F8W930;Q9Y6M1;Q9NZI8,F8W930;Q9Y6M1,16;16;1,16;16;1,15;15;0,Insulin-like growth factor 2 mRNA-binding protein 2,IGF2BP2,tr|F8W930|F8W930_HUMAN Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens OX=9606 GN=IGF2BP2 PE=1 SV=1;sp|Q9Y6M1|IF2B2_HUMAN Insulin-like growth factor 2 mRNA-binding protein 2 OS=Homo sapiens OX=9606 GN=IGF2BP2 PE=1 SV=2,16,15,33.9,4.55156783181132,4.41900817165282,28.8549851989536,28.8866372137339
Q12906;K7EQR9;K7EKJ9;K7ERM6;K7ENK6;K7EM82;K7EJ09;K7ER69;K7EQ75;K7EMZ8,Q12906,18;4;4;2;2;2;2;2;1;1,18;4;4;2;2;2;2;2;1;1,15;4;4;2;2;2;2;2;1;1,Interleukin enhancer-binding factor 3,ILF3,sp|Q12906|ILF3_HUMAN Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3,18,15,22.5,27.2820658164083,26.1109601862548,28.4583025329649,28.1571616376084
Q9ULH0;E9PH70;A0A1W2PPB7;H0Y8E4,Q9ULH0;E9PH70;A0A1W2PPB7;H0Y8E4,15;9;9;8,15;9;9;8,15;9;9;8,Kinase D-interacting substrate of 220 kDa,KIDINS220,sp|Q9ULH0|KDIS_HUMAN Kinase D-interacting substrate of 220 kDa OS=Homo sapiens OX=9606 GN=KIDINS220 PE=1 SV=3;tr|E9PH70|E9PH70_HUMAN Kinase D-interacting substrate of 220 kDa (Fragment) OS=Homo sapiens OX=9606 GN=KIDINS220 PE=1 SV=1;tr|A0A1W2PPB7|A0A1W2PPB,15,15,12.9,4.55156783181132,4.41900817165282,27.1196133657459,26.559540120412
E7EVA0;B5MEG9;H7C456;H0Y2V1;F8W9U4;A0A0J9YVV8;A0A0J9YW37,E7EVA0,74;19;13;12;11;4;4,74;19;13;12;11;4;4,15;3;0;0;0;0;0,Microtubule-associated protein,MAP4,tr|E7EVA0|E7EVA0_HUMAN Microtubule-associated protein OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=1,74,15,37.3,27.6963738277289,27.0101997505577,35.053061615522,34.8533165462491
Q14814;Q05BX2;H0YM62;A0A0D9SGI5;A0A1B0GV32;A0A0R4J2G5;A0A0D9SFD0;D6RJG6;D8L7E9;D6RC63;D6R942;H0YKY6;Q02078;D6RCM6;D6RG21;A0A1B0GTW4;D6RB91;D6RG14;D6RJA7;Q06413;A0A0D9SET2,Q14814,15;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,15;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,15;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,Myocyte-specific enhancer factor 2D,MEF2D,sp|Q14814|MEF2D_HUMAN Myocyte-specific enhancer factor 2D OS=Homo sapiens OX=9606 GN=MEF2D PE=1 SV=1,15,15,31.7,30.6680550641102,30.5015190886805,28.0908344524849,28.0951679325171
Q86U44;H0YFV6;F5H6D8;B4DTN4;B4E349,Q86U44,15;7;6;6;3,15;7;6;6;3,15;7;6;6;3,N6-adenosine-methyltransferase 70 kDa subunit,METTL3,sp|Q86U44|MTA70_HUMAN N6-adenosine-methyltransferase catalytic subunit OS=Homo sapiens OX=9606 GN=METTL3 PE=1 SV=2,15,15,36.2,25.6292867969081,23.1462063108128,28.1664817778458,27.7163342656406
O43795;E9PDF6;H7C2Y7;E7EQD9;C9JYW1;C9JUP5;A0A0U1RRI3;C9K0I9;G3V342,O43795;E9PDF6,17;17;6;4;3;2;2;1;1,17;17;6;4;3;2;2;1;1,15;15;6;3;2;2;2;1;0,Unconventional myosin-Ib,MYO1B,sp|O43795|MYO1B_HUMAN Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=3;tr|E9PDF6|E9PDF6_HUMAN Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=1,17,15,19.2,4.55156783181132,4.41900817165282,27.7260494204738,27.1439433568914
Q96RE7;K7ELC5;K7ENW4;Q96BF6,Q96RE7,15;3;3;1,15;3;3;1,15;3;3;1,Nucleus accumbens-associated protein 1,NACC1,sp|Q96RE7|NACC1_HUMAN Nucleus accumbens-associated protein 1 OS=Homo sapiens OX=9606 GN=NACC1 PE=1 SV=1,15,15,39.5,29.9531038181047,29.777105663905,28.2069947274084,27.9139347489049
Q9BPX3;H0Y9Z8;D6RA93,Q9BPX3,15;3;2,15;3;2,15;3;2,Condensin complex subunit 3,NCAPG,sp|Q9BPX3|CND3_HUMAN Condensin complex subunit 3 OS=Homo sapiens OX=9606 GN=NCAPG PE=1 SV=1,15,15,18.9,4.55156783181132,4.41900817165282,28.3963185083275,28.0318103894775
Q7Z417,Q7Z417,15,15,15,Nuclear fragile X mental retardation-interacting protein 2,NUFIP2,sp|Q7Z417|NUFP2_HUMAN Nuclear fragile X mental retardation-interacting protein 2 OS=Homo sapiens OX=9606 GN=NUFIP2 PE=1 SV=1,15,15,33.1,26.141918466761,25.6387067933863,29.2724868395963,28.8662619765581
P29590;H3BT57;H3BT29;H3BUJ5;H3BVD2,P29590;H3BT57;H3BT29,15;10;8;7;4,15;10;8;7;4,15;10;8;7;4,Protein PML,PML,sp|P29590|PML_HUMAN Protein PML OS=Homo sapiens OX=9606 GN=PML PE=1 SV=3;tr|H3BT57|H3BT57_HUMAN Protein PML OS=Homo sapiens OX=9606 GN=PML PE=1 SV=1;tr|H3BT29|H3BT29_HUMAN Protein PML (Fragment) OS=Homo sapiens OX=9606 GN=PML PE=1 SV=1,15,15,19.4,27.2682982665629,26.5643602485303,28.1936164206052,28.0402498322588
P49756;E9PQU5;H0YE46;E9PSE8,P49756,15;6;2;1,15;6;2;1,15;6;2;1,RNA-binding protein 25,RBM25,sp|P49756|RBM25_HUMAN RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3,15,15,23.4,29.4618968680697,28.7689126657158,28.1962926435622,28.4090030530049
Q96EV2;H0Y3K4;H7C0H2;H0Y3K3;A0A0C4DFS3;H7BXM6;A8MTF7,Q96EV2;H0Y3K4,15;11;3;2;2;2;1,15;11;3;2;2;2;1,15;11;3;2;2;2;1,RNA-binding protein 33,RBM33,sp|Q96EV2|RBM33_HUMAN RNA-binding protein 33 OS=Homo sapiens OX=9606 GN=RBM33 PE=1 SV=3;tr|H0Y3K4|H0Y3K4_HUMAN RNA-binding protein 33 (Fragment) OS=Homo sapiens OX=9606 GN=RBM33 PE=1 SV=1,15,15,18.9,28.3409170726308,28.1679655151009,29.0285208596718,28.707771278589
Q5UIP0;H7BZN3;H7C2B5,Q5UIP0;H7BZN3,15;10;2,15;10;2,15;10;2,Telomere-associated protein RIF1,RIF1,sp|Q5UIP0|RIF1_HUMAN Telomere-associated protein RIF1 OS=Homo sapiens OX=9606 GN=RIF1 PE=1 SV=2;tr|H7BZN3|H7BZN3_HUMAN Telomere-associated protein RIF1 (Fragment) OS=Homo sapiens OX=9606 GN=RIF1 PE=1 SV=1,15,15,8.5,26.7545535878711,26.4107857721075,26.7480402809124,25.1315156870479
Q92541;H0YKX1,Q92541,15;5,15;5,15;5,RNA polymerase-associated protein RTF1 homolog,RTF1,sp|Q92541|RTF1_HUMAN RNA polymerase-associated protein RTF1 homolog OS=Homo sapiens OX=9606 GN=RTF1 PE=1 SV=4,15,15,25.1,27.5239508536172,25.955777417763,28.3350493393536,27.7816303575601
H7BXF5;A0A2R8YDB8;Q9H0E3;C9J683,H7BXF5;A0A2R8YDB8;Q9H0E3,15;15;14;1,15;15;14;1,15;15;14;1,Histone deacetylase complex subunit SAP130,SAP130,tr|H7BXF5|H7BXF5_HUMAN Histone deacetylase complex subunit SAP130 OS=Homo sapiens OX=9606 GN=SAP130 PE=1 SV=1;tr|A0A2R8YDB8|A0A2R8YDB8_HUMAN Histone deacetylase complex subunit SAP130 OS=Homo sapiens OX=9606 GN=SAP130 PE=1 SV=1;sp|Q9H0E3|SP130_HUMAN Histon,15,15,14.5,30.9190457718078,30.710302813442,27.9351145901709,27.994693962783
Q13813;A0A0D9SF54;A0A0D9SGF6,Q13813;A0A0D9SF54;A0A0D9SGF6,15;15;15,15;15;15,15;15;15,"Spectrin alpha chain, non-erythrocytic 1",SPTAN1,"sp|Q13813|SPTN1_HUMAN Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=3;tr|A0A0D9SF54|A0A0D9SF54_HUMAN Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=1;tr|A0A0D9SGF6|A0A0D9SGF6_HUMAN Sp",15,15,8.7,4.55156783181132,4.41900817165282,26.9840279384423,25.6911505425577
O60763;REV__R4GMN2;REV__Q5VZ89,O60763,15;1;1,15;1;1,15;1;1,General vesicular transport factor p115,USO1,sp|O60763|USO1_HUMAN General vesicular transport factor p115 OS=Homo sapiens OX=9606 GN=USO1 PE=1 SV=2,15,15,21.6,4.55156783181132,4.41900817165282,28.2691904713167,27.7579263794722
Q9NZC7;A0A087WZG5;F5H3R5,Q9NZC7,15;6;4,15;6;4,15;6;4,WW domain-containing oxidoreductase,WWOX,sp|Q9NZC7|WWOX_HUMAN WW domain-containing oxidoreductase OS=Homo sapiens OX=9606 GN=WWOX PE=1 SV=1,15,15,51.0,4.55156783181132,4.41900817165282,29.5042498502499,29.3818313127745
P12956;B1AHC9,P12956;B1AHC9,15;14,15;14,15;14,X-ray repair cross-complementing protein 6,XRCC6,sp|P12956|XRCC6_HUMAN X-ray repair cross-complementing protein 6 OS=Homo sapiens OX=9606 GN=XRCC6 PE=1 SV=2;tr|B1AHC9|B1AHC9_HUMAN X-ray repair cross-complementing protein 6 OS=Homo sapiens OX=9606 GN=XRCC6 PE=1 SV=1,15,15,33.7,26.1044760630162,25.2654216126912,28.3498428632047,28.0571370211022
