PWP1_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
PHB2,0.1685783801,0.297760606435874,0,Q99623;J3KPX7;F5GY37;F5GWA7;F5H3X6;F5H0C5;F5H2D2,Q99623;J3KPX7;F5GY37;F5GWA7;F5H3X6,26;25;24;18;15;9;7,26;25;24;18;15;9;7,26;25;24;18;15;9;7,Prohibitin-2,PHB2,sp|Q99623|PHB2_HUMAN Prohibitin-2 OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2;tr|J3KPX7|J3KPX7_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2;tr|F5GY37|F5GY37_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=1;tr|F5GWA7|F5GWA7_HUMAN Prohi,26,26,69.2,299
KIF2C,-0.8696376258,0.00408923692326128,0,Q99661;Q5JR91;H0Y5Z9,Q99661;Q5JR91,3;2;1,3;2;1,3;2;1,Kinesin-like protein KIF2C;Kinesin-like protein,KIF2C,sp|Q99661|KIF2C_HUMAN Kinesin-like protein KIF2C OS=Homo sapiens OX=9606 GN=KIF2C PE=1 SV=2;tr|Q5JR91|Q5JR91_HUMAN Kinesin-like protein KIF2C (Fragment) OS=Homo sapiens OX=9606 GN=KIF2C PE=1 SV=1,3,3,6.2,725
HSD17B10,0.2818858812,0.0896492341627161,0,Q99714;Q5H928,Q99714;Q5H928,18;12,18;12,18;12,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,sp|Q99714|HCD2_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=3;tr|Q5H928|Q5H928_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=1,18,18,91.2,261
NAP1L4,0.5700953275,0.254033666444745,0,Q99733;C9J6D1;C9JZI7;E9PNW0;E9PJJ2;E9PS34;E9PNJ7;A8MXH2;E9PKT8;E9PKI2;C9J1B1;E9PP22;H0YCI4,Q99733;C9J6D1;C9JZI7;E9PNW0;E9PJJ2;E9PS34;E9PNJ7;A8MXH2;E9PKT8,13;11;11;10;10;10;10;9;9;6;5;5;3,11;9;9;8;8;8;8;7;7;6;5;5;3,11;9;9;8;8;8;8;7;7;6;5;5;3,Nucleosome assembly protein 1-like 4,NAP1L4,sp|Q99733|NP1L4_HUMAN Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1;tr|C9J6D1|C9J6D1_HUMAN Nucleosome assembly protein 1-like 4 (Fragment) OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1;tr|C9JZI7|C9JZI7_HUMAN Nucleosome asse,13,11,36.8,375
CCT7,-0.1444721207,0.210722214036128,0,Q99832;F8WAM2;F8WBP8;A0A0D9SG95,Q99832,35;8;1;1,35;8;1;1,35;8;1;1,T-complex protein 1 subunit eta,CCT7,sp|Q99832|TCPH_HUMAN T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2,35,35,71.1,543
NIPSNAP1,-0.3988987808,0.0352438360786127,0,Q9BPW8;H7C2U6;C9JDV8;F8WCR5,Q9BPW8;H7C2U6,9;5;3;1,9;5;3;1,9;5;3;1,Protein NipSnap homolog 1,NIPSNAP1,sp|Q9BPW8|NIPS1_HUMAN Protein NipSnap homolog 1 OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1;tr|H7C2U6|H7C2U6_HUMAN Protein NipSnap homolog 1 (Fragment) OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1,9,9,47.9,284
ARPC5L,0.1736043354,0.17593756936786,0,Q9BPX5,Q9BPX5,1,1,1,Actin-related protein 2/3 complex subunit 5-like protein,ARPC5L,sp|Q9BPX5|ARP5L_HUMAN Actin-related protein 2/3 complex subunit 5-like protein OS=Homo sapiens OX=9606 GN=ARPC5L PE=1 SV=1,1,1,7.8,153
WDR77,-0.028466259,0.879231305995492,0,Q9BQA1;H0Y711,Q9BQA1;H0Y711,4;2,4;2,4;2,Methylosome protein 50,WDR77,sp|Q9BQA1|MEP50_HUMAN Methylosome protein 50 OS=Homo sapiens OX=9606 GN=WDR77 PE=1 SV=1;tr|H0Y711|H0Y711_HUMAN Methylosome protein 50 (Fragment) OS=Homo sapiens OX=9606 GN=WDR77 PE=1 SV=1,4,4,11.1,342
MYBBP1A,1.702924487,0.000532685718649341,1,Q9BQG0;I3L1L3,Q9BQG0;I3L1L3,16;14,16;14,16;14,Myb-binding protein 1A,MYBBP1A,sp|Q9BQG0|MBB1A_HUMAN Myb-binding protein 1A OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=2;tr|I3L1L3|I3L1L3_HUMAN Myb-binding protein 1A (Fragment) OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=1,16,16,16.5,1328
CORO1B,-0.1003775356,0.522316740287882,0,Q9BR76;A0A087WW53;F5H390;F5H0D2,Q9BR76;A0A087WW53;F5H390,10;6;6;2,10;6;6;2,10;6;6;2,Coronin-1B;Coronin,CORO1B,sp|Q9BR76|COR1B_HUMAN Coronin-1B OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1;tr|A0A087WW53|A0A087WW53_HUMAN Coronin OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1;tr|F5H390|F5H390_HUMAN Coronin OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1,10,10,27.4,489
TXNDC17,0.2289097524,0.0922050326934675,0,Q9BRA2;I3L2R6;I3L0K2;I3L3M7,Q9BRA2;I3L2R6;I3L0K2;I3L3M7,4;3;2;2,4;3;2;2,4;3;2;2,Thioredoxin domain-containing protein 17,TXNDC17,sp|Q9BRA2|TXD17_HUMAN Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1;tr|I3L2R6|I3L2R6_HUMAN Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1;tr|I3L0K2|I3L0K2_HUMAN Thioredoxin doma,4,4,30.9,123
GINS3,0.1648240977,0.20002271622354,0,Q9BRX5,Q9BRX5,2,2,2,DNA replication complex GINS protein PSF3,GINS3,sp|Q9BRX5|PSF3_HUMAN DNA replication complex GINS protein PSF3 OS=Homo sapiens OX=9606 GN=GINS3 PE=1 SV=1,2,2,14.8,216
ERP44,0.0215809263,0.874551565309232,0,Q9BS26,Q9BS26,12,12,12,Endoplasmic reticulum resident protein 44,ERP44,sp|Q9BS26|ERP44_HUMAN Endoplasmic reticulum resident protein 44 OS=Homo sapiens OX=9606 GN=ERP44 PE=1 SV=1,12,12,36.7,406
TACO1,0.4358105522,0.0659013801069444,0,Q9BSH4,Q9BSH4,4,4,4,Translational activator of cytochrome c oxidase 1,TACO1,sp|Q9BSH4|TACO1_HUMAN Translational activator of cytochrome c oxidase 1 OS=Homo sapiens OX=9606 GN=TACO1 PE=1 SV=1,4,4,23.2,297
ESYT1,0.0091475443,0.946877351558649,0,Q9BSJ8;F8VZB1,Q9BSJ8,25;4,25;4,25;4,Extended synaptotagmin-1,ESYT1,sp|Q9BSJ8|ESYT1_HUMAN Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1,25,25,32.2,1104
FAM103A1,-0.0927184059,0.773524011901967,0,Q9BTL3,Q9BTL3,1,1,1,RNMT-activating mini protein,FAM103A1,sp|Q9BTL3|RAMAC_HUMAN RNA guanine-N7 methyltransferase activating subunit OS=Homo sapiens OX=9606 GN=RAMAC PE=1 SV=1,1,1,14.4,118
TUBB6,0.3378145051,0.0296903868470102,0,Q9BUF5;K7ESM5;K7EL29;K7EN98;K7ESQ3;K7EQT3;K7EJ64;K7ERA8;K7EJZ4;K7EPE5;K7ES63,Q9BUF5;K7ESM5,28;20;8;7;6;6;6;6;6;6;5,19;11;7;7;6;6;6;6;6;6;3,16;8;7;7;6;6;6;6;6;6;3,Tubulin beta-6 chain,TUBB6,sp|Q9BUF5|TBB6_HUMAN Tubulin beta-6 chain OS=Homo sapiens OX=9606 GN=TUBB6 PE=1 SV=1;tr|K7ESM5|K7ESM5_HUMAN Tubulin beta chain (Fragment) OS=Homo sapiens OX=9606 GN=TUBB6 PE=1 SV=1,28,16,70.6,446
NTMT1,-0.0128017015,0.926561848674264,0,Q9BV86;S4R344;S4R3J7,Q9BV86,3;1;1,3;1;1,3;1;1,"N-terminal Xaa-Pro-Lys N-methyltransferase 1;N-terminal Xaa-Pro-Lys N-methyltransferase 1, N-terminally processed",NTMT1,sp|Q9BV86|NTM1A_HUMAN N-terminal Xaa-Pro-Lys N-methyltransferase 1 OS=Homo sapiens OX=9606 GN=NTMT1 PE=1 SV=3,3,3,19.7,223
TUBB2B,0.2965429055,0.0345950138231993,0,Q9BVA1,Q9BVA1,33,6,1,Tubulin beta-2B chain,TUBB2B,sp|Q9BVA1|TBB2B_HUMAN Tubulin beta-2B chain OS=Homo sapiens OX=9606 GN=TUBB2B PE=1 SV=1,33,1,65.8,445
TMEM109,-0.1272969969,0.503771526459799,0,Q9BVC6,Q9BVC6,2,2,2,Transmembrane protein 109,TMEM109,sp|Q9BVC6|TM109_HUMAN Transmembrane protein 109 OS=Homo sapiens OX=9606 GN=TMEM109 PE=1 SV=1,2,2,8.2,243
PBDC1,-0.0589989523,0.72752122190774,0,Q9BVG4,Q9BVG4,1,1,1,Protein PBDC1,PBDC1,sp|Q9BVG4|PBDC1_HUMAN Protein PBDC1 OS=Homo sapiens OX=9606 GN=PBDC1 PE=1 SV=1,1,1,4.3,233
TMED9,-0.2241283331,0.201799259872717,0,Q9BVK6,Q9BVK6,5,5,4,Transmembrane emp24 domain-containing protein 9,TMED9,sp|Q9BVK6|TMED9_HUMAN Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TMED9 PE=1 SV=2,5,4,23.4,235
GNL3,-0.1428171211,0.487301478262503,0,Q9BVP2,Q9BVP2,8,8,8,Guanine nucleotide-binding protein-like 3,GNL3,sp|Q9BVP2|GNL3_HUMAN Guanine nucleotide-binding protein-like 3 OS=Homo sapiens OX=9606 GN=GNL3 PE=1 SV=2,8,8,20.8,549
ACAT2,0.5760004081,0.161353224442639,0,Q9BWD1,Q9BWD1,4,4,4,"Acetyl-CoA acetyltransferase, cytosolic",ACAT2,"sp|Q9BWD1|THIC_HUMAN Acetyl-CoA acetyltransferase, cytosolic OS=Homo sapiens OX=9606 GN=ACAT2 PE=1 SV=2",4,4,19.4,397
RBM4,-0.2562561102,0.0777765777734915,0,Q9BWF3;E9PB51;D6R9K7;J3QRR5;Q9BQ04;E9PLB0;E9PM61;U3KQD5,Q9BWF3;E9PB51;D6R9K7;J3QRR5,9;7;5;5;4;3;3;3,9;7;5;5;4;3;3;3,9;7;5;5;4;3;3;3,RNA-binding protein 4,RBM4,sp|Q9BWF3|RBM4_HUMAN RNA-binding protein 4 OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1;tr|E9PB51|E9PB51_HUMAN RNA-binding protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1;tr|D6R9K7|D6R9K7_HUMAN RNA-binding protein 4 OS=Homo sapiens OX=9606 GN=R,9,9,33.5,364
SF3B5,-0.6033987159,0.00623966471228778,0,Q9BWJ5,Q9BWJ5,4,4,4,Splicing factor 3B subunit 5,SF3B5,sp|Q9BWJ5|SF3B5_HUMAN Splicing factor 3B subunit 5 OS=Homo sapiens OX=9606 GN=SF3B5 PE=1 SV=1,4,4,59.3,86
HINT2,-0.2744963928,0.0650750674084705,0,Q9BX68,Q9BX68,5,5,5,"Histidine triad nucleotide-binding protein 2, mitochondrial",HINT2,"sp|Q9BX68|HINT2_HUMAN Histidine triad nucleotide-binding protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=HINT2 PE=1 SV=1",5,5,52.1,163
SRRT,-0.1398789619,0.428368598482548,0,Q9BXP5;H7C3A1;H7C1K0;H7C0U8;A0A0A0MSP6,Q9BXP5;H7C3A1,14;12;3;1;1,14;12;3;1;1,14;12;3;1;1,Serrate RNA effector molecule homolog,SRRT,sp|Q9BXP5|SRRT_HUMAN Serrate RNA effector molecule homolog OS=Homo sapiens OX=9606 GN=SRRT PE=1 SV=1;tr|H7C3A1|H7C3A1_HUMAN Serrate RNA effector molecule homolog (Fragment) OS=Homo sapiens OX=9606 GN=SRRT PE=1 SV=1,14,14,17,876
QTRT1,0.1699376895,0.22592184944766,0,Q9BXR0;K7EL95;K7ESP6;K7EJ21,Q9BXR0,3;1;1;1,3;1;1;1,3;1;1;1,Queuine tRNA-ribosyltransferase,QTRT1,sp|Q9BXR0|TGT_HUMAN Queuine tRNA-ribosyltransferase catalytic subunit 1 OS=Homo sapiens OX=9606 GN=QTRT1 PE=1 SV=3,3,3,10.2,403
CECR5,-0.1221687258,0.674837415455679,0,Q9BXW7,Q9BXW7,6,6,6,Cat eye syndrome critical region protein 5,CECR5,sp|Q9BXW7|HDHD5_HUMAN Haloacid dehalogenase-like hydrolase domain-containing 5 OS=Homo sapiens OX=9606 GN=HDHD5 PE=1 SV=1,6,6,25.3,423
MRPL13,0.0451599588,0.801392103873197,0,Q9BYD1;E5RJI7;E5RFI2;H0YAX3,Q9BYD1;E5RJI7,9;7;2;1,9;7;2;1,9;7;2;1,"39S ribosomal protein L13, mitochondrial",MRPL13,"sp|Q9BYD1|RM13_HUMAN 39S ribosomal protein L13, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL13 PE=1 SV=1;tr|E5RJI7|E5RJI7_HUMAN 39S ribosomal protein L13, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL13 PE=1 SV=8",9,9,69.7,178
MRPL1,-0.2901394874,0.545585659818804,0,Q9BYD6;H0Y8N7,Q9BYD6;H0Y8N7,3;2,3;2,3;2,"39S ribosomal protein L1, mitochondrial",MRPL1,"sp|Q9BYD6|RM01_HUMAN 39S ribosomal protein L1, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL1 PE=1 SV=2;tr|H0Y8N7|H0Y8N7_HUMAN 39S ribosomal protein L1, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL1 PE=1 SV=1",3,3,10.5,325
NLN,-0.4357306566,0.0359047891892944,0,Q9BYT8;H0YAK4;E9PCB6;H0YAF7,Q9BYT8;H0YAK4;E9PCB6,6;4;4;2,6;4;4;2,6;4;4;2,"Neurolysin, mitochondrial",NLN,"sp|Q9BYT8|NEUL_HUMAN Neurolysin, mitochondrial OS=Homo sapiens OX=9606 GN=NLN PE=1 SV=1;tr|H0YAK4|H0YAK4_HUMAN Neurolysin, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=NLN PE=1 SV=1;tr|E9PCB6|E9PCB6_HUMAN Neurolysin, mitochondrial OS=Homo sapiens OX",6,6,11.5,704
OSBPL8,-0.0789096749,0.554404152057764,0,Q9BZF1;F8VUA7;F8VQX7,Q9BZF1;F8VUA7;F8VQX7,3;2;2,3;2;2,3;2;2,Oxysterol-binding protein-related protein 8;Oxysterol-binding protein,OSBPL8,sp|Q9BZF1|OSBL8_HUMAN Oxysterol-binding protein-related protein 8 OS=Homo sapiens OX=9606 GN=OSBPL8 PE=1 SV=3;tr|F8VUA7|F8VUA7_HUMAN Oxysterol-binding protein (Fragment) OS=Homo sapiens OX=9606 GN=OSBPL8 PE=1 SV=8;tr|F8VQX7|F8VQX7_HUMAN Oxysterol-binding p,3,3,4.7,889
RAB34,-0.1244669725,0.486887155835914,0,Q9BZG1;V9GY61;K7EJW7;K7EIF2;H7C0Y7;C9JBG0;Q96PJ7;E7ES60;C9JY26,Q9BZG1;V9GY61;K7EJW7;K7EIF2;H7C0Y7;C9JBG0;Q96PJ7;E7ES60,3;2;2;2;2;2;2;2;1,3;2;2;2;2;2;2;2;1,3;2;2;2;2;2;2;2;1,Ras-related protein Rab-34,RAB34,"sp|Q9BZG1|RAB34_HUMAN Ras-related protein Rab-34 OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=1;tr|V9GY61|V9GY61_HUMAN Ras-related protein Rab-34, isoform NARR (Fragment) OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=8;tr|K7EJW7|K7EJW7_HUMAN Ras-related protein Rab",3,3,13.1,259
DPY30,-0.8073469267,0.04618930454374,0,Q9C005,Q9C005,2,2,2,Protein dpy-30 homolog,DPY30,sp|Q9C005|DPY30_HUMAN Protein dpy-30 homolog OS=Homo sapiens OX=9606 GN=DPY30 PE=1 SV=1,2,2,27.3,99
NAT10,0.3148724289,0.191218091289856,0,Q9H0A0;A0A087WV29;E9PMU0;E9PJN6,Q9H0A0;A0A087WV29,20;17;3;2,20;17;3;2,20;17;3;2,N-acetyltransferase 10,NAT10,sp|Q9H0A0|NAT10_HUMAN RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=2;tr|A0A087WV29|A0A087WV29_HUMAN RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=1,20,20,28.3,1025
XRN2,-0.2415055641,0.096746630881166,0,Q9H0D6,Q9H0D6,15,15,15,5-3 exoribonuclease 2,XRN2,sp|Q9H0D6|XRN2_HUMAN 5-3 exoribonuclease 2 OS=Homo sapiens OX=9606 GN=XRN2 PE=1 SV=1,15,15,17.3,950
DDX47,-0.1452253267,0.213819965633137,0,Q9H0S4;F5H1N9,Q9H0S4,12;4,12;4,12;4,Probable ATP-dependent RNA helicase DDX47,DDX47,sp|Q9H0S4|DDX47_HUMAN Probable ATP-dependent RNA helicase DDX47 OS=Homo sapiens OX=9606 GN=DDX47 PE=1 SV=1,12,12,33.4,455
RAB1B;RAB1C,-0.306081034,0.0334506473739827,0,Q9H0U4;E9PLD0;Q92928,Q9H0U4;E9PLD0;Q92928,17;14;9,17;14;9,7;7;4,Ras-related protein Rab-1B;Putative Ras-related protein Rab-1C,RAB1B;RAB1C,sp|Q9H0U4|RAB1B_HUMAN Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1;tr|E9PLD0|E9PLD0_HUMAN Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1;sp|Q92928|RAB1C_HUMAN Putative Ras-related protein Rab-1C OS=Homo sapie,17,7,81.6,201
EHD4,-0.524285833,0.0292546017647547,0,Q9H223,Q9H223,9,9,7,EH domain-containing protein 4,EHD4,sp|Q9H223|EHD4_HUMAN EH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=EHD4 PE=1 SV=1,9,7,22.9,541
SLK,-1.3978149108,0.0626868096041196,0,Q9H2G2,Q9H2G2,2,2,2,STE20-like serine/threonine-protein kinase,SLK,sp|Q9H2G2|SLK_HUMAN STE20-like serine/threonine-protein kinase OS=Homo sapiens OX=9606 GN=SLK PE=1 SV=1,2,2,2.5,1235
MRPL46,-0.1467294095,0.287925686449894,0,Q9H2W6,Q9H2W6,5,5,5,"39S ribosomal protein L46, mitochondrial",MRPL46,"sp|Q9H2W6|RM46_HUMAN 39S ribosomal protein L46, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL46 PE=1 SV=1",5,5,19,279
PNN,-0.6742303261,0.0331419292911856,0,Q9H307;G3V5F0;G3V579,Q9H307,7;2;2,7;2;2,7;2;2,Pinin,PNN,sp|Q9H307|PININ_HUMAN Pinin OS=Homo sapiens OX=9606 GN=PNN PE=1 SV=5,7,7,12,717
TMX1,-0.1415551171,0.284733896799974,0,Q9H3N1;G3V448,Q9H3N1,6;2,6;2,6;2,Thioredoxin-related transmembrane protein 1,TMX1,sp|Q9H3N1|TMX1_HUMAN Thioredoxin-related transmembrane protein 1 OS=Homo sapiens OX=9606 GN=TMX1 PE=1 SV=1,6,6,23.9,280
EHD1,-0.7540201694,0.0610969618340057,0,Q9H4M9;A0A024R571;C9JC03;C9JIJ3;C9IZH1;C9J2Z4;C9JDQ8,Q9H4M9;A0A024R571;C9JC03,9;7;6;4;4;4;2,8;6;5;4;4;3;1,6;4;3;3;3;2;1,EH domain-containing protein 1,EHD1,sp|Q9H4M9|EHD1_HUMAN EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=2;tr|A0A024R571|A0A024R571_HUMAN EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=1;tr|C9JC03|C9JC03_HUMAN EH domain-containing protein 1 (Fra,9,6,22.5,534
NOL6,-0.2206496239,0.0883212081825252,0,Q9H6R4;A0A0A0MRW6;A0A0C4DFX0,Q9H6R4;A0A0A0MRW6,13;12;1,13;12;1,13;12;1,Nucleolar protein 6,NOL6,sp|Q9H6R4|NOL6_HUMAN Nucleolar protein 6 OS=Homo sapiens OX=9606 GN=NOL6 PE=1 SV=2;tr|A0A0A0MRW6|A0A0A0MRW6_HUMAN Nucleolar protein 6 OS=Homo sapiens OX=9606 GN=NOL6 PE=1 SV=1,13,13,16.6,1146
PTGES2,-0.1445260946,0.36963185930239,0,Q9H7Z7;X6RJ95;A6NHH0,Q9H7Z7;X6RJ95,10;5;4,10;5;4,10;5;4,Prostaglandin E synthase 2;Prostaglandin E synthase 2 truncated form,PTGES2,sp|Q9H7Z7|PGES2_HUMAN Prostaglandin E synthase 2 OS=Homo sapiens OX=9606 GN=PTGES2 PE=1 SV=1;tr|X6RJ95|X6RJ95_HUMAN Prostaglandin E synthase 2 (Fragment) OS=Homo sapiens OX=9606 GN=PTGES2 PE=1 SV=1,10,10,40.3,377
SFXN1,-0.1560863063,0.17414023838551,0,Q9H9B4;D6RDG7;S4R2X2;D6RFI0;D6RAE9,Q9H9B4;D6RDG7;S4R2X2;D6RFI0,10;6;6;6;3,10;6;6;6;3,9;6;6;6;3,Sideroflexin-1,SFXN1,sp|Q9H9B4|SFXN1_HUMAN Sideroflexin-1 OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=4;tr|D6RDG7|D6RDG7_HUMAN Sideroflexin-1 (Fragment) OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=1;tr|S4R2X2|S4R2X2_HUMAN Sideroflexin-1 OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=1;tr|,10,9,36,322
GRPEL1,-0.0866813671,0.562760718612431,0,Q9HAV7,Q9HAV7,8,8,8,"GrpE protein homolog 1, mitochondrial",GRPEL1,"sp|Q9HAV7|GRPE1_HUMAN GrpE protein homolog 1, mitochondrial OS=Homo sapiens OX=9606 GN=GRPEL1 PE=1 SV=2",8,8,37.8,217
C12orf10,-0.0739897913,0.570650222649377,0,Q9HB07;F8VQQ3;F8VR84;H3BPH3,Q9HB07;F8VQQ3;F8VR84,10;8;7;1,10;8;7;1,10;8;7;1,"UPF0160 protein MYG1, mitochondrial",C12orf10,sp|Q9HB07|MYG1_HUMAN MYG1 exonuclease OS=Homo sapiens OX=9606 GN=MYG1 PE=1 SV=3;tr|F8VQQ3|F8VQQ3_HUMAN MYG1 exonuclease OS=Homo sapiens OX=9606 GN=MYG1 PE=1 SV=1;tr|F8VR84|F8VR84_HUMAN MYG1 exonuclease OS=Homo sapiens OX=9606 GN=MYG1 PE=1 SV=1,10,10,34,376
CACYBP,-0.312421,0.444987098481963,0,Q9HB71;B2ZWH1,Q9HB71,6;1,6;1,6;1,Calcyclin-binding protein,CACYBP,sp|Q9HB71|CYBP_HUMAN Calcyclin-binding protein OS=Homo sapiens OX=9606 GN=CACYBP PE=1 SV=2,6,6,42.1,228
MCCC2,-1.3600379817,0.120298386219889,0,Q9HCC0;D6RD67;A0A0G2JM88;D6R9R1;D6RDF7,Q9HCC0;D6RD67,6;3;2;2;2,6;3;2;2;2,6;3;2;2;2,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",MCCC2,"sp|Q9HCC0|MCCB_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC2 PE=1 SV=1;tr|D6RD67|D6RD67_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MCCC2 PE=1 SV=2",6,6,14,563
SDF2L1,0.5989315598,0.0504291880822565,0,Q9HCN8,Q9HCN8,4,4,4,Stromal cell-derived factor 2-like protein 1,SDF2L1,sp|Q9HCN8|SDF2L_HUMAN Stromal cell-derived factor 2-like protein 1 OS=Homo sapiens OX=9606 GN=SDF2L1 PE=1 SV=2,4,4,40.7,221
TM9SF3,-0.1950003467,0.337906704548648,0,Q9HD45,Q9HD45,5,5,1,Transmembrane 9 superfamily member 3,TM9SF3,sp|Q9HD45|TM9S3_HUMAN Transmembrane 9 superfamily member 3 OS=Homo sapiens OX=9606 GN=TM9SF3 PE=1 SV=2,5,1,9.7,589
RAB18,-0.0368578198,0.780945855264113,0,Q9NP72;A0A087X163;Q5W0J0;H0Y6T8,Q9NP72;A0A087X163;Q5W0J0;H0Y6T8,6;5;3;3,6;5;3;3,6;5;3;3,Ras-related protein Rab-18,RAB18,sp|Q9NP72|RAB18_HUMAN Ras-related protein Rab-18 OS=Homo sapiens OX=9606 GN=RAB18 PE=1 SV=1;tr|A0A087X163|A0A087X163_HUMAN Ras-related protein Rab-18 OS=Homo sapiens OX=9606 GN=RAB18 PE=1 SV=1;tr|Q5W0J0|Q5W0J0_HUMAN Ras-related protein Rab-18 OS=Homo sapie,6,6,31.6,206
ALG13,0.7206968911,0.00361521674678787,0,Q9NP73;A0A096LNJ4;A0A087WX43;A0A096LNL2;D6RE84;A0A096LP10;A0A087WTT9;A0A1B0GVW6;A0A096LPI3,Q9NP73;A0A096LNJ4;A0A087WX43;A0A096LNL2;D6RE84;A0A096LP10;A0A087WTT9;A0A1B0GVW6,3;2;2;2;2;2;2;2;1,3;2;2;2;2;2;2;2;1,3;2;2;2;2;2;2;2;1,Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13,ALG13,sp|Q9NP73|ALG13_HUMAN Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13 OS=Homo sapiens OX=9606 GN=ALG13 PE=1 SV=2;tr|A0A096LNJ4|A0A096LNJ4_HUMAN Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ,3,3,3.3,1137
MRPS30,0.2796904077,0.468235226404454,0,Q9NP92,Q9NP92,3,3,3,"28S ribosomal protein S30, mitochondrial",MRPS30,"sp|Q9NP92|RT30_HUMAN 39S ribosomal protein S30, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS30 PE=1 SV=2",3,3,10.9,439
EXOSC4,-0.7713807213,0.0156433505881928,0,Q9NPD3;E9PPI9;E9PI41,Q9NPD3;E9PPI9;E9PI41,6;3;3,6;3;3,6;3;3,Exosome complex component RRP41,EXOSC4,sp|Q9NPD3|EXOS4_HUMAN Exosome complex component RRP41 OS=Homo sapiens OX=9606 GN=EXOSC4 PE=1 SV=3;tr|E9PPI9|E9PPI9_HUMAN Exosome complex component RRP41 OS=Homo sapiens OX=9606 GN=EXOSC4 PE=1 SV=1;tr|E9PI41|E9PI41_HUMAN Exosome complex component RRP41 (Fra,6,6,25.3,245
