FBXW5_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
VPS35,-0.2387566455,0.284435671093721,0,Q96QK1;I3L4S0;A0A1W2PP10;A0A3B3ITD4,Q96QK1,9;1;1;1,9;1;1;1,9;1;1;1,Vacuolar protein sorting-associated protein 35,VPS35,sp|Q96QK1|VPS35_HUMAN Vacuolar protein sorting-associated protein 35 OS=Homo sapiens OX=9606 GN=VPS35 PE=1 SV=2,9,9,17.2,796
PURB,0.0521978113,0.758333719615999,0,Q96QR8,Q96QR8,7,7,6,Transcriptional activator protein Pur-beta,PURB,sp|Q96QR8|PURB_HUMAN Transcriptional activator protein Pur-beta OS=Homo sapiens OX=9606 GN=PURB PE=1 SV=3,7,6,17.3,312
IFT140,0.53882518,0.0622869422675712,0,Q96RY7,Q96RY7,3,3,3,Intraflagellar transport protein 140 homolog,IFT140,sp|Q96RY7|IF140_HUMAN Intraflagellar transport protein 140 homolog OS=Homo sapiens OX=9606 GN=IFT140 PE=1 SV=1,3,3,4,1462
CDC5L,-0.2684397132,0.188490744325582,0,Q99459,Q99459,14,14,14,Cell division cycle 5-like protein,CDC5L,sp|Q99459|CDC5L_HUMAN Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2,14,14,22.4,802
PSMD1,0.2931976662,0.23988878727725,0,Q99460;A0A087WW66;H7C378;C9J9M4;F8WCE3;H7BZR6,Q99460;A0A087WW66,11;10;4;2;1;1,11;10;4;2;1;1,11;10;4;2;1;1,26S proteasome non-ATPase regulatory subunit 1,PSMD1,sp|Q99460|PSMD1_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2;tr|A0A087WW66|A0A087WW66_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=1,11,11,14.5,953
VAT1,-0.5644737877,0.0131840126719233,0,Q99536;K7ESA3;K7ERT7;K7ENX2;K7EM19;K7EJM4,Q99536;K7ESA3,10;5;4;2;2;1,10;5;4;2;2;1,10;5;4;2;2;1,Synaptic vesicle membrane protein VAT-1 homolog,VAT1,sp|Q99536|VAT1_HUMAN Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2;tr|K7ESA3|K7ESA3_HUMAN Synaptic vesicle membrane protein VAT-1 homolog (Fragment) OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=1,10,10,30.8,393
PLIN2,-0.6857438974,0.0723986737831291,0,Q99541;Q5SYF5;Q5SYF3;Q5SYF4,Q99541,10;3;2;2,10;3;2;2,10;3;2;2,Perilipin-2,PLIN2,sp|Q99541|PLIN2_HUMAN Perilipin-2 OS=Homo sapiens OX=9606 GN=PLIN2 PE=1 SV=2,10,10,35.2,437
NUP88,-0.4552611324,0.107390590357632,0,Q99567;J3KMX1;I3L4K7;I3L2W3;I3L245,Q99567;J3KMX1,5;3;1;1;1,5;3;1;1;1,5;3;1;1;1,Nuclear pore complex protein Nup88,NUP88,sp|Q99567|NUP88_HUMAN Nuclear pore complex protein Nup88 OS=Homo sapiens OX=9606 GN=NUP88 PE=1 SV=2;tr|J3KMX1|J3KMX1_HUMAN Nuclear pore complex protein Nup88 (Fragment) OS=Homo sapiens OX=9606 GN=NUP88 PE=1 SV=1,5,5,10.9,741
EIF3C;EIF3CL,-0.1653145292,0.374971519155241,0,Q99613;B5ME19;H3BPE4;H3BTY8;H3BPE3,Q99613;B5ME19,17;15;2;1;1,17;15;2;1;1,17;15;2;1;1,Eukaryotic translation initiation factor 3 subunit C;Eukaryotic translation initiation factor 3 subunit C-like protein,EIF3C;EIF3CL,sp|Q99613|EIF3C_HUMAN Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens OX=9606 GN=EIF3C PE=1 SV=1;sp|B5ME19|EIFCL_HUMAN Eukaryotic translation initiation factor 3 subunit C-like protein OS=Homo sapiens OX=9606 GN=EIF3CL PE=1 SV=1,17,17,21,913
TTC1,-0.8634865421,0.143852516234411,0,Q99614;H0YB37,Q99614;H0YB37,2;1,2;1,2;1,Tetratricopeptide repeat protein 1,TTC1,sp|Q99614|TTC1_HUMAN Tetratricopeptide repeat protein 1 OS=Homo sapiens OX=9606 GN=TTC1 PE=1 SV=1;tr|H0YB37|H0YB37_HUMAN Tetratricopeptide repeat protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=TTC1 PE=1 SV=1,2,2,7.9,292
PHB2,0.2643325492,0.161433897627342,0,Q99623;J3KPX7;F5GY37;F5GWA7;F5H3X6;F5H0C5;F5H2D2;U3KPZ5,Q99623;J3KPX7;F5GY37;F5GWA7;F5H3X6,28;27;25;18;15;9;7;1,28;27;25;18;15;9;7;1,28;27;25;18;15;9;7;1,Prohibitin-2,PHB2,sp|Q99623|PHB2_HUMAN Prohibitin-2 OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2;tr|J3KPX7|J3KPX7_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2;tr|F5GY37|F5GY37_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=1;tr|F5GWA7|F5GWA7_HUMAN Prohi,28,28,74.9,299
KIF2C,-1.2508509262,0.00135437989661263,1,Q99661;Q5JR91;H0Y5Z9,Q99661;Q5JR91,3;2;1,3;2;1,3;2;1,Kinesin-like protein KIF2C;Kinesin-like protein,KIF2C,sp|Q99661|KIF2C_HUMAN Kinesin-like protein KIF2C OS=Homo sapiens OX=9606 GN=KIF2C PE=1 SV=2;tr|Q5JR91|Q5JR91_HUMAN Kinesin-like protein KIF2C (Fragment) OS=Homo sapiens OX=9606 GN=KIF2C PE=1 SV=1,3,3,6.2,725
HSD17B10,0.1278560391,0.425296183111462,0,Q99714;Q5H928,Q99714;Q5H928,16;11,16;11,16;11,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,sp|Q99714|HCD2_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=3;tr|Q5H928|Q5H928_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=1,16,16,81.6,261
NAP1L4,-0.0983911148,0.493230537176411,0,Q99733;C9J6D1;C9JZI7;E9PNW0;E9PJJ2;E9PS34;E9PNJ7;E9PKT8;A8MXH2;E9PKI2;C9J1B1;E9PP22;H0YCI4,Q99733;C9J6D1;C9JZI7;E9PNW0;E9PJJ2;E9PS34;E9PNJ7;E9PKT8;A8MXH2;E9PKI2,13;12;12;11;11;11;11;10;9;7;6;6;2,11;10;10;9;9;9;9;8;7;7;6;6;2,11;10;10;9;9;9;9;8;7;7;6;6;2,Nucleosome assembly protein 1-like 4,NAP1L4,sp|Q99733|NP1L4_HUMAN Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1;tr|C9J6D1|C9J6D1_HUMAN Nucleosome assembly protein 1-like 4 (Fragment) OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1;tr|C9JZI7|C9JZI7_HUMAN Nucleosome asse,13,11,32.8,375
CCT7,0.0604224448,0.721374747927491,0,Q99832;F8WAM2;F8WBP8;A0A0D9SG95,Q99832,39;8;4;2,39;8;4;2,39;8;4;2,T-complex protein 1 subunit eta,CCT7,sp|Q99832|TCPH_HUMAN T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2,39,39,73.5,543
HIST1H2BM,-1.0276784837,0.00557269608847562,1,Q99879,Q99879,21,2,1,Histone H2B type 1-M,HIST1H2BM,sp|Q99879|H2B1M_HUMAN Histone H2B type 1-M OS=Homo sapiens OX=9606 GN=H2BC14 PE=1 SV=3,21,1,83.3,126
NIPSNAP1,-0.6459862146,0.0413604735642943,0,Q9BPW8;H7C2U6;C9JDV8;F8WCR5,Q9BPW8;H7C2U6,9;5;3;1,9;5;3;1,9;5;3;1,Protein NipSnap homolog 1,NIPSNAP1,sp|Q9BPW8|NIPS1_HUMAN Protein NipSnap homolog 1 OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1;tr|H7C2U6|H7C2U6_HUMAN Protein NipSnap homolog 1 (Fragment) OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1,9,9,47.9,284
ARPC5L,-0.2101946198,0.218455174269324,0,Q9BPX5,Q9BPX5,1,1,1,Actin-related protein 2/3 complex subunit 5-like protein,ARPC5L,sp|Q9BPX5|ARP5L_HUMAN Actin-related protein 2/3 complex subunit 5-like protein OS=Homo sapiens OX=9606 GN=ARPC5L PE=1 SV=1,1,1,7.8,153
APOL2,0.8986025019,0.0389978193632536,0,Q9BQE5;J3KQL8;E9PM95;B0QYK8,Q9BQE5;J3KQL8,5;4;2;1,5;4;2;1,5;4;2;1,Apolipoprotein L2,APOL2,sp|Q9BQE5|APOL2_HUMAN Apolipoprotein L2 OS=Homo sapiens OX=9606 GN=APOL2 PE=1 SV=1;tr|J3KQL8|J3KQL8_HUMAN Apolipoprotein L2 OS=Homo sapiens OX=9606 GN=APOL2 PE=1 SV=2,5,5,24.6,337
MYBBP1A,1.7343606682,0.000529908303155774,1,Q9BQG0;I3L1L3;I3L311;I3L2H8,Q9BQG0;I3L1L3,15;14;1;1,15;14;1;1,15;14;1;1,Myb-binding protein 1A,MYBBP1A,sp|Q9BQG0|MBB1A_HUMAN Myb-binding protein 1A OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=2;tr|I3L1L3|I3L1L3_HUMAN Myb-binding protein 1A (Fragment) OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=1,15,15,14.5,1328
CORO1B,-0.4853242452,0.015743082160467,0,Q9BR76;A0A087WW53;F5H390;F5H0D2;P31146;H3BRY3,Q9BR76;A0A087WW53;F5H390,10;5;5;2;1;1,10;5;5;2;1;1,9;5;5;2;0;0,Coronin-1B;Coronin,CORO1B,sp|Q9BR76|COR1B_HUMAN Coronin-1B OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1;tr|A0A087WW53|A0A087WW53_HUMAN Coronin OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1;tr|F5H390|F5H390_HUMAN Coronin OS=Homo sapiens OX=9606 GN=CORO1B PE=1 SV=1,10,9,29.9,489
TXNDC17,0.0610300317,0.742329316422702,0,Q9BRA2;I3L2R6;I3L0K2;I3L3M7,Q9BRA2;I3L2R6;I3L0K2;I3L3M7,4;3;2;2,4;3;2;2,4;3;2;2,Thioredoxin domain-containing protein 17,TXNDC17,sp|Q9BRA2|TXD17_HUMAN Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1;tr|I3L2R6|I3L2R6_HUMAN Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1;tr|I3L0K2|I3L0K2_HUMAN Thioredoxin doma,4,4,30.9,123
ERP44,-0.1335962355,0.333494636485975,0,Q9BS26,Q9BS26,12,12,12,Endoplasmic reticulum resident protein 44,ERP44,sp|Q9BS26|ERP44_HUMAN Endoplasmic reticulum resident protein 44 OS=Homo sapiens OX=9606 GN=ERP44 PE=1 SV=1,12,12,32.8,406
TACO1,0.307891959,0.139164708595195,0,Q9BSH4,Q9BSH4,4,4,4,Translational activator of cytochrome c oxidase 1,TACO1,sp|Q9BSH4|TACO1_HUMAN Translational activator of cytochrome c oxidase 1 OS=Homo sapiens OX=9606 GN=TACO1 PE=1 SV=1,4,4,21.2,297
ESYT1,-0.0937185524,0.608975630853863,0,Q9BSJ8;F8VZB1,Q9BSJ8,22;3,22;3,22;3,Extended synaptotagmin-1,ESYT1,sp|Q9BSJ8|ESYT1_HUMAN Extended synaptotagmin-1 OS=Homo sapiens OX=9606 GN=ESYT1 PE=1 SV=1,22,22,29.8,1104
TUBB6,0.4110692005,0.044885543401237,0,Q9BUF5;K7ESM5;K7EL29;K7EN98;K7ESQ3;K7EQT3;K7EJ64;K7ERA8;K7EJZ4;K7ES63;K7EPE5,Q9BUF5;K7ESM5,31;23;8;7;6;6;6;6;6;6;6,21;13;7;7;6;6;6;6;6;3;6,18;10;7;7;6;6;6;6;6;3;6,Tubulin beta-6 chain,TUBB6,sp|Q9BUF5|TBB6_HUMAN Tubulin beta-6 chain OS=Homo sapiens OX=9606 GN=TUBB6 PE=1 SV=1;tr|K7ESM5|K7ESM5_HUMAN Tubulin beta chain (Fragment) OS=Homo sapiens OX=9606 GN=TUBB6 PE=1 SV=1,31,18,76.9,446
HTATIP2,0.4969504668,0.0627845500358224,0,Q9BUP3;E9PI87,Q9BUP3;E9PI87,3;2,3;2,3;2,Oxidoreductase HTATIP2,HTATIP2,sp|Q9BUP3|HTAI2_HUMAN Oxidoreductase HTATIP2 OS=Homo sapiens OX=9606 GN=HTATIP2 PE=1 SV=2;tr|E9PI87|E9PI87_HUMAN Oxidoreductase HTATIP2 OS=Homo sapiens OX=9606 GN=HTATIP2 PE=1 SV=1,3,3,13.6,242
NTMT1,0.0551457739,0.743048986603546,0,Q9BV86;S4R344;S4R3J7,Q9BV86,3;1;1,3;1;1,3;1;1,"N-terminal Xaa-Pro-Lys N-methyltransferase 1;N-terminal Xaa-Pro-Lys N-methyltransferase 1, N-terminally processed",NTMT1,sp|Q9BV86|NTM1A_HUMAN N-terminal Xaa-Pro-Lys N-methyltransferase 1 OS=Homo sapiens OX=9606 GN=NTMT1 PE=1 SV=3,3,3,19.7,223
TUBB2B,0.4263979248,0.0250367637925393,0,Q9BVA1,Q9BVA1,33,5,1,Tubulin beta-2B chain,TUBB2B,sp|Q9BVA1|TBB2B_HUMAN Tubulin beta-2B chain OS=Homo sapiens OX=9606 GN=TUBB2B PE=1 SV=1,33,1,62.5,445
TMEM109,-0.2044132598,0.319035243016656,0,Q9BVC6,Q9BVC6,2,2,2,Transmembrane protein 109,TMEM109,sp|Q9BVC6|TM109_HUMAN Transmembrane protein 109 OS=Homo sapiens OX=9606 GN=TMEM109 PE=1 SV=1,2,2,8.2,243
TMED9,-0.1697235481,0.427257249776226,0,Q9BVK6;Q7Z7H5;F8W7F7,Q9BVK6,5;1;1,5;1;1,5;1;1,Transmembrane emp24 domain-containing protein 9,TMED9,sp|Q9BVK6|TMED9_HUMAN Transmembrane emp24 domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TMED9 PE=1 SV=2,5,5,30.2,235
GNL3,-0.3160616292,0.165092742246009,0,Q9BVP2;C9JYH9;C9JZT7;B4DMU5,Q9BVP2,10;1;1;1,10;1;1;1,10;1;1;1,Guanine nucleotide-binding protein-like 3,GNL3,sp|Q9BVP2|GNL3_HUMAN Guanine nucleotide-binding protein-like 3 OS=Homo sapiens OX=9606 GN=GNL3 PE=1 SV=2,10,10,24,549
RBM4;RBM4B,-0.5104977092,0.084477531940509,0,Q9BWF3;E9PB51;Q9BQ04;D6R9K7;J3QRR5;E9PLB0;E9PM61;U3KQD5,Q9BWF3;E9PB51;Q9BQ04,9;7;5;4;4;3;3;3,9;7;5;4;4;3;3;3,9;7;5;4;4;3;3;3,RNA-binding protein 4;RNA-binding protein 4B,RBM4;RBM4B,sp|Q9BWF3|RBM4_HUMAN RNA-binding protein 4 OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1;tr|E9PB51|E9PB51_HUMAN RNA-binding protein 4 (Fragment) OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1;sp|Q9BQ04|RBM4B_HUMAN RNA-binding protein 4B OS=Homo sapiens OX=9606 GN=R,9,9,35.2,364
SF3B5,-0.6133749903,0.00723080031812352,0,Q9BWJ5,Q9BWJ5,4,4,4,Splicing factor 3B subunit 5,SF3B5,sp|Q9BWJ5|SF3B5_HUMAN Splicing factor 3B subunit 5 OS=Homo sapiens OX=9606 GN=SF3B5 PE=1 SV=1,4,4,59.3,86
HINT2,-0.5325771959,0.0205605572401381,0,Q9BX68,Q9BX68,4,4,4,"Histidine triad nucleotide-binding protein 2, mitochondrial",HINT2,"sp|Q9BX68|HINT2_HUMAN Histidine triad nucleotide-binding protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=HINT2 PE=1 SV=1",4,4,41.7,163
SRRT,-0.0348541639,0.846537543343313,0,Q9BXP5;H7C3A1;H7C1K0;A0A286YEP7;H7C0U8;A0A0A0MSP6,Q9BXP5;H7C3A1,16;14;4;1;1;1,16;14;4;1;1;1,16;14;4;1;1;1,Serrate RNA effector molecule homolog,SRRT,sp|Q9BXP5|SRRT_HUMAN Serrate RNA effector molecule homolog OS=Homo sapiens OX=9606 GN=SRRT PE=1 SV=1;tr|H7C3A1|H7C3A1_HUMAN Serrate RNA effector molecule homolog (Fragment) OS=Homo sapiens OX=9606 GN=SRRT PE=1 SV=1,16,16,18.6,876
CECR5,0.0663052653,0.843280693216373,0,Q9BXW7,Q9BXW7,2,2,2,Cat eye syndrome critical region protein 5,CECR5,sp|Q9BXW7|HDHD5_HUMAN Haloacid dehalogenase-like hydrolase domain-containing 5 OS=Homo sapiens OX=9606 GN=HDHD5 PE=1 SV=1,2,2,6.1,423
MRPL13,-0.1273038276,0.523784750641713,0,Q9BYD1;H0YAX3;E5RFI2,Q9BYD1,10;2;2,10;2;2,3;1;2,"39S ribosomal protein L13, mitochondrial",MRPL13,"sp|Q9BYD1|RM13_HUMAN 39S ribosomal protein L13, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL13 PE=1 SV=1",10,3,75.3,178
MRPL1,-0.1477432603,0.746655916029233,0,Q9BYD6;H0Y8N7,Q9BYD6;H0Y8N7,7;5,7;5,7;5,"39S ribosomal protein L1, mitochondrial",MRPL1,"sp|Q9BYD6|RM01_HUMAN 39S ribosomal protein L1, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL1 PE=1 SV=2;tr|H0Y8N7|H0Y8N7_HUMAN 39S ribosomal protein L1, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRPL1 PE=1 SV=1",7,7,30.8,325
NLN,-0.1876749432,0.253275371369296,0,Q9BYT8;E9PCB6;H0YAK4;H0YAF7,Q9BYT8;E9PCB6;H0YAK4,6;5;4;2,6;5;4;2,6;5;4;2,"Neurolysin, mitochondrial",NLN,"sp|Q9BYT8|NEUL_HUMAN Neurolysin, mitochondrial OS=Homo sapiens OX=9606 GN=NLN PE=1 SV=1;tr|E9PCB6|E9PCB6_HUMAN Neurolysin, mitochondrial OS=Homo sapiens OX=9606 GN=NLN PE=1 SV=1;tr|H0YAK4|H0YAK4_HUMAN Neurolysin, mitochondrial (Fragment) OS=Homo sapiens OX",6,6,11.5,704
RAB34,-0.26826194,0.173420948499289,0,Q9BZG1;V9GY61;K7EJW7;K7EIF2;H7C0Y7;C9JBG0;Q96PJ7;E7ES60;C9JY26,Q9BZG1;V9GY61;K7EJW7;K7EIF2;H7C0Y7;C9JBG0;Q96PJ7;E7ES60,3;2;2;2;2;2;2;2;1,3;2;2;2;2;2;2;2;1,3;2;2;2;2;2;2;2;1,Ras-related protein Rab-34,RAB34,"sp|Q9BZG1|RAB34_HUMAN Ras-related protein Rab-34 OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=1;tr|V9GY61|V9GY61_HUMAN Ras-related protein Rab-34, isoform NARR (Fragment) OS=Homo sapiens OX=9606 GN=RAB34 PE=1 SV=8;tr|K7EJW7|K7EJW7_HUMAN Ras-related protein Rab",3,3,13.1,259
DPY30,-0.7138011554,0.0544604520675298,0,Q9C005,Q9C005,3,3,3,Protein dpy-30 homolog,DPY30,sp|Q9C005|DPY30_HUMAN Protein dpy-30 homolog OS=Homo sapiens OX=9606 GN=DPY30 PE=1 SV=1,3,3,27.3,99
NAT10,0.2167299631,0.318747357830159,0,Q9H0A0;A0A087WV29;E9PMU0;E9PJN6,Q9H0A0;A0A087WV29,19;15;4;3,19;15;4;3,19;15;4;3,N-acetyltransferase 10,NAT10,sp|Q9H0A0|NAT10_HUMAN RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=2;tr|A0A087WV29|A0A087WV29_HUMAN RNA cytidine acetyltransferase OS=Homo sapiens OX=9606 GN=NAT10 PE=1 SV=1,19,19,26,1025
XRN2,0.0188933372,0.886340314843112,0,Q9H0D6,Q9H0D6,13,13,13,5-3 exoribonuclease 2,XRN2,sp|Q9H0D6|XRN2_HUMAN 5-3 exoribonuclease 2 OS=Homo sapiens OX=9606 GN=XRN2 PE=1 SV=1,13,13,15.6,950
DDX47,-0.1260930232,0.369486047759821,0,Q9H0S4;F5H1N9,Q9H0S4,13;5,13;5,13;5,Probable ATP-dependent RNA helicase DDX47,DDX47,sp|Q9H0S4|DDX47_HUMAN Probable ATP-dependent RNA helicase DDX47 OS=Homo sapiens OX=9606 GN=DDX47 PE=1 SV=1,13,13,35.8,455
RAB1B;RAB1C,-0.3144644021,0.0729800648308761,0,Q9H0U4;E9PLD0;Q92928,Q9H0U4;E9PLD0;Q92928,15;12;8,6;6;3,6;6;3,Ras-related protein Rab-1B;Putative Ras-related protein Rab-1C,RAB1B;RAB1C,sp|Q9H0U4|RAB1B_HUMAN Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1;tr|E9PLD0|E9PLD0_HUMAN Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1;sp|Q92928|RAB1C_HUMAN Putative Ras-related protein Rab-1C OS=Homo sapie,15,6,71.6,201
MRPL46,-0.0870545503,0.54838965891891,0,Q9H2W6;A0A087WT90,Q9H2W6,5;1,5;1,5;1,"39S ribosomal protein L46, mitochondrial",MRPL46,"sp|Q9H2W6|RM46_HUMAN 39S ribosomal protein L46, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL46 PE=1 SV=1",5,5,20.1,279
PNN,-0.4848239823,0.0841324502927975,0,Q9H307;G3V5F0;G3V579,Q9H307,7;2;2,7;2;2,7;2;2,Pinin,PNN,sp|Q9H307|PININ_HUMAN Pinin OS=Homo sapiens OX=9606 GN=PNN PE=1 SV=5,7,7,10.7,717
TMX1,-0.2220587043,0.201779965188311,0,Q9H3N1;G3V448,Q9H3N1,7;2,7;2,7;2,Thioredoxin-related transmembrane protein 1,TMX1,sp|Q9H3N1|TMX1_HUMAN Thioredoxin-related transmembrane protein 1 OS=Homo sapiens OX=9606 GN=TMX1 PE=1 SV=1,7,7,23.9,280
EHD1,0.0404553972,0.929612533153129,0,Q9H4M9;A0A024R571;C9JIJ3;C9IZH1;C9JC03;C9J2Z4;Q9NZN4,Q9H4M9;A0A024R571;C9JIJ3;C9IZH1;C9JC03,9;7;5;5;5;3;1,9;7;5;5;5;3;1,5;3;3;3;1;1;0,EH domain-containing protein 1,EHD1,sp|Q9H4M9|EHD1_HUMAN EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=2;tr|A0A024R571|A0A024R571_HUMAN EH domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EHD1 PE=1 SV=1;tr|C9JIJ3|C9JIJ3_HUMAN EH domain-containing protein 1 (Fra,9,5,22.8,534
NOL6,-0.3516007532,0.0459448303713871,0,Q9H6R4;A0A0A0MRW6;A0A0C4DFX0,Q9H6R4;A0A0A0MRW6,13;12;1,13;12;1,13;12;1,Nucleolar protein 6,NOL6,sp|Q9H6R4|NOL6_HUMAN Nucleolar protein 6 OS=Homo sapiens OX=9606 GN=NOL6 PE=1 SV=2;tr|A0A0A0MRW6|A0A0A0MRW6_HUMAN Nucleolar protein 6 OS=Homo sapiens OX=9606 GN=NOL6 PE=1 SV=1,13,13,15.5,1146
PTGES2,-0.3842029022,0.0724351890231544,0,Q9H7Z7;X6RJ95,Q9H7Z7,10;4,10;4,5;1,Prostaglandin E synthase 2;Prostaglandin E synthase 2 truncated form,PTGES2,sp|Q9H7Z7|PGES2_HUMAN Prostaglandin E synthase 2 OS=Homo sapiens OX=9606 GN=PTGES2 PE=1 SV=1,10,5,39.3,377
PHAX,-0.2056899469,0.209273837877246,0,Q9H814,Q9H814,2,2,2,Phosphorylated adapter RNA export protein,PHAX,sp|Q9H814|PHAX_HUMAN Phosphorylated adapter RNA export protein OS=Homo sapiens OX=9606 GN=PHAX PE=1 SV=1,2,2,6.9,394
UBE2Z,0.5562257586,0.332408762346648,0,Q9H832;I3L286;I3L4C5,Q9H832;I3L286;I3L4C5,2;1;1,2;1;1,2;1;1,Ubiquitin-conjugating enzyme E2 Z,UBE2Z,sp|Q9H832|UBE2Z_HUMAN Ubiquitin-conjugating enzyme E2 Z OS=Homo sapiens OX=9606 GN=UBE2Z PE=1 SV=2;tr|I3L286|I3L286_HUMAN Ubiquitin-conjugating enzyme E2 Z (Fragment) OS=Homo sapiens OX=9606 GN=UBE2Z PE=1 SV=1;tr|I3L4C5|I3L4C5_HUMAN Ubiquitin-conjugating e,2,2,8.5,354
SFXN1,-0.0881151848,0.532784209282557,0,Q9H9B4;D6RDG7;S4R2X2;D6RFI0;D6RAE9,Q9H9B4;D6RDG7;S4R2X2;D6RFI0,11;8;8;8;4,11;8;8;8;4,10;8;8;8;4,Sideroflexin-1,SFXN1,sp|Q9H9B4|SFXN1_HUMAN Sideroflexin-1 OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=4;tr|D6RDG7|D6RDG7_HUMAN Sideroflexin-1 (Fragment) OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=1;tr|S4R2X2|S4R2X2_HUMAN Sideroflexin-1 OS=Homo sapiens OX=9606 GN=SFXN1 PE=1 SV=1;tr|,11,10,35.7,322
GRPEL1,-0.3483033985,0.139038718485391,0,Q9HAV7,Q9HAV7,9,9,9,"GrpE protein homolog 1, mitochondrial",GRPEL1,"sp|Q9HAV7|GRPE1_HUMAN GrpE protein homolog 1, mitochondrial OS=Homo sapiens OX=9606 GN=GRPEL1 PE=1 SV=2",9,9,53,217
CACYBP,0.5137353543,0.014211410656473,0,Q9HB71;B2ZWH1,Q9HB71,7;1,7;1,7;1,Calcyclin-binding protein,CACYBP,sp|Q9HB71|CYBP_HUMAN Calcyclin-binding protein OS=Homo sapiens OX=9606 GN=CACYBP PE=1 SV=2,7,7,46.1,228
MCCC2,-1.7945434684,0.013654485928785,1,Q9HCC0;D6RD67;D6R9R1;D6RDF7;A0A0G2JM88,Q9HCC0,10;4;4;4;3,10;4;4;4;3,10;4;4;4;3,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",MCCC2,"sp|Q9HCC0|MCCB_HUMAN Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC2 PE=1 SV=1",10,10,22.9,563
SDF2L1,0.61291995,0.0111106524989761,0,Q9HCN8,Q9HCN8,4,4,4,Stromal cell-derived factor 2-like protein 1,SDF2L1,sp|Q9HCN8|SDF2L_HUMAN Stromal cell-derived factor 2-like protein 1 OS=Homo sapiens OX=9606 GN=SDF2L1 PE=1 SV=2,4,4,33,221
