SNRNP40_vs_zCtl,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
PNPT1,0.2692491234,0.0809549374902418,0,Q8TCS8;H7C3C5;H7BXF6,Q8TCS8,6;1;1,6;1;1,6;1;1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial",PNPT1,"sp|Q8TCS8|PNPT1_HUMAN Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PNPT1 PE=1 SV=2",6,6,9.7,783
IPO4,0.1182747433,0.419288597520372,0,Q8TEX9;H0YN14;H0YN07;H0YMR4;H0YK93;H0YLV0;H0YL92;H0YKG5,Q8TEX9;H0YN14;H0YN07;H0YMR4,6;4;3;3;1;1;1;1,6;4;3;3;1;1;1;1,6;4;3;3;1;1;1;1,Importin-4,IPO4,sp|Q8TEX9|IPO4_HUMAN Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=2;tr|H0YN14|H0YN14_HUMAN Importin-4 OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=1;tr|H0YN07|H0YN07_HUMAN Importin-4 (Fragment) OS=Homo sapiens OX=9606 GN=IPO4 PE=1 SV=1;tr|H0YMR4|H0YMR4_HU,6,6,8.2,1081
DYNLRB1;DYNLRB2,0.4423600971,0.0202851652874803,0,Q9NP97;Q8TF09;H3BQI1;B1AKR6;H3BNG9;H3BPA0;Q7Z4M1,Q9NP97;Q8TF09;H3BQI1;B1AKR6,3;3;2;2;1;1;1,3;3;2;2;1;1;1,3;3;2;2;1;1;1,Dynein light chain roadblock-type 1;Dynein light chain roadblock-type 2,DYNLRB1;DYNLRB2,sp|Q9NP97|DLRB1_HUMAN Dynein light chain roadblock-type 1 OS=Homo sapiens OX=9606 GN=DYNLRB1 PE=1 SV=3;sp|Q8TF09|DLRB2_HUMAN Dynein light chain roadblock-type 2 OS=Homo sapiens OX=9606 GN=DYNLRB2 PE=1 SV=1;tr|H3BQI1|H3BQI1_HUMAN Dynein light chain roadbloc,3,3,26,96
ZC3H15,-0.1359152587,0.433581735398578,0,Q8WU90,Q8WU90,1,1,1,Zinc finger CCCH domain-containing protein 15,ZC3H15,sp|Q8WU90|ZC3HF_HUMAN Zinc finger CCCH domain-containing protein 15 OS=Homo sapiens OX=9606 GN=ZC3H15 PE=1 SV=1,1,1,2.3,426
PPP1R13L,0.1320498327,0.564709317386295,0,Q8WUF5,Q8WUF5,2,2,2,RelA-associated inhibitor,PPP1R13L,sp|Q8WUF5|IASPP_HUMAN RelA-associated inhibitor OS=Homo sapiens OX=9606 GN=PPP1R13L PE=1 SV=4,2,2,3.1,828
PDCD6IP,-0.0018690411,0.987010900689308,0,Q8WUM4;A0A3B3IT07;F8WEQ7;F8WBR8;C9IZF9;F8WDK9,Q8WUM4,17;6;4;4;4;3,17;6;4;4;4;3,17;6;4;4;4;3,Programmed cell death 6-interacting protein,PDCD6IP,sp|Q8WUM4|PDC6I_HUMAN Programmed cell death 6-interacting protein OS=Homo sapiens OX=9606 GN=PDCD6IP PE=1 SV=1,17,17,25.2,868
BRK1,-0.3170185549,0.0663657549977841,0,Q8WUW1,Q8WUW1,2,2,2,Protein BRICK1,BRK1,sp|Q8WUW1|BRK1_HUMAN Protein BRICK1 OS=Homo sapiens OX=9606 GN=BRK1 PE=1 SV=1,2,2,34.7,75
SCFD1,-0.4025635806,0.0497730034187584,0,Q8WVM8;G3V3K9;G3V4I1;G3V5F3;J3KNG4;G3V363;H0YJS6;H0YJY1;G3V2M8,Q8WVM8,5;2;2;2;2;1;1;1;1,5;2;2;2;2;1;1;1;1,5;2;2;2;2;1;1;1;1,Sec1 family domain-containing protein 1,SCFD1,sp|Q8WVM8|SCFD1_HUMAN Sec1 family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCFD1 PE=1 SV=4,5,5,15,642
UBLCP1,-0.3189319153,0.049749197720658,0,Q8WVY7,Q8WVY7,2,2,2,Ubiquitin-like domain-containing CTD phosphatase 1,UBLCP1,sp|Q8WVY7|UBCP1_HUMAN Ubiquitin-like domain-containing CTD phosphatase 1 OS=Homo sapiens OX=9606 GN=UBLCP1 PE=1 SV=2,2,2,5,318
PCNP,-0.5084107596,0.0167763870989316,0,Q8WW12,Q8WW12,5,5,5,PEST proteolytic signal-containing nuclear protein,PCNP,sp|Q8WW12|PCNP_HUMAN PEST proteolytic signal-containing nuclear protein OS=Homo sapiens OX=9606 GN=PCNP PE=1 SV=2,5,5,30.9,178
ATXN2L,-0.4653942329,0.10223763465965,0,Q8WWM7;H3BUF6;H3BSK9,Q8WWM7;H3BUF6,4;3;1,4;3;1,4;3;1,Ataxin-2-like protein,ATXN2L,sp|Q8WWM7|ATX2L_HUMAN Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=2;tr|H3BUF6|H3BUF6_HUMAN Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=1,4,4,6.5,1075
PSPC1,-0.0622406276,0.775097452167146,0,Q8WXF1;X6RDA4,Q8WXF1;X6RDA4,5;4,5;4,5;4,Paraspeckle component 1,PSPC1,sp|Q8WXF1|PSPC1_HUMAN Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1;tr|X6RDA4|X6RDA4_HUMAN Paraspeckle component 1 (Fragment) OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1,5,5,15.5,523
DNAJC9,-0.0189421923,0.887526933434387,0,Q8WXX5,Q8WXX5,4,4,4,DnaJ homolog subfamily C member 9,DNAJC9,sp|Q8WXX5|DNJC9_HUMAN DnaJ homolog subfamily C member 9 OS=Homo sapiens OX=9606 GN=DNAJC9 PE=1 SV=1,4,4,17.3,260
DDX1,-0.0550709127,0.651558960895159,0,Q92499;F1T0B3;A0A087X2G1,Q92499;F1T0B3;A0A087X2G1,24;23;23,24;23;23,24;23;23,ATP-dependent RNA helicase DDX1,DDX1,sp|Q92499|DDX1_HUMAN ATP-dependent RNA helicase DDX1 OS=Homo sapiens OX=9606 GN=DDX1 PE=1 SV=2;tr|F1T0B3|F1T0B3_HUMAN ATP-dependent RNA helicase DDX1 OS=Homo sapiens OX=9606 GN=DDX1 PE=1 SV=1;tr|A0A087X2G1|A0A087X2G1_HUMAN ATP-dependent RNA helicase DDX1 O,24,24,48.6,740
H1FX,-0.6318332159,0.0159889628156055,0,Q92522,Q92522,4,4,4,Histone H1x,H1FX,sp|Q92522|H1X_HUMAN Histone H1.10 OS=Homo sapiens OX=9606 GN=H1-10 PE=1 SV=1,4,4,24.4,213
CCT6B,0.0301550495,0.780608608640709,0,Q92526,Q92526,6,1,1,T-complex protein 1 subunit zeta-2,CCT6B,sp|Q92526|TCPW_HUMAN T-complex protein 1 subunit zeta-2 OS=Homo sapiens OX=9606 GN=CCT6B PE=1 SV=5,6,1,9.6,530
HSPH1,0.3218370666,0.0230635116994582,0,Q92598;R4GN69,Q92598,35;7,31;7,8;4,Heat shock protein 105 kDa,HSPH1,sp|Q92598|HS105_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1,35,8,44.2,858
GCN1L1,0.1924307114,0.162322799386707,0,Q92616,Q92616,17,17,17,Translational activator GCN1,GCN1L1,sp|Q92616|GCN1_HUMAN eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=6,17,17,8.1,2671
TFG,-0.8313036689,0.0252789602792918,0,Q92734;C9JTY3;C9JUE0;C9JJP5,Q92734;C9JTY3;C9JUE0;C9JJP5,4;3;3;3,4;3;3;3,4;3;3;3,Protein TFG,TFG,sp|Q92734|TFG_HUMAN Protein TFG OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=2;tr|C9JTY3|C9JTY3_HUMAN Protein TFG (Fragment) OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=1;tr|C9JUE0|C9JUE0_HUMAN Protein TFG (Fragment) OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=1;tr|C9JJP5,4,4,16.2,400
HDAC2;HDAC1,-0.1545507166,0.253905190549389,0,Q92769;Q13547;Q5TEE2;E5RFI6;E5RJ04;E5RGV4;E5RHE7;E5RH52;E5RG37;E5RFP9;H3BM24;E5RK19,Q92769;Q13547;Q5TEE2;E5RFI6;E5RJ04;E5RGV4;E5RHE7;E5RH52;E5RG37;E5RFP9;H3BM24,4;3;3;2;2;2;2;2;2;2;2;1,4;3;3;2;2;2;2;2;2;2;2;1,4;3;3;2;2;2;2;2;2;2;2;1,Histone deacetylase 2;Histone deacetylase 1,HDAC2;HDAC1,sp|Q92769|HDAC2_HUMAN Histone deacetylase 2 OS=Homo sapiens OX=9606 GN=HDAC2 PE=1 SV=2;sp|Q13547|HDAC1_HUMAN Histone deacetylase 1 OS=Homo sapiens OX=9606 GN=HDAC1 PE=1 SV=1;tr|Q5TEE2|Q5TEE2_HUMAN Histone deacetylase 1 (Fragment) OS=Homo sapiens OX=9606 GN,4,4,11.5,488
RAD50,-0.3377905556,0.0324873171437777,0,Q92878;A0A494C1B7;A0A1W2PQ90;E7ESD9;A0A494BZX5;A0A494C122;A0A494C0Y7;E7EN38;H7C0P8;A0A494BZW0;E9PM98,Q92878;A0A494C1B7;A0A1W2PQ90;E7ESD9;A0A494BZX5;A0A494C122;A0A494C0Y7,8;7;7;5;5;5;4;3;2;1;1,8;7;7;5;5;5;4;3;2;1;1,8;7;7;5;5;5;4;3;2;1;1,DNA repair protein RAD50,RAD50,sp|Q92878|RAD50_HUMAN DNA repair protein RAD50 OS=Homo sapiens OX=9606 GN=RAD50 PE=1 SV=1;tr|A0A494C1B7|A0A494C1B7_HUMAN DNA repair protein RAD50 (Fragment) OS=Homo sapiens OX=9606 GN=RAD50 PE=1 SV=1;tr|A0A1W2PQ90|A0A1W2PQ90_HUMAN Zinc-hook domain-containi,8,8,7.4,1312
UFD1L,0.2612880928,0.060261130153326,0,Q92890;C9IZG3;C9J6N9,Q92890;C9IZG3,4;2;1,4;2;1,4;2;1,Ubiquitin fusion degradation protein 1 homolog,UFD1L,sp|Q92890|UFD1_HUMAN Ubiquitin recognition factor in ER-associated degradation protein 1 OS=Homo sapiens OX=9606 GN=UFD1 PE=1 SV=3;tr|C9IZG3|C9IZG3_HUMAN Ubiquitin recognition factor in ER-associated degradation protein 1 (Fragment) OS=Homo sapiens OX=9606,4,4,14.7,307
UPF1,0.3318665747,0.100873436256597,0,Q92900,Q92900,10,10,10,Regulator of nonsense transcripts 1,UPF1,sp|Q92900|RENT1_HUMAN Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2,10,10,10.9,1129
TNPO1,0.1732179161,0.184508030460275,0,Q92973;O14787;E7EW37;S4R398;A0A075B780;K7ENW1;K7ESC1,Q92973,11;4;3;3;3;2;2,11;4;3;3;3;2;2,11;4;3;3;3;2;2,Transportin-1,TNPO1,sp|Q92973|TNPO1_HUMAN Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2,11,11,19.5,898
EMG1,-0.5896120409,0.0691516508732866,0,Q92979;V9GYP5;A0A087WWQ2;A0A087WVM7,Q92979;V9GYP5;A0A087WWQ2,5;4;4;2,5;4;4;2,5;4;4;2,Ribosomal RNA small subunit methyltransferase NEP1,EMG1,sp|Q92979|NEP1_HUMAN Ribosomal RNA small subunit methyltransferase NEP1 OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=4;tr|V9GYP5|V9GYP5_HUMAN Ribosomal RNA small subunit methyltransferase NEP1 (Fragment) OS=Homo sapiens OX=9606 GN=EMG1 PE=1 SV=2;tr|A0A087WWQ2|A,5,5,27.5,244
HIST1H2AC;HIST3H2A;HIST1H2AB,-0.6009840959,0.00309546621914465,0,Q93077;Q7L7L0;P04908;A0A3B3IS11,Q93077;Q7L7L0;P04908;A0A3B3IS11,13;12;12;7,2;2;2;0,2;2;2;0,Histone H2A type 1-C;Histone H2A type 3;Histone H2A type 1-B/E,HIST1H2AC;HIST3H2A;HIST1H2AB,sp|Q93077|H2A1C_HUMAN Histone H2A type 1-C OS=Homo sapiens OX=9606 GN=H2AC6 PE=1 SV=3;sp|Q7L7L0|H2A3_HUMAN Histone H2A type 3 OS=Homo sapiens OX=9606 GN=H2AW PE=1 SV=3;sp|P04908|H2A1B_HUMAN Histone H2A type 1-B/E OS=Homo sapiens OX=9606 GN=H2AC4 PE=1 SV=2;,13,2,76.2,130
MYDGF,-0.4928453544,0.0062029901087498,0,Q969H8;M0QXF7;M0QYN0,Q969H8;M0QXF7;M0QYN0,6;5;5,6;5;5,6;5;5,Myeloid-derived growth factor,MYDGF,sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QXF7|M0QXF7_HUMAN Myeloid-derived growth factor (Fragment) OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1;tr|M0QYN0|M0QYN0_HUMAN Myeloid-derived growth factor O,6,6,35.3,173
MAGOHB,0.0108738129,0.941524116591172,0,Q96A72;F5H6N1;F5H124,Q96A72;F5H6N1,11;7;1,11;7;1,1;1;1,Protein mago nashi homolog 2,MAGOHB,sp|Q96A72|MGN2_HUMAN Protein mago nashi homolog 2 OS=Homo sapiens OX=9606 GN=MAGOHB PE=1 SV=1;tr|F5H6N1|F5H6N1_HUMAN Protein mago nashi homolog 2 OS=Homo sapiens OX=9606 GN=MAGOHB PE=1 SV=1,11,1,73,148
LRRC59,0.0946149869,0.401571969611047,0,Q96AG4,Q96AG4,11,11,11,Leucine-rich repeat-containing protein 59,LRRC59,sp|Q96AG4|LRC59_HUMAN Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1,11,11,31.9,307
PPP1R14B,-0.3141987003,0.258995409970681,0,Q96C90,Q96C90,3,3,3,Protein phosphatase 1 regulatory subunit 14B,PPP1R14B,sp|Q96C90|PP14B_HUMAN Protein phosphatase 1 regulatory subunit 14B OS=Homo sapiens OX=9606 GN=PPP1R14B PE=1 SV=3,3,3,44.9,147
CCDC124,0.1689267327,0.159779646320972,0,Q96CT7;M0R2F5,Q96CT7,3;1,3;1,3;1,Coiled-coil domain-containing protein 124,CCDC124,sp|Q96CT7|CC124_HUMAN Coiled-coil domain-containing protein 124 OS=Homo sapiens OX=9606 GN=CCDC124 PE=1 SV=1,3,3,15.7,223
SNRNP40,1.8444976382,5.54541110116024e-05,1,Q96DI7;Q9NSS8,Q96DI7,6;2,6;2,6;2,U5 small nuclear ribonucleoprotein 40 kDa protein,SNRNP40,sp|Q96DI7|SNR40_HUMAN U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP40 PE=1 SV=1,6,6,24.9,357
GNPNAT1,0.1550684372,0.348742479117369,0,Q96EK6;G3V5E4;G3V4W4,Q96EK6;G3V5E4;G3V4W4,3;2;2,3;2;2,3;2;2,Glucosamine 6-phosphate N-acetyltransferase,GNPNAT1,sp|Q96EK6|GNA1_HUMAN Glucosamine 6-phosphate N-acetyltransferase OS=Homo sapiens OX=9606 GN=GNPNAT1 PE=1 SV=1;tr|G3V5E4|G3V5E4_HUMAN Glucosamine 6-phosphate N-acetyltransferase OS=Homo sapiens OX=9606 GN=GNPNAT1 PE=1 SV=1;tr|G3V4W4|G3V4W4_HUMAN Glucosamine,3,3,23.4,184
PGM2,0.9522017292,0.0831362439729643,0,Q96G03;E7ENQ8;E9PD70,Q96G03;E7ENQ8,6;3;2,6;3;2,6;3;2,Phosphoglucomutase-2,PGM2,sp|Q96G03|PGM2_HUMAN Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=4;tr|E7ENQ8|E7ENQ8_HUMAN Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=1,6,6,16.3,612
FUBP3,0.5709501986,0.0529409250147238,0,Q96I24;A0A494C1K6,Q96I24,10;3,8;3,8;3,Far upstream element-binding protein 3,FUBP3,sp|Q96I24|FUBP3_HUMAN Far upstream element-binding protein 3 OS=Homo sapiens OX=9606 GN=FUBP3 PE=1 SV=2,10,8,21.2,572
GMPPA,-0.4205531378,0.119686789442335,0,Q96IJ6;A0A087WUI8;C9J255;F8WD54;A0A0U1RRC2;C9JAH0,Q96IJ6;A0A087WUI8;C9J255;F8WD54,4;3;2;2;1;1,4;3;2;2;1;1,4;3;2;2;1;1,Mannose-1-phosphate guanyltransferase alpha,GMPPA,sp|Q96IJ6|GMPPA_HUMAN Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens OX=9606 GN=GMPPA PE=1 SV=1;tr|A0A087WUI8|A0A087WUI8_HUMAN Mannose-1-phosphate guanyltransferase alpha OS=Homo sapiens OX=9606 GN=GMPPA PE=1 SV=1;tr|C9J255|C9J255_HUMAN Mannos,4,4,13.6,420
ABHD14B,-0.3392699914,0.0437388541388767,0,Q96IU4;F8W9U3;B4DQI4,Q96IU4;F8W9U3;B4DQI4,9;8;5,9;8;5,9;8;5,Alpha/beta hydrolase domain-containing protein 14B,ABHD14B,sp|Q96IU4|ABHEB_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|F8W9U3|F8W9U3_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1;tr|B4DQI4|B4DQI4_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1,9,9,55.7,210
PBK,-0.1997911012,0.0958830600927228,0,Q96KB5;E5RFX4;E5RIE1,Q96KB5;E5RFX4,14;10;4,14;10;4,14;10;4,Lymphokine-activated killer T-cell-originated protein kinase,PBK,sp|Q96KB5|TOPK_HUMAN Lymphokine-activated killer T-cell-originated protein kinase OS=Homo sapiens OX=9606 GN=PBK PE=1 SV=3;tr|E5RFX4|E5RFX4_HUMAN Lymphokine-activated killer T-cell-originated protein kinase (Fragment) OS=Homo sapiens OX=9606 GN=PBK PE=1 SV,14,14,42.2,322
CNDP2,-0.2567353394,0.0497571728755994,0,Q96KP4;J3QKT2;A0A087WYZ1;J3KSV5;J3QRA8;J3QRD0;J3QKQ0;J3QLU1;J3QR27;J3QQN6;J3QL02;J3KSS4;A0A087WVS2;J3QRH4;J3KRD5;J3QRP4;J3KRJ8,Q96KP4;J3QKT2,26;13;10;10;10;9;9;9;9;9;8;7;4;4;3;2;1,26;13;10;10;10;9;9;9;9;9;8;7;4;4;3;2;1,26;13;10;10;10;9;9;9;9;9;8;7;4;4;3;2;1,Cytosolic non-specific dipeptidase,CNDP2,sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2;tr|J3QKT2|J3QKT2_HUMAN Cytosolic non-specific dipeptidase (Fragment) OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=1,26,26,61.3,475
PRRC1,0.227089928,0.443219626054454,0,Q96M27,Q96M27,3,3,3,Protein PRRC1,PRRC1,sp|Q96M27|PRRC1_HUMAN Protein PRRC1 OS=Homo sapiens OX=9606 GN=PRRC1 PE=1 SV=1,3,3,8.1,445
RBM14,-0.0367595649,0.724757720027009,0,Q96PK6;A0A0A6YYI9;F8WDX3;A0A0A0MSL8;B8ZZ74,Q96PK6,13;3;3;3;3,13;3;3;3;3,13;3;3;3;3,RNA-binding protein 14,RBM14,sp|Q96PK6|RBM14_HUMAN RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2,13,13,26.8,669
VPS35,-0.1395978777,0.378012516854887,0,Q96QK1;I3L4S0;A0A1W2PP10;A0A3B3ITD4,Q96QK1,8;1;1;1,8;1;1;1,8;1;1;1,Vacuolar protein sorting-associated protein 35,VPS35,sp|Q96QK1|VPS35_HUMAN Vacuolar protein sorting-associated protein 35 OS=Homo sapiens OX=9606 GN=VPS35 PE=1 SV=2,8,8,13.6,796
PURB,-0.1019355402,0.37410937332788,0,Q96QR8,Q96QR8,7,7,7,Transcriptional activator protein Pur-beta,PURB,sp|Q96QR8|PURB_HUMAN Transcriptional activator protein Pur-beta OS=Homo sapiens OX=9606 GN=PURB PE=1 SV=3,7,7,24.4,312
GFM1,0.5903113417,0.452952179234585,0,Q96RP9;C9IZ01;F8WAU4,Q96RP9;C9IZ01;F8WAU4,6;5;4,6;5;4,6;5;4,"Elongation factor G, mitochondrial",GFM1,"sp|Q96RP9|EFGM_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=2;tr|C9IZ01|C9IZ01_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=1;tr|F8WAU4|F8WAU4_HUMAN Elongation factor G, mitochondrial ",6,6,12.9,751
CDC5L,-0.5878324147,0.00892859763608591,0,Q99459,Q99459,6,6,6,Cell division cycle 5-like protein,CDC5L,sp|Q99459|CDC5L_HUMAN Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2,6,6,7.1,802
PSMD1,0.0582765667,0.790587161884804,0,Q99460;A0A087WW66;H7C378;C9J9M4;H7BZR6;F8WCE3,Q99460;A0A087WW66,11;10;4;3;2;1,11;10;4;3;2;1,11;10;4;3;2;1,26S proteasome non-ATPase regulatory subunit 1,PSMD1,sp|Q99460|PSMD1_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2;tr|A0A087WW66|A0A087WW66_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=1,11,11,15.8,953
VAT1,-1.0179733719,0.00929351071908422,1,Q99536;K7ESA3;K7ERT7;K7ENX2;K7EM19;K7EJM4,Q99536;K7ESA3,11;6;4;3;3;1,11;6;4;3;3;1,11;6;4;3;3;1,Synaptic vesicle membrane protein VAT-1 homolog,VAT1,sp|Q99536|VAT1_HUMAN Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2;tr|K7ESA3|K7ESA3_HUMAN Synaptic vesicle membrane protein VAT-1 homolog (Fragment) OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=1,11,11,35.1,393
PLIN2,-0.3583920303,0.250547561004491,0,Q99541;Q5SYF3;Q5SYF5;Q5SYF4,Q99541,9;2;2;2,9;2;2;2,9;2;2;2,Perilipin-2,PLIN2,sp|Q99541|PLIN2_HUMAN Perilipin-2 OS=Homo sapiens OX=9606 GN=PLIN2 PE=1 SV=2,9,9,29.7,437
EIF3C;EIF3CL,-0.0721337013,0.661860484151666,0,Q99613;B5ME19;H3BPE4;H3BTY8;H3BPE3,Q99613;B5ME19,20;18;3;2;2,20;18;3;2;2,20;18;3;2;2,Eukaryotic translation initiation factor 3 subunit C;Eukaryotic translation initiation factor 3 subunit C-like protein,EIF3C;EIF3CL,sp|Q99613|EIF3C_HUMAN Eukaryotic translation initiation factor 3 subunit C OS=Homo sapiens OX=9606 GN=EIF3C PE=1 SV=1;sp|B5ME19|EIFCL_HUMAN Eukaryotic translation initiation factor 3 subunit C-like protein OS=Homo sapiens OX=9606 GN=EIF3CL PE=1 SV=1,20,20,25.7,913
TTC1,-0.2409174211,0.0657093765795154,0,Q99614;H0YB37,Q99614;H0YB37,2;1,2;1,2;1,Tetratricopeptide repeat protein 1,TTC1,sp|Q99614|TTC1_HUMAN Tetratricopeptide repeat protein 1 OS=Homo sapiens OX=9606 GN=TTC1 PE=1 SV=1;tr|H0YB37|H0YB37_HUMAN Tetratricopeptide repeat protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=TTC1 PE=1 SV=1,2,2,7.9,292
PHB2,-0.1002086837,0.522677320250488,0,Q99623;J3KPX7;F5GY37;F5GWA7;F5H3X6;F5H0C5;F5H2D2,Q99623;J3KPX7;F5GY37;F5GWA7;F5H3X6,25;24;23;16;13;7;5,25;24;23;16;13;7;5,25;24;23;16;13;7;5,Prohibitin-2,PHB2,sp|Q99623|PHB2_HUMAN Prohibitin-2 OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2;tr|J3KPX7|J3KPX7_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=2;tr|F5GY37|F5GY37_HUMAN Prohibitin OS=Homo sapiens OX=9606 GN=PHB2 PE=1 SV=1;tr|F5GWA7|F5GWA7_HUMAN Prohi,25,25,69.9,299
HSD17B10,0.3378233896,0.047569101686391,0,Q99714;Q5H928,Q99714;Q5H928,18;12,18;12,18;12,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,sp|Q99714|HCD2_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=3;tr|Q5H928|Q5H928_HUMAN 3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens OX=9606 GN=HSD17B10 PE=1 SV=1,18,18,91.2,261
NAP1L4,-0.0386298438,0.74061322690944,0,Q99733;C9J6D1;C9JZI7;E9PNW0;E9PJJ2;E9PS34;E9PNJ7;E9PKT8;A8MXH2;E9PKI2;C9J1B1;E9PP22;H0YCI4,Q99733;C9J6D1;C9JZI7;E9PNW0;E9PJJ2;E9PS34;E9PNJ7;E9PKT8;A8MXH2;E9PKI2,13;12;12;11;11;11;11;10;9;7;6;6;2,11;10;10;9;9;9;9;8;7;7;6;6;2,11;10;10;9;9;9;9;8;7;7;6;6;2,Nucleosome assembly protein 1-like 4,NAP1L4,sp|Q99733|NP1L4_HUMAN Nucleosome assembly protein 1-like 4 OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1;tr|C9J6D1|C9J6D1_HUMAN Nucleosome assembly protein 1-like 4 (Fragment) OS=Homo sapiens OX=9606 GN=NAP1L4 PE=1 SV=1;tr|C9JZI7|C9JZI7_HUMAN Nucleosome asse,13,11,32.8,375
CCT7,0.2772933744,0.0373957733670319,0,Q99832;F8WAM2;F8WBP8;A0A0D9SG95,Q99832,40;8;4;2,40;8;4;2,40;8;4;2,T-complex protein 1 subunit eta,CCT7,sp|Q99832|TCPH_HUMAN T-complex protein 1 subunit eta OS=Homo sapiens OX=9606 GN=CCT7 PE=1 SV=2,40,40,79.2,543
NIPSNAP1,-0.6717415085,0.00456993632502494,0,Q9BPW8;C9JDV8;H7C2U6,Q9BPW8,5;2;2,5;2;2,5;2;2,Protein NipSnap homolog 1,NIPSNAP1,sp|Q9BPW8|NIPS1_HUMAN Protein NipSnap homolog 1 OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1,5,5,28.5,284
ARPC5L,0.2237402511,0.214139661033743,0,Q9BPX5,Q9BPX5,1,1,1,Actin-related protein 2/3 complex subunit 5-like protein,ARPC5L,sp|Q9BPX5|ARP5L_HUMAN Actin-related protein 2/3 complex subunit 5-like protein OS=Homo sapiens OX=9606 GN=ARPC5L PE=1 SV=1,1,1,7.8,153
