Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Peptides,Unique peptides,Sequence coverage [%],Intensity DCAF7-N1,Intensity DCAF7-N2,Intensity IP-BirA-alone-N1,Intensity IP-BirA-alone-N2
Q14241;A0A024RAC6,Q14241;A0A024RAC6,8;8,8;8,8;8,Transcription elongation factor B polypeptide 3,TCEB3,sp|Q14241|ELOA1_HUMAN Elongin-A OS=Homo sapiens OX=9606 GN=ELOA PE=1 SV=2;tr|A0A024RAC6|A0A024RAC6_HUMAN Elongin-A OS=Homo sapiens OX=9606 GN=ELOA PE=1 SV=1,8,8,12.9,3.80122640843825,3.8851689207087,27.4469530299611,26.5100846738616
O14776;G3V220;Q5VWI1,O14776;G3V220,39;34;1,39;34;1,39;34;1,Transcription elongation regulator 1,TCERG1,sp|O14776|TCRG1_HUMAN Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=2;tr|G3V220|G3V220_HUMAN Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=1,39,39,31.5,23.447205337594,29.804889632239,30.8957650159702,30.8914980751245
Q9UGU0;I3L1M7;A9JX13,Q9UGU0,23;1;1,23;1;1,23;1;1,Transcription factor 20,TCF20,sp|Q9UGU0|TCF20_HUMAN Transcription factor 20 OS=Homo sapiens OX=9606 GN=TCF20 PE=1 SV=3,23,23,19.8,22.7077778597616,24.3442823609111,28.5647454546534,27.8471492226095
Q9BT92;F5GWH6,Q9BT92,3;1,3;1,3;1,Trichoplein keratin filament-binding protein,TCHP,sp|Q9BT92|TCHP_HUMAN Trichoplein keratin filament-binding protein OS=Homo sapiens OX=9606 GN=TCHP PE=1 SV=1,3,3,7.8,3.80122640843825,3.8851689207087,23.1501482726068,21.7083042563234
E7ETY2;A0A3B3IS06;H0Y8Y7;A0A2R8Y857;H0YA99;A0A2R8Y4M7,E7ETY2;A0A3B3IS06;H0Y8Y7,34;32;20;6;3;2,3;2;1;0;0;0,3;2;1;0;0;0,,TCOF1,tr|E7ETY2|E7ETY2_HUMAN Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=1;tr|A0A3B3IS06|A0A3B3IS06_HUMAN Treacle protein (Fragment) OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=1;tr|H0Y8Y7|H0Y8Y7_HUMAN Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 P,34,3,26.5,3.80122640843825,3.8851689207087,25.6563006860336,26.2682268663406
Q13428,Q13428,35,35,4,Treacle protein,TCOF1,sp|Q13428|TCOF_HUMAN Treacle protein OS=Homo sapiens OX=9606 GN=TCOF1 PE=1 SV=3,35,4,26.9,3.80122640843825,3.8851689207087,31.5700044833146,31.4221687823438
P17987;E7EQR6;E7ERF2;F5H282;F5GZ03;F5H136;F5H676;F5H726;F5GZI8;F5H7Y1;F5GYL4,P17987;E7EQR6;E7ERF2;F5H282,54;40;37;36;20;11;8;6;6;4;3,54;40;37;36;20;11;8;6;6;4;3,54;40;37;36;20;11;8;6;6;4;3,T-complex protein 1 subunit alpha,TCP1,sp|P17987|TCPA_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7EQR6|E7EQR6_HUMAN T-complex protein 1 subunit alpha OS=Homo sapiens OX=9606 GN=TCP1 PE=1 SV=1;tr|E7ERF2|E7ERF2_HUMAN T-complex protein 1 subunit alpha OS=,54,54,75.2,36.1034099421938,36.0943139191963,27.4325299217842,27.4524622097976
O95551;X6R5A3,O95551;X6R5A3,3;3,3;3,3;3,Tyrosyl-DNA phosphodiesterase 2,TDP2,"sp|O95551|TYDP2_HUMAN Tyrosyl-DNA phosphodiesterase 2 OS=Homo sapiens OX=9606 GN=TDP2 PE=1 SV=1;tr|X6R5A3|X6R5A3_HUMAN TRAF and TNF receptor associated protein, isoform CRA_b OS=Homo sapiens OX=9606 GN=TDP2 PE=1 SV=1",3,3,8.6,24.1363353199788,24.1868426833595,23.4641348925917,24.3609234285497
P28347;Q15561;Q99594;Q15562;H0YGS2;H0YG62;H0YEJ9;A0A0A0MRF3;H0YE88;Q53GI4;A0A1X7SBS4,P28347;Q15561;Q99594;Q15562;H0YGS2;H0YG62;H0YEJ9;A0A0A0MRF3;H0YE88;Q53GI4;A0A1X7SBS4,2;1;1;1;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1;1;1;1,Transcriptional enhancer factor TEF-1;Transcriptional enhancer factor TEF-3;Transcriptional enhancer factor TEF-5;Transcriptional enhancer factor TEF-4,TEAD1;TEAD4;TEAD3;TEAD2,sp|P28347|TEAD1_HUMAN Transcriptional enhancer factor TEF-1 OS=Homo sapiens OX=9606 GN=TEAD1 PE=1 SV=2;sp|Q15561|TEAD4_HUMAN Transcriptional enhancer factor TEF-3 OS=Homo sapiens OX=9606 GN=TEAD4 PE=1 SV=3;sp|Q99594|TEAD3_HUMAN Transcriptional enhancer fac,2,2,8.5,20.8866581432704,21.2886499166493,22.5204930361978,23.3387281602497
Q9NXF1;A0A0A0MSR3,Q9NXF1,10;3,10;3,10;3,Testis-expressed sequence 10 protein,TEX10,sp|Q9NXF1|TEX10_HUMAN Testis-expressed protein 10 OS=Homo sapiens OX=9606 GN=TEX10 PE=1 SV=2,10,10,15.7,3.80122640843825,3.8851689207087,27.0986855995516,27.309299677674
Q8IWB9;A0A087WVA8;J3KRZ8,Q8IWB9;A0A087WVA8;J3KRZ8,15;14;13,15;14;13,15;14;13,Testis-expressed sequence 2 protein,TEX2,sp|Q8IWB9|TEX2_HUMAN Testis-expressed protein 2 OS=Homo sapiens OX=9606 GN=TEX2 PE=1 SV=2;tr|A0A087WVA8|A0A087WVA8_HUMAN Testis-expressed protein 2 OS=Homo sapiens OX=9606 GN=TEX2 PE=1 SV=1;tr|J3KRZ8|J3KRZ8_HUMAN Testis-expressed protein 2 (Fragment) OS=Ho,15,15,20.7,3.80122640843825,3.8851689207087,27.9423484080774,27.4320519707973
Q12800;F8VWL0;F8VX55;Q9NZI6,Q12800;F8VWL0;F8VX55,5;4;4;1,4;4;3;1,4;4;3;1,Alpha-globin transcription factor CP2,TFCP2,sp|Q12800|TFCP2_HUMAN Alpha-globin transcription factor CP2 OS=Homo sapiens OX=9606 GN=TFCP2 PE=1 SV=2;tr|F8VWL0|F8VWL0_HUMAN Alpha-globin transcription factor CP2 (Fragment) OS=Homo sapiens OX=9606 GN=TFCP2 PE=1 SV=1;tr|F8VX55|F8VX55_HUMAN Alpha-globin tr,5,4,15.3,3.80122640843825,3.8851689207087,25.4053554809385,26.0882281026814
P19532;O14948;B7Z757;C9JBI8,P19532,6;2;2;2,6;2;2;2,4;0;0;0,Transcription factor E3,TFE3,sp|P19532|TFE3_HUMAN Transcription factor E3 OS=Homo sapiens OX=9606 GN=TFE3 PE=1 SV=4,6,4,10.1,3.80122640843825,3.8851689207087,26.6963074923476,26.3496404246762
Q92734;C9JTY3;C9JUE0;C9JJP5,Q92734;C9JTY3;C9JUE0;C9JJP5,2;2;2;2,2;2;2;2,2;2;2;2,Protein TFG,TFG,sp|Q92734|TFG_HUMAN Protein TFG OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=2;tr|C9JTY3|C9JTY3_HUMAN Protein TFG (Fragment) OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=1;tr|C9JUE0|C9JUE0_HUMAN Protein TFG (Fragment) OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=1;tr|C9JJP5,2,2,7.2,3.80122640843825,3.8851689207087,25.5005127139789,25.2715966717141
Q9UBB9;H0Y4U8;F6UKU9;F6SQZ1;F6XM96,Q9UBB9,21;2;1;1;1,21;2;1;1;1,21;2;1;1;1,Tuftelin-interacting protein 11,TFIP11,sp|Q9UBB9|TFP11_HUMAN Tuftelin-interacting protein 11 OS=Homo sapiens OX=9606 GN=TFIP11 PE=1 SV=1,21,21,34.2,3.80122640843825,3.8851689207087,28.3116832594429,27.9118224153124
P02786;G3V0E5,P02786;G3V0E5,10;10,10;10,7;7,"Transferrin receptor protein 1;Transferrin receptor protein 1, serum form",TFRC,"sp|P02786|TFR1_HUMAN Transferrin receptor protein 1 OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=2;tr|G3V0E5|G3V0E5_HUMAN Transferrin receptor (P90, CD71), isoform CRA_c OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=1",10,7,15.3,3.80122640843825,3.8851689207087,26.8083310601057,26.5527852880699
Q8NI27;A0A0C4DG98;H0Y815;F2Z2V2,Q8NI27;A0A0C4DG98,25;23;8;2,25;23;8;2,25;23;8;2,THO complex subunit 2,THOC2,sp|Q8NI27|THOC2_HUMAN THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=2;tr|A0A0C4DG98|A0A0C4DG98_HUMAN THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=1,25,25,19.8,20.5387686647217,21.3949970188743,29.3112718311251,29.0626795589223
Q9Y2W1;A0A3B3ITZ9,Q9Y2W1;A0A3B3ITZ9,22;22,22;22,21;21,Thyroid hormone receptor-associated protein 3,THRAP3,sp|Q9Y2W1|TR150_HUMAN Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=2;tr|A0A3B3ITZ9|A0A3B3ITZ9_HUMAN Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=1,22,21,23.8,22.1139430576,21.9100937110013,30.2827286673462,30.2258446842911
Q9BV44;H7C0R6;H7C3J3,Q9BV44;H7C0R6,6;3;2,6;3;2,6;3;2,THUMP domain-containing protein 3,THUMPD3,sp|Q9BV44|THUM3_HUMAN THUMP domain-containing protein 3 OS=Homo sapiens OX=9606 GN=THUMPD3 PE=1 SV=1;tr|H7C0R6|H7C0R6_HUMAN THUMP domain-containing protein 3 (Fragment) OS=Homo sapiens OX=9606 GN=THUMPD3 PE=1 SV=1,6,6,13.6,3.80122640843825,3.8851689207087,25.6318695601186,23.8101958316689
P31483;E5RGV5;E5RG67;C9JTN7;F8W8I6;H7BY49,P31483;E5RGV5;E5RG67;C9JTN7;F8W8I6;H7BY49,2;2;2;2;2;1,2;2;2;2;2;1,2;2;2;2;2;1,Nucleolysin TIA-1 isoform p40,TIA1,sp|P31483|TIA1_HUMAN Nucleolysin TIA-1 isoform p40 OS=Homo sapiens OX=9606 GN=TIA1 PE=1 SV=3;tr|E5RGV5|E5RGV5_HUMAN Nucleolysin TIA-1 isoform p40 OS=Homo sapiens OX=9606 GN=TIA1 PE=1 SV=1;tr|E5RG67|E5RG67_HUMAN Nucleolysin TIA-1 isoform p40 OS=Homo sapiens,2,2,10.1,3.80122640843825,3.8851689207087,22.9093430463481,23.335672202736
O75663,O75663,15,15,15,TIP41-like protein,TIPRL,sp|O75663|TIPRL_HUMAN TIP41-like protein OS=Homo sapiens OX=9606 GN=TIPRL PE=1 SV=2,15,15,67.6,26.2862851809486,26.6600333344167,30.8956927999751,30.8118408399041
Q07157;G3V1L9;H0YKB1;H0Y3R8;H0YLT6,Q07157;G3V1L9,62;62;9;7;3,62;62;9;7;3,3;3;0;0;0,Tight junction protein ZO-1,TJP1,"sp|Q07157|ZO1_HUMAN Tight junction protein ZO-1 OS=Homo sapiens OX=9606 GN=TJP1 PE=1 SV=3;tr|G3V1L9|G3V1L9_HUMAN Tight junction protein 1 (Zona occludens 1), isoform CRA_a OS=Homo sapiens OX=9606 GN=TJP1 PE=1 SV=1",62,3,49.5,23.4146749142913,23.9162490535764,31.1018066216608,30.7911810013591
P04183;K7ES52;K7ERJ1;K7ERV3;K7ENW5,P04183;K7ES52;K7ERJ1;K7ERV3;K7ENW5,2;2;2;2;1,2;2;2;2;1,2;2;2;2;1,"Thymidine kinase, cytosolic;Thymidine kinase",TK1,"sp|P04183|KITH_HUMAN Thymidine kinase, cytosolic OS=Homo sapiens OX=9606 GN=TK1 PE=1 SV=2;tr|K7ES52|K7ES52_HUMAN Thymidine kinase OS=Homo sapiens OX=9606 GN=TK1 PE=1 SV=1;tr|K7ERJ1|K7ERJ1_HUMAN Thymidine kinase (Fragment) OS=Homo sapiens OX=9606 GN=TK1 PE=",2,2,13.7,3.80122640843825,3.8851689207087,24.2358605618576,24.8038556010386
P29401;A0A0B4J1R6;E9PFF2,P29401;A0A0B4J1R6;E9PFF2,2;2;1,2;2;1,2;2;1,Transketolase,TKT,sp|P29401|TKT_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=3;tr|A0A0B4J1R6|A0A0B4J1R6_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1;tr|E9PFF2|E9PFF2_HUMAN Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1,2,2,5.0,3.80122640843825,3.8851689207087,24.2479946801097,23.7607077668793
Q86UE8;J3KRK0;J3QLK5;J3QR10;J3QS73;J3KST4;J3QS44,Q86UE8;J3KRK0;J3QLK5,3;2;2;1;1;1;1,3;2;2;1;1;1;1,2;2;1;1;1;1;1,Serine/threonine-protein kinase tousled-like 2,TLK2,sp|Q86UE8|TLK2_HUMAN Serine/threonine-protein kinase tousled-like 2 OS=Homo sapiens OX=9606 GN=TLK2 PE=1 SV=2;tr|J3KRK0|J3KRK0_HUMAN Serine/threonine-protein kinase tousled-like 2 (Fragment) OS=Homo sapiens OX=9606 GN=TLK2 PE=1 SV=1;tr|J3QLK5|J3QLK5_HUMAN,3,2,7.3,3.80122640843825,3.8851689207087,24.8114213418774,23.7961014144723
Q9Y490,Q9Y490,116,116,105,Talin-1,TLN1,sp|Q9Y490|TLN1_HUMAN Talin-1 OS=Homo sapiens OX=9606 GN=TLN1 PE=1 SV=3,116,105,60.6,3.80122640843825,3.8851689207087,33.799426433297,33.6923924536106
Q9Y4G6;A0A1B0GVU7;H0YMT1,Q9Y4G6;A0A1B0GVU7,17;9;8,6;4;3,6;4;3,Talin-2,TLN2,sp|Q9Y4G6|TLN2_HUMAN Talin-2 OS=Homo sapiens OX=9606 GN=TLN2 PE=1 SV=4;tr|A0A1B0GVU7|A0A1B0GVU7_HUMAN Talin-2 OS=Homo sapiens OX=9606 GN=TLN2 PE=1 SV=1,17,6,7.0,3.80122640843825,3.8851689207087,25.5937740689778,25.150194766912
B7Z6T3;Q8NDZ6;D6RAK4;B7Z6A5;E9PCX5,B7Z6T3;Q8NDZ6;D6RAK4;B7Z6A5;E9PCX5,2;1;1;1;1,2;1;1;1;1,2;1;1;1;1,Transmembrane protein 161B,TMEM161B,tr|B7Z6T3|B7Z6T3_HUMAN Transmembrane protein 161B OS=Homo sapiens OX=9606 GN=TMEM161B PE=1 SV=1;sp|Q8NDZ6|T161B_HUMAN Transmembrane protein 161B OS=Homo sapiens OX=9606 GN=TMEM161B PE=2 SV=1;tr|D6RAK4|D6RAK4_HUMAN Transmembrane protein 161B OS=Homo sapiens,2,2,3.6,22.5630221302394,22.9604159489888,24.0300475957666,22.4838226642402
Q8N511;J3KRW7;J3KS81,Q8N511;J3KRW7;J3KS81,2;2;2,2;2;2,2;2;2,Transmembrane protein 199,TMEM199,sp|Q8N511|TM199_HUMAN Transmembrane protein 199 OS=Homo sapiens OX=9606 GN=TMEM199 PE=1 SV=1;tr|J3KRW7|J3KRW7_HUMAN Transmembrane protein 199 OS=Homo sapiens OX=9606 GN=TMEM199 PE=1 SV=1;tr|J3KS81|J3KS81_HUMAN Transmembrane protein 199 OS=Homo sapiens OX=9,2,2,11.5,3.80122640843825,3.8851689207087,24.6909374885751,25.1353570226328
Q8NBN3,Q8NBN3,2,2,2,Transmembrane protein 87A,TMEM87A,sp|Q8NBN3|TM87A_HUMAN Transmembrane protein 87A OS=Homo sapiens OX=9606 GN=TMEM87A PE=1 SV=3,2,2,5.6,3.80122640843825,3.8851689207087,25.1581926950658,23.8972605185489
Q9NYL9;H0YKU1;H0YNJ8;P28289,Q9NYL9;H0YKU1;H0YNJ8,11;6;6;1,11;6;6;1,11;6;6;1,Tropomodulin-3,TMOD3,sp|Q9NYL9|TMOD3_HUMAN Tropomodulin-3 OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1;tr|H0YKU1|H0YKU1_HUMAN Tropomodulin-3 (Fragment) OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1;tr|H0YNJ8|H0YNJ8_HUMAN Tropomodulin-3 OS=Homo sapiens OX=9606 GN=TMOD3 PE=1 SV=1,11,11,39.8,3.80122640843825,3.8851689207087,27.4390460988411,27.6276319551701
P42166,P42166,18,9,9,"Lamina-associated polypeptide 2, isoform alpha;Thymopoietin;Thymopentin",TMPO,"sp|P42166|LAP2A_HUMAN Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2",18,9,36.9,3.80122640843825,3.8851689207087,27.0195617156865,26.386451815155
P42167;G5E972;H0YJH7,P42167;G5E972,19;16;9,19;16;9,10;7;6,"Lamina-associated polypeptide 2, isoforms beta/gamma;Thymopoietin;Thymopentin",TMPO,"sp|P42167|LAP2B_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2;tr|G5E972|G5E972_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=1",19,10,57.9,22.8432066934943,23.5447465771758,30.8665125557652,30.7937409663458
P63313,P63313,2,2,2,Thymosin beta-10,TMSB10,sp|P63313|TYB10_HUMAN Thymosin beta-10 OS=Homo sapiens OX=9606 GN=TMSB10 PE=1 SV=2,2,2,63.6,23.2661810928892,23.9644628529077,27.0607485329428,26.2999353380136
P62328,P62328,4,4,4,Thymosin beta-4;Hematopoietic system regulatory peptide,TMSB4X,sp|P62328|TYB4_HUMAN Thymosin beta-4 OS=Homo sapiens OX=9606 GN=TMSB4X PE=1 SV=2,4,4,63.6,25.8401653447736,26.0832041795773,27.5315557753185,27.9921564299198
Q15025;A0A0A0MRZ4;E7EMV7;H0YC17;E7EW15;E7EWG2;E7EW68,Q15025;A0A0A0MRZ4;E7EMV7,10;10;9;4;4;1;1,10;10;9;4;4;1;1,10;10;9;4;4;1;1,TNFAIP3-interacting protein 1,TNIP1,sp|Q15025|TNIP1_HUMAN TNFAIP3-interacting protein 1 OS=Homo sapiens OX=9606 GN=TNIP1 PE=1 SV=2;tr|A0A0A0MRZ4|A0A0A0MRZ4_HUMAN TNFAIP3-interacting protein 1 OS=Homo sapiens OX=9606 GN=TNIP1 PE=1 SV=1;tr|E7EMV7|E7EMV7_HUMAN TNFAIP3-interacting protein 1 OS=H,10,10,18.1,3.80122640843825,3.8851689207087,27.3665303295114,27.2249942351174
Q9C0C2;E9PKK0;E9PKE7,Q9C0C2,38;5;4,38;5;4,29;5;4,182 kDa tankyrase-1-binding protein,TNKS1BP1,sp|Q9C0C2|TB182_HUMAN 182 kDa tankyrase-1-binding protein OS=Homo sapiens OX=9606 GN=TNKS1BP1 PE=1 SV=4,38,29,36.8,3.80122640843825,3.8851689207087,29.9782833416592,29.4261841845798
Q9UPQ9,Q9UPQ9,22,22,2,Trinucleotide repeat-containing gene 6B protein,TNRC6B,sp|Q9UPQ9|TNR6B_HUMAN Trinucleotide repeat-containing gene 6B protein OS=Homo sapiens OX=9606 GN=TNRC6B PE=1 SV=4,22,2,18.7,21.8205358142397,22.2181710802436,28.5205080229794,28.6583997863567
A0A2R8Y4T1;Q9HBL0;A0A087WWW7;E9PGF5;E9PF55;A0A494C067;E7ERH1,A0A2R8Y4T1;Q9HBL0;A0A087WWW7;E9PGF5;E9PF55;A0A494C067,3;2;2;2;2;2;1,2;1;1;1;1;1;1,2;1;1;1;1;1;1,Tensin-1,TNS1,tr|A0A2R8Y4T1|A0A2R8Y4T1_HUMAN Tensin-1 OS=Homo sapiens OX=9606 GN=TNS1 PE=1 SV=1;sp|Q9HBL0|TENS1_HUMAN Tensin-1 OS=Homo sapiens OX=9606 GN=TNS1 PE=1 SV=2;tr|A0A087WWW7|A0A087WWW7_HUMAN Tensin-1 OS=Homo sapiens OX=9606 GN=TNS1 PE=1 SV=1;tr|E9PGF5|E9PGF5_HU,3,2,2.7,3.80122640843825,3.8851689207087,23.6899783561026,23.1156583963803
Q68CZ2;E9PCX8;C9JHU5;C9JWN9;C9JTD0;H0Y4U1;F8VV64,Q68CZ2;E9PCX8,13;8;5;1;1;1;1,13;8;5;1;1;1;1,12;8;5;1;1;0;0,Tensin-3,TNS3,sp|Q68CZ2|TENS3_HUMAN Tensin-3 OS=Homo sapiens OX=9606 GN=TNS3 PE=1 SV=2;tr|E9PCX8|E9PCX8_HUMAN Tensin-3 (Fragment) OS=Homo sapiens OX=9606 GN=TNS3 PE=1 SV=8,13,12,15.6,3.80122640843825,3.8851689207087,27.4375388704975,27.281358439566
O60784;B0QY01;V9GYF4;B0QY02;V9GZ68;Q6UW50,O60784;B0QY01,6;3;2;2;1;1,6;3;2;2;1;1,6;3;2;2;1;1,Target of Myb protein 1,TOM1,sp|O60784|TOM1_HUMAN Target of Myb protein 1 OS=Homo sapiens OX=9606 GN=TOM1 PE=1 SV=2;tr|B0QY01|B0QY01_HUMAN Target of Myb protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=TOM1 PE=1 SV=8,6,6,16.5,3.80122640843825,3.8851689207087,25.9791069580875,25.6855206882023
Q15785,Q15785,2,2,2,Mitochondrial import receptor subunit TOM34,TOMM34,sp|Q15785|TOM34_HUMAN Mitochondrial import receptor subunit TOM34 OS=Homo sapiens OX=9606 GN=TOMM34 PE=1 SV=2,2,2,10.0,3.80122640843825,3.8851689207087,23.6839960504341,23.9256051442428
P11387;Q969P6;E5RIC7,P11387;Q969P6;E5RIC7,2;1;1,2;1;1,2;1;1,"DNA topoisomerase 1;DNA topoisomerase I, mitochondrial",TOP1;TOP1MT,"sp|P11387|TOP1_HUMAN DNA topoisomerase 1 OS=Homo sapiens OX=9606 GN=TOP1 PE=1 SV=2;sp|Q969P6|TOP1M_HUMAN DNA topoisomerase I, mitochondrial OS=Homo sapiens OX=9606 GN=TOP1MT PE=1 SV=1;tr|E5RIC7|E5RIC7_HUMAN DNA topoisomerase I (Fragment) OS=Homo sapiens OX",2,2,2.7,3.80122640843825,3.8851689207087,22.9998954307587,23.9678960611419
Q5JTV8;A0A0A0MSK5;J3KN66;H0YDU3;H0Y4R4;H0YD16,Q5JTV8;A0A0A0MSK5;J3KN66,8;8;7;3;3;2,8;8;7;3;3;2,8;8;7;3;3;2,Torsin-1A-interacting protein 1,TOR1AIP1,sp|Q5JTV8|TOIP1_HUMAN Torsin-1A-interacting protein 1 OS=Homo sapiens OX=9606 GN=TOR1AIP1 PE=1 SV=2;tr|A0A0A0MSK5|A0A0A0MSK5_HUMAN Torsin-1A-interacting protein 1 OS=Homo sapiens OX=9606 GN=TOR1AIP1 PE=1 SV=1;tr|J3KN66|J3KN66_HUMAN Torsin-1A-interacting pr,8,8,17.0,3.80122640843825,3.8851689207087,25.4466691311208,26.3709257477984
O94842;A0A669KB71;O15405;O94900;Q96NM4;C9J919;C9JNL1,O94842;A0A669KB71,15;10;4;3;3;1;1,15;10;4;3;3;1;1,15;10;4;3;3;1;1,TOX high mobility group box family member 4,TOX4,sp|O94842|TOX4_HUMAN TOX high mobility group box family member 4 OS=Homo sapiens OX=9606 GN=TOX4 PE=1 SV=1;tr|A0A669KB71|A0A669KB71_HUMAN TOX high mobility group box family member 4 OS=Homo sapiens OX=9606 GN=TOX4 PE=4 SV=1,15,15,38.3,25.0781423361721,25.8677824703306,30.913349885059,31.0479775153611
Q12888;A6NNK5;C9JXV0;H7BZY0;H7C3N7;M0R142;H7C151,Q12888;A6NNK5;C9JXV0,48;47;25;7;6;2;1,48;47;25;7;6;2;1,48;47;25;7;6;2;1,Tumor suppressor p53-binding protein 1,TP53BP1,sp|Q12888|TP53B_HUMAN TP53-binding protein 1 OS=Homo sapiens OX=9606 GN=TP53BP1 PE=1 SV=2;tr|A6NNK5|A6NNK5_HUMAN TP53-binding protein 1 OS=Homo sapiens OX=9606 GN=TP53BP1 PE=1 SV=2;tr|C9JXV0|C9JXV0_HUMAN TP53-binding protein 1 (Fragment) OS=Homo sapiens OX,48,48,37.4,3.80122640843825,3.8851689207087,30.8528888523943,30.6999183312942
Q13625;H7C5L8;Q96KQ4;A0A3B3ISJ2,Q13625,17;2;1;1,17;2;1;1,17;2;1;1,Apoptosis-stimulating of p53 protein 2,TP53BP2,sp|Q13625|ASPP2_HUMAN Apoptosis-stimulating of p53 protein 2 OS=Homo sapiens OX=9606 GN=TP53BP2 PE=1 SV=2,17,17,22.0,3.80122640843825,3.8851689207087,28.2472163075817,28.2985901025565
P55327;H0YC42;E5RFR7;H0YC44;E5RK35,P55327;H0YC42;E5RFR7;H0YC44,8;7;4;4;1,8;7;4;4;1,8;7;4;4;1,Tumor protein D52,TPD52,sp|P55327|TPD52_HUMAN Tumor protein D52 OS=Homo sapiens OX=9606 GN=TPD52 PE=1 SV=2;tr|H0YC42|H0YC42_HUMAN Uncharacterized protein OS=Homo sapiens OX=9606 PE=1 SV=2;tr|E5RFR7|E5RFR7_HUMAN Tumor protein D52 OS=Homo sapiens OX=9606 GN=TPD52 PE=1 SV=1;tr|H0YC4,8,8,51.8,3.80122640843825,3.8851689207087,28.7629074855566,28.5239134756772
O43399;A0A087WYR3;A0A087WZ51,O43399;A0A087WYR3;A0A087WZ51,6;6;4,6;6;4,6;6;4,Tumor protein D54,TPD52L2,sp|O43399|TPD54_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=2;tr|A0A087WYR3|A0A087WYR3_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=1;tr|A0A087WZ51|A0A087WZ51_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=T,6,6,41.7,3.80122640843825,3.8851689207087,28.9185482785008,28.1059949630014
B7Z596;P09493;H0YL80;H0YKX5;F5H7S3;H7BYY1;H0YKJ4;H0YK48;A0A494BZZ2;A0A0S2Z4G6;Q6ZN40,B7Z596;P09493;H0YL80;H0YKX5;F5H7S3;H7BYY1;H0YKJ4;H0YK48;A0A494BZZ2;A0A0S2Z4G6;Q6ZN40,4;3;3;3;3;3;3;3;3;3;3,2;1;1;1;1;1;1;1;1;1;1,2;1;1;1;1;1;1;1;1;1;1,Tropomyosin alpha-1 chain,TPM1,tr|B7Z596|B7Z596_HUMAN Tropomyosin alpha-1 chain OS=Homo sapiens OX=9606 GN=TPM1 PE=1 SV=1;sp|P09493|TPM1_HUMAN Tropomyosin alpha-1 chain OS=Homo sapiens OX=9606 GN=TPM1 PE=1 SV=2;tr|H0YL80|H0YL80_HUMAN Tropomyosin alpha-1 chain (Fragment) OS=Homo sapiens,4,2,15.6,3.80122640843825,3.8851689207087,24.2563824239034,23.7688054239534
